Generation,CountEval,Fitness,phi.proc.1,phi.startTime.1,phi.endTime.1,phi.arrival.1,phi.wait.1,phi.macFree.1,phi.makespan.1,phi.reducedSlack.1,phi.macSlack.1,phi.allSlack.1,phi.jobOps.1,phi.macOps.1,phi.jobWrm.1,phi.macWrm.1,phi.jobTotProcTime.1,phi.macTotProcTime.1
1,12,762.4260,0.086218548691911825,0.20634055741956431,0.15683220323810571,0.12449639715459014,0.31402168821636084,0.29148110368441543,0.39262203158671127,0.15221656489757968,0.29071092782056396,0.00905342910526413,0.29121254918951062,0.14361540269230072,0.30880451283514188,0.12852133425635281,0.078734419824998986,0.15018658134091598
2,24,712.0680,-0.0698502458688636,-0.040341880548168584,-0.019629524872503613,0.067525115845491077,0.29004574815403761,0.094478032690737943,0.14977034064919445,0.16372753982328564,0.10911851657343941,-0.18426191896206723,0.29119723309940976,-0.025343629720670238,0.48364931583949827,0.19710843945543111,0.09399502018598517,0.0428473067512211
3,36,675.7280,-0.045391995476327517,-0.0942556691952735,-0.22583605719692856,-0.15819640975302454,0.091326205341882308,-0.13035175038191366,-0.060468767264765529,0.20698989074620547,-0.090721014284106449,-0.033035423509168438,0.16819651558103724,0.0443801059890417,0.26823730846830018,0.2008497408235522,0.074092395810219341,-0.087693452076673048
4,48,676.9120,-0.10800613044659581,-0.24966422675768796,-0.35105196025143115,-0.16735888894750972,0.0060846075527728081,-0.035051587581235992,-0.016126952616752538,0.39593341890357975,-0.21460039955836538,0.10526888220345691,-0.081704494266896535,0.026159109111328217,0.32273793093135617,0.02196759991937744,0.077151413939599026,0.0096853988635475733
5,60,716.0440,-0.028726341163548413,-0.10554691651452137,-0.071484717683993212,-0.056220958457313085,-0.11049977740026319,-0.12902257378028742,0.02830066136873453,0.10466192414680332,-0.04119100279955696,0.10040929000156332,-0.1237707280255789,0.21526142298200499,0.28205932417842844,-0.050260166514903594,0.00089219505838818982,0.083911233558388282
6,72,721.4740,0.12669183794746069,-0.36886633209885372,-0.15630012572640578,0.0063831997671869277,0.26368993139860347,0.29626227069452077,0.1090097942076541,0.022630043379039157,0.10645987084031254,-0.052517676662335845,-0.035726956592778393,0.073295469581485237,0.33983303704781243,-0.070427790235953622,-0.14884958896570841,0.23970578084215824
7,84,680.3100,0.11467065346759898,-0.27790429098597919,-0.071768674136610658,-0.087913088168736622,0.28054317490266129,-0.093950294736184381,-0.10819343953137638,0.16757378200855833,-0.12279033790068118,-0.1399410906806195,-0.058982226579591963,0.0929930756755873,0.18978818743705417,0.043953669261215238,0.057550490282117145,0.19296044406264098
8,96,695.7780,-0.027178078285276006,-0.15892265291683044,-0.018999297039965449,-0.31806259516065316,0.12130454277707305,-0.13825865400034176,0.097196082741444562,0.064809594046240454,0.0410696160918006,-0.28246848036598093,0.1186139886708774,0.079706178394613,0.27186826241746592,-0.044644371113848981,0.11655194773380523,0.11084447639898307
9,108,684.8920,0.058846071229061388,-0.26361903257784847,-0.225438149310386,-0.20221211078657614,0.26827239239127204,-0.019172226597670206,0.11480479001939534,0.029376816559337576,0.041708461503162528,-0.16265266108129839,0.10534124586350455,0.077786737508765913,0.337918762692414,-0.1118092517248104,0.15559083644681748,0.094923812341791744
10,120,680.1480,-0.19770615921543533,-0.21263218020543637,-0.30620677209037833,-0.25509392079339532,0.28048714469633579,-0.022616442890374282,-0.065830896967717739,0.1433427120475253,0.11309915986896737,0.0023494353301282628,0.133891253428478,-0.060109662402802362,0.2536303881235405,-0.076431775145787376,0.18262807302029962,0.029234627615706252
11,132,677.9140,-0.14473818034583508,-0.24586366904095097,-0.26193852181524047,-0.45385581554552662,0.16434667525418994,-0.16754492871181562,-0.11123903444392207,0.070704615002833815,-0.13106631190079013,-0.058411185573125975,0.040747026254748062,0.011201722008645928,0.3216008157559519,-0.15511123610747721,0.15760962461126871,-0.07087608450537182
12,144,679.1320,-0.12673334101339723,-0.11233811899061885,-0.27759596399612146,-0.15736384922193866,0.015001816368906237,-0.20179370006966751,-0.017308934268386793,0.089842091003859245,-0.13951529646817259,-0.01505471350998256,-0.03019980896567356,-0.18184303820081943,0.47142717683262,-0.22112093446018646,0.13329247031224054,-0.082317098756327409
13,156,671.9220,-0.17525769598768065,-0.0096201423705455352,-0.27271714924945023,-0.16718143900024321,0.022430163416970038,-0.24727369739616106,0.021745316929901257,0.042585456167432693,-0.22972711841179519,-0.27844376955376149,0.057517008457328538,-0.097577246673876253,0.53891042572258185,0.027485577732068018,0.070959294309148435,0.056656097507062624
14,168,671.4080,-0.16800874223962864,-0.016319545400837184,-0.16741522947240714,-0.22381679575616084,-0.08593799340167424,-0.25984051138347808,-0.071818358434720647,0.17263219429078763,-0.24015248303578329,-0.37593811152726725,-0.077455031517725564,-0.20647453471987082,0.39851797235212161,-0.075180234533838,0.1184796964847058,0.10610706770607928
15,180,674.6200,-0.20045921631607197,-0.095019944146074869,-0.1657986292384972,-0.29496590147568358,-0.14619922341253752,-0.15448013431907764,-0.19766022860434035,0.2012513727716814,-0.19943892388257484,-0.21499607006421748,-0.0049905036527512787,-0.27695898943361918,0.427125245290753,0.047663660524842978,0.1164796719551439,-0.13151557778165757
16,192,672.4500,-0.28165171990103516,-0.15515337077821156,-0.28605158924656449,-0.2577186576598457,-0.061629276109993768,-0.22203154289597615,-0.15803663089217021,0.1889421402512966,-0.17036534303928827,-0.20409993155974182,0.011224819590442135,-0.22278845278055448,0.52162140169892135,0.1935680489696672,0.13324495278264564,-0.11127978174027768
