Generation,CountEval,Fitness,phi.proc.1,phi.startTime.1,phi.endTime.1,phi.arrival.1,phi.wait.1,phi.macFree.1,phi.makespan.1,phi.reducedSlack.1,phi.macSlack.1,phi.allSlack.1,phi.jobOps.1,phi.macOps.1,phi.jobWrm.1,phi.macWrm.1,phi.jobTotProcTime.1,phi.macTotProcTime.1
1,12,18.4665,0.25306986739258475,0.016309430346757858,0.1147513657680298,0.14999445280996934,0.16342156699111063,0.024741947813051914,0.26999609538696318,0.24138552464918392,-0.1671058576269957,0.29889260798605671,0.18152125712750397,0.34917193648302308,0.23914341433932915,0.22307192608563317,0.10957705803580085,0.26896223259948587
2,24,15.2418,0.31781532072439811,0.020146539563312835,-0.035554129587878465,-0.068673007519954435,0.15433629491803988,-0.019237029995689738,0.16529028890277375,0.090968825762610325,-0.263556857635322,0.062456405654522429,0.0812475840326101,0.12771511357045653,0.35498764716458997,0.2520987528084061,-0.09341415114029486,0.12254609305218797
3,36,7.1009,-0.0081855861732748,-0.22241644639526681,-0.016340266212097051,-0.16636498847653483,0.025011642169448584,-0.26652001455529023,0.10370827207397185,0.030888755500944724,-0.3113204665874727,-0.1122254297161108,-0.10447879944455143,-0.11239412918655117,0.35870949676848196,-0.022218531230348393,-0.071032506442788579,0.063100652081561265
4,48,6.2292,0.032503378330517037,-0.19792395386584694,-0.11594302043392421,-0.16427006893140719,0.12864870852216251,-0.25662510046349363,0.092463584780198713,-0.11884412491908125,-0.17530192411882739,0.16520804606382253,-0.15632667567350964,0.055798192596591904,0.37299031000931815,-0.15100404594974018,-0.015215948516960676,0.14407242169521481
5,60,8.6345,0.12547794261963346,0.020343672258021077,-0.20973582136700702,-0.1801478140655485,0.02565061391096643,-0.29285625791768183,0.25048608512525045,0.13501497344487881,0.015565265398168495,-0.13426923160069698,-0.072873457147791712,-0.07239226961263838,0.29450984889410997,-0.34443591660621126,0.05073961369071088,-0.060645014433112591
6,72,7.7338,-0.20391682424807153,0.013004308673940049,-0.34554646943891126,-0.28456550288456489,-0.10338020228067617,-0.17393647072049273,0.14694717788051159,0.085586624290744942,-0.18863781608241764,-0.14524571769217576,-0.00926794918442221,-0.1235378730541809,0.2189439259702467,-0.18573128361735777,0.16833751209277534,-0.06522550213378972
7,84,6.3484,0.022198691855001305,0.20874248122265596,-0.38284754803246218,-0.14422927406534838,-0.13181362317224762,-0.22961981184500094,-0.0090087880671891746,0.10799241059510424,-0.15792888356305868,-0.1422582344522014,-0.106316367141541,0.0032222427515808134,0.31440367844399064,-0.20737013609826341,0.096730237185690057,-0.22695040770510544
8,96,9.8219,0.090712550830491512,-0.00030411691537932453,-0.288906478294761,-0.24307317449800395,0.19709647133730723,-0.11509121746435687,-0.0095835104782384488,0.032439901228989952,-0.16005326069925194,-0.094955482249074546,-0.045288806394958012,-0.2065590451518616,0.23129987341998792,-0.13326696311238645,0.30355211331377546,-0.010771977261380114
9,108,9.5200,0.059388827291984886,-0.12641097480697835,-0.24581196272146,-0.28263185309646588,0.24655549540156782,-0.056661851276393262,-0.14282407537303471,0.032189522706364611,-0.26064471724968225,0.2464792619169992,0.031875818289675027,-0.24023435571739452,0.22294175101802793,0.003278737613954935,0.21244183899625688,0.17146406267242553
10,120,11.0662,-0.00915837005863658,-0.31622343366220512,0.014882541562972897,-0.21208276410511415,-0.10167423340731074,-0.10321162289876278,-0.037500137401741365,0.2350199007333,-0.1249805932712033,-0.037893820064665462,-0.089820869248841223,-0.24060528889655231,0.36797371448274047,-0.13159300061029666,0.010552988193654942,0.030634548860338943
11,132,7.7369,-0.1238076243670273,-0.21730080876523991,-0.14899343445232252,-0.26914324195702422,-0.10026715665444996,0.028669891023158693,-0.082372615690136985,0.13816867384149287,-0.14292442129752331,-0.087536975298172087,0.016726194897848511,-0.24680882829640444,0.47674781421536472,-0.30707034720089715,-0.089257177237336019,-0.020285603324459011
12,144,7.6629,-0.17286427032458712,-0.20581396897740561,-0.12183081649704018,-0.29269850333920439,-0.0631010089049677,-0.16649095463232666,-0.13022655838655148,0.2517881553172599,-0.24204293069668964,-0.19951946344577914,-0.15619151668339529,-0.18655602323469489,0.35594559304294415,-0.19166249286360981,-0.030280502818211423,0.026189815478513987
