Generation,CountEval,Fitness,phi.proc.1,phi.startTime.1,phi.endTime.1,phi.arrival.1,phi.wait.1,phi.macFree.1,phi.makespan.1,phi.reducedSlack.1,phi.macSlack.1,phi.allSlack.1,phi.jobOps.1,phi.macOps.1,phi.jobWrm.1,phi.macWrm.1,phi.jobTotProcTime.1,phi.macTotProcTime.1
1,12,571.8280,0.22264460530891542,-0.064494904063904679,0.2562272961302659,0.243253412712582,0.019621548495227917,0.32602661444147579,0.22581757129314023,0.17781151201246487,0.21158450595826034,0.33146593331023055,0.28310737118925927,0.13783766175758996,0.31533869901923733,0.1263768843538837,0.074710312608884721,0.20140702748901912
2,24,571.7640,0.21689174763316316,-0.11075748858501602,0.17607560469039954,0.32527485775438564,0.1055541857681668,0.088574561746849231,-0.09149598740234044,0.013293503915534223,-0.026291794527619969,0.10533751503815081,0.26713550119077434,-0.078791600104052992,0.105159080014556,0.098373817015596735,0.048026135130278196,0.26978176897378092
3,36,571.0760,-0.02691945528983657,-0.093274886049771452,-0.10919442482142808,0.10588363064834468,0.074528833156734184,-0.21694337194489341,-0.22557574826931856,0.22011002898179738,0.11744471075833622,0.1022751788418121,0.079466463827580561,-0.087645639477378162,0.13680143408364256,-0.20392839110989736,0.047959114882300313,-0.13963615808288402
4,48,571.1400,-0.2450168972830285,-0.023651632557155827,-0.25094471958965575,0.341994937680132,0.048527571008192938,-0.20254816914177651,-0.11354523628888383,0.031078394116485081,0.038994366698060251,0.026084620744173316,-0.091910374301789957,-0.11046525586038573,-0.12227252007712175,-0.074913750959261186,0.080630909910621329,-0.12291687384194863
5,60,569.5020,-0.34719069733428332,-0.029626504495034449,-0.044074228299434595,0.21379336157607182,0.059484379624184895,-0.1381042145654145,-0.31627526298255182,-0.063648467251197716,0.20280188210066658,-0.10712770657937602,0.072145496909929469,0.0058697231586454079,-0.038576065318630164,0.1724254802712753,0.182298775612123,0.011725160169782345
6,72,570.3120,-0.20736055366308717,-0.097704097886667229,-0.082262734587687625,0.051521673000824039,0.23715431203767753,-0.061999002111883146,-0.11606650998077327,0.34651579491581863,0.12886935671823255,-0.23301811520314922,0.071161661311152452,0.030049957793272613,-0.11820896538305313,0.19084005280773217,0.1753243638168204,-0.19057667380003931
7,84,571.2240,-0.078912891254771,-0.14776473012129437,-0.19167166704669977,-0.003186482140785445,-0.0079780877031778181,-0.18674915039314108,-0.23062927774682609,-0.073310907936579781,0.092329892147824458,-0.12346383942376887,0.22328390701934228,0.058861436423805868,-0.016940229050798093,-0.0541671788721125,0.22009883107666953,-0.12872627232505826
8,96,570.6500,0.025117006404045465,-0.052195349719139895,-0.28691174586257789,-0.018765815057821995,0.19980978235201205,-0.24905809169285556,-0.11688406726818823,0.010067193977737393,-0.095896333605821144,-0.012779233920685813,0.17244551366579808,-0.096108161065293518,0.0032785062709246222,-0.15746957241746551,0.23794749799858897,-0.21299899739640993
9,108,571.1440,0.0059039750863978026,-0.087502598197327947,-0.18187567071818139,-0.21328508844198069,0.12276833842849812,-0.19078998277535011,-0.33146425893988046,0.14644652075059711,-0.2642035053102747,0.12490905500551955,0.18240443051073624,-0.074463959748690967,0.013789145510570179,-0.12719796481374104,0.082679469823200485,-0.083849671852533378
10,120,571.0320,0.085699683287422362,0.091779324230183049,-0.21830809847116656,-0.2264631975913608,0.01022328608328372,-0.35810181154970933,-0.32546366649891212,0.17588592768540784,0.00059025048056608742,0.1076243529312324,0.060175018604512763,0.021489564406741608,0.0161254654886202,-0.156960814371531,0.17391202463500313,-0.28902738522238725
