Generation,CountEval,Fitness,phi.proc.1,phi.startTime.1,phi.endTime.1,phi.jobOps.1,phi.arrivalTime.1,phi.totProc.1,phi.wait.1,phi.mac.1,phi.macOps.1,phi.macFree.1,phi.makespan.1,phi.step.1,phi.slotReduced.1,phi.slots.1,phi.slotsTotal.1,phi.wrmMac.1,phi.wrmJob.1,phi.wrmTotal.1
1713,20556,571.7020,-0.19848508827032424,-0.2119835027831648,-0.27482200634098691,-0.0016682098091406186,-0.12817781549698407,0.051955932607393743,-0.064927182098476616,0.0033563550364893728,-0.05271274216403856,-0.5121569599021365,-0.14942068402197309,-0.081747188980637153,0.66527588472651766,-0.070363125573227839,-0.15522982546615141,-0.016002892854440225,0.21844246021406152,0.055461431065929316
1714,20568,571.7020,-0.19848508276926136,-0.21198349446867959,-0.27482200072366564,-0.0016682148546683802,-0.12817781654779262,0.051955931630918176,-0.064927182139159628,0.0033563566203739055,-0.052712747337062923,-0.51215696346476791,-0.14942069738383287,-0.081747184384640542,0.66527588288638373,-0.070363132397837785,-0.15522983356218903,-0.016002891229906162,0.21844246169704731,0.055461426900990686
1715,20580,571.7020,-0.19848509490840202,-0.211983497060955,-0.2748220000239463,-0.0016682188661047961,-0.12817781732524003,0.051955936696474476,-0.064927181186290761,0.0033563637427649817,-0.052712748869263214,-0.5121569603175441,-0.14942069874952837,-0.081747183551580158,0.66527588245433855,-0.070363130347512709,-0.15522982665733975,-0.016002889231617544,0.21844245932194267,0.055461433234288635
1716,20592,571.7020,-0.19848509203910561,-0.211983516821152,-0.27482200718574906,-0.0016682066020858189,-0.1281778153912419,0.051955936342072115,-0.064927183027840188,0.0033563518426445605,-0.052712753423301124,-0.51215695900727176,-0.14942066928707656,-0.081747194901038947,0.66527588239821556,-0.070363128285961321,-0.1552298236696287,-0.016002903485952125,0.21844245496219927,0.055461431350803031
1717,20604,571.7020,-0.19848509712698542,-0.21198351829983605,-0.27482200848242561,-0.0016682063521404574,-0.12817781368945794,0.051955938938374004,-0.064927178577661976,0.0033563599813244394,-0.05271275858167266,-0.51215695870465339,-0.14942066907403889,-0.081747184860767111,0.6652758816630624,-0.070363131192392639,-0.15522982237807179,-0.016002898735543586,0.21844245338430557,0.055461436886699564
1718,20616,571.7020,-0.19848509149265542,-0.21198351782663047,-0.27482201136277257,-0.0016682057379093281,-0.12817781612556051,0.051955937906781567,-0.064927181444338455,0.0033563609125397175,-0.052712762756117922,-0.512156960038216,-0.14942066607257695,-0.081747187562242016,0.66527587947091082,-0.0703631337191466,-0.15522982724384149,-0.016002906152232876,0.21844245359424888,0.055461430855726634
1719,20628,571.7020,-0.19848509913103585,-0.21198352071925788,-0.27482201311272203,-0.0016682009577672682,-0.1281778187489184,0.051955942398233458,-0.064927182783064349,0.0033563575886686732,-0.052712759688272486,-0.51215695851720655,-0.14942065967332463,-0.081747193859678838,0.66527587973204683,-0.070363127881324442,-0.15522981839531513,-0.016002905816600035,0.21844245111894575,0.05546143610528715
1720,20640,571.7020,-0.19848509713751852,-0.21198350039716637,-0.27482201481047946,-0.0016682129998814054,-0.12817781393870004,0.0519559375768434,-0.064927177691234975,0.0033563692240056084,-0.05271275681009184,-0.51215695536331207,-0.14942068228129149,-0.081747181223146267,0.66527588439029239,-0.070363126486670119,-0.15522982245841019,-0.016002892938756005,0.21844245801901988,0.055461433665654189
1721,20652,571.7020,-0.19848510045613507,-0.21198349772177602,-0.27482201036071308,-0.0016682127590855302,-0.12817781944262874,0.051955941853792896,-0.064927179530132884,0.0033563730344643851,-0.052712745398609991,-0.5121569588568875,-0.14942069246802883,-0.081747186544009851,0.66527588022104756,-0.070363131351554142,-0.15522981958969639,-0.016002892130412217,0.21844245773466098,0.055461431480476296
1722,20664,571.7020,-0.19848508814275603,-0.2119835041172401,-0.274822014434095,-0.0016682084971648009,-0.12817781711429943,0.051955937415517274,-0.06492718080809784,0.0033563623585422084,-0.05271274837356172,-0.51215696308947378,-0.14942068059757854,-0.081747191751652376,0.66527587764690221,-0.070363132737830347,-0.15522982666036517,-0.016002903068844873,0.2184424594189342,0.05546142166615399
1723,20676,571.7020,-0.19848508278914748,-0.2119835020080103,-0.27482201331868461,-0.0016682074895283188,-0.12817782082679655,0.051955939294101847,-0.06492718119697119,0.00335636180370458,-0.052712742751209747,-0.51215697159730034,-0.14942068887161344,-0.081747195733402847,0.66527586979106,-0.070363139920956635,-0.15522982975821226,-0.016002903801930146,0.21844245983901442,0.055461416884896711
1724,20688,571.7020,-0.198485077783676,-0.21198349973649139,-0.274822011252259,-0.0016682052158082555,-0.12817782208085196,0.051955939219189576,-0.064927181466634384,0.0033563613040951163,-0.052712742865566466,-0.51215697568044083,-0.14942069181232331,-0.0817471960432697,0.6652758677658539,-0.070363144359303187,-0.15522983279153693,-0.01600290169021458,0.21844245895012335,0.055461418763730549
