Generation,CountEval,Fitness,phi.proc.1,phi.startTime.1,phi.endTime.1,phi.jobOps.1,phi.arrival.1,phi.procTotal.1,phi.wait.1,phi.mac.1,phi.macOps.1,phi.macFree.1,phi.makespan.1,phi.step.1,phi.slotReduced.1,phi.slots.1,phi.slotsTotal.1,phi.wrmMac.1,phi.wrmJob.1,phi.wrmTotal.1
1165,13980,508.736,-0.100378057721657,-0.174234797463791,0.0688655557096649,0.355968344163878,0.155112967863879,0.153851670675167,-0.132098650380845,-0.0337946875801263,0.075869654854188,-0.0550494550922535,-0.686949864673275,0.00939530051950223,-0.221692537134408,-0.332911432741451,-0.0783885083623291,0.316393523809273,-0.118932829941442,0.025313510479428
1166,13992,508.736,-0.100378544794098,-0.174234780084944,0.0688656777670552,0.355968236194726,0.155112836338222,0.15385196744506,-0.132099015096362,-0.0337942478455109,0.0758696305744067,-0.0550492053355436,-0.6869495267247,0.00939534678306553,-0.221692925791723,-0.33291154439225,-0.0783887562314434,0.316393477610529,-0.118933115613955,0.0253139363294714
1167,14004,508.736,-0.100378605979177,-0.174234822810689,0.0688658239694301,0.355967957024333,0.15511326895904,0.153851822579306,-0.132098853585585,-0.0337942860021729,0.0758696328208659,-0.0550494514876423,-0.6869494952076,0.00939533013613565,-0.221692693331234,-0.332911631369177,-0.0783886725573879,0.316393800231689,-0.118932980567949,0.0253140216659289
1168,14016,508.736,-0.100378495903659,-0.17423477473449,0.0688656366498643,0.355968482033937,0.155113145056442,0.153852159134017,-0.132099016960534,-0.0337943342249175,0.0758700959904432,-0.0550499772879916,-0.686949024247297,0.00939541763817202,-0.221693451542645,-0.332911657471742,-0.0783889063346332,0.3163932761224,-0.118933174574326,0.0253138609372711
1169,14028,508.736,-0.100378746494367,-0.174235007467477,0.0688656534294136,0.355968429539996,0.155112593256277,0.153852385804271,-0.132099168306883,-0.0337944838144432,0.0758700103695718,-0.0550499664667545,-0.686949006478354,0.00939556986846983,-0.221693530430078,-0.332911758351756,-0.0783888235209343,0.316393077798973,-0.118933237592332,0.0253140993582439
1170,14040,508.736,-0.100378898988809,-0.174235506058164,0.0688659529009315,0.35596829404877,0.155112756008832,0.153852288286674,-0.132099249497983,-0.0337949259838839,0.0758703977669181,-0.0550502360572253,-0.686949132466265,0.00939579506763877,-0.221692796138593,-0.332911318930755,-0.0783889430384802,0.316393346933652,-0.118933062598011,0.0253137828970015
1171,14052,508.736,-0.100379381552991,-0.174235651234591,0.0688663049590984,0.355968277350465,0.155112337747345,0.153852652790862,-0.132099618674444,-0.0337949024786701,0.0758705107105409,-0.0550500894155322,-0.686949078745466,0.00939610526253902,-0.221692779867953,-0.332911178146492,-0.0783891110903558,0.316393044303503,-0.118933344081274,0.0253138561781882
1172,14064,508.736,-0.100379538145764,-0.174236000347765,0.0688662655338646,0.355967976371263,0.155112795593931,0.153852631840861,-0.132099550337383,-0.0337945608310196,0.0758707146644689,-0.0550497081371126,-0.686948836178006,0.0093960536613591,-0.221692747864205,-0.332911155089071,-0.0783891145693816,0.316393556660777,-0.118933373769306,0.0253141555677201
1173,14076,508.736,-0.100379319737013,-0.17423624241957,0.0688666894178528,0.355967912660086,0.155113063153625,0.153852243760247,-0.1320997053119,-0.0337944898548432,0.0758710284769748,-0.0550500678315982,-0.686948864803068,0.0093955855853766,-0.221692586589703,-0.332910968916552,-0.0783887755148673,0.316393788178436,-0.118933077556101,0.0253141863462268
1174,14088,508.736,-0.100379283948811,-0.174236465542844,0.0688664529286306,0.355967866441506,0.155112838351998,0.153852423156626,-0.132099857731074,-0.0337941353992727,0.0758708367045682,-0.0550499911575541,-0.686948671103321,0.0093953518576361,-0.221692998578155,-0.332911153307903,-0.0783885252704585,0.31639376897029,-0.118933250669712,0.025314304112189
1175,14100,508.736,-0.100379234696927,-0.174236358312375,0.0688662120506815,0.35596784904787,0.155112366813298,0.153852364395073,-0.13209951861257,-0.0337944126221711,0.0758703281869667,-0.0550496318310477,-0.686948917935754,0.00939540881692754,-0.221692866070208,-0.332911320758972,-0.0783883852017843,0.316393889935887,-0.118933231809456,0.0253143381978785
1176,14112,508.736,-0.100379141731676,-0.174236138284714,0.0688659384338992,0.35596794289169,0.155112475694951,0.153852428088043,-0.132099585565585,-0.0337943813804968,0.0758701130650371,-0.05504985809862,-0.686948978597847,0.00939547772352882,-0.221693465240559,-0.332911294643376,-0.0783879514936384,0.316393499498066,-0.118933241794018,0.0253140372115396
1177,14124,508.736,-0.100378824694646,-0.174236150253755,0.0688660675140494,0.355968309564498,0.155113142531444,0.153852170612666,-0.132099031598849,-0.0337943809984639,0.075870458549392,-0.0550500625985364,-0.686948974622379,0.00939548592602243,-0.221693137792172,-0.332910943495114,-0.0783879001241035,0.316393779431143,-0.118933025657761,0.025313860921199
1178,14136,508.736,-0.100378998005195,-0.174236289136958,0.0688660621312807,0.355968400036439,0.15511270422301,0.153852215694495,-0.13209887005908,-0.0337945730196285,0.0758704132142275,-0.0550497237579176,-0.686949103677337,0.00939552910740156,-0.22169283250536,-0.332911000313364,-0.0783879009224645,0.31639375332089,-0.11893299877736,0.0253136896587435
1179,14148,508.736,-0.10037909959449,-0.174236062874481,0.0688659375601516,0.355968422489411,0.155112441343909,0.153852222539138,-0.132098819602643,-0.0337946697706726,0.075870073118465,-0.0550493096062321,-0.6869492554682,0.00939559229063921,-0.221692664749207,-0.332911133651309,-0.0783883285403549,0.316393670831577,-0.118933017674048,0.0253136816776547
1180,14160,508.736,-0.100379274045709,-0.174236013873349,0.0688659558174709,0.355968465007501,0.15511208087768,0.153852487271624,-0.132099011993267,-0.0337945647639958,0.0758701207988345,-0.0550492214857004,-0.68694906882692,0.0093955292156216,-0.221693173494273,-0.332911241771557,-0.0783882510835047,0.316393440946494,-0.118933249611039,0.0253136987401412
1181,14172,508.736,-0.10037945233222,-0.174235949786798,0.0688658902040233,0.35596854537197,0.155111877267556,0.153852484885162,-0.132099402608303,-0.0337942516456069,0.0758700449929537,-0.0550494157313525,-0.686948856210249,0.00939530490917891,-0.221693603829941,-0.332911465188151,-0.0783882621603469,0.316393260404472,-0.118933187366907,0.0253135885645068
1182,14184,508.736,-0.100379507172698,-0.174236153105207,0.0688662843784402,0.355968131887021,0.155111996487517,0.153852670991577,-0.132099509019937,-0.0337939809201174,0.0758703254624208,-0.0550494580188924,-0.686948605113119,0.0093952782295021,-0.221693727502318,-0.332911637463873,-0.0783881604751528,0.316393456847828,-0.118933384454597,0.025314134540996
1183,14196,508.736,-0.100379632681869,-0.174235940465778,0.0688659346488935,0.355968066240376,0.155111829934358,0.153852750209622,-0.132099694222435,-0.0337937409952946,0.0758701058207424,-0.0550492376261988,-0.686948576075847,0.00939493508553542,-0.221694236074069,-0.332911950457818,-0.078388049396766,0.316393157052236,-0.118933443434235,0.0253141645514542
1184,14208,508.736,-0.100379633696483,-0.174236171911052,0.0688659787682728,0.35596802345921,0.15511190307754,0.153852601936406,-0.132099293737665,-0.0337939020006361,0.0758702582206052,-0.0550492041293375,-0.686948706655707,0.00939509419595749,-0.221693879546566,-0.332911820602309,-0.0783876775884825,0.316393445779693,-0.118933321254294,0.0253143372614492
1185,14220,508.736,-0.100379430143785,-0.174235736013965,0.0688659702656744,0.355968247195048,0.155111592295526,0.153852757922295,-0.132099414417062,-0.0337939671553223,0.0758701954569535,-0.0550493784432123,-0.686948571905078,0.00939504703477379,-0.221694092726119,-0.332911978042382,-0.0783881498804689,0.316393300096106,-0.118933510709259,0.0253142751766493
1186,14232,508.736,-0.100379702913755,-0.174236361844401,0.0688662175426202,0.355967910137706,0.155111322768875,0.153853076298559,-0.132099703482882,-0.0337938946943275,0.0758703788503139,-0.0550495134482994,-0.686948409018264,0.00939519743487004,-0.221694005547148,-0.332911967196757,-0.0783878863706146,0.316393370202596,-0.118933739149965,0.0253145515202023
1187,14244,508.736,-0.100379831983424,-0.174236649351809,0.0688662938827872,0.355967580759769,0.155111456911735,0.153853176843326,-0.132099966503093,-0.0337936666650169,0.0758704873948321,-0.0550496283889652,-0.686948300226115,0.00939518985655957,-0.221694072505399,-0.332912008204924,-0.0783875559956215,0.31639347689827,-0.118933800740444,0.0253146379127232
1188,14256,508.736,-0.100379834844352,-0.174236782630807,0.0688662037453846,0.355967621947626,0.155111838000553,0.153852976421749,-0.132099997313823,-0.0337934506685656,0.0758704318277528,-0.0550496243353772,-0.68694839150419,0.00939515716430928,-0.221694037061605,-0.332911788199834,-0.078387466221869,0.316393487528154,-0.118933587688365,0.025314446136702
1189,14268,508.736,-0.100379763014843,-0.174237011252756,0.0688663829680229,0.355967433754844,0.155112253374982,0.153852909344583,-0.132100097781985,-0.0337933527414131,0.0758705788827141,-0.0550499277375944,-0.686948307061367,0.0093950732016673,-0.221694077535104,-0.332911671693728,-0.078387176915709,0.316393626713368,-0.1189335390718,0.0253145696034998
1190,14280,508.736,-0.100379758752839,-0.174237104592028,0.0688662091784648,0.355967448473139,0.155112239996861,0.153852988512284,-0.132100024334546,-0.033793247435554,0.0758706356489841,-0.0550498116978461,-0.686948290534051,0.00939516173398286,-0.221694163751653,-0.332911670618476,-0.0783871784180524,0.316393571638274,-0.118933590036782,0.0253145357414073
1191,14292,508.736,-0.100379935128671,-0.174237242391537,0.0688661903404406,0.355967453132753,0.155111962522732,0.153853039487589,-0.13210003919546,-0.0337933881456566,0.0758707062355179,-0.0550495655062571,-0.686948316072902,0.00939504848161376,-0.221694226016327,-0.33291160410767,-0.0783872244672228,0.316393513632453,-0.118933608202576,0.0253144979052557
1192,14304,508.736,-0.100379661294015,-0.174236947716106,0.0688658427012297,0.355967673768443,0.155111800541645,0.153853016445893,-0.132099944827925,-0.0337934318982824,0.0758704962234955,-0.0550492866231811,-0.686948347790875,0.00939484193564594,-0.221694428795217,-0.332911659708149,-0.0783874767009149,0.316393475876083,-0.118933675666076,0.0253143404067019
1193,14316,508.736,-0.100379364354749,-0.174236477098816,0.068865570335105,0.355967747772834,0.155111792037615,0.153852880334904,-0.132099834458399,-0.0337933655930395,0.0758702516374929,-0.0550492071111032,-0.686948411071596,0.00939449958062882,-0.221694381944309,-0.33291192796621,-0.0783877767867737,0.316393558872174,-0.118933639259157,0.025314403875042
