Name,CDR,Makespan,BestFoundMakespan
j.rnd.6x5.train.1,F20.M1,508,508
j.rnd.6x5.train.2,F20.M1,416,416
j.rnd.6x5.train.3,F20.M1,355,355
j.rnd.6x5.train.4,F20.M1,492,492
j.rnd.6x5.train.5,F20.M1,392,392
j.rnd.6x5.train.6,F20.M1,505,505
j.rnd.6x5.train.7,F20.M1,421,414
j.rnd.6x5.train.8,F20.M1,452,452
j.rnd.6x5.train.9,F20.M1,429,427
j.rnd.6x5.train.10,F20.M1,467,467
j.rnd.6x5.train.11,F20.M1,529,485
j.rnd.6x5.train.12,F20.M1,438,438
j.rnd.6x5.train.13,F20.M1,549,549
j.rnd.6x5.train.14,F20.M1,514,514
j.rnd.6x5.train.15,F20.M1,517,505
j.rnd.6x5.train.16,F20.M1,532,532
j.rnd.6x5.train.17,F20.M1,541,519
j.rnd.6x5.train.18,F20.M1,511,511
j.rnd.6x5.train.19,F20.M1,561,561
j.rnd.6x5.train.20,F20.M1,430,409
j.rnd.6x5.train.21,F20.M1,400,397
j.rnd.6x5.train.22,F20.M1,530,515
j.rnd.6x5.train.23,F20.M1,477,477
j.rnd.6x5.train.24,F20.M1,433,427
j.rnd.6x5.train.25,F20.M1,476,472
j.rnd.6x5.train.26,F20.M1,447,447
j.rnd.6x5.train.27,F20.M1,463,437
j.rnd.6x5.train.28,F20.M1,374,372
j.rnd.6x5.train.29,F20.M1,536,517
j.rnd.6x5.train.30,F20.M1,478,454
j.rnd.6x5.train.31,F20.M1,446,442
j.rnd.6x5.train.32,F20.M1,581,581
j.rnd.6x5.train.33,F20.M1,479,472
j.rnd.6x5.train.34,F20.M1,514,503
j.rnd.6x5.train.35,F20.M1,520,507
j.rnd.6x5.train.36,F20.M1,410,410
j.rnd.6x5.train.37,F20.M1,419,409
j.rnd.6x5.train.38,F20.M1,563,563
j.rnd.6x5.train.39,F20.M1,436,436
j.rnd.6x5.train.40,F20.M1,351,351
j.rnd.6x5.train.41,F20.M1,435,435
j.rnd.6x5.train.42,F20.M1,475,430
j.rnd.6x5.train.43,F20.M1,365,349
j.rnd.6x5.train.44,F20.M1,485,463
j.rnd.6x5.train.45,F20.M1,513,498
j.rnd.6x5.train.46,F20.M1,558,543
j.rnd.6x5.train.47,F20.M1,562,526
j.rnd.6x5.train.48,F20.M1,459,459
j.rnd.6x5.train.49,F20.M1,444,433
j.rnd.6x5.train.50,F20.M1,465,465
j.rnd.6x5.train.51,F20.M1,572,572
j.rnd.6x5.train.52,F20.M1,564,555
j.rnd.6x5.train.53,F20.M1,468,468
j.rnd.6x5.train.54,F20.M1,568,557
j.rnd.6x5.train.55,F20.M1,549,549
j.rnd.6x5.train.56,F20.M1,479,478
j.rnd.6x5.train.57,F20.M1,496,467
j.rnd.6x5.train.58,F20.M1,526,523
j.rnd.6x5.train.59,F20.M1,435,435
j.rnd.6x5.train.60,F20.M1,551,538
j.rnd.6x5.train.61,F20.M1,439,432
j.rnd.6x5.train.62,F20.M1,406,406
j.rnd.6x5.train.63,F20.M1,555,555
j.rnd.6x5.train.64,F20.M1,480,471
j.rnd.6x5.train.65,F20.M1,499,480
j.rnd.6x5.train.66,F20.M1,491,465
j.rnd.6x5.train.67,F20.M1,389,389
j.rnd.6x5.train.68,F20.M1,478,458
j.rnd.6x5.train.69,F20.M1,566,503
j.rnd.6x5.train.70,F20.M1,517,491
j.rnd.6x5.train.71,F20.M1,504,504
j.rnd.6x5.train.72,F20.M1,467,466
j.rnd.6x5.train.73,F20.M1,430,430
j.rnd.6x5.train.74,F20.M1,398,356
j.rnd.6x5.train.75,F20.M1,423,423
j.rnd.6x5.train.76,F20.M1,444,444
j.rnd.6x5.train.77,F20.M1,449,411
j.rnd.6x5.train.78,F20.M1,491,491
j.rnd.6x5.train.79,F20.M1,470,470
j.rnd.6x5.train.80,F20.M1,374,374
j.rnd.6x5.train.81,F20.M1,417,394
j.rnd.6x5.train.82,F20.M1,449,445
j.rnd.6x5.train.83,F20.M1,516,493
j.rnd.6x5.train.84,F20.M1,409,409
j.rnd.6x5.train.85,F20.M1,520,514
j.rnd.6x5.train.86,F20.M1,401,386
j.rnd.6x5.train.87,F20.M1,447,447
j.rnd.6x5.train.88,F20.M1,501,459
j.rnd.6x5.train.89,F20.M1,479,456
j.rnd.6x5.train.90,F20.M1,458,448
j.rnd.6x5.train.91,F20.M1,516,486
j.rnd.6x5.train.92,F20.M1,478,478
j.rnd.6x5.train.93,F20.M1,385,379
j.rnd.6x5.train.94,F20.M1,445,445
j.rnd.6x5.train.95,F20.M1,447,440
j.rnd.6x5.train.96,F20.M1,477,477
j.rnd.6x5.train.97,F20.M1,426,426
