Name,CDR,Makespan,BestFoundMakespan
f.mxc.6x5.train.1,phi.SPT.E1,923,825
f.mxc.6x5.train.2,phi.SPT.E1,503,405
f.mxc.6x5.train.3,phi.SPT.E1,421,302
f.mxc.6x5.train.4,phi.SPT.E1,654,554
f.mxc.6x5.train.5,phi.SPT.E1,613,598
f.mxc.6x5.train.6,phi.SPT.E1,828,699
f.mxc.6x5.train.7,phi.SPT.E1,823,735
f.mxc.6x5.train.8,phi.SPT.E1,871,699
f.mxc.6x5.train.9,phi.SPT.E1,423,413
f.mxc.6x5.train.10,phi.SPT.E1,525,403
f.mxc.6x5.train.11,phi.SPT.E1,720,579
f.mxc.6x5.train.12,phi.SPT.E1,636,503
f.mxc.6x5.train.13,phi.SPT.E1,839,689
f.mxc.6x5.train.14,phi.SPT.E1,876,709
f.mxc.6x5.train.15,phi.SPT.E1,1100,848
f.mxc.6x5.train.16,phi.SPT.E1,764,602
f.mxc.6x5.train.17,phi.SPT.E1,443,431
f.mxc.6x5.train.18,phi.SPT.E1,534,483
f.mxc.6x5.train.19,phi.SPT.E1,674,566
f.mxc.6x5.train.20,phi.SPT.E1,760,627
f.mxc.6x5.train.21,phi.SPT.E1,648,624
f.mxc.6x5.train.22,phi.SPT.E1,853,711
f.mxc.6x5.train.23,phi.SPT.E1,865,674
f.mxc.6x5.train.24,phi.SPT.E1,1116,862
f.mxc.6x5.train.25,phi.SPT.E1,262,219
f.mxc.6x5.train.26,phi.SPT.E1,479,465
f.mxc.6x5.train.27,phi.SPT.E1,512,437
f.mxc.6x5.train.28,phi.SPT.E1,737,608
f.mxc.6x5.train.29,phi.SPT.E1,848,669
f.mxc.6x5.train.30,phi.SPT.E1,906,752
f.mxc.6x5.train.31,phi.SPT.E1,1022,846
f.mxc.6x5.train.32,phi.SPT.E1,520,401
f.mxc.6x5.train.33,phi.SPT.E1,589,450
f.mxc.6x5.train.34,phi.SPT.E1,719,552
f.mxc.6x5.train.35,phi.SPT.E1,789,635
f.mxc.6x5.train.36,phi.SPT.E1,731,649
f.mxc.6x5.train.37,phi.SPT.E1,742,626
f.mxc.6x5.train.38,phi.SPT.E1,910,757
f.mxc.6x5.train.39,phi.SPT.E1,967,734
f.mxc.6x5.train.40,phi.SPT.E1,222,186
f.mxc.6x5.train.41,phi.SPT.E1,486,407
f.mxc.6x5.train.42,phi.SPT.E1,505,487
f.mxc.6x5.train.43,phi.SPT.E1,634,562
f.mxc.6x5.train.44,phi.SPT.E1,739,625
f.mxc.6x5.train.45,phi.SPT.E1,812,688
f.mxc.6x5.train.46,phi.SPT.E1,835,820
f.mxc.6x5.train.47,phi.SPT.E1,445,390
f.mxc.6x5.train.48,phi.SPT.E1,417,373
f.mxc.6x5.train.49,phi.SPT.E1,587,496
f.mxc.6x5.train.50,phi.SPT.E1,604,583
f.mxc.6x5.train.51,phi.SPT.E1,768,593
f.mxc.6x5.train.52,phi.SPT.E1,1044,771
f.mxc.6x5.train.53,phi.SPT.E1,804,680
f.mxc.6x5.train.54,phi.SPT.E1,881,870
f.mxc.6x5.train.55,phi.SPT.E1,506,449
f.mxc.6x5.train.56,phi.SPT.E1,691,513
f.mxc.6x5.train.57,phi.SPT.E1,705,537
f.mxc.6x5.train.58,phi.SPT.E1,597,573
f.mxc.6x5.train.59,phi.SPT.E1,802,650
f.mxc.6x5.train.60,phi.SPT.E1,834,688
f.mxc.6x5.train.61,phi.SPT.E1,946,780
f.mxc.6x5.train.62,phi.SPT.E1,866,846
f.mxc.6x5.train.63,phi.SPT.E1,379,351
f.mxc.6x5.train.64,phi.SPT.E1,542,491
f.mxc.6x5.train.65,phi.SPT.E1,592,507
f.mxc.6x5.train.66,phi.SPT.E1,597,575
f.mxc.6x5.train.67,phi.SPT.E1,636,632
f.mxc.6x5.train.68,phi.SPT.E1,883,736
f.mxc.6x5.train.69,phi.SPT.E1,937,759
f.mxc.6x5.train.70,phi.SPT.E1,475,373
f.mxc.6x5.train.71,phi.SPT.E1,408,391
f.mxc.6x5.train.72,phi.SPT.E1,606,480
f.mxc.6x5.train.73,phi.SPT.E1,691,525
f.mxc.6x5.train.74,phi.SPT.E1,867,635
f.mxc.6x5.train.75,phi.SPT.E1,909,693
f.mxc.6x5.train.76,phi.SPT.E1,1006,795
f.mxc.6x5.train.77,phi.SPT.E1,978,831
f.mxc.6x5.train.78,phi.SPT.E1,517,419
f.mxc.6x5.train.79,phi.SPT.E1,630,526
f.mxc.6x5.train.80,phi.SPT.E1,398,385
f.mxc.6x5.train.81,phi.SPT.E1,655,545
f.mxc.6x5.train.82,phi.SPT.E1,723,529
f.mxc.6x5.train.83,phi.SPT.E1,730,712
f.mxc.6x5.train.84,phi.SPT.E1,1042,814
f.mxc.6x5.train.85,phi.SPT.E1,287,267
f.mxc.6x5.train.86,phi.SPT.E1,373,328
f.mxc.6x5.train.87,phi.SPT.E1,504,484
f.mxc.6x5.train.88,phi.SPT.E1,700,553
f.mxc.6x5.train.89,phi.SPT.E1,591,477
f.mxc.6x5.train.90,phi.SPT.E1,684,620
f.mxc.6x5.train.91,phi.SPT.E1,754,733
f.mxc.6x5.train.92,phi.SPT.E1,1074,893
f.mxc.6x5.train.93,phi.SPT.E1,455,407
f.mxc.6x5.train.94,phi.SPT.E1,590,476
f.mxc.6x5.train.95,phi.SPT.E1,525,511
f.mxc.6x5.train.96,phi.SPT.E1,785,571
f.mxc.6x5.train.97,phi.SPT.E1,838,678
f.mxc.6x5.train.98,phi.SPT.E1,862,681
f.mxc.6x5.train.99,phi.SPT.E1,982,816
f.mxc.6x5.train.100,phi.SPT.E1,1002,881
f.mxc.6x5.train.101,phi.SPT.E1,373,339
f.mxc.6x5.train.102,phi.SPT.E1,589,463
f.mxc.6x5.train.103,phi.SPT.E1,700,568
f.mxc.6x5.train.104,phi.SPT.E1,525,513
f.mxc.6x5.train.105,phi.SPT.E1,771,696
f.mxc.6x5.train.106,phi.SPT.E1,823,711
f.mxc.6x5.train.107,phi.SPT.E1,846,842
f.mxc.6x5.train.108,phi.SPT.E1,315,281
f.mxc.6x5.train.109,phi.SPT.E1,567,468
f.mxc.6x5.train.110,phi.SPT.E1,470,408
f.mxc.6x5.train.111,phi.SPT.E1,684,563
f.mxc.6x5.train.112,phi.SPT.E1,589,569
