Name,Shop,Distribution,Set,PID,NumJobs,NumMachines,Dimension,Makespan
f.rnd.6x5.train.51,f,rnd,train,51,6,5,30,679
f.rnd.6x5.train.52,f,rnd,train,52,6,5,30,760
f.rnd.6x5.train.53,f,rnd,train,53,6,5,30,621
f.rnd.6x5.train.54,f,rnd,train,54,6,5,30,691
f.rnd.6x5.train.55,f,rnd,train,55,6,5,30,704
f.rnd.6x5.train.56,f,rnd,train,56,6,5,30,557
f.rnd.6x5.train.57,f,rnd,train,57,6,5,30,560
f.rnd.6x5.train.58,f,rnd,train,58,6,5,30,694
f.rnd.6x5.train.59,f,rnd,train,59,6,5,30,646
f.rnd.6x5.train.60,f,rnd,train,60,6,5,30,576
f.rnd.6x5.train.61,f,rnd,train,61,6,5,30,566
f.rnd.6x5.train.62,f,rnd,train,62,6,5,30,530
f.rnd.6x5.train.63,f,rnd,train,63,6,5,30,691
f.rnd.6x5.train.64,f,rnd,train,64,6,5,30,643
f.rnd.6x5.train.65,f,rnd,train,65,6,5,30,600
f.rnd.6x5.train.66,f,rnd,train,66,6,5,30,692
f.rnd.6x5.train.67,f,rnd,train,67,6,5,30,610
f.rnd.6x5.train.68,f,rnd,train,68,6,5,30,644
f.rnd.6x5.train.69,f,rnd,train,69,6,5,30,666
f.rnd.6x5.train.70,f,rnd,train,70,6,5,30,664
f.rnd.6x5.train.71,f,rnd,train,71,6,5,30,666
f.rnd.6x5.train.72,f,rnd,train,72,6,5,30,669
f.rnd.6x5.train.73,f,rnd,train,73,6,5,30,511
f.rnd.6x5.train.74,f,rnd,train,74,6,5,30,569
f.rnd.6x5.train.75,f,rnd,train,75,6,5,30,654
f.rnd.6x5.train.76,f,rnd,train,76,6,5,30,604
f.rnd.6x5.train.77,f,rnd,train,77,6,5,30,641
f.rnd.6x5.train.78,f,rnd,train,78,6,5,30,554
f.rnd.6x5.train.79,f,rnd,train,79,6,5,30,600
f.rnd.6x5.train.80,f,rnd,train,80,6,5,30,497
f.rnd.6x5.train.81,f,rnd,train,81,6,5,30,495
f.rnd.6x5.train.82,f,rnd,train,82,6,5,30,698
f.rnd.6x5.train.83,f,rnd,train,83,6,5,30,560
f.rnd.6x5.train.84,f,rnd,train,84,6,5,30,543
f.rnd.6x5.train.85,f,rnd,train,85,6,5,30,732
f.rnd.6x5.train.86,f,rnd,train,86,6,5,30,577
f.rnd.6x5.train.87,f,rnd,train,87,6,5,30,652
f.rnd.6x5.train.88,f,rnd,train,88,6,5,30,590
f.rnd.6x5.train.89,f,rnd,train,89,6,5,30,545
f.rnd.6x5.train.90,f,rnd,train,90,6,5,30,628
f.rnd.6x5.train.91,f,rnd,train,91,6,5,30,614
f.rnd.6x5.train.92,f,rnd,train,92,6,5,30,665
f.rnd.6x5.train.93,f,rnd,train,93,6,5,30,580
f.rnd.6x5.train.94,f,rnd,train,94,6,5,30,720
f.rnd.6x5.train.95,f,rnd,train,95,6,5,30,523
f.rnd.6x5.train.96,f,rnd,train,96,6,5,30,661
f.rnd.6x5.train.97,f,rnd,train,97,6,5,30,658
f.rnd.6x5.train.98,f,rnd,train,98,6,5,30,601
f.rnd.6x5.train.99,f,rnd,train,99,6,5,30,660
f.rnd.6x5.train.100,f,rnd,train,100,6,5,30,640
f.rnd.6x5.train.101,f,rnd,train,101,6,5,30,489
f.rnd.6x5.train.102,f,rnd,train,102,6,5,30,682
f.rnd.6x5.train.103,f,rnd,train,103,6,5,30,499
f.rnd.6x5.train.104,f,rnd,train,104,6,5,30,564
f.rnd.6x5.train.105,f,rnd,train,105,6,5,30,599
f.rnd.6x5.train.106,f,rnd,train,106,6,5,30,659
f.rnd.6x5.train.107,f,rnd,train,107,6,5,30,683
f.rnd.6x5.train.108,f,rnd,train,108,6,5,30,580
f.rnd.6x5.train.109,f,rnd,train,109,6,5,30,650
f.rnd.6x5.train.110,f,rnd,train,110,6,5,30,643
f.rnd.6x5.train.111,f,rnd,train,111,6,5,30,656
f.rnd.6x5.train.112,f,rnd,train,112,6,5,30,594
f.rnd.6x5.train.113,f,rnd,train,113,6,5,30,619
f.rnd.6x5.train.114,f,rnd,train,114,6,5,30,573
f.rnd.6x5.train.115,f,rnd,train,115,6,5,30,545
f.rnd.6x5.train.116,f,rnd,train,116,6,5,30,688
f.rnd.6x5.train.117,f,rnd,train,117,6,5,30,474
f.rnd.6x5.train.118,f,rnd,train,118,6,5,30,617
f.rnd.6x5.train.119,f,rnd,train,119,6,5,30,688
f.rnd.6x5.train.120,f,rnd,train,120,6,5,30,611
f.rnd.6x5.train.121,f,rnd,train,121,6,5,30,646
f.rnd.6x5.train.122,f,rnd,train,122,6,5,30,615
f.rnd.6x5.train.123,f,rnd,train,123,6,5,30,579
f.rnd.6x5.train.124,f,rnd,train,124,6,5,30,653
f.rnd.6x5.train.125,f,rnd,train,125,6,5,30,667
f.rnd.6x5.train.126,f,rnd,train,126,6,5,30,618
f.rnd.6x5.train.127,f,rnd,train,127,6,5,30,545
f.rnd.6x5.train.128,f,rnd,train,128,6,5,30,612
f.rnd.6x5.train.129,f,rnd,train,129,6,5,30,612
f.rnd.6x5.train.130,f,rnd,train,130,6,5,30,563
f.rnd.6x5.train.131,f,rnd,train,131,6,5,30,683
f.rnd.6x5.train.132,f,rnd,train,132,6,5,30,681
f.rnd.6x5.train.133,f,rnd,train,133,6,5,30,691
f.rnd.6x5.train.134,f,rnd,train,134,6,5,30,581
f.rnd.6x5.train.135,f,rnd,train,135,6,5,30,659
f.rnd.6x5.train.136,f,rnd,train,136,6,5,30,642
f.rnd.6x5.train.137,f,rnd,train,137,6,5,30,641
f.rnd.6x5.train.138,f,rnd,train,138,6,5,30,609
f.rnd.6x5.train.139,f,rnd,train,139,6,5,30,582
f.rnd.6x5.train.140,f,rnd,train,140,6,5,30,551
f.rnd.6x5.train.141,f,rnd,train,141,6,5,30,695
f.rnd.6x5.train.142,f,rnd,train,142,6,5,30,653
f.rnd.6x5.train.143,f,rnd,train,143,6,5,30,645
f.rnd.6x5.train.144,f,rnd,train,144,6,5,30,524
f.rnd.6x5.train.145,f,rnd,train,145,6,5,30,703
f.rnd.6x5.train.146,f,rnd,train,146,6,5,30,587
f.rnd.6x5.train.147,f,rnd,train,147,6,5,30,582
f.rnd.6x5.train.148,f,rnd,train,148,6,5,30,632
f.rnd.6x5.train.149,f,rnd,train,149,6,5,30,535
f.rnd.6x5.train.150,f,rnd,train,150,6,5,30,749
f.rnd.6x5.train.151,f,rnd,train,151,6,5,30,539
f.rnd.6x5.train.152,f,rnd,train,152,6,5,30,646
f.rnd.6x5.train.153,f,rnd,train,153,6,5,30,633
f.rnd.6x5.train.154,f,rnd,train,154,6,5,30,625
f.rnd.6x5.train.155,f,rnd,train,155,6,5,30,672
f.rnd.6x5.train.156,f,rnd,train,156,6,5,30,560
f.rnd.6x5.train.157,f,rnd,train,157,6,5,30,644
f.rnd.6x5.train.158,f,rnd,train,158,6,5,30,566
f.rnd.6x5.train.159,f,rnd,train,159,6,5,30,625
f.rnd.6x5.train.160,f,rnd,train,160,6,5,30,634
f.rnd.6x5.train.161,f,rnd,train,161,6,5,30,553
f.rnd.6x5.train.162,f,rnd,train,162,6,5,30,562
f.rnd.6x5.train.163,f,rnd,train,163,6,5,30,646
f.rnd.6x5.train.164,f,rnd,train,164,6,5,30,531
f.rnd.6x5.train.165,f,rnd,train,165,6,5,30,681
f.rnd.6x5.train.166,f,rnd,train,166,6,5,30,664
f.rnd.6x5.train.167,f,rnd,train,167,6,5,30,654
f.rnd.6x5.train.168,f,rnd,train,168,6,5,30,472
f.rnd.6x5.train.169,f,rnd,train,169,6,5,30,702
f.rnd.6x5.train.170,f,rnd,train,170,6,5,30,536
f.rnd.6x5.train.171,f,rnd,train,171,6,5,30,545
f.rnd.6x5.train.172,f,rnd,train,172,6,5,30,667
f.rnd.6x5.train.173,f,rnd,train,173,6,5,30,560
f.rnd.6x5.train.174,f,rnd,train,174,6,5,30,582
f.rnd.6x5.train.175,f,rnd,train,175,6,5,30,662
f.rnd.6x5.train.176,f,rnd,train,176,6,5,30,643
f.rnd.6x5.train.177,f,rnd,train,177,6,5,30,558
f.rnd.6x5.train.178,f,rnd,train,178,6,5,30,705
f.rnd.6x5.train.179,f,rnd,train,179,6,5,30,798
f.rnd.6x5.train.180,f,rnd,train,180,6,5,30,528
f.rnd.6x5.train.181,f,rnd,train,181,6,5,30,695
f.rnd.6x5.train.182,f,rnd,train,182,6,5,30,535
f.rnd.6x5.train.183,f,rnd,train,183,6,5,30,607
f.rnd.6x5.train.184,f,rnd,train,184,6,5,30,543
f.rnd.6x5.train.185,f,rnd,train,185,6,5,30,728
f.rnd.6x5.train.186,f,rnd,train,186,6,5,30,613
f.rnd.6x5.train.187,f,rnd,train,187,6,5,30,582
f.rnd.6x5.train.188,f,rnd,train,188,6,5,30,659
f.rnd.6x5.train.189,f,rnd,train,189,6,5,30,729
f.rnd.6x5.train.190,f,rnd,train,190,6,5,30,548
f.rnd.6x5.train.191,f,rnd,train,191,6,5,30,709
f.rnd.6x5.train.192,f,rnd,train,192,6,5,30,618
f.rnd.6x5.train.193,f,rnd,train,193,6,5,30,616
f.rnd.6x5.train.194,f,rnd,train,194,6,5,30,601
f.rnd.6x5.train.195,f,rnd,train,195,6,5,30,526
f.rnd.6x5.train.196,f,rnd,train,196,6,5,30,593
f.rnd.6x5.train.197,f,rnd,train,197,6,5,30,626
f.rnd.6x5.train.198,f,rnd,train,198,6,5,30,602
f.rnd.6x5.train.199,f,rnd,train,199,6,5,30,499
f.rnd.6x5.train.200,f,rnd,train,200,6,5,30,767
f.rnd.6x5.train.201,f,rnd,train,201,6,5,30,552
f.rnd.6x5.train.202,f,rnd,train,202,6,5,30,689
f.rnd.6x5.train.203,f,rnd,train,203,6,5,30,490
f.rnd.6x5.train.204,f,rnd,train,204,6,5,30,645
f.rnd.6x5.train.205,f,rnd,train,205,6,5,30,594
f.rnd.6x5.train.206,f,rnd,train,206,6,5,30,596
f.rnd.6x5.train.207,f,rnd,train,207,6,5,30,644
f.rnd.6x5.train.208,f,rnd,train,208,6,5,30,514
f.rnd.6x5.train.209,f,rnd,train,209,6,5,30,523
f.rnd.6x5.train.210,f,rnd,train,210,6,5,30,536
f.rnd.6x5.train.211,f,rnd,train,211,6,5,30,568
f.rnd.6x5.train.212,f,rnd,train,212,6,5,30,621
f.rnd.6x5.train.213,f,rnd,train,213,6,5,30,707
f.rnd.6x5.train.214,f,rnd,train,214,6,5,30,591
f.rnd.6x5.train.215,f,rnd,train,215,6,5,30,485
f.rnd.6x5.train.216,f,rnd,train,216,6,5,30,535
f.rnd.6x5.train.217,f,rnd,train,217,6,5,30,578
f.rnd.6x5.train.218,f,rnd,train,218,6,5,30,610
f.rnd.6x5.train.219,f,rnd,train,219,6,5,30,646
f.rnd.6x5.train.220,f,rnd,train,220,6,5,30,721
f.rnd.6x5.train.221,f,rnd,train,221,6,5,30,571
f.rnd.6x5.train.222,f,rnd,train,222,6,5,30,630
f.rnd.6x5.train.223,f,rnd,train,223,6,5,30,595
f.rnd.6x5.train.224,f,rnd,train,224,6,5,30,575
f.rnd.6x5.train.225,f,rnd,train,225,6,5,30,582
f.rnd.6x5.train.226,f,rnd,train,226,6,5,30,558
f.rnd.6x5.train.227,f,rnd,train,227,6,5,30,608
f.rnd.6x5.train.228,f,rnd,train,228,6,5,30,551
f.rnd.6x5.train.229,f,rnd,train,229,6,5,30,572
f.rnd.6x5.train.230,f,rnd,train,230,6,5,30,573
f.rnd.6x5.train.231,f,rnd,train,231,6,5,30,780
f.rnd.6x5.train.232,f,rnd,train,232,6,5,30,768
f.rnd.6x5.train.233,f,rnd,train,233,6,5,30,628
f.rnd.6x5.train.234,f,rnd,train,234,6,5,30,633
f.rnd.6x5.train.235,f,rnd,train,235,6,5,30,637
f.rnd.6x5.train.236,f,rnd,train,236,6,5,30,597
f.rnd.6x5.train.237,f,rnd,train,237,6,5,30,475
f.rnd.6x5.train.238,f,rnd,train,238,6,5,30,551
f.rnd.6x5.train.239,f,rnd,train,239,6,5,30,656
f.rnd.6x5.train.240,f,rnd,train,240,6,5,30,541
f.rnd.6x5.train.241,f,rnd,train,241,6,5,30,671
f.rnd.6x5.train.242,f,rnd,train,242,6,5,30,559
f.rnd.6x5.train.243,f,rnd,train,243,6,5,30,667
f.rnd.6x5.train.244,f,rnd,train,244,6,5,30,549
f.rnd.6x5.train.245,f,rnd,train,245,6,5,30,525
f.rnd.6x5.train.246,f,rnd,train,246,6,5,30,605
f.rnd.6x5.train.247,f,rnd,train,247,6,5,30,576
f.rnd.6x5.train.248,f,rnd,train,248,6,5,30,654
f.rnd.6x5.train.249,f,rnd,train,249,6,5,30,543
f.rnd.6x5.train.250,f,rnd,train,250,6,5,30,542
f.rnd.6x5.train.251,f,rnd,train,251,6,5,30,552
f.rnd.6x5.train.252,f,rnd,train,252,6,5,30,629
f.rnd.6x5.train.253,f,rnd,train,253,6,5,30,761
f.rnd.6x5.train.254,f,rnd,train,254,6,5,30,609
f.rnd.6x5.train.255,f,rnd,train,255,6,5,30,591
f.rnd.6x5.train.256,f,rnd,train,256,6,5,30,562
f.rnd.6x5.train.257,f,rnd,train,257,6,5,30,699
f.rnd.6x5.train.258,f,rnd,train,258,6,5,30,582
f.rnd.6x5.train.259,f,rnd,train,259,6,5,30,567
f.rnd.6x5.train.260,f,rnd,train,260,6,5,30,708
f.rnd.6x5.train.261,f,rnd,train,261,6,5,30,700
f.rnd.6x5.train.262,f,rnd,train,262,6,5,30,576
f.rnd.6x5.train.263,f,rnd,train,263,6,5,30,654
f.rnd.6x5.train.264,f,rnd,train,264,6,5,30,755
f.rnd.6x5.train.265,f,rnd,train,265,6,5,30,736
f.rnd.6x5.train.266,f,rnd,train,266,6,5,30,700
f.rnd.6x5.train.267,f,rnd,train,267,6,5,30,575
f.rnd.6x5.train.268,f,rnd,train,268,6,5,30,570
f.rnd.6x5.train.269,f,rnd,train,269,6,5,30,615
f.rnd.6x5.train.270,f,rnd,train,270,6,5,30,558
f.rnd.6x5.train.271,f,rnd,train,271,6,5,30,390
f.rnd.6x5.train.272,f,rnd,train,272,6,5,30,659
f.rnd.6x5.train.273,f,rnd,train,273,6,5,30,525
f.rnd.6x5.train.274,f,rnd,train,274,6,5,30,666
f.rnd.6x5.train.275,f,rnd,train,275,6,5,30,628
f.rnd.6x5.train.276,f,rnd,train,276,6,5,30,580
f.rnd.6x5.train.277,f,rnd,train,277,6,5,30,661
f.rnd.6x5.train.278,f,rnd,train,278,6,5,30,673
f.rnd.6x5.train.279,f,rnd,train,279,6,5,30,689
f.rnd.6x5.train.280,f,rnd,train,280,6,5,30,566
f.rnd.6x5.train.281,f,rnd,train,281,6,5,30,596
f.rnd.6x5.train.282,f,rnd,train,282,6,5,30,521
f.rnd.6x5.train.283,f,rnd,train,283,6,5,30,490
f.rnd.6x5.train.284,f,rnd,train,284,6,5,30,682
f.rnd.6x5.train.285,f,rnd,train,285,6,5,30,614
f.rnd.6x5.train.286,f,rnd,train,286,6,5,30,580
f.rnd.6x5.train.287,f,rnd,train,287,6,5,30,765
f.rnd.6x5.train.288,f,rnd,train,288,6,5,30,636
f.rnd.6x5.train.289,f,rnd,train,289,6,5,30,712
f.rnd.6x5.train.290,f,rnd,train,290,6,5,30,587
f.rnd.6x5.train.291,f,rnd,train,291,6,5,30,713
f.rnd.6x5.train.292,f,rnd,train,292,6,5,30,521
f.rnd.6x5.train.293,f,rnd,train,293,6,5,30,702
f.rnd.6x5.train.294,f,rnd,train,294,6,5,30,680
f.rnd.6x5.train.295,f,rnd,train,295,6,5,30,572
f.rnd.6x5.train.296,f,rnd,train,296,6,5,30,633
f.rnd.6x5.train.297,f,rnd,train,297,6,5,30,511
f.rnd.6x5.train.298,f,rnd,train,298,6,5,30,558
f.rnd.6x5.train.299,f,rnd,train,299,6,5,30,581
f.rnd.6x5.train.300,f,rnd,train,300,6,5,30,629
f.rnd.6x5.train.301,f,rnd,train,301,6,5,30,535
f.rnd.6x5.train.302,f,rnd,train,302,6,5,30,430
f.rnd.6x5.train.303,f,rnd,train,303,6,5,30,752
f.rnd.6x5.train.304,f,rnd,train,304,6,5,30,665
f.rnd.6x5.train.305,f,rnd,train,305,6,5,30,504
f.rnd.6x5.train.306,f,rnd,train,306,6,5,30,664
f.rnd.6x5.train.307,f,rnd,train,307,6,5,30,500
f.rnd.6x5.train.308,f,rnd,train,308,6,5,30,654
f.rnd.6x5.train.309,f,rnd,train,309,6,5,30,703
f.rnd.6x5.train.310,f,rnd,train,310,6,5,30,704
f.rnd.6x5.train.311,f,rnd,train,311,6,5,30,593
f.rnd.6x5.train.312,f,rnd,train,312,6,5,30,658
f.rnd.6x5.train.313,f,rnd,train,313,6,5,30,645
f.rnd.6x5.train.314,f,rnd,train,314,6,5,30,495
f.rnd.6x5.train.315,f,rnd,train,315,6,5,30,572
f.rnd.6x5.train.316,f,rnd,train,316,6,5,30,578
f.rnd.6x5.train.317,f,rnd,train,317,6,5,30,613
f.rnd.6x5.train.318,f,rnd,train,318,6,5,30,701
f.rnd.6x5.train.319,f,rnd,train,319,6,5,30,685
f.rnd.6x5.train.320,f,rnd,train,320,6,5,30,741
f.rnd.6x5.train.321,f,rnd,train,321,6,5,30,645
f.rnd.6x5.train.322,f,rnd,train,322,6,5,30,632
f.rnd.6x5.train.323,f,rnd,train,323,6,5,30,588
f.rnd.6x5.train.324,f,rnd,train,324,6,5,30,694
f.rnd.6x5.train.325,f,rnd,train,325,6,5,30,713
f.rnd.6x5.train.326,f,rnd,train,326,6,5,30,545
f.rnd.6x5.train.327,f,rnd,train,327,6,5,30,574
f.rnd.6x5.train.328,f,rnd,train,328,6,5,30,558
f.rnd.6x5.train.329,f,rnd,train,329,6,5,30,487
f.rnd.6x5.train.330,f,rnd,train,330,6,5,30,655
f.rnd.6x5.train.331,f,rnd,train,331,6,5,30,650
f.rnd.6x5.train.332,f,rnd,train,332,6,5,30,645
f.rnd.6x5.train.333,f,rnd,train,333,6,5,30,631
f.rnd.6x5.train.334,f,rnd,train,334,6,5,30,629
f.rnd.6x5.train.335,f,rnd,train,335,6,5,30,577
f.rnd.6x5.train.336,f,rnd,train,336,6,5,30,592
f.rnd.6x5.train.337,f,rnd,train,337,6,5,30,650
f.rnd.6x5.train.338,f,rnd,train,338,6,5,30,668
f.rnd.6x5.train.339,f,rnd,train,339,6,5,30,711
f.rnd.6x5.train.340,f,rnd,train,340,6,5,30,548
f.rnd.6x5.train.341,f,rnd,train,341,6,5,30,693
f.rnd.6x5.train.342,f,rnd,train,342,6,5,30,708
f.rnd.6x5.train.343,f,rnd,train,343,6,5,30,598
f.rnd.6x5.train.344,f,rnd,train,344,6,5,30,682
f.rnd.6x5.train.345,f,rnd,train,345,6,5,30,690
f.rnd.6x5.train.346,f,rnd,train,346,6,5,30,611
f.rnd.6x5.train.347,f,rnd,train,347,6,5,30,754
f.rnd.6x5.train.348,f,rnd,train,348,6,5,30,506
f.rnd.6x5.train.349,f,rnd,train,349,6,5,30,608
f.rnd.6x5.train.350,f,rnd,train,350,6,5,30,637
f.rnd.6x5.train.351,f,rnd,train,351,6,5,30,608
f.rnd.6x5.train.352,f,rnd,train,352,6,5,30,530
f.rnd.6x5.train.353,f,rnd,train,353,6,5,30,791
f.rnd.6x5.train.354,f,rnd,train,354,6,5,30,577
f.rnd.6x5.train.355,f,rnd,train,355,6,5,30,567
f.rnd.6x5.train.356,f,rnd,train,356,6,5,30,504
f.rnd.6x5.train.357,f,rnd,train,357,6,5,30,495
f.rnd.6x5.train.358,f,rnd,train,358,6,5,30,497
f.rnd.6x5.train.359,f,rnd,train,359,6,5,30,530
f.rnd.6x5.train.360,f,rnd,train,360,6,5,30,555
f.rnd.6x5.train.361,f,rnd,train,361,6,5,30,565
f.rnd.6x5.train.362,f,rnd,train,362,6,5,30,604
f.rnd.6x5.train.363,f,rnd,train,363,6,5,30,542
f.rnd.6x5.train.364,f,rnd,train,364,6,5,30,754
f.rnd.6x5.train.365,f,rnd,train,365,6,5,30,596
f.rnd.6x5.train.366,f,rnd,train,366,6,5,30,591
f.rnd.6x5.train.367,f,rnd,train,367,6,5,30,570
f.rnd.6x5.train.368,f,rnd,train,368,6,5,30,611
f.rnd.6x5.train.369,f,rnd,train,369,6,5,30,599
f.rnd.6x5.train.370,f,rnd,train,370,6,5,30,641
f.rnd.6x5.train.371,f,rnd,train,371,6,5,30,633
f.rnd.6x5.train.372,f,rnd,train,372,6,5,30,502
f.rnd.6x5.train.373,f,rnd,train,373,6,5,30,586
f.rnd.6x5.train.374,f,rnd,train,374,6,5,30,658
f.rnd.6x5.train.375,f,rnd,train,375,6,5,30,569
f.rnd.6x5.train.376,f,rnd,train,376,6,5,30,760
f.rnd.6x5.train.377,f,rnd,train,377,6,5,30,674
f.rnd.6x5.train.378,f,rnd,train,378,6,5,30,475
f.rnd.6x5.train.379,f,rnd,train,379,6,5,30,548
f.rnd.6x5.train.380,f,rnd,train,380,6,5,30,518
f.rnd.6x5.train.381,f,rnd,train,381,6,5,30,617
f.rnd.6x5.train.382,f,rnd,train,382,6,5,30,551
f.rnd.6x5.train.383,f,rnd,train,383,6,5,30,602
f.rnd.6x5.train.384,f,rnd,train,384,6,5,30,648
f.rnd.6x5.train.385,f,rnd,train,385,6,5,30,558
f.rnd.6x5.train.386,f,rnd,train,386,6,5,30,683
f.rnd.6x5.train.387,f,rnd,train,387,6,5,30,747
f.rnd.6x5.train.388,f,rnd,train,388,6,5,30,490
f.rnd.6x5.train.389,f,rnd,train,389,6,5,30,619
f.rnd.6x5.train.390,f,rnd,train,390,6,5,30,696
f.rnd.6x5.train.391,f,rnd,train,391,6,5,30,567
f.rnd.6x5.train.392,f,rnd,train,392,6,5,30,584
f.rnd.6x5.train.393,f,rnd,train,393,6,5,30,570
f.rnd.6x5.train.394,f,rnd,train,394,6,5,30,597
f.rnd.6x5.train.395,f,rnd,train,395,6,5,30,604
f.rnd.6x5.train.396,f,rnd,train,396,6,5,30,583
f.rnd.6x5.train.397,f,rnd,train,397,6,5,30,687
f.rnd.6x5.train.398,f,rnd,train,398,6,5,30,625
f.rnd.6x5.train.399,f,rnd,train,399,6,5,30,620
f.rnd.6x5.train.400,f,rnd,train,400,6,5,30,691
f.rnd.6x5.train.401,f,rnd,train,401,6,5,30,494
f.rnd.6x5.train.402,f,rnd,train,402,6,5,30,633
f.rnd.6x5.train.403,f,rnd,train,403,6,5,30,738
f.rnd.6x5.train.404,f,rnd,train,404,6,5,30,647
f.rnd.6x5.train.405,f,rnd,train,405,6,5,30,620
f.rnd.6x5.train.406,f,rnd,train,406,6,5,30,700
f.rnd.6x5.train.407,f,rnd,train,407,6,5,30,639
f.rnd.6x5.train.408,f,rnd,train,408,6,5,30,673
f.rnd.6x5.train.409,f,rnd,train,409,6,5,30,655
f.rnd.6x5.train.410,f,rnd,train,410,6,5,30,510
f.rnd.6x5.train.411,f,rnd,train,411,6,5,30,606
f.rnd.6x5.train.412,f,rnd,train,412,6,5,30,559
f.rnd.6x5.train.413,f,rnd,train,413,6,5,30,524
f.rnd.6x5.train.414,f,rnd,train,414,6,5,30,569
f.rnd.6x5.train.415,f,rnd,train,415,6,5,30,823
f.rnd.6x5.train.416,f,rnd,train,416,6,5,30,676
f.rnd.6x5.train.417,f,rnd,train,417,6,5,30,535
f.rnd.6x5.train.418,f,rnd,train,418,6,5,30,693
f.rnd.6x5.train.419,f,rnd,train,419,6,5,30,595
f.rnd.6x5.train.420,f,rnd,train,420,6,5,30,637
f.rnd.6x5.train.421,f,rnd,train,421,6,5,30,552
f.rnd.6x5.train.422,f,rnd,train,422,6,5,30,598
f.rnd.6x5.train.423,f,rnd,train,423,6,5,30,599
f.rnd.6x5.train.424,f,rnd,train,424,6,5,30,681
f.rnd.6x5.train.425,f,rnd,train,425,6,5,30,685
f.rnd.6x5.train.426,f,rnd,train,426,6,5,30,556
f.rnd.6x5.train.427,f,rnd,train,427,6,5,30,585
f.rnd.6x5.train.428,f,rnd,train,428,6,5,30,589
f.rnd.6x5.train.429,f,rnd,train,429,6,5,30,514
f.rnd.6x5.train.430,f,rnd,train,430,6,5,30,671
f.rnd.6x5.train.431,f,rnd,train,431,6,5,30,703
f.rnd.6x5.train.432,f,rnd,train,432,6,5,30,576
f.rnd.6x5.train.433,f,rnd,train,433,6,5,30,617
f.rnd.6x5.train.434,f,rnd,train,434,6,5,30,657
f.rnd.6x5.train.435,f,rnd,train,435,6,5,30,627
