Name,CDR,Makespan,BestFoundMakespan
f.rnd.6x5.train.1,phi.RNDmax.E1,971,569
f.rnd.6x5.train.2,phi.RNDmax.E1,933,476
f.rnd.6x5.train.3,phi.RNDmax.E1,827,481
f.rnd.6x5.train.4,phi.RNDmax.E1,1042,554
f.rnd.6x5.train.5,phi.RNDmax.E1,891,539
f.rnd.6x5.train.6,phi.RNDmax.E1,958,573
f.rnd.6x5.train.7,phi.RNDmax.E1,852,540
f.rnd.6x5.train.8,phi.RNDmax.E1,937,524
f.rnd.6x5.train.9,phi.RNDmax.E1,914,528
f.rnd.6x5.train.10,phi.RNDmax.E1,907,544
f.rnd.6x5.train.11,phi.RNDmax.E1,931,558
f.rnd.6x5.train.12,phi.RNDmax.E1,919,525
f.rnd.6x5.train.13,phi.RNDmax.E1,947,620
f.rnd.6x5.train.14,phi.RNDmax.E1,913,521
f.rnd.6x5.train.15,phi.RNDmax.E1,1009,637
f.rnd.6x5.train.16,phi.RNDmax.E1,1048,564
f.rnd.6x5.train.17,phi.RNDmax.E1,929,534
f.rnd.6x5.train.18,phi.RNDmax.E1,990,549
f.rnd.6x5.train.19,phi.RNDmax.E1,1121,597
f.rnd.6x5.train.20,phi.RNDmax.E1,890,528
f.rnd.6x5.train.21,phi.RNDmax.E1,946,492
f.rnd.6x5.train.22,phi.RNDmax.E1,926,557
f.rnd.6x5.train.23,phi.RNDmax.E1,1004,561
f.rnd.6x5.train.24,phi.RNDmax.E1,841,523
f.rnd.6x5.train.25,phi.RNDmax.E1,932,510
f.rnd.6x5.train.26,phi.RNDmax.E1,1020,586
f.rnd.6x5.train.27,phi.RNDmax.E1,850,496
f.rnd.6x5.train.28,phi.RNDmax.E1,858,503
f.rnd.6x5.train.29,phi.RNDmax.E1,1073,594
f.rnd.6x5.train.30,phi.RNDmax.E1,966,578
f.rnd.6x5.train.31,phi.RNDmax.E1,794,554
f.rnd.6x5.train.32,phi.RNDmax.E1,989,638
f.rnd.6x5.train.33,phi.RNDmax.E1,957,577
f.rnd.6x5.train.34,phi.RNDmax.E1,930,540
f.rnd.6x5.train.35,phi.RNDmax.E1,1079,674
f.rnd.6x5.train.36,phi.RNDmax.E1,844,525
f.rnd.6x5.train.37,phi.RNDmax.E1,871,459
f.rnd.6x5.train.38,phi.RNDmax.E1,1085,630
f.rnd.6x5.train.39,phi.RNDmax.E1,905,538
f.rnd.6x5.train.40,phi.RNDmax.E1,891,447
f.rnd.6x5.train.41,phi.RNDmax.E1,880,519
f.rnd.6x5.train.42,phi.RNDmax.E1,895,529
f.rnd.6x5.train.43,phi.RNDmax.E1,712,397
f.rnd.6x5.train.44,phi.RNDmax.E1,911,549
f.rnd.6x5.train.45,phi.RNDmax.E1,946,507
