Type,NrFeat,Model,Feature,mean,Step.1,Step.2,Step.3,Step.4,Step.5,Step.6,Step.7,Step.8,Step.9,Step.10,Step.11,Step.12,Step.13,Step.14,Step.15,Step.16,Step.17,Step.18,Step.19,Step.20,Step.21,Step.22,Step.23,Step.24,Step.25,Step.26,Step.27,Step.28,Step.29,Step.30
Weight,16,1,phi.proc,NA,-0.010684213562328437,-0.0044723819341861079,0.011331651937999513,0.028693893165875083,-0.023164134663035151,0.01698465397037191,-0.016712481496719007,0.0064663877087552737,0.055707075314449163,-0.010291436158667089,0.011046450168923635,-0.066132966706447152,0.060651805618832405,-0.11239150035099191,-0.010754762052709,-0.01878091165794072,-0.011560376305996559,-0.037627192209433537,-0.053733112398288693,-0.033587025832660808,0.0079796608832147214,-0.011270456569400164,-0.048382964872412774,-0.024025928789567379,0.029129720272985875,-0.0376735467420414,0.077479167942719709,-0.056761026383877249,0.011615710634997384,-0.069089366292048066
Weight,16,1,phi.startTime,NA,-0.0579982178771602,0.058670772465370641,0.016543251809770149,0.0266156837150598,0.040087060794843164,-0.037710743565303212,0.0042420757190828,-0.1094562925702998,-0.10407402855827161,0.042808290344436561,-0.068755782573927768,-0.047059599515640815,-0.026255269720417012,-0.028837762735593624,-0.015279541250775908,-0.044805747720564629,-0.02758971531992218,-0.066648920892579885,0.000878680454080685,0.076707254488230445,-0.076636017564432515,-0.024048192411075205,-0.018018965423472935,0.05131094224648558,-0.042340157923253408,-0.046435647090731419,-0.0024384530577888949,0.015300582663518188,-0.043641713738055352,-0.00013938407088271595
Weight,16,1,phi.endTime,NA,-0.078218323245888649,-0.028594162841360585,-0.072838521726999228,-0.068628058106032355,0.0021258889293212561,-0.055336351425580625,-0.057116568165307517,-0.062903035110418171,-0.070585222646322235,-0.090742717931573652,-0.0844183846599339,-0.013733468534874243,-0.094238855353177164,0.011437077495553264,-0.037482611134189832,-0.0052384072893928773,-0.054622213383584278,-0.047718237069478718,0.042433317392666967,-0.037378289710443519,0.013268242110494009,-0.081482655587452477,-0.04599101707590935,-0.033755885405173956,0.0062104951999874336,0.0037701728077396334,-0.096406865472535144,0.025401825277107624,0.01850731012782738,0.04674121297604944
Weight,16,1,phi.jobOps,NA,-0.089302744438706533,2.81703024888713E-06,0.090290424641542646,-0.077752380774888177,0.040681653320547469,0.004914569732976215,-0.077685651458847,0.024930821233511712,-0.025395042149702025,0.089640131498746486,-0.0085688210248300815,-0.015981904233478079,0.021457793243975735,-0.012763223585333439,0.048141253329328872,-0.014808094896083765,0.036420216547032917,0.026647058809177369,-0.036217943571502847,-0.013032237129700567,0.027355301566627927,-0.021975127254858947,-0.039468996618008269,-0.0041642041559274839,-0.019667831045369434,-0.027503449928021055,-0.10256202896905864,-0.0095458341482743733,-0.058576648068829895,0.055107270954994153
Weight,16,1,phi.arrival,NA,0.06840431368229978,0.018293436490995397,-0.06460001824922415,-0.024224406321082144,0.046849982398006931,-0.031209731673206082,-0.003188118496286663,-0.0074642109438500751,-0.042616880392442831,-0.033211118579145535,-0.089037472036679582,-0.03300578899116325,-0.0092820841875015138,0.021570641754993146,-0.031158778533626485,-0.0016464164473511339,-0.018226974097911589,-0.0059090550765364992,0.016537398831388425,-0.0639009067812995,-0.011325439873928365,0.0082377623164353337,0.031928065904899723,0.026390412712759034,-0.036723752098506576,-0.014892545504841936,-0.025094465716046226,-0.025394084343978229,-0.058303737326700841,0.035175045369838183
Weight,16,1,phi.wait,NA,0.054293421822420383,0.0039510868098781571,-0.019329437751474145,0.018132007472567293,0.013987209261894609,-0.018404580728930708,-0.028124247937342927,-0.054862085622473682,-0.016862239896984071,0.0230574864914117,-0.015619062839503909,-0.0293340782833493,-0.037777453210263205,-0.014280372676609514,-0.018799829039510611,-0.015526746307734589,-0.024955749550970571,-0.0047451371468836909,0.028576438709953418,-0.041983663186643774,-0.024722000014629639,-0.017946607455437975,0.028792230242843879,0.024195529289458614,0.00024555743837841645,0.0021043351366842331,0.013574280015535383,-0.0095865094587835511,-0.026791537687490794,-0.035326913519682195
Weight,16,1,phi.mac,NA,-0.048282385385605232,-0.031073084249396709,0.011751900655217288,-0.031796489020541704,0.010006038223649311,0.028369936437720619,0.020065195175217491,-0.0020452710127842762,-0.028975881857968431,0.056381508689947166,-0.021892301258989423,0.049619734595479255,-0.025398966743340481,-0.019657979200891625,-0.0023658319886497455,-0.031431884147836563,-0.069899518396794244,0.083919964861569288,0.00049395406191810021,-0.047890137953037773,0.05970717508787575,-0.0043267188901985037,0.032132733516492457,0.0375640261903981,-0.0034779482861404857,-0.028255226620331031,-0.042980415074462423,-0.0487179773710386,0.0014065536506943663,-0.029618991629133024
Weight,16,1,phi.macOps,NA,0.026674148539209085,-0.00365556560955583,0.0917606607712014,-0.095850500899097621,-0.089850005630468077,-0.017550727783184707,-0.046973425742702149,0.017547166504424123,-0.022907958065645238,0.010589753952931741,-0.064558398421660154,-0.020289243297728982,0.00021458045053485264,0.0041841799099676287,-0.0663746433058255,0.0053586190019642285,0.02841657578521661,0.017523651016637345,-0.037271904811601461,-0.099577193972803568,-0.030194779972586683,0.033955844495147249,0.063108329960159928,0.052181867342880481,-0.02151102725769849,0.019891454773175138,0.050797464978021963,0.045499773635320179,-0.035999357628223635,0.024974939617121071
Weight,16,1,phi.macFree,NA,-0.10496227165860242,-0.080198230578814811,-0.0012766851928614567,-0.063173281894031708,-0.063930902171055376,-0.035245097281950792,-0.0649209085790327,-0.042367949734992971,-0.090669771618338932,0.0314577099635444,-0.0029558399328410089,-0.083545822719550772,-0.011048929157361932,-0.03035134861753119,-0.13579716091744076,-0.063775736837176966,0.011071555829455817,-0.033292575124065263,-0.089963427023131343,-0.009848583876536891,-0.010746794423352387,0.020569258240262438,-0.019931535485789183,0.013489414635593529,-0.093244276804049425,-0.03065457544789342,-0.021574374192270124,-0.029230057937196879,-0.006034897380306669,0.034506499521204513
Weight,16,1,phi.makespan,NA,-0.044898154513181257,-0.04088574147038284,-0.032726215378823684,0.016231290077106764,-0.011458191653637767,0.0066479230607424823,0.057130364247476161,0.012544295847952096,-0.014498510891838231,-0.016241965987682263,-0.038112086096920239,-0.061353971169940597,-0.041683819507148862,0.010214202699878291,0.035825422539520875,-0.093169099030614363,0.0042094238930481549,0.0070442864607488768,-0.0063282524125194486,-0.013748654562611394,-0.055295410585199649,-0.02067574811137423,-0.022130163152194363,-0.021553933460206329,-0.050573286181225051,-0.010580618340490131,0.013342480053840287,0.013618549360104032,-0.00073940454694537564,0.0720644392695769
