Type,NrFeat,Model,Feature,mean,Step.1,Step.2,Step.3,Step.4,Step.5,Step.6,Step.7,Step.8,Step.9,Step.10,Step.11,Step.12,Step.13,Step.14,Step.15,Step.16,Step.17,Step.18,Step.19,Step.20,Step.21,Step.22,Step.23,Step.24,Step.25,Step.26,Step.27,Step.28,Step.29,Step.30
Weight,16,1,phi.proc,NA,-0.046147889405778131,0.020419770109292287,0.00024145577689279409,0.037114429820242267,-0.0702611184539077,0.020027107909063747,0.026033176803465636,0.0097032703523125437,0.09666058610253854,-0.060673941442092573,0.054257810608344295,-0.028526098391360579,0.0012656451270094322,0.11412736808085196,0.052895116839510987,-0.024961350773965281,0.035924887062832415,-0.0469099700240961,-0.063026162719418952,0.010906269772426922,0.036175228784858848,-0.009073521527861032,-0.039954852968890585,-0.020584512891601382,-0.008022178002121523,-0.054772956408995835,0.012788371375427278,-0.028021509920190764,0.049565122503263045,-0.018661605268375125
Weight,16,1,phi.startTime,NA,-0.12804372036431241,0.0010794605926035541,-0.056930623162962365,-0.0011305301050059783,0.11070075198872406,0.048389273852909018,0.039102335838311075,-0.039701685886409842,0.046107828640158069,-0.03154873060914546,-0.034772445906385258,0.033421593741292513,0.03143270163528792,-0.03144446133222091,-0.036884983265740377,-0.0317949311627793,0.0028647196986676042,-0.026049979434661565,-0.08815264833066172,0.022190225880758887,-0.015592989070074018,0.032195570378680677,-0.024442448239814382,-0.045675759060387407,-0.012522476674361304,-0.090549381622120492,-0.04797513382140009,0.0344103663771054,-0.045021491921611721,0.023334545909699675
Weight,16,1,phi.endTime,NA,-0.077060435264658764,-0.030402465932957937,0.032228834550615044,-0.02588050542240157,0.017660628130483327,0.047717632945334626,0.096563898448552538,-0.0025629854019863303,0.027160575065966058,0.03141207631569979,-0.015175259460756704,0.070635073009776436,0.035441732740505431,-0.0021283518826096014,-0.0039377836445249883,-0.0045388566709632953,0.024351072075598904,-0.022914780889358131,-0.058284392837830733,0.0034960360597240834,0.015719393290577276,0.016878229448766973,-0.027016992070609241,0.028871779141679658,0.031926536977057919,-0.0051765022908973023,0.00085498062562449489,-0.017844531815835511,0.02637817698324477,-0.0070793445743548766
Weight,16,1,phi.arrival,NA,-0.02910951672827693,0.037109563668821656,0.049104121885960389,0.083687402067707375,0.0078898476231604939,0.026821727069536758,0.0097692130987791486,0.11827884898011652,0.028379306103858682,0.076093166118633912,-0.043322289265195595,0.02526793080979408,-0.049058615989580008,-0.063340007264130679,0.0083815210990555739,-0.020544588572363107,0.001439136141618881,-0.10623390603383261,0.029256426328795604,-0.074324888629609745,-0.08552382874607467,-0.068630220116995863,-0.050121529298978465,-0.050308645394298107,-0.0649961362109358,0.01086549134080418,-0.0745975605805577,-0.040244766474174139,-0.058766742974599405,0.079825007018503064
Weight,16,1,phi.wait,NA,-0.066503336489752166,-0.065523916435667323,0.027531264890426611,-0.030100166101355085,-0.047883860337852586,0.026579711091482498,-0.011786278140863055,-0.11256853448627101,0.016361463198244462,-0.02765082887096355,-0.04258390321116122,-0.028364243015985207,-0.029386241630327496,-0.072496691468595359,0.0059975759188156215,0.0017150276273475418,0.040464888323921165,0.054917812704159914,0.0694028481111853,-0.038517776953644459,-0.0615324213062103,-0.013730252742942718,0.11084279605456235,0.0029186853196618207,-0.015697484869537946,0.01951677816500743,-0.019350238411333081,-0.012968533567419406,0.072279555911032911,0.082614409004207065
Weight,16,1,phi.macFree,NA,-0.11258290866150353,-0.02545920678925619,0.053735705180321294,0.0071540328185799263,0.023940417848586151,0.11965489022969938,0.030893246606971594,0.032208804681410096,0.055296935383716585,0.043315555025236194,-0.0011079201908469588,0.0027006271986624625,0.006974422991686601,-0.086993292442773387,-0.018359476006173048,-0.00807486932744386,-0.099023180797173455,-0.022565849070008363,0.025956389024754174,-0.068886890085688282,-0.10866234033637588,-0.0320706655221025,-0.0027763646628488343,-0.030665727119760729,-0.073899792840337847,-0.041371290582808258,0.038273092677752737,-0.025839245960899471,0.017082070954330741,-0.049268801941907268
Weight,16,1,phi.makespan,NA,-0.084562272526759436,-0.013295455925896061,-0.056130292294440831,-0.016679058770914617,-0.12852330583876359,0.044579938919436839,-0.017889242643004389,-0.075103441730095644,0.011214650339035775,0.026041382006613226,0.0550396368870706,0.054130364472608057,-0.05237017459311874,-0.00994061125352318,0.041033092589513653,-0.039899399468559686,-0.047893970515845527,0.049402994446499669,0.096220239298154167,-0.03658379357685821,0.052067988794955174,-0.023917840346055447,-0.019889606902578825,0.0059992238690141295,-0.06107232085605422,-0.000983277650656371,-0.048335195684173979,-0.053815359494149034,-0.11215812144161333,-0.023974483699411409
Weight,16,1,phi.reducedSlack,NA,-0.021525493811265853,-0.06251147697812888,-0.072175883281672959,0.00079385854746576612,0.044187963066463373,0.033594957557677656,-0.053965094824827926,-0.0044787280451038117,-0.071541835463369063,-0.02823341931776082,0.015764586178278507,0.0043603806447780058,0.015718415308985843,0.080800906713628218,-0.02207235104497636,0.012039905103930937,0.0374390321166149,-0.011887518090123143,-0.005314438315888609,-0.061063593905675825,0.07476311111293385,0.0014191766790565832,0.031058458404108327,0.0038408025322492706,0.067678234533649823,0.048887874384548023,-0.013288288102795155,0.033823710095059779,0.032351303782131309,-0.046695659681686992
Weight,16,1,phi.macSlack,NA,0.034686757361685625,0.040905010700869333,0.041179733932297242,-0.0037928579305504628,0.039183996700234189,0.0011355151664828632,0.0029439090741565587,0.027896858578972998,0.035440588939213265,-0.01889322039090853,0.006042883732414071,-0.019858956066329925,0.0719707167108797,-0.0075401566479816112,-0.065522653017948948,0.016751649434952925,0.038041773554233917,0.10879853272656587,0.0079681957710912975,-0.068035913971750281,-0.0030033997141357561,-0.017553725518024862,0.00086550740067204985,-0.0080582861045808488,0.053448235491043695,0.009668231464132827,-0.092857887552401944,-0.015389996193851741,0.022766475537362257,0.031462165016771862
Weight,16,1,phi.allSlack,NA,-0.032101830738523442,0.030313060398730243,0.0072997689191362947,0.042003875547974516,-0.086461852881352538,-0.0028802912706780526,-0.004504785136302281,-0.013757221065665664,-0.0076511532294579717,-0.0089986912162766421,0.028262805787216138,-0.027580377767200983,-0.050184766152790251,0.044819256151780923,-0.072956662167364683,0.042251428283026589,-0.0529016291277273,0.015275467461142212,-0.042796008737556832,-0.0069049442126185544,0.038821803483705147,-0.053048717299708836,-0.080388152513075392,0.054009138580360924,0.041019022620941065,0.02243726031971268,-0.0093007920055568159,-0.00991749640057026,0.053281486980402706,-0.059714139729023973
