Type,NrFeat,Model,Feature,mean,Step.1,Step.2,Step.3,Step.4,Step.5,Step.6,Step.7,Step.8,Step.9,Step.10,Step.11,Step.12,Step.13,Step.14,Step.15,Step.16,Step.17,Step.18,Step.19,Step.20,Step.21,Step.22,Step.23,Step.24,Step.25,Step.26,Step.27,Step.28,Step.29,Step.30
Weight,16,1,phi.proc,NA,-0.037017455970202708,-0.0073737601669893686,0.021897994173724816,0.029715520809961916,-0.076846246673659,-0.021051848449996077,-0.015159656125401062,0.11085335182079754,0.067617484670434547,-0.091649516030938391,-0.0021727633803985086,-0.04681155978538877,0.018888063882142526,-0.0030221997153238806,-0.052654345607663425,-0.0062549889561489625,0.038666382309876235,-0.016414085596773643,0.04534629976123538,-0.037425839764881647,-0.071697929667331253,0.014319089291644032,0.020419977578455803,-0.013410965004310734,-0.041208003606063977,-0.013474520981128203,-0.013142520362352304,0.02114479110910595,0.020444741160846276,0.0012460134333679737
Weight,16,1,phi.startTime,NA,0.0049732481859987186,0.034311744782353784,-0.0920755029185096,-0.02066692598777382,-0.0097901163497295159,-0.062440224512300579,-0.0054068744202231313,-0.0058332421772712174,-0.093641937602804454,-0.11143958754572691,-0.10978325567185186,-0.12202676082599669,-0.038968335409978509,-0.0057546777861421121,-0.045953725811387028,-0.0020922189552142032,-0.10917234588569001,0.041332308238869457,-0.080516706902210744,0.02862162263919903,-0.0074607326791535514,-0.0098228728574200064,-0.061739275931991813,-0.00416901849485681,-0.062270051372605578,-0.044429213494765481,-0.0083985564916994361,-0.01909848590580571,0.027294263220158165,0.020958890117712743
Weight,16,1,phi.endTime,NA,-0.030756026529532795,-0.084947496947015713,0.0065939114049207272,-0.073605889258334126,0.00036155215102387636,0.035219073321539562,-0.026031737174317334,-0.0813851921808684,-0.12939807337490838,0.00013490554739478469,-0.046440380807398547,-0.021420815027279057,0.019740697561423128,0.011390627893253865,-0.055116871399846647,-0.0415241564818553,-0.028288147954081137,-0.089356009947511861,-0.086296523133988653,-0.033763968181088677,-0.0037574349440315539,-0.10832666589759865,-0.079622279669783927,-0.06515108174261372,-0.042693023314213228,-0.0075557893900117705,-0.04551024263194884,-0.017124004361516763,-0.063328800109617181,0.010063879896301045
Weight,16,1,phi.arrival,NA,-0.037431024764140321,-0.013979831154331499,0.0045842760533190904,-0.084839215096722362,0.070421133649529552,0.0001938494956955328,-0.064827049720911537,0.019744143449281028,0.040870412123076516,-0.0648604857219646,-0.04790704164770599,-0.030624047879953313,0.0033013907962706973,0.015310023440860942,-0.029510856005311555,0.0015865248385032891,0.00522960219678979,0.00046802150673161462,-0.017635427607517976,-0.054847693884096091,-0.023868996219831184,0.0435455832328118,-0.00947401760389399,-0.024769513758977627,-0.0083924385274107179,0.031178669511194562,-0.0535505455984993,0.0012748381057427071,-0.12131199338572532,0.03308250425889233
Weight,16,1,phi.wait,NA,0.0040189877341652649,-0.038749231274075882,0.00795506933317774,0.042050674036249673,0.012056997748075452,-0.056988058090158236,-0.0061030906530100126,0.053998785834971232,-0.0077506750823703426,0.049725360083907606,-0.035443684788370074,-0.0031403002708127775,-0.0011938031850740364,-0.012851647727986774,-0.07484442002746737,-0.02942136901350163,-0.00069105459751000163,-0.0025063904411774178,0.00869279244731099,-0.063209704365937439,-0.034946534688808206,0.040916463717507623,-0.024384451537516363,-0.0087176867415095886,-0.00944218622360437,0.018606915026512915,-0.059634099274327793,0.075471091022026537,0.062497542342473081,-0.046038135489016016
Weight,16,1,phi.macFree,NA,-0.096886849281069679,-0.024513164384914618,-0.071266851734500286,-0.055803894212813995,-0.033254998697612774,-0.064648210291092634,-0.038323657645025273,-0.071432990767876278,-0.0982241800338596,-0.14146368368232989,-0.075689677827307553,-0.04734035650022108,-0.11493369686551812,-0.042262265092306628,0.008192966270458818,0.020045030427627349,-0.034822350781342541,-0.0055804498580422114,-0.082137794422833754,-0.030952122241384415,0.0074367482658097275,0.018738527038360944,-0.045487488967819421,0.0037993315329132703,-0.011810271806029478,-0.044627513493594312,-0.020145642265011664,-0.059342457366829207,0.011681988601922051,-0.028509655171702709
Weight,16,1,phi.makespan,NA,-0.010897997629424805,-0.049540039592282023,-0.0128619340242313,0.00069386069229394,-0.054046722451949955,-0.065740488210688924,-0.065373117058832808,-0.061712219160612626,-0.0099184042223244041,0.025339940192658051,0.011476979327215003,-0.037033213414129414,-0.062856046346666389,-0.054494295521991573,-0.057139988656258356,-0.11088332673793844,-0.00824600605494821,0.00085923963061764071,-0.026990308124240081,-0.0030216704692566888,-0.032075051225586432,0.025317421887897196,0.007689581465719751,-0.054030140724404256,0.0010736120891014162,-0.012616706652103939,0.020851262368222045,-0.0021473254121858656,-0.02693468876666219,0.0084140548980601824
Weight,16,1,phi.reducedSlack,NA,0.037022374157116511,-0.0507778581026913,0.018967553735630874,0.018420117844794966,0.037539977343004891,0.060439005453608405,-0.027744096980125164,0.053895818606516058,0.017303287761315334,0.005250856702718955,-0.027362382702111172,-0.012709024338125527,0.055384110627842993,0.061216854892809848,0.031149683501277475,0.0018701613131797371,-0.015308030595617741,0.056227340279648125,-0.038205987369464053,0.018729142492390716,0.10943703261761874,0.058359223196721162,-0.00066749502311769173,0.00080628223515729063,-0.00018384365729792282,-0.015304533361722933,0.010019852117939456,0.029956763104661045,0.059017414127422167,-0.055188248369173173
Weight,16,1,phi.macSlack,NA,0.081316055191940059,-0.071037651578048977,0.011567055203802825,-0.032859347137863058,-0.069981645134906539,-0.0061138709235041945,-0.0235065747044205,0.018943866425890802,-0.033412696920535619,0.03218036123985301,-0.012848084446849919,-0.013276755877234089,0.048258740922519951,-0.032583367218972675,-0.087268446213751086,-0.02188233752460678,0.0065260805432968581,-0.020185646699109869,-0.024668486558182181,-0.0078507592521142432,0.0041840459469085177,0.020916775254567956,-0.021206736956833946,-0.026451569502204716,-0.014874778083825205,-0.13171372303139753,0.0052737918040104371,-0.050730503436961331,-0.013244264511788948,0.042325766076773221
Weight,16,1,phi.allSlack,NA,0.026961263635084828,-0.078547239691714107,-0.061276939466170612,0.035210292396748492,-0.055998061915863956,-0.012292817879136766,0.016070718797955453,-0.058944905061374439,0.018010851208918013,-0.030399859237040146,0.013487431943836918,-0.035392377861658449,-0.024785511046494783,-0.0080218585576459257,0.010259445905058244,-0.010335228795682746,-0.024770008427846962,-0.023169075439601058,-0.041308379719011627,0.020704873565051771,0.016636730522209243,-0.042717805128929219,-0.10356807366894356,-0.074386419314670355,-0.012757556844651659,0.013272304669923763,-0.062570344854722265,-0.003778019196662096,0.0067799253632233195,0.026209427147547495
