Type,NrFeat,Model,Feature,mean,Step.1,Step.2,Step.3,Step.4,Step.5,Step.6,Step.7,Step.8,Step.9,Step.10,Step.11,Step.12,Step.13,Step.14,Step.15,Step.16,Step.17,Step.18,Step.19,Step.20,Step.21,Step.22,Step.23,Step.24,Step.25,Step.26,Step.27,Step.28,Step.29,Step.30
Weight,16,1,phi.proc,NA,0.0024754692706367,-0.0554823453432023,0.0422470925922985,0.0192727841290562,-0.000788788826573626,0.0459169502044858,-0.0031063750067085,-0.0582673472585289,0.0272384486089718,-0.0266491224656593,-0.039939934898957,0.0262024357791831,-0.0418487044391742,-0.0686060868989309,-0.0346677587794597,-0.00868058217723432,0.00508024785832218,-0.104456046173564,-0.0744145366787899,-0.00372456391769512,0.036417678480468,-0.0114768505512898,0.0127545323626699,0.0125718045427377,-0.0262243706870009,-0.0247341457951938,-0.052855617137855,-0.0202276823559979,-0.0386131685252158,0.0309329032469667
Weight,16,1,phi.startTime,NA,-0.0799479445394819,-0.0194028875971647,-0.0935086281526376,0.00218432801732066,-0.0242686922371453,-0.0206559264081102,-0.0513250594248964,-0.027492316905144,-0.111976153792937,0.0415890342515195,0.0155961364791388,-0.00798492017818411,-0.00855466002368917,-0.0486337855179772,-0.0701499923363194,-0.0260603590720305,0.0436634450318297,0.022632286240824,-0.0631770812724989,-0.0246392038322076,-0.0294621102158959,0.0132156879467331,-0.0168066613162988,-0.00232557389250996,0.0223281651055978,0.0245605234579117,-0.0678885955415154,0.0130746969532188,0.00748064293166727,-0.0188550750330699
Weight,16,1,phi.endTime,NA,-0.107031024168415,-0.0762771369039478,0.0194800454229772,0.0260570588123642,0.0483428464469713,-0.0456471378366187,-0.00609514056918573,0.0291871745872168,0.00351798880741449,-0.0382995202350773,-0.00815353172548809,-0.00374962582418209,-0.0455849366057278,0.0378620788048826,0.0164952473898269,0.0231251936185776,-0.0278765503201673,-0.0334396305476656,-0.0811549623736598,-0.0786295898933215,-0.0639416129981435,-0.0911666890502121,-0.0312332755552781,0.00396657623593345,-0.0516496855625036,0.0247749258117467,0.00708057284058758,0.00675129115210203,-0.0499838991308529,0.00944373914588299
Weight,16,1,phi.jobOps,NA,-0.0032394165044878,-0.00532791897192532,-0.00135610352212137,-0.0491883034857024,0.0300348028183116,0.0229630434807624,0.0622998013832935,0.000837582888416825,-0.0120388431489533,0.0662281139182021,-0.0390470709989289,-0.00044719110423447,0.0278866968515722,-0.10584153682968,-0.0139545988121299,0.00657754713287232,-0.0487518695371832,-0.0187443398885503,-0.0264262839396917,-0.0195634805723854,0.0616744198457414,0.024202608690746,0.0314372158265045,0.0120899034956268,-0.0440817616914661,0.00717610883656061,0.011020411782465,-0.00151639931254074,-0.0254597260015,-0.018421646199307
Weight,16,1,phi.arrival,NA,0.0303981070931625,0.00186583975367607,-0.10713992190877,-0.0188840970738946,-0.0532097490023384,-0.0048679501665159,0.0442908422021729,-0.0361526475768567,-0.0696976992829332,-0.0540118935576091,-0.0960172754937019,-0.03351843353489,-0.0414638084280055,-0.0238255899696015,0.020296626103727,-0.0159936342699661,-0.0168974455855469,-0.0609102419722747,-0.0114747790813398,-0.0275672210340043,-0.0240905802396873,0.0080744411229218,-0.0935442594804956,-0.0559094010015139,-0.0566811676651068,-0.0560749975788018,-0.0728264052028903,0.025385351371775,-0.0712740433635571,-0.0579674455548519
Weight,16,1,phi.wait,NA,0.0941435276941838,-0.0247389656468861,-0.0635902227845192,0.0511244495241957,0.0732952717275003,0.0027444065346886,0.0454153271726065,0.0337515500777213,0.0317769118566182,-0.021422789777309,0.0562973041671347,-0.0534585673711771,-0.0245489371379452,0.0243273238372355,0.04459152708604,0.0229665955791623,0.0213978241282601,0.0734642370443504,-0.048384660652775,0.0435391845843755,0.0336895251385536,0.0474380614012589,-0.0563847443012942,0.0560820745818473,-0.0308340029414337,0.0465088777548716,-0.0133053600472257,0.012234310909049,0.059312211280442,-0.0659286637463109
Weight,16,1,phi.mac,NA,-0.00503361684854979,-0.0240983864640765,-0.00188241334540531,0.0675471282187791,-0.0402021057343153,-0.0525288337363451,-0.0572957307230125,0.00130053601045495,-0.026944308545605,0.0556376430463109,0.0786569350014495,0.0211765183297478,-0.0133811271538737,0.0694704767440381,0.0561777073711788,-0.0322741761508659,0.0142330537139688,-0.0456740066440687,-0.03492087636126,0.0230215617760623,-0.029368544688924,-0.0447050318807566,0.00671914454976073,0.0261014775165809,0.0536878798043613,-0.0543551896341109,0.0111830241637101,0.0255515872855621,0.0650532662832702,-0.00526176597995718
Weight,16,1,phi.macOps,NA,-0.0189622564048243,-0.00163698898777797,-0.00996050723034669,-0.0516666048564145,0.0202333685560452,0.0179025643016035,-0.0416783320005409,0.000822967860279947,-0.0624970269584295,0.035377944660027,0.0631997989419388,-0.0310963502792106,-0.0378277917073915,0.0220561984103645,-0.0287882512924206,-0.0714125379720127,0.0454017402131176,0.061400783091885,0.0119113312092162,-0.0184958653779756,0.0404066931712486,-0.0124583820260749,0.0180747987861466,0.0015255657027999,0.0491978799345559,0.00645259671283535,-0.059916854041623,0.039840403924694,-0.0206123829635409,0.0549302936336195
Weight,16,1,phi.macFree,NA,-0.110319450718065,-0.0474448146314304,0.0671158625599706,-0.0463082673294735,0.0429219366044292,-0.0244710359207756,-0.0206033665457969,-0.0604361069797435,0.0393385992893765,0.0158977213317062,0.00548440275525934,-0.0434705645030694,0.000717754227598091,-0.00887903232305587,0.0299429477544328,-0.00216895501047493,-0.0950585272294484,-0.0214165199549948,0.00727186210560404,0.0519737545339056,0.0251576615089629,0.00945768173018194,0.0115522476111353,0.00105126082141912,-0.0686170254472842,0.00603777010859443,-0.0570653852135922,-0.0428641571974782,0.0249524651291849,-0.00896340672526381
Weight,16,1,phi.makespan,NA,-0.116298429379319,-0.086610882424874,-0.000125013336962695,-0.0046836392616437,-0.0949801970618888,-0.024238950142436,-0.0688516343822768,-0.0188075865923634,-0.0046322217523745,0.0099544893703558,0.0195078770104244,-0.0874958146185784,0.0445884961205954,-0.00575137643480997,-0.0722752890801562,-0.0172672507563548,0.0150240552624133,-0.024620869959713,-0.0213829557238258,0.0285798695778118,-0.0236830567215682,-0.0123852675080545,-0.0466243043390349,-0.00175791863784344,-0.0619878381006936,0.0564691455281962,-0.0127576934191139,0.00847313110304291,0.0355888028775437,-0.0221510829850128
Weight,16,1,phi.slotReduced,NA,0.0625133633940427,0.00585777055093648,-0.0163462062873314,-0.0056392703182215,0.0221422299129067,0.0704082329674891,-0.00467326184259073,0.0271286544317408,-0.00355241029504006,0.055924026900644,0.0468371434098042,0.0374176559410717,0.0833331435782438,0.0237217669999751,0.0374428031852699,0.056729626283446,0.00770042382181302,0.00309011850728422,0.0540967099899186,0.0148672487755688,-0.0300087048315821,-0.0275156028224704,-0.020304310318536,0.00534348106952849,0.0179986649812736,0.0461224542924988,0.0428654874303715,0.0690108933674619,0.0421103467130749,0.0400307734886457
Weight,16,1,phi.slots,NA,0.0653934542830937,-0.0291205609702721,-0.0367996074693082,-0.0773829019818882,-0.0475805153024254,-0.0171567075944755,-0.017268813490584,0.00797891776548308,0.0329177199772003,-0.0556470503348816,0.00506369104173535,0.0830662033887479,0.0123796183300767,-0.0287648091691455,-0.0319822506035209,0.0363548558485792,-0.019199271938446,-0.0646361424241756,0.0429656896454541,0.0369902930266766,0.00274806816099031,-0.0158336387884,0.0137441198416029,0.0268691243732791,-0.0219042034560898,-0.0204551571966726,-0.0999201422835953,-0.0278227598792138,0.0289435211101383,-0.0289178755187609
Weight,16,1,phi.slotsTotal,NA,-0.0229905765658728,-0.0190022245868734,-0.0062628594969676,-0.00852333479117856,0.0139922071928774,-0.0758673732171782,-0.0331411454494067,-0.00211418606705896,0.0456429269079582,-0.0420901761768736,-0.00616971226787347,-0.0303596279156122,0.0098768413055812,-0.0895262092507445,-0.017941905294258,-0.0607643057058641,0.0119917799593065,-0.0214354937033212,0.0288259324307055,-0.00828325138630623,0.0239062689799069,-0.0200572327560814,0.0104516079302902,-0.0232712598206861,-0.0956078591517248,-0.0463383656921063,0.0226403799836479,0.0130494221890076,-0.0118810864050222,-0.0333045813458931
