Type,NrFeat,Model,Feature,mean,Step.1,Step.2,Step.3,Step.4,Step.5,Step.6,Step.7,Step.8,Step.9,Step.10,Step.11,Step.12,Step.13,Step.14,Step.15,Step.16,Step.17,Step.18,Step.19,Step.20,Step.21,Step.22,Step.23,Step.24,Step.25,Step.26,Step.27,Step.28,Step.29,Step.30
Weight,16,1,phi.proc,NA,-0.12418836512456,-0.0443210206300423,-0.0363833947131984,-0.01900458368425,0.00787586521302333,-0.0128156658101505,-0.0405090333818862,0.0165889247534797,-0.0231915941738122,-0.00449887842919823,-0.00664517877362372,-0.107947757108862,-0.0764253491585498,0.0397255481163473,0.0113960678005715,0.015648225534563,0.012310291524709,-0.00864274339020899,-0.0203104252351291,0.0638187857175979,0.0454444768173537,0.0579832748698701,-0.00043847848915932,-0.046485388830189,0.0421190309085752,-0.0181502560650891,-0.0654273840284786,0.00264878624367102,-0.00934507192477127,-0.0665443761519395
Weight,16,1,phi.startTime,NA,-0.0591877027606136,-0.0284045018456111,-0.0826902953032607,0.00146159980062546,0.0176429576485226,-0.0642403143493347,0.0592061932438666,-0.0649813128793481,-0.0136595210310191,-0.00541535076448875,0.00304837401376203,-0.0618783348415109,0.0422581267482709,0.022623369036461,-0.0804164986001564,-0.0323890836848935,0.0209260534834485,0.0932779642844564,-0.00061336691278501,0.043375816572119,-0.0243618147722214,-0.0211658510446995,0.0215066990117644,0.0197052923378524,-0.0172293225800586,0.0815721611944827,-0.0744256642802757,0.0107177483950163,-0.0447196325131593,-0.00947245471932575
Weight,16,1,phi.endTime,NA,-0.0992163083898265,-0.0718530475024773,0.00126575709417265,0.0174200077802069,-0.00142093417715787,0.0108939969731019,-0.038207280371669,-0.0203580012972548,-0.0322628978258448,-0.0427566697756042,0.0526731951312583,0.0512052306393829,0.0419168566290921,-0.00566437824665031,-0.0376360857820192,0.0237539374191706,0.109354979465201,0.039953169010751,0.0836701629255698,0.0418483304205537,0.0325533111946075,0.00625510097018759,0.0784567044468802,-0.00677404897460185,-0.0249014626102892,-0.0122397390596586,-0.128311931815492,-0.0221511381835545,0.0174286119851447,-0.0331091691375844
Weight,16,1,phi.jobOps,NA,-0.0138005697050561,-0.0545765650474414,0.0312431613658411,0.0317797658251337,-0.0466782862036315,-0.00416448019325659,-0.027355455979517,-0.028165225723652,-0.0488345875500869,-0.00189605694706785,-0.0508367047083188,0.0537188086322093,0.0444413235660209,-0.0189688228424175,-0.0324759223252743,-0.0464083642825446,0.0119859056706472,-0.0421598399672647,0.0252659154129165,0.00385827855571747,-0.0497860032415689,-0.00492248535807933,-0.013275263452992,0.0126033570346669,0.0746822246846794,-0.0536080390537155,-0.0167087790699365,0.0507072779331673,0.0193817221192911,-0.00146450297046167
Weight,16,1,phi.arrival,NA,0.0684967925860829,-0.00234197462647782,0.052051653312432,0.0374703809283597,0.015933348409095,-0.00619861059718934,0.0326471414373335,0.0587505647565829,0.0536432109992832,0.00838606137492397,0.092907319164206,-0.0414904960527898,-0.0359705648668265,-0.0112673253200536,-0.0724636942751071,-0.0169770515512668,0.0125603330270606,0.0554118344072059,-0.0804790952679387,0.00518362984225531,0.00324480666024776,0.0683019241047218,0.0443076745015118,0.0272613166385561,-0.0287231452859684,0.0682905391969076,-0.0187839395984224,-0.0134325028553777,0.00864272608237759,-0.0267286215875504
Weight,16,1,phi.wait,NA,-0.0213010887843718,-0.00157868476253559,0.00594914778284882,-0.0748163232748897,-0.0299220762370833,-0.047974847732206,-0.0221815413898542,-0.0297258396088104,-0.0306697769572566,-0.0397288431007529,-0.0664774390565195,-0.107600323116916,-0.0623594716739297,-0.0395476932371082,0.0977027972158338,-0.0164877595503612,-0.0587276910230221,0.0265443460798221,-0.0935625432653116,-0.0982249248521135,0.0119704538836354,0.0508709962487205,-0.0739244475247322,-0.0241018541206418,0.0639641665456035,0.0625215401406587,-0.0040867993487874,-0.0251966699085575,0.0793148477482135,-0.0180887494604578
Weight,16,1,phi.mac,NA,-0.0330755834693908,0.0545325134867896,0.00531481124181628,0.00342738827299254,-0.0318043297054194,0.0519473630666617,-0.00885081996852066,-0.0374960163477487,-0.0220240103446645,-0.0273996847626872,0.0609295292846171,-0.0625683496268361,0.0127625229874231,-0.112469556015167,0.0108184597106947,-0.0789521830296023,-0.0628293101898901,-0.0207689427902988,0.0276058593123501,-0.000657041056041578,0.0634246178258359,0.0405291494335501,-0.0190163822940091,-0.0493877301510396,-0.00581481027298183,-0.0431446937263184,-0.012781398379106,-0.0320011831144676,0.0472679285948077,0.0346095470622862
Weight,16,1,phi.macOps,NA,-0.0340740635158496,0.00974248652214942,-0.0315163381923291,-0.000142255225072034,0.0486323816698714,0.0109971775464431,-0.00528481503850158,-0.025852169667981,0.00947535770414609,0.0233462366797822,0.0380260742545781,-0.0603357037284015,0.00393277377696221,-0.018043196916327,-0.0230882846623237,0.0228281472288787,0.012251841406999,0.0117882732276112,-0.0609203171424121,0.00292488370377783,9.68691648367857e-05,0.014991655084598,-0.0196629884150149,0.00807394226997074,-0.0384946939463112,0.0335722978436367,-0.0507498038527976,0.0244755599880593,0.0661443552178392,0.0171292143145745
Weight,16,1,phi.macFree,NA,-0.0127425549173853,-0.0272866913178241,0.0592509592256829,0.0145905669856817,0.0510715665560282,0.0472083761908618,0.00811059317119698,-0.0418228539417388,0.0485154002086094,0.028221273186715,0.0368033052526234,0.0296222182730784,0.0204557794936267,0.0230646489628318,-0.00345555666832535,-0.0219775309611707,-0.0272038926906567,-0.0410690439723277,0.0173309371229942,-0.0253509393806832,0.101595078145837,0.118391500748993,0.0416639234013497,0.0643390195192739,-0.0110625520498122,0.0316797463875932,0.0129998768952846,0.039949510816089,0.027015027215941,-0.0161389337581972
Weight,16,1,phi.makespan,NA,-0.0313645412378166,-0.0402501672593962,-0.00228580349044453,0.00543989443506572,-0.00498919801465863,-0.0163146549989563,0.0414111712962993,0.0714185868584096,-0.01747520974913,0.0112391259198382,-0.153399092836438,-0.0597890805564923,0.0430130576016301,0.103708535614051,0.0112660196139483,0.0642586570795341,0.0180746721109503,-0.0515667186600633,0.0472319744626194,0.0281778573673699,-0.0270107106292705,0.0119130543289657,-0.00364055139863616,-0.0267249622909819,-0.025127572506486,-0.0121887485723065,0.00374130913360172,0.0171099279746964,0.0414282400216575,-0.116954181150431
