Name,CDR,Makespan,BestFoundMakespan
f.rnd.6x5.train.1,phi.LWR.E1,846,672
f.rnd.6x5.train.2,phi.LWR.E1,727,571
f.rnd.6x5.train.3,phi.LWR.E1,629,497
f.rnd.6x5.train.4,phi.LWR.E1,892,676
f.rnd.6x5.train.5,phi.LWR.E1,837,559
f.rnd.6x5.train.6,phi.LWR.E1,853,655
f.rnd.6x5.train.7,phi.LWR.E1,752,626
f.rnd.6x5.train.8,phi.LWR.E1,828,588
f.rnd.6x5.train.9,phi.LWR.E1,750,603
f.rnd.6x5.train.10,phi.LWR.E1,816,605
f.rnd.6x5.train.11,phi.LWR.E1,858,673
f.rnd.6x5.train.12,phi.LWR.E1,841,668
f.rnd.6x5.train.13,phi.LWR.E1,802,633
f.rnd.6x5.train.14,phi.LWR.E1,761,647
f.rnd.6x5.train.15,phi.LWR.E1,865,712
f.rnd.6x5.train.16,phi.LWR.E1,914,642
f.rnd.6x5.train.17,phi.LWR.E1,790,628
f.rnd.6x5.train.18,phi.LWR.E1,887,671
f.rnd.6x5.train.19,phi.LWR.E1,968,707
f.rnd.6x5.train.20,phi.LWR.E1,793,652
f.rnd.6x5.train.21,phi.LWR.E1,717,543
f.rnd.6x5.train.22,phi.LWR.E1,814,611
f.rnd.6x5.train.23,phi.LWR.E1,838,635
f.rnd.6x5.train.24,phi.LWR.E1,742,606
f.rnd.6x5.train.25,phi.LWR.E1,764,600
f.rnd.6x5.train.26,phi.LWR.E1,737,645
f.rnd.6x5.train.27,phi.LWR.E1,728,581
f.rnd.6x5.train.28,phi.LWR.E1,754,569
f.rnd.6x5.train.29,phi.LWR.E1,966,619
f.rnd.6x5.train.30,phi.LWR.E1,818,656
f.rnd.6x5.train.31,phi.LWR.E1,845,635
f.rnd.6x5.train.32,phi.LWR.E1,929,680
f.rnd.6x5.train.33,phi.LWR.E1,918,663
f.rnd.6x5.train.34,phi.LWR.E1,838,623
f.rnd.6x5.train.35,phi.LWR.E1,957,677
f.rnd.6x5.train.36,phi.LWR.E1,770,588
f.rnd.6x5.train.37,phi.LWR.E1,800,507
f.rnd.6x5.train.38,phi.LWR.E1,915,715
f.rnd.6x5.train.39,phi.LWR.E1,711,612
f.rnd.6x5.train.40,phi.LWR.E1,700,491
f.rnd.6x5.train.41,phi.LWR.E1,769,535
f.rnd.6x5.train.42,phi.LWR.E1,801,631
f.rnd.6x5.train.43,phi.LWR.E1,621,445
f.rnd.6x5.train.44,phi.LWR.E1,909,644
f.rnd.6x5.train.45,phi.LWR.E1,865,650
f.rnd.6x5.train.46,phi.LWR.E1,862,695
f.rnd.6x5.train.47,phi.LWR.E1,874,715
f.rnd.6x5.train.48,phi.LWR.E1,897,647
f.rnd.6x5.train.49,phi.LWR.E1,737,617
f.rnd.6x5.train.50,phi.LWR.E1,867,670
f.rnd.6x5.train.51,phi.LWR.E1,924,632
f.rnd.6x5.train.52,phi.LWR.E1,882,645
f.rnd.6x5.train.53,phi.LWR.E1,822,586
f.rnd.6x5.train.54,phi.LWR.E1,904,686
f.rnd.6x5.train.55,phi.LWR.E1,1037,710
f.rnd.6x5.train.56,phi.LWR.E1,815,657
f.rnd.6x5.train.57,phi.LWR.E1,753,584
f.rnd.6x5.train.58,phi.LWR.E1,901,688
f.rnd.6x5.train.59,phi.LWR.E1,791,668
f.rnd.6x5.train.60,phi.LWR.E1,914,594
f.rnd.6x5.train.61,phi.LWR.E1,737,627
f.rnd.6x5.train.62,phi.LWR.E1,756,573
f.rnd.6x5.train.63,phi.LWR.E1,923,696
f.rnd.6x5.train.64,phi.LWR.E1,927,721
f.rnd.6x5.train.65,phi.LWR.E1,846,597
f.rnd.6x5.train.66,phi.LWR.E1,993,676
f.rnd.6x5.train.67,phi.LWR.E1,717,561
f.rnd.6x5.train.68,phi.LWR.E1,764,630
f.rnd.6x5.train.69,phi.LWR.E1,819,644
f.rnd.6x5.train.70,phi.LWR.E1,908,688
f.rnd.6x5.train.71,phi.LWR.E1,797,625
f.rnd.6x5.train.72,phi.LWR.E1,812,659
f.rnd.6x5.train.73,phi.LWR.E1,827,584
f.rnd.6x5.train.74,phi.LWR.E1,711,539
f.rnd.6x5.train.75,phi.LWR.E1,836,640
f.rnd.6x5.train.76,phi.LWR.E1,743,619
f.rnd.6x5.train.77,phi.LWR.E1,790,611
f.rnd.6x5.train.78,phi.LWR.E1,818,693
f.rnd.6x5.train.79,phi.LWR.E1,769,640
f.rnd.6x5.train.80,phi.LWR.E1,658,548
f.rnd.6x5.train.81,phi.LWR.E1,805,493
f.rnd.6x5.train.82,phi.LWR.E1,786,637
f.rnd.6x5.train.83,phi.LWR.E1,854,638
f.rnd.6x5.train.84,phi.LWR.E1,790,593
f.rnd.6x5.train.85,phi.LWR.E1,968,642
f.rnd.6x5.train.86,phi.LWR.E1,696,572
f.rnd.6x5.train.87,phi.LWR.E1,882,664
f.rnd.6x5.train.88,phi.LWR.E1,793,626
f.rnd.6x5.train.89,phi.LWR.E1,807,588
f.rnd.6x5.train.90,phi.LWR.E1,896,704
f.rnd.6x5.train.91,phi.LWR.E1,778,582
f.rnd.6x5.train.92,phi.LWR.E1,841,670
f.rnd.6x5.train.93,phi.LWR.E1,802,576
f.rnd.6x5.train.94,phi.LWR.E1,823,590
f.rnd.6x5.train.95,phi.LWR.E1,745,587
f.rnd.6x5.train.96,phi.LWR.E1,848,557
f.rnd.6x5.train.97,phi.LWR.E1,880,618
f.rnd.6x5.train.98,phi.LWR.E1,714,568
f.rnd.6x5.train.99,phi.LWR.E1,874,731
f.rnd.6x5.train.100,phi.LWR.E1,970,639
f.rnd.6x5.train.101,phi.LWR.E1,690,553
f.rnd.6x5.train.102,phi.LWR.E1,912,671
f.rnd.6x5.train.103,phi.LWR.E1,736,648
f.rnd.6x5.train.104,phi.LWR.E1,818,572
f.rnd.6x5.train.105,phi.LWR.E1,847,618
f.rnd.6x5.train.106,phi.LWR.E1,798,572
f.rnd.6x5.train.107,phi.LWR.E1,874,704
f.rnd.6x5.train.108,phi.LWR.E1,725,556
f.rnd.6x5.train.109,phi.LWR.E1,835,631
f.rnd.6x5.train.110,phi.LWR.E1,768,640
f.rnd.6x5.train.111,phi.LWR.E1,852,682
f.rnd.6x5.train.112,phi.LWR.E1,875,633
f.rnd.6x5.train.113,phi.LWR.E1,787,612
f.rnd.6x5.train.114,phi.LWR.E1,824,633
f.rnd.6x5.train.115,phi.LWR.E1,799,535
f.rnd.6x5.train.116,phi.LWR.E1,919,723
f.rnd.6x5.train.117,phi.LWR.E1,763,523
f.rnd.6x5.train.118,phi.LWR.E1,730,548
f.rnd.6x5.train.119,phi.LWR.E1,843,631
f.rnd.6x5.train.120,phi.LWR.E1,643,580
f.rnd.6x5.train.121,phi.LWR.E1,774,582
f.rnd.6x5.train.122,phi.LWR.E1,773,622
f.rnd.6x5.train.123,phi.LWR.E1,660,542
f.rnd.6x5.train.124,phi.LWR.E1,862,691
f.rnd.6x5.train.125,phi.LWR.E1,854,608
f.rnd.6x5.train.126,phi.LWR.E1,973,688
f.rnd.6x5.train.127,phi.LWR.E1,684,551
f.rnd.6x5.train.128,phi.LWR.E1,858,582
f.rnd.6x5.train.129,phi.LWR.E1,903,635
f.rnd.6x5.train.130,phi.LWR.E1,799,629
f.rnd.6x5.train.131,phi.LWR.E1,837,625
f.rnd.6x5.train.132,phi.LWR.E1,741,498
f.rnd.6x5.train.133,phi.LWR.E1,846,633
f.rnd.6x5.train.134,phi.LWR.E1,770,559
f.rnd.6x5.train.135,phi.LWR.E1,797,625
f.rnd.6x5.train.136,phi.LWR.E1,838,678
f.rnd.6x5.train.137,phi.LWR.E1,743,633
f.rnd.6x5.train.138,phi.LWR.E1,776,598
f.rnd.6x5.train.139,phi.LWR.E1,809,651
f.rnd.6x5.train.140,phi.LWR.E1,895,686
f.rnd.6x5.train.141,phi.LWR.E1,978,766
f.rnd.6x5.train.142,phi.LWR.E1,893,710
f.rnd.6x5.train.143,phi.LWR.E1,875,744
f.rnd.6x5.train.144,phi.LWR.E1,822,615
f.rnd.6x5.train.145,phi.LWR.E1,1073,786
f.rnd.6x5.train.146,phi.LWR.E1,776,603
f.rnd.6x5.train.147,phi.LWR.E1,767,531
f.rnd.6x5.train.148,phi.LWR.E1,901,731
f.rnd.6x5.train.149,phi.LWR.E1,690,589
f.rnd.6x5.train.150,phi.LWR.E1,877,700
f.rnd.6x5.train.151,phi.LWR.E1,667,498
f.rnd.6x5.train.152,phi.LWR.E1,823,651
f.rnd.6x5.train.153,phi.LWR.E1,797,668
f.rnd.6x5.train.154,phi.LWR.E1,793,646
f.rnd.6x5.train.155,phi.LWR.E1,819,682
f.rnd.6x5.train.156,phi.LWR.E1,979,696
f.rnd.6x5.train.157,phi.LWR.E1,812,701
f.rnd.6x5.train.158,phi.LWR.E1,662,500
f.rnd.6x5.train.159,phi.LWR.E1,928,696
f.rnd.6x5.train.160,phi.LWR.E1,859,662
f.rnd.6x5.train.161,phi.LWR.E1,748,574
f.rnd.6x5.train.162,phi.LWR.E1,1045,703
f.rnd.6x5.train.163,phi.LWR.E1,765,647
f.rnd.6x5.train.164,phi.LWR.E1,790,613
f.rnd.6x5.train.165,phi.LWR.E1,787,652
f.rnd.6x5.train.166,phi.LWR.E1,876,724
f.rnd.6x5.train.167,phi.LWR.E1,797,603
f.rnd.6x5.train.168,phi.LWR.E1,777,626
f.rnd.6x5.train.169,phi.LWR.E1,845,708
f.rnd.6x5.train.170,phi.LWR.E1,782,635
f.rnd.6x5.train.171,phi.LWR.E1,693,545
f.rnd.6x5.train.172,phi.LWR.E1,908,625
f.rnd.6x5.train.173,phi.LWR.E1,837,563
f.rnd.6x5.train.174,phi.LWR.E1,866,650
f.rnd.6x5.train.175,phi.LWR.E1,969,703
f.rnd.6x5.train.176,phi.LWR.E1,831,678
f.rnd.6x5.train.177,phi.LWR.E1,744,608
f.rnd.6x5.train.178,phi.LWR.E1,827,601
f.rnd.6x5.train.179,phi.LWR.E1,986,762
f.rnd.6x5.train.180,phi.LWR.E1,700,521
f.rnd.6x5.train.181,phi.LWR.E1,888,658
f.rnd.6x5.train.182,phi.LWR.E1,924,671
f.rnd.6x5.train.183,phi.LWR.E1,842,661
f.rnd.6x5.train.184,phi.LWR.E1,813,606
f.rnd.6x5.train.185,phi.LWR.E1,944,630
f.rnd.6x5.train.186,phi.LWR.E1,867,671
f.rnd.6x5.train.187,phi.LWR.E1,873,669
f.rnd.6x5.train.188,phi.LWR.E1,964,741
f.rnd.6x5.train.189,phi.LWR.E1,929,730
f.rnd.6x5.train.190,phi.LWR.E1,800,678
f.rnd.6x5.train.191,phi.LWR.E1,893,658
f.rnd.6x5.train.192,phi.LWR.E1,734,512
f.rnd.6x5.train.193,phi.LWR.E1,760,622
f.rnd.6x5.train.194,phi.LWR.E1,796,622
f.rnd.6x5.train.195,phi.LWR.E1,681,489
f.rnd.6x5.train.196,phi.LWR.E1,772,654
f.rnd.6x5.train.197,phi.LWR.E1,778,645
f.rnd.6x5.train.198,phi.LWR.E1,862,731
f.rnd.6x5.train.199,phi.LWR.E1,679,559
f.rnd.6x5.train.200,phi.LWR.E1,846,700
f.rnd.6x5.train.201,phi.LWR.E1,823,634
f.rnd.6x5.train.202,phi.LWR.E1,884,695
f.rnd.6x5.train.203,phi.LWR.E1,847,648
f.rnd.6x5.train.204,phi.LWR.E1,855,619
f.rnd.6x5.train.205,phi.LWR.E1,789,569
f.rnd.6x5.train.206,phi.LWR.E1,831,669
f.rnd.6x5.train.207,phi.LWR.E1,780,649
f.rnd.6x5.train.208,phi.LWR.E1,646,480
f.rnd.6x5.train.209,phi.LWR.E1,715,568
f.rnd.6x5.train.210,phi.LWR.E1,704,570
f.rnd.6x5.train.211,phi.LWR.E1,703,564
f.rnd.6x5.train.212,phi.LWR.E1,892,634
f.rnd.6x5.train.213,phi.LWR.E1,808,648
f.rnd.6x5.train.214,phi.LWR.E1,753,586
f.rnd.6x5.train.215,phi.LWR.E1,757,548
f.rnd.6x5.train.216,phi.LWR.E1,782,628
f.rnd.6x5.train.217,phi.LWR.E1,858,658
f.rnd.6x5.train.218,phi.LWR.E1,762,609
f.rnd.6x5.train.219,phi.LWR.E1,864,644
f.rnd.6x5.train.220,phi.LWR.E1,947,693
f.rnd.6x5.train.221,phi.LWR.E1,758,654
f.rnd.6x5.train.222,phi.LWR.E1,849,634
f.rnd.6x5.train.223,phi.LWR.E1,887,592
f.rnd.6x5.train.224,phi.LWR.E1,781,631
f.rnd.6x5.train.225,phi.LWR.E1,831,608
f.rnd.6x5.train.226,phi.LWR.E1,780,617
f.rnd.6x5.train.227,phi.LWR.E1,716,571
f.rnd.6x5.train.228,phi.LWR.E1,759,491
f.rnd.6x5.train.229,phi.LWR.E1,819,603
f.rnd.6x5.train.230,phi.LWR.E1,768,609
f.rnd.6x5.train.231,phi.LWR.E1,924,705
f.rnd.6x5.train.232,phi.LWR.E1,968,659
f.rnd.6x5.train.233,phi.LWR.E1,913,714
f.rnd.6x5.train.234,phi.LWR.E1,896,697
f.rnd.6x5.train.235,phi.LWR.E1,807,578
f.rnd.6x5.train.236,phi.LWR.E1,886,690
f.rnd.6x5.train.237,phi.LWR.E1,647,480
f.rnd.6x5.train.238,phi.LWR.E1,830,553
f.rnd.6x5.train.239,phi.LWR.E1,778,604
f.rnd.6x5.train.240,phi.LWR.E1,711,594
f.rnd.6x5.train.241,phi.LWR.E1,769,676
f.rnd.6x5.train.242,phi.LWR.E1,734,628
f.rnd.6x5.train.243,phi.LWR.E1,856,694
f.rnd.6x5.train.244,phi.LWR.E1,706,590
f.rnd.6x5.train.245,phi.LWR.E1,795,617
f.rnd.6x5.train.246,phi.LWR.E1,879,711
f.rnd.6x5.train.247,phi.LWR.E1,781,582
f.rnd.6x5.train.248,phi.LWR.E1,916,694
f.rnd.6x5.train.249,phi.LWR.E1,868,625
f.rnd.6x5.train.250,phi.LWR.E1,728,546
f.rnd.6x5.train.251,phi.LWR.E1,881,551
f.rnd.6x5.train.252,phi.LWR.E1,818,609
f.rnd.6x5.train.253,phi.LWR.E1,815,704
f.rnd.6x5.train.254,phi.LWR.E1,673,560
f.rnd.6x5.train.255,phi.LWR.E1,764,609
f.rnd.6x5.train.256,phi.LWR.E1,841,617
f.rnd.6x5.train.257,phi.LWR.E1,920,757
f.rnd.6x5.train.258,phi.LWR.E1,767,545
f.rnd.6x5.train.259,phi.LWR.E1,862,682
f.rnd.6x5.train.260,phi.LWR.E1,935,679
f.rnd.6x5.train.261,phi.LWR.E1,814,600
f.rnd.6x5.train.262,phi.LWR.E1,873,736
f.rnd.6x5.train.263,phi.LWR.E1,772,640
f.rnd.6x5.train.264,phi.LWR.E1,872,666
f.rnd.6x5.train.265,phi.LWR.E1,871,714
f.rnd.6x5.train.266,phi.LWR.E1,816,623
f.rnd.6x5.train.267,phi.LWR.E1,757,645
f.rnd.6x5.train.268,phi.LWR.E1,738,624
f.rnd.6x5.train.269,phi.LWR.E1,669,526
f.rnd.6x5.train.270,phi.LWR.E1,914,709
f.rnd.6x5.train.271,phi.LWR.E1,631,446
f.rnd.6x5.train.272,phi.LWR.E1,728,596
f.rnd.6x5.train.273,phi.LWR.E1,670,491
f.rnd.6x5.train.274,phi.LWR.E1,802,636
f.rnd.6x5.train.275,phi.LWR.E1,815,656
f.rnd.6x5.train.276,phi.LWR.E1,857,616
f.rnd.6x5.train.277,phi.LWR.E1,872,694
f.rnd.6x5.train.278,phi.LWR.E1,832,699
f.rnd.6x5.train.279,phi.LWR.E1,938,694
f.rnd.6x5.train.280,phi.LWR.E1,840,652
f.rnd.6x5.train.281,phi.LWR.E1,816,573
f.rnd.6x5.train.282,phi.LWR.E1,790,598
f.rnd.6x5.train.283,phi.LWR.E1,812,661
f.rnd.6x5.train.284,phi.LWR.E1,743,616
f.rnd.6x5.train.285,phi.LWR.E1,844,645
f.rnd.6x5.train.286,phi.LWR.E1,772,572
f.rnd.6x5.train.287,phi.LWR.E1,900,700
f.rnd.6x5.train.288,phi.LWR.E1,770,627
f.rnd.6x5.train.289,phi.LWR.E1,952,796
f.rnd.6x5.train.290,phi.LWR.E1,737,571
f.rnd.6x5.train.291,phi.LWR.E1,898,685
f.rnd.6x5.train.292,phi.LWR.E1,690,594
f.rnd.6x5.train.293,phi.LWR.E1,919,646
f.rnd.6x5.train.294,phi.LWR.E1,853,623
f.rnd.6x5.train.295,phi.LWR.E1,729,493
f.rnd.6x5.train.296,phi.LWR.E1,816,610
f.rnd.6x5.train.297,phi.LWR.E1,933,710
f.rnd.6x5.train.298,phi.LWR.E1,879,647
f.rnd.6x5.train.299,phi.LWR.E1,746,593
f.rnd.6x5.train.300,phi.LWR.E1,819,633
f.rnd.6x5.train.301,phi.LWR.E1,707,534
f.rnd.6x5.train.302,phi.LWR.E1,610,520
f.rnd.6x5.train.303,phi.LWR.E1,809,603
f.rnd.6x5.train.304,phi.LWR.E1,790,643
f.rnd.6x5.train.305,phi.LWR.E1,664,520
f.rnd.6x5.train.306,phi.LWR.E1,845,640
f.rnd.6x5.train.307,phi.LWR.E1,720,558
f.rnd.6x5.train.308,phi.LWR.E1,918,651
f.rnd.6x5.train.309,phi.LWR.E1,909,788
f.rnd.6x5.train.310,phi.LWR.E1,861,681
f.rnd.6x5.train.311,phi.LWR.E1,859,620
f.rnd.6x5.train.312,phi.LWR.E1,930,757
f.rnd.6x5.train.313,phi.LWR.E1,881,610
f.rnd.6x5.train.314,phi.LWR.E1,617,425
f.rnd.6x5.train.315,phi.LWR.E1,800,661
f.rnd.6x5.train.316,phi.LWR.E1,800,629
f.rnd.6x5.train.317,phi.LWR.E1,782,634
f.rnd.6x5.train.318,phi.LWR.E1,977,663
f.rnd.6x5.train.319,phi.LWR.E1,904,723
f.rnd.6x5.train.320,phi.LWR.E1,768,681
f.rnd.6x5.train.321,phi.LWR.E1,931,754
f.rnd.6x5.train.322,phi.LWR.E1,776,578
f.rnd.6x5.train.323,phi.LWR.E1,775,656
f.rnd.6x5.train.324,phi.LWR.E1,766,633
f.rnd.6x5.train.325,phi.LWR.E1,1082,775
f.rnd.6x5.train.326,phi.LWR.E1,743,555
f.rnd.6x5.train.327,phi.LWR.E1,844,625
f.rnd.6x5.train.328,phi.LWR.E1,830,630
f.rnd.6x5.train.329,phi.LWR.E1,764,602
f.rnd.6x5.train.330,phi.LWR.E1,841,713
f.rnd.6x5.train.331,phi.LWR.E1,878,620
f.rnd.6x5.train.332,phi.LWR.E1,829,591
f.rnd.6x5.train.333,phi.LWR.E1,787,657
f.rnd.6x5.train.334,phi.LWR.E1,755,622
f.rnd.6x5.train.335,phi.LWR.E1,847,612
f.rnd.6x5.train.336,phi.LWR.E1,710,552
f.rnd.6x5.train.337,phi.LWR.E1,776,640
f.rnd.6x5.train.338,phi.LWR.E1,876,681
f.rnd.6x5.train.339,phi.LWR.E1,769,622
f.rnd.6x5.train.340,phi.LWR.E1,764,590
f.rnd.6x5.train.341,phi.LWR.E1,778,572
f.rnd.6x5.train.342,phi.LWR.E1,766,641
f.rnd.6x5.train.343,phi.LWR.E1,825,687
f.rnd.6x5.train.344,phi.LWR.E1,854,669
f.rnd.6x5.train.345,phi.LWR.E1,829,597
f.rnd.6x5.train.346,phi.LWR.E1,692,552
f.rnd.6x5.train.347,phi.LWR.E1,928,682
f.rnd.6x5.train.348,phi.LWR.E1,706,563
f.rnd.6x5.train.349,phi.LWR.E1,686,523
f.rnd.6x5.train.350,phi.LWR.E1,913,662
f.rnd.6x5.train.351,phi.LWR.E1,738,617
f.rnd.6x5.train.352,phi.LWR.E1,622,514
f.rnd.6x5.train.353,phi.LWR.E1,950,758
f.rnd.6x5.train.354,phi.LWR.E1,774,585
f.rnd.6x5.train.355,phi.LWR.E1,801,696
f.rnd.6x5.train.356,phi.LWR.E1,757,584
f.rnd.6x5.train.357,phi.LWR.E1,864,650
f.rnd.6x5.train.358,phi.LWR.E1,761,626
f.rnd.6x5.train.359,phi.LWR.E1,681,523
f.rnd.6x5.train.360,phi.LWR.E1,762,558
f.rnd.6x5.train.361,phi.LWR.E1,741,569
f.rnd.6x5.train.362,phi.LWR.E1,730,628
f.rnd.6x5.train.363,phi.LWR.E1,840,547
f.rnd.6x5.train.364,phi.LWR.E1,884,673
f.rnd.6x5.train.365,phi.LWR.E1,763,635
f.rnd.6x5.train.366,phi.LWR.E1,837,603
f.rnd.6x5.train.367,phi.LWR.E1,737,545
f.rnd.6x5.train.368,phi.LWR.E1,776,615
f.rnd.6x5.train.369,phi.LWR.E1,937,707
f.rnd.6x5.train.370,phi.LWR.E1,841,707
f.rnd.6x5.train.371,phi.LWR.E1,796,667
f.rnd.6x5.train.372,phi.LWR.E1,709,535
f.rnd.6x5.train.373,phi.LWR.E1,891,656
f.rnd.6x5.train.374,phi.LWR.E1,1020,648
f.rnd.6x5.train.375,phi.LWR.E1,762,566
f.rnd.6x5.train.376,phi.LWR.E1,929,781
f.rnd.6x5.train.377,phi.LWR.E1,794,595
f.rnd.6x5.train.378,phi.LWR.E1,632,540
f.rnd.6x5.train.379,phi.LWR.E1,747,635
f.rnd.6x5.train.380,phi.LWR.E1,722,519
f.rnd.6x5.train.381,phi.LWR.E1,730,549
f.rnd.6x5.train.382,phi.LWR.E1,817,624
f.rnd.6x5.train.383,phi.LWR.E1,682,543
f.rnd.6x5.train.384,phi.LWR.E1,834,690
f.rnd.6x5.train.385,phi.LWR.E1,981,604
f.rnd.6x5.train.386,phi.LWR.E1,892,742
f.rnd.6x5.train.387,phi.LWR.E1,859,702
f.rnd.6x5.train.388,phi.LWR.E1,734,512
f.rnd.6x5.train.389,phi.LWR.E1,904,661
f.rnd.6x5.train.390,phi.LWR.E1,843,634
f.rnd.6x5.train.391,phi.LWR.E1,769,610
f.rnd.6x5.train.392,phi.LWR.E1,761,595
f.rnd.6x5.train.393,phi.LWR.E1,813,670
f.rnd.6x5.train.394,phi.LWR.E1,761,639
f.rnd.6x5.train.395,phi.LWR.E1,786,649
f.rnd.6x5.train.396,phi.LWR.E1,898,722
f.rnd.6x5.train.397,phi.LWR.E1,957,701
f.rnd.6x5.train.398,phi.LWR.E1,1019,623
f.rnd.6x5.train.399,phi.LWR.E1,856,675
f.rnd.6x5.train.400,phi.LWR.E1,974,659
f.rnd.6x5.train.401,phi.LWR.E1,696,533
f.rnd.6x5.train.402,phi.LWR.E1,812,683
f.rnd.6x5.train.403,phi.LWR.E1,898,681
f.rnd.6x5.train.404,phi.LWR.E1,819,552
f.rnd.6x5.train.405,phi.LWR.E1,770,598
f.rnd.6x5.train.406,phi.LWR.E1,930,670
f.rnd.6x5.train.407,phi.LWR.E1,697,510
f.rnd.6x5.train.408,phi.LWR.E1,849,740
f.rnd.6x5.train.409,phi.LWR.E1,811,596
f.rnd.6x5.train.410,phi.LWR.E1,827,691
f.rnd.6x5.train.411,phi.LWR.E1,864,665
f.rnd.6x5.train.412,phi.LWR.E1,879,678
f.rnd.6x5.train.413,phi.LWR.E1,841,611
f.rnd.6x5.train.414,phi.LWR.E1,783,684
f.rnd.6x5.train.415,phi.LWR.E1,854,659
f.rnd.6x5.train.416,phi.LWR.E1,895,705
f.rnd.6x5.train.417,phi.LWR.E1,773,565
f.rnd.6x5.train.418,phi.LWR.E1,910,645
f.rnd.6x5.train.419,phi.LWR.E1,768,627
f.rnd.6x5.train.420,phi.LWR.E1,910,679
f.rnd.6x5.train.421,phi.LWR.E1,807,531
f.rnd.6x5.train.422,phi.LWR.E1,861,750
f.rnd.6x5.train.423,phi.LWR.E1,782,601
f.rnd.6x5.train.424,phi.LWR.E1,765,642
f.rnd.6x5.train.425,phi.LWR.E1,854,661
f.rnd.6x5.train.426,phi.LWR.E1,780,648
f.rnd.6x5.train.427,phi.LWR.E1,712,597
f.rnd.6x5.train.428,phi.LWR.E1,920,639
f.rnd.6x5.train.429,phi.LWR.E1,702,555
f.rnd.6x5.train.430,phi.LWR.E1,934,751
f.rnd.6x5.train.431,phi.LWR.E1,959,743
f.rnd.6x5.train.432,phi.LWR.E1,728,561
f.rnd.6x5.train.433,phi.LWR.E1,721,585
f.rnd.6x5.train.434,phi.LWR.E1,837,704
f.rnd.6x5.train.435,phi.LWR.E1,779,665
f.rnd.6x5.train.436,phi.LWR.E1,625,481
f.rnd.6x5.train.437,phi.LWR.E1,881,721
f.rnd.6x5.train.438,phi.LWR.E1,713,581
f.rnd.6x5.train.439,phi.LWR.E1,787,668
f.rnd.6x5.train.440,phi.LWR.E1,825,712
f.rnd.6x5.train.441,phi.LWR.E1,783,570
f.rnd.6x5.train.442,phi.LWR.E1,778,589
f.rnd.6x5.train.443,phi.LWR.E1,942,740
f.rnd.6x5.train.444,phi.LWR.E1,685,573
f.rnd.6x5.train.445,phi.LWR.E1,777,581
f.rnd.6x5.train.446,phi.LWR.E1,764,534
f.rnd.6x5.train.447,phi.LWR.E1,917,703
f.rnd.6x5.train.448,phi.LWR.E1,774,643
f.rnd.6x5.train.449,phi.LWR.E1,1063,731
f.rnd.6x5.train.450,phi.LWR.E1,782,620
f.rnd.6x5.train.451,phi.LWR.E1,685,544
f.rnd.6x5.train.452,phi.LWR.E1,848,607
f.rnd.6x5.train.453,phi.LWR.E1,724,586
f.rnd.6x5.train.454,phi.LWR.E1,813,675
f.rnd.6x5.train.455,phi.LWR.E1,830,670
f.rnd.6x5.train.456,phi.LWR.E1,814,634
f.rnd.6x5.train.457,phi.LWR.E1,815,639
f.rnd.6x5.train.458,phi.LWR.E1,829,622
f.rnd.6x5.train.459,phi.LWR.E1,880,588
f.rnd.6x5.train.460,phi.LWR.E1,970,795
f.rnd.6x5.train.461,phi.LWR.E1,781,567
f.rnd.6x5.train.462,phi.LWR.E1,840,611
f.rnd.6x5.train.463,phi.LWR.E1,814,692
f.rnd.6x5.train.464,phi.LWR.E1,857,665
f.rnd.6x5.train.465,phi.LWR.E1,968,646
f.rnd.6x5.train.466,phi.LWR.E1,717,553
f.rnd.6x5.train.467,phi.LWR.E1,845,652
f.rnd.6x5.train.468,phi.LWR.E1,832,581
f.rnd.6x5.train.469,phi.LWR.E1,653,522
f.rnd.6x5.train.470,phi.LWR.E1,733,585
