Name,CDR,Makespan,BestFoundMakespan
f.mc.6x5.train.1,phi.LPT.E-1,826,826
f.mc.6x5.train.2,phi.LPT.E-1,402,402
f.mc.6x5.train.3,phi.LPT.E-1,309,309
f.mc.6x5.train.4,phi.LPT.E-1,544,544
f.mc.6x5.train.5,phi.LPT.E-1,606,606
f.mc.6x5.train.6,phi.LPT.E-1,666,666
f.mc.6x5.train.7,phi.LPT.E-1,741,741
f.mc.6x5.train.8,phi.LPT.E-1,678,678
f.mc.6x5.train.9,phi.LPT.E-1,417,417
f.mc.6x5.train.10,phi.LPT.E-1,413,413
f.mc.6x5.train.11,phi.LPT.E-1,560,560
f.mc.6x5.train.12,phi.LPT.E-1,492,492
f.mc.6x5.train.13,phi.LPT.E-1,692,692
f.mc.6x5.train.14,phi.LPT.E-1,705,705
f.mc.6x5.train.15,phi.LPT.E-1,855,844
f.mc.6x5.train.16,phi.LPT.E-1,598,598
f.mc.6x5.train.17,phi.LPT.E-1,417,417
f.mc.6x5.train.18,phi.LPT.E-1,475,475
f.mc.6x5.train.19,phi.LPT.E-1,548,548
f.mc.6x5.train.20,phi.LPT.E-1,615,615
f.mc.6x5.train.21,phi.LPT.E-1,630,630
f.mc.6x5.train.22,phi.LPT.E-1,711,711
f.mc.6x5.train.23,phi.LPT.E-1,675,675
f.mc.6x5.train.24,phi.LPT.E-1,860,849
f.mc.6x5.train.25,phi.LPT.E-1,203,203
f.mc.6x5.train.26,phi.LPT.E-1,471,471
f.mc.6x5.train.27,phi.LPT.E-1,431,431
f.mc.6x5.train.28,phi.LPT.E-1,599,599
f.mc.6x5.train.29,phi.LPT.E-1,650,650
f.mc.6x5.train.30,phi.LPT.E-1,745,745
f.mc.6x5.train.31,phi.LPT.E-1,836,836
f.mc.6x5.train.32,phi.LPT.E-1,393,393
f.mc.6x5.train.33,phi.LPT.E-1,444,444
f.mc.6x5.train.34,phi.LPT.E-1,536,536
f.mc.6x5.train.35,phi.LPT.E-1,583,583
f.mc.6x5.train.36,phi.LPT.E-1,622,622
f.mc.6x5.train.37,phi.LPT.E-1,625,625
f.mc.6x5.train.38,phi.LPT.E-1,742,742
f.mc.6x5.train.39,phi.LPT.E-1,737,737
f.mc.6x5.train.40,phi.LPT.E-1,194,194
f.mc.6x5.train.41,phi.LPT.E-1,389,389
f.mc.6x5.train.42,phi.LPT.E-1,498,498
f.mc.6x5.train.43,phi.LPT.E-1,532,532
f.mc.6x5.train.44,phi.LPT.E-1,641,641
f.mc.6x5.train.45,phi.LPT.E-1,683,683
f.mc.6x5.train.46,phi.LPT.E-1,820,820
f.mc.6x5.train.47,phi.LPT.E-1,387,387
f.mc.6x5.train.48,phi.LPT.E-1,370,370
f.mc.6x5.train.49,phi.LPT.E-1,495,495
f.mc.6x5.train.50,phi.LPT.E-1,584,584
f.mc.6x5.train.51,phi.LPT.E-1,570,570
f.mc.6x5.train.52,phi.LPT.E-1,737,737
f.mc.6x5.train.53,phi.LPT.E-1,662,662
f.mc.6x5.train.54,phi.LPT.E-1,875,875
f.mc.6x5.train.55,phi.LPT.E-1,445,445
f.mc.6x5.train.56,phi.LPT.E-1,499,499
f.mc.6x5.train.57,phi.LPT.E-1,512,512
f.mc.6x5.train.58,phi.LPT.E-1,587,587
f.mc.6x5.train.59,phi.LPT.E-1,609,609
f.mc.6x5.train.60,phi.LPT.E-1,682,682
f.mc.6x5.train.61,phi.LPT.E-1,780,780
f.mc.6x5.train.62,phi.LPT.E-1,851,851
f.mc.6x5.train.63,phi.LPT.E-1,363,363
f.mc.6x5.train.64,phi.LPT.E-1,480,480
f.mc.6x5.train.65,phi.LPT.E-1,508,508
f.mc.6x5.train.66,phi.LPT.E-1,579,579
f.mc.6x5.train.67,phi.LPT.E-1,633,633
f.mc.6x5.train.68,phi.LPT.E-1,737,737
f.mc.6x5.train.69,phi.LPT.E-1,741,741
f.mc.6x5.train.70,phi.LPT.E-1,362,362
f.mc.6x5.train.71,phi.LPT.E-1,401,401
f.mc.6x5.train.72,phi.LPT.E-1,457,457
f.mc.6x5.train.73,phi.LPT.E-1,525,525
f.mc.6x5.train.74,phi.LPT.E-1,614,614
f.mc.6x5.train.75,phi.LPT.E-1,691,691
f.mc.6x5.train.76,phi.LPT.E-1,763,763
f.mc.6x5.train.77,phi.LPT.E-1,827,827
f.mc.6x5.train.78,phi.LPT.E-1,422,422
f.mc.6x5.train.79,phi.LPT.E-1,537,537
f.mc.6x5.train.80,phi.LPT.E-1,389,389
f.mc.6x5.train.81,phi.LPT.E-1,543,543
f.mc.6x5.train.82,phi.LPT.E-1,537,526
f.mc.6x5.train.83,phi.LPT.E-1,722,722
f.mc.6x5.train.84,phi.LPT.E-1,805,805
f.mc.6x5.train.85,phi.LPT.E-1,267,267
f.mc.6x5.train.86,phi.LPT.E-1,326,326
f.mc.6x5.train.87,phi.LPT.E-1,485,485
f.mc.6x5.train.88,phi.LPT.E-1,546,546
f.mc.6x5.train.89,phi.LPT.E-1,491,491
f.mc.6x5.train.90,phi.LPT.E-1,622,622
f.mc.6x5.train.91,phi.LPT.E-1,740,740
f.mc.6x5.train.92,phi.LPT.E-1,892,892
f.mc.6x5.train.93,phi.LPT.E-1,406,406
f.mc.6x5.train.94,phi.LPT.E-1,462,462
f.mc.6x5.train.95,phi.LPT.E-1,513,513
f.mc.6x5.train.96,phi.LPT.E-1,564,564
f.mc.6x5.train.97,phi.LPT.E-1,657,645
f.mc.6x5.train.98,phi.LPT.E-1,664,664
f.mc.6x5.train.99,phi.LPT.E-1,809,809
f.mc.6x5.train.100,phi.LPT.E-1,878,878
f.mc.6x5.train.101,phi.LPT.E-1,321,321
f.mc.6x5.train.102,phi.LPT.E-1,446,446
f.mc.6x5.train.103,phi.LPT.E-1,568,568
f.mc.6x5.train.104,phi.LPT.E-1,524,524
f.mc.6x5.train.105,phi.LPT.E-1,695,695
