Name,CDR,Makespan,BestFoundMakespan
j.rndn.10x10.train.1,phi.LPT.E-1,966,966
j.rndn.10x10.train.2,phi.LPT.E-1,902,902
j.rndn.10x10.train.3,phi.LPT.E-1,892,892
j.rndn.10x10.train.4,phi.LPT.E-1,1001,1001
j.rndn.10x10.train.5,phi.LPT.E-1,1008,1008
j.rndn.10x10.train.6,phi.LPT.E-1,965,965
j.rndn.10x10.train.7,phi.LPT.E-1,992,992
j.rndn.10x10.train.8,phi.LPT.E-1,940,940
j.rndn.10x10.train.9,phi.LPT.E-1,876,870
j.rndn.10x10.train.10,phi.LPT.E-1,897,897
j.rndn.10x10.train.11,phi.LPT.E-1,898,898
j.rndn.10x10.train.12,phi.LPT.E-1,946,937
j.rndn.10x10.train.13,phi.LPT.E-1,1019,1019
j.rndn.10x10.train.14,phi.LPT.E-1,952,952
j.rndn.10x10.train.15,phi.LPT.E-1,969,969
j.rndn.10x10.train.16,phi.LPT.E-1,944,944
j.rndn.10x10.train.17,phi.LPT.E-1,1003,1003
j.rndn.10x10.train.18,phi.LPT.E-1,915,915
j.rndn.10x10.train.19,phi.LPT.E-1,1021,1021
j.rndn.10x10.train.20,phi.LPT.E-1,940,940
j.rndn.10x10.train.21,phi.LPT.E-1,1000,1000
j.rndn.10x10.train.22,phi.LPT.E-1,990,990
j.rndn.10x10.train.23,phi.LPT.E-1,1026,1026
j.rndn.10x10.train.24,phi.LPT.E-1,936,936
j.rndn.10x10.train.25,phi.LPT.E-1,994,994
j.rndn.10x10.train.26,phi.LPT.E-1,961,961
j.rndn.10x10.train.27,phi.LPT.E-1,874,874
j.rndn.10x10.train.28,phi.LPT.E-1,957,957
j.rndn.10x10.train.29,phi.LPT.E-1,946,946
j.rndn.10x10.train.30,phi.LPT.E-1,1007,965
j.rndn.10x10.train.31,phi.LPT.E-1,904,904
j.rndn.10x10.train.32,phi.LPT.E-1,1003,1003
j.rndn.10x10.train.33,phi.LPT.E-1,993,993
j.rndn.10x10.train.34,phi.LPT.E-1,987,987
j.rndn.10x10.train.35,phi.LPT.E-1,941,941
j.rndn.10x10.train.36,phi.LPT.E-1,948,948
j.rndn.10x10.train.37,phi.LPT.E-1,953,953
j.rndn.10x10.train.38,phi.LPT.E-1,899,899
j.rndn.10x10.train.39,phi.LPT.E-1,897,897
j.rndn.10x10.train.40,phi.LPT.E-1,1006,994
j.rndn.10x10.train.41,phi.LPT.E-1,922,922
j.rndn.10x10.train.42,phi.LPT.E-1,965,965
j.rndn.10x10.train.43,phi.LPT.E-1,886,886
j.rndn.10x10.train.44,phi.LPT.E-1,1058,1058
j.rndn.10x10.train.45,phi.LPT.E-1,991,991
j.rndn.10x10.train.46,phi.LPT.E-1,918,918
j.rndn.10x10.train.47,phi.LPT.E-1,967,967
j.rndn.10x10.train.48,phi.LPT.E-1,966,966
j.rndn.10x10.train.49,phi.LPT.E-1,1025,980
j.rndn.10x10.train.50,phi.LPT.E-1,1012,1012
j.rndn.10x10.train.51,phi.LPT.E-1,1052,1052
j.rndn.10x10.train.52,phi.LPT.E-1,1075,1002
j.rndn.10x10.train.53,phi.LPT.E-1,907,907
j.rndn.10x10.train.54,phi.LPT.E-1,995,995
j.rndn.10x10.train.55,phi.LPT.E-1,871,871
j.rndn.10x10.train.56,phi.LPT.E-1,988,988
j.rndn.10x10.train.57,phi.LPT.E-1,1101,1101
j.rndn.10x10.train.58,phi.LPT.E-1,934,934
j.rndn.10x10.train.59,phi.LPT.E-1,974,974
j.rndn.10x10.train.60,phi.LPT.E-1,987,987
j.rndn.10x10.train.61,phi.LPT.E-1,981,981
j.rndn.10x10.train.62,phi.LPT.E-1,940,940
j.rndn.10x10.train.63,phi.LPT.E-1,999,999
j.rndn.10x10.train.64,phi.LPT.E-1,893,893
j.rndn.10x10.train.65,phi.LPT.E-1,957,957
j.rndn.10x10.train.66,phi.LPT.E-1,1042,1042
