Name,Shop,Distribution,Set,PID,NumJobs,NumMachines,Dimension,Makespan
f.jc.6x5.train.1,f,jc,train,1,6,5,30,832
f.jc.6x5.train.2,f,jc,train,2,6,5,30,389
f.jc.6x5.train.3,f,jc,train,3,6,5,30,297
f.jc.6x5.train.4,f,jc,train,4,6,5,30,546
f.jc.6x5.train.5,f,jc,train,5,6,5,30,577
f.jc.6x5.train.6,f,jc,train,6,6,5,30,636
f.jc.6x5.train.7,f,jc,train,7,6,5,30,739
f.jc.6x5.train.8,f,jc,train,8,6,5,30,685
f.jc.6x5.train.9,f,jc,train,9,6,5,30,381
f.jc.6x5.train.10,f,jc,train,10,6,5,30,435
f.jc.6x5.train.11,f,jc,train,11,6,5,30,546
f.jc.6x5.train.12,f,jc,train,12,6,5,30,465
f.jc.6x5.train.13,f,jc,train,13,6,5,30,691
f.jc.6x5.train.14,f,jc,train,14,6,5,30,698
f.jc.6x5.train.15,f,jc,train,15,6,5,30,805
f.jc.6x5.train.16,f,jc,train,16,6,5,30,732
f.jc.6x5.train.17,f,jc,train,17,6,5,30,400
f.jc.6x5.train.18,f,jc,train,18,6,5,30,454
f.jc.6x5.train.19,f,jc,train,19,6,5,30,555
f.jc.6x5.train.20,f,jc,train,20,6,5,30,596
f.jc.6x5.train.21,f,jc,train,21,6,5,30,600
f.jc.6x5.train.22,f,jc,train,22,6,5,30,666
f.jc.6x5.train.23,f,jc,train,23,6,5,30,696
f.jc.6x5.train.24,f,jc,train,24,6,5,30,824
f.jc.6x5.train.25,f,jc,train,25,6,5,30,196
f.jc.6x5.train.26,f,jc,train,26,6,5,30,463
f.jc.6x5.train.27,f,jc,train,27,6,5,30,421
f.jc.6x5.train.28,f,jc,train,28,6,5,30,557
f.jc.6x5.train.29,f,jc,train,29,6,5,30,676
f.jc.6x5.train.30,f,jc,train,30,6,5,30,718
f.jc.6x5.train.31,f,jc,train,31,6,5,30,795
f.jc.6x5.train.32,f,jc,train,32,6,5,30,397
f.jc.6x5.train.33,f,jc,train,33,6,5,30,451
f.jc.6x5.train.34,f,jc,train,34,6,5,30,510
f.jc.6x5.train.35,f,jc,train,35,6,5,30,587
f.jc.6x5.train.36,f,jc,train,36,6,5,30,604
f.jc.6x5.train.37,f,jc,train,37,6,5,30,602
f.jc.6x5.train.38,f,jc,train,38,6,5,30,750
f.jc.6x5.train.39,f,jc,train,39,6,5,30,740
f.jc.6x5.train.40,f,jc,train,40,6,5,30,188
f.jc.6x5.train.41,f,jc,train,41,6,5,30,444
f.jc.6x5.train.42,f,jc,train,42,6,5,30,477
f.jc.6x5.train.43,f,jc,train,43,6,5,30,536
f.jc.6x5.train.44,f,jc,train,44,6,5,30,647
f.jc.6x5.train.45,f,jc,train,45,6,5,30,672
f.jc.6x5.train.46,f,jc,train,46,6,5,30,789
f.jc.6x5.train.47,f,jc,train,47,6,5,30,409
f.jc.6x5.train.48,f,jc,train,48,6,5,30,366
f.jc.6x5.train.49,f,jc,train,49,6,5,30,449
f.jc.6x5.train.50,f,jc,train,50,6,5,30,546
f.jc.6x5.train.51,f,jc,train,51,6,5,30,568
f.jc.6x5.train.52,f,jc,train,52,6,5,30,717
f.jc.6x5.train.53,f,jc,train,53,6,5,30,641
f.jc.6x5.train.54,f,jc,train,54,6,5,30,862
f.jc.6x5.train.55,f,jc,train,55,6,5,30,428
f.jc.6x5.train.56,f,jc,train,56,6,5,30,443
f.jc.6x5.train.57,f,jc,train,57,6,5,30,509
f.jc.6x5.train.58,f,jc,train,58,6,5,30,548
f.jc.6x5.train.59,f,jc,train,59,6,5,30,568
f.jc.6x5.train.60,f,jc,train,60,6,5,30,695
f.jc.6x5.train.61,f,jc,train,61,6,5,30,760
f.jc.6x5.train.62,f,jc,train,62,6,5,30,825
f.jc.6x5.train.63,f,jc,train,63,6,5,30,421
f.jc.6x5.train.64,f,jc,train,64,6,5,30,463
f.jc.6x5.train.65,f,jc,train,65,6,5,30,488
f.jc.6x5.train.66,f,jc,train,66,6,5,30,575
f.jc.6x5.train.67,f,jc,train,67,6,5,30,630
f.jc.6x5.train.68,f,jc,train,68,6,5,30,704
f.jc.6x5.train.69,f,jc,train,69,6,5,30,807
f.jc.6x5.train.70,f,jc,train,70,6,5,30,358
f.jc.6x5.train.71,f,jc,train,71,6,5,30,384
f.jc.6x5.train.72,f,jc,train,72,6,5,30,527
f.jc.6x5.train.73,f,jc,train,73,6,5,30,546
f.jc.6x5.train.74,f,jc,train,74,6,5,30,582
f.jc.6x5.train.75,f,jc,train,75,6,5,30,644
f.jc.6x5.train.76,f,jc,train,76,6,5,30,799
f.jc.6x5.train.77,f,jc,train,77,6,5,30,799
f.jc.6x5.train.78,f,jc,train,78,6,5,30,367
f.jc.6x5.train.79,f,jc,train,79,6,5,30,528
f.jc.6x5.train.80,f,jc,train,80,6,5,30,384
f.jc.6x5.train.81,f,jc,train,81,6,5,30,506
f.jc.6x5.train.82,f,jc,train,82,6,5,30,611
f.jc.6x5.train.83,f,jc,train,83,6,5,30,715
f.jc.6x5.train.84,f,jc,train,84,6,5,30,762
f.jc.6x5.train.85,f,jc,train,85,6,5,30,281
f.jc.6x5.train.86,f,jc,train,86,6,5,30,307
f.jc.6x5.train.87,f,jc,train,87,6,5,30,490
f.jc.6x5.train.88,f,jc,train,88,6,5,30,579
f.jc.6x5.train.89,f,jc,train,89,6,5,30,484
f.jc.6x5.train.90,f,jc,train,90,6,5,30,595
f.jc.6x5.train.91,f,jc,train,91,6,5,30,751
f.jc.6x5.train.92,f,jc,train,92,6,5,30,863
f.jc.6x5.train.93,f,jc,train,93,6,5,30,367
f.jc.6x5.train.94,f,jc,train,94,6,5,30,471
f.jc.6x5.train.95,f,jc,train,95,6,5,30,506
f.jc.6x5.train.96,f,jc,train,96,6,5,30,542
f.jc.6x5.train.97,f,jc,train,97,6,5,30,682
f.jc.6x5.train.98,f,jc,train,98,6,5,30,659
f.jc.6x5.train.99,f,jc,train,99,6,5,30,769
f.jc.6x5.train.100,f,jc,train,100,6,5,30,885
f.jc.6x5.train.101,f,jc,train,101,6,5,30,319
f.jc.6x5.train.102,f,jc,train,102,6,5,30,420
f.jc.6x5.train.103,f,jc,train,103,6,5,30,523
f.jc.6x5.train.104,f,jc,train,104,6,5,30,570
f.jc.6x5.train.105,f,jc,train,105,6,5,30,665
f.jc.6x5.train.106,f,jc,train,106,6,5,30,637
f.jc.6x5.train.107,f,jc,train,107,6,5,30,833
f.jc.6x5.train.108,f,jc,train,108,6,5,30,273
f.jc.6x5.train.109,f,jc,train,109,6,5,30,420
f.jc.6x5.train.110,f,jc,train,110,6,5,30,425
f.jc.6x5.train.111,f,jc,train,111,6,5,30,508
f.jc.6x5.train.112,f,jc,train,112,6,5,30,574
f.jc.6x5.train.113,f,jc,train,113,6,5,30,644
f.jc.6x5.train.114,f,jc,train,114,6,5,30,652
f.jc.6x5.train.115,f,jc,train,115,6,5,30,740
f.jc.6x5.train.116,f,jc,train,116,6,5,30,505
f.jc.6x5.train.117,f,jc,train,117,6,5,30,380
f.jc.6x5.train.118,f,jc,train,118,6,5,30,518
f.jc.6x5.train.119,f,jc,train,119,6,5,30,587
f.jc.6x5.train.120,f,jc,train,120,6,5,30,723
f.jc.6x5.train.121,f,jc,train,121,6,5,30,687
f.jc.6x5.train.122,f,jc,train,122,6,5,30,769
f.jc.6x5.train.123,f,jc,train,123,6,5,30,206
f.jc.6x5.train.124,f,jc,train,124,6,5,30,441
f.jc.6x5.train.125,f,jc,train,125,6,5,30,482
f.jc.6x5.train.126,f,jc,train,126,6,5,30,542
f.jc.6x5.train.127,f,jc,train,127,6,5,30,604
f.jc.6x5.train.128,f,jc,train,128,6,5,30,693
f.jc.6x5.train.129,f,jc,train,129,6,5,30,751
f.jc.6x5.train.130,f,jc,train,130,6,5,30,637
f.jc.6x5.train.131,f,jc,train,131,6,5,30,311
f.jc.6x5.train.132,f,jc,train,132,6,5,30,407
