Name,CDR,Makespan,BestFoundMakespan
j.rnd_p1mdoubled.6x5.train.1,phi.MWR.E-1,841,810
j.rnd_p1mdoubled.6x5.train.2,phi.MWR.E-1,598,598
j.rnd_p1mdoubled.6x5.train.3,phi.MWR.E-1,587,587
j.rnd_p1mdoubled.6x5.train.4,phi.MWR.E-1,984,984
j.rnd_p1mdoubled.6x5.train.5,phi.MWR.E-1,695,695
j.rnd_p1mdoubled.6x5.train.6,phi.MWR.E-1,721,721
j.rnd_p1mdoubled.6x5.train.7,phi.MWR.E-1,722,722
j.rnd_p1mdoubled.6x5.train.8,phi.MWR.E-1,694,694
j.rnd_p1mdoubled.6x5.train.9,phi.MWR.E-1,449,449
j.rnd_p1mdoubled.6x5.train.10,phi.MWR.E-1,818,818
j.rnd_p1mdoubled.6x5.train.11,phi.MWR.E-1,795,795
j.rnd_p1mdoubled.6x5.train.12,phi.MWR.E-1,739,739
j.rnd_p1mdoubled.6x5.train.13,phi.MWR.E-1,805,805
j.rnd_p1mdoubled.6x5.train.14,phi.MWR.E-1,681,681
j.rnd_p1mdoubled.6x5.train.15,phi.MWR.E-1,616,616
j.rnd_p1mdoubled.6x5.train.16,phi.MWR.E-1,956,956
j.rnd_p1mdoubled.6x5.train.17,phi.MWR.E-1,938,938
j.rnd_p1mdoubled.6x5.train.18,phi.MWR.E-1,661,661
j.rnd_p1mdoubled.6x5.train.19,phi.MWR.E-1,897,897
j.rnd_p1mdoubled.6x5.train.20,phi.MWR.E-1,513,513
j.rnd_p1mdoubled.6x5.train.21,phi.MWR.E-1,540,540
j.rnd_p1mdoubled.6x5.train.22,phi.MWR.E-1,809,809
j.rnd_p1mdoubled.6x5.train.23,phi.MWR.E-1,775,775
j.rnd_p1mdoubled.6x5.train.24,phi.MWR.E-1,551,551
j.rnd_p1mdoubled.6x5.train.25,phi.MWR.E-1,692,692
j.rnd_p1mdoubled.6x5.train.26,phi.MWR.E-1,574,574
j.rnd_p1mdoubled.6x5.train.27,phi.MWR.E-1,604,604
