Name,Shop,Distribution,Set,PID,NumJobs,NumMachines,Dimension,Makespan
j.rnd.10x10.train.42,j,rnd,train,42,10,10,100,1043
j.rnd.10x10.train.43,j,rnd,train,43,10,10,100,1033
j.rnd.10x10.train.44,j,rnd,train,44,10,10,100,896
j.rnd.10x10.train.45,j,rnd,train,45,10,10,100,974
j.rnd.10x10.train.46,j,rnd,train,46,10,10,100,977
j.rnd.10x10.train.47,j,rnd,train,47,10,10,100,980
j.rnd.10x10.train.48,j,rnd,train,48,10,10,100,1186
j.rnd.10x10.train.49,j,rnd,train,49,10,10,100,888
j.rnd.10x10.train.50,j,rnd,train,50,10,10,100,987
j.rnd.10x10.train.51,j,rnd,train,51,10,10,100,1008
j.rnd.10x10.train.52,j,rnd,train,52,10,10,100,1179
j.rnd.10x10.train.53,j,rnd,train,53,10,10,100,1084
j.rnd.10x10.train.54,j,rnd,train,54,10,10,100,1156
j.rnd.10x10.train.55,j,rnd,train,55,10,10,100,940
j.rnd.10x10.train.56,j,rnd,train,56,10,10,100,997
j.rnd.10x10.train.57,j,rnd,train,57,10,10,100,964
j.rnd.10x10.train.58,j,rnd,train,58,10,10,100,1024
j.rnd.10x10.train.59,j,rnd,train,59,10,10,100,975
j.rnd.10x10.train.60,j,rnd,train,60,10,10,100,1014
j.rnd.10x10.train.61,j,rnd,train,61,10,10,100,927
j.rnd.10x10.train.62,j,rnd,train,62,10,10,100,1151
j.rnd.10x10.train.63,j,rnd,train,63,10,10,100,1063
j.rnd.10x10.train.64,j,rnd,train,64,10,10,100,1063
j.rnd.10x10.train.65,j,rnd,train,65,10,10,100,950
j.rnd.10x10.train.66,j,rnd,train,66,10,10,100,1088
j.rnd.10x10.train.67,j,rnd,train,67,10,10,100,1020
j.rnd.10x10.train.68,j,rnd,train,68,10,10,100,950
j.rnd.10x10.train.69,j,rnd,train,69,10,10,100,1347
j.rnd.10x10.train.70,j,rnd,train,70,10,10,100,1124
j.rnd.10x10.train.71,j,rnd,train,71,10,10,100,1080
j.rnd.10x10.train.72,j,rnd,train,72,10,10,100,1135
j.rnd.10x10.train.73,j,rnd,train,73,10,10,100,1062
j.rnd.10x10.train.74,j,rnd,train,74,10,10,100,1018
j.rnd.10x10.train.75,j,rnd,train,75,10,10,100,1009
j.rnd.10x10.train.76,j,rnd,train,76,10,10,100,1085
j.rnd.10x10.train.77,j,rnd,train,77,10,10,100,834
j.rnd.10x10.train.78,j,rnd,train,78,10,10,100,1167
j.rnd.10x10.train.79,j,rnd,train,79,10,10,100,1060
j.rnd.10x10.train.80,j,rnd,train,80,10,10,100,997
j.rnd.10x10.train.81,j,rnd,train,81,10,10,100,814
j.rnd.10x10.train.82,j,rnd,train,82,10,10,100,915
j.rnd.10x10.train.83,j,rnd,train,83,10,10,100,949
j.rnd.10x10.train.84,j,rnd,train,84,10,10,100,1039
j.rnd.10x10.train.85,j,rnd,train,85,10,10,100,918
j.rnd.10x10.train.86,j,rnd,train,86,10,10,100,1083
j.rnd.10x10.train.87,j,rnd,train,87,10,10,100,1014
j.rnd.10x10.train.88,j,rnd,train,88,10,10,100,1142
j.rnd.10x10.train.89,j,rnd,train,89,10,10,100,964
j.rnd.10x10.train.90,j,rnd,train,90,10,10,100,1139
j.rnd.10x10.train.91,j,rnd,train,91,10,10,100,1021
j.rnd.10x10.train.92,j,rnd,train,92,10,10,100,1082
j.rnd.10x10.train.93,j,rnd,train,93,10,10,100,1003
j.rnd.10x10.train.94,j,rnd,train,94,10,10,100,1197
j.rnd.10x10.train.95,j,rnd,train,95,10,10,100,980
j.rnd.10x10.train.96,j,rnd,train,96,10,10,100,978
j.rnd.10x10.train.97,j,rnd,train,97,10,10,100,1007
j.rnd.10x10.train.98,j,rnd,train,98,10,10,100,828
j.rnd.10x10.train.99,j,rnd,train,99,10,10,100,1036
j.rnd.10x10.train.100,j,rnd,train,100,10,10,100,1026
j.rnd.10x10.train.101,j,rnd,train,101,10,10,100,1031
j.rnd.10x10.train.102,j,rnd,train,102,10,10,100,1030
j.rnd.10x10.train.103,j,rnd,train,103,10,10,100,966
j.rnd.10x10.train.104,j,rnd,train,104,10,10,100,997
j.rnd.10x10.train.105,j,rnd,train,105,10,10,100,1103
j.rnd.10x10.train.106,j,rnd,train,106,10,10,100,1035
j.rnd.10x10.train.107,j,rnd,train,107,10,10,100,1125
j.rnd.10x10.train.108,j,rnd,train,108,10,10,100,1063
j.rnd.10x10.train.109,j,rnd,train,109,10,10,100,1031
j.rnd.10x10.train.110,j,rnd,train,110,10,10,100,998
j.rnd.10x10.train.111,j,rnd,train,111,10,10,100,1008
j.rnd.10x10.train.112,j,rnd,train,112,10,10,100,938
j.rnd.10x10.train.113,j,rnd,train,113,10,10,100,1011
j.rnd.10x10.train.114,j,rnd,train,114,10,10,100,870
j.rnd.10x10.train.115,j,rnd,train,115,10,10,100,1211
j.rnd.10x10.train.116,j,rnd,train,116,10,10,100,1143
j.rnd.10x10.train.117,j,rnd,train,117,10,10,100,890
j.rnd.10x10.train.118,j,rnd,train,118,10,10,100,927
j.rnd.10x10.train.119,j,rnd,train,119,10,10,100,1032
j.rnd.10x10.train.120,j,rnd,train,120,10,10,100,1112
j.rnd.10x10.train.121,j,rnd,train,121,10,10,100,969
j.rnd.10x10.train.122,j,rnd,train,122,10,10,100,977
j.rnd.10x10.train.123,j,rnd,train,123,10,10,100,892
j.rnd.10x10.train.124,j,rnd,train,124,10,10,100,1108
j.rnd.10x10.train.125,j,rnd,train,125,10,10,100,1075
j.rnd.10x10.train.126,j,rnd,train,126,10,10,100,1127
j.rnd.10x10.train.127,j,rnd,train,127,10,10,100,1164
j.rnd.10x10.train.128,j,rnd,train,128,10,10,100,1111
j.rnd.10x10.train.129,j,rnd,train,129,10,10,100,1073
j.rnd.10x10.train.130,j,rnd,train,130,10,10,100,1063
j.rnd.10x10.train.131,j,rnd,train,131,10,10,100,1025
j.rnd.10x10.train.132,j,rnd,train,132,10,10,100,1101
j.rnd.10x10.train.133,j,rnd,train,133,10,10,100,981
j.rnd.10x10.train.134,j,rnd,train,134,10,10,100,1000
j.rnd.10x10.train.135,j,rnd,train,135,10,10,100,1014
j.rnd.10x10.train.136,j,rnd,train,136,10,10,100,1246
j.rnd.10x10.train.137,j,rnd,train,137,10,10,100,1189
j.rnd.10x10.train.138,j,rnd,train,138,10,10,100,922
j.rnd.10x10.train.139,j,rnd,train,139,10,10,100,1261
j.rnd.10x10.train.140,j,rnd,train,140,10,10,100,1091
j.rnd.10x10.train.141,j,rnd,train,141,10,10,100,1196
j.rnd.10x10.train.142,j,rnd,train,142,10,10,100,1037
j.rnd.10x10.train.143,j,rnd,train,143,10,10,100,975
j.rnd.10x10.train.144,j,rnd,train,144,10,10,100,1060
j.rnd.10x10.train.145,j,rnd,train,145,10,10,100,1062
j.rnd.10x10.train.146,j,rnd,train,146,10,10,100,897
j.rnd.10x10.train.147,j,rnd,train,147,10,10,100,981
j.rnd.10x10.train.148,j,rnd,train,148,10,10,100,1136
j.rnd.10x10.train.149,j,rnd,train,149,10,10,100,953
j.rnd.10x10.train.150,j,rnd,train,150,10,10,100,1030
j.rnd.10x10.train.151,j,rnd,train,151,10,10,100,1053
j.rnd.10x10.train.152,j,rnd,train,152,10,10,100,997
j.rnd.10x10.train.153,j,rnd,train,153,10,10,100,954
j.rnd.10x10.train.154,j,rnd,train,154,10,10,100,898
j.rnd.10x10.train.155,j,rnd,train,155,10,10,100,991
j.rnd.10x10.train.156,j,rnd,train,156,10,10,100,999
j.rnd.10x10.train.157,j,rnd,train,157,10,10,100,1206
j.rnd.10x10.train.158,j,rnd,train,158,10,10,100,1017
j.rnd.10x10.train.159,j,rnd,train,159,10,10,100,1048
j.rnd.10x10.train.160,j,rnd,train,160,10,10,100,1046
j.rnd.10x10.train.161,j,rnd,train,161,10,10,100,940
j.rnd.10x10.train.162,j,rnd,train,162,10,10,100,1046
j.rnd.10x10.train.163,j,rnd,train,163,10,10,100,954
j.rnd.10x10.train.164,j,rnd,train,164,10,10,100,1013
j.rnd.10x10.train.165,j,rnd,train,165,10,10,100,1244
j.rnd.10x10.train.166,j,rnd,train,166,10,10,100,1024
j.rnd.10x10.train.167,j,rnd,train,167,10,10,100,1022
j.rnd.10x10.train.168,j,rnd,train,168,10,10,100,1170
j.rnd.10x10.train.169,j,rnd,train,169,10,10,100,1110
j.rnd.10x10.train.170,j,rnd,train,170,10,10,100,1180
j.rnd.10x10.train.171,j,rnd,train,171,10,10,100,1139
j.rnd.10x10.train.172,j,rnd,train,172,10,10,100,1022
j.rnd.10x10.train.173,j,rnd,train,173,10,10,100,1085
j.rnd.10x10.train.174,j,rnd,train,174,10,10,100,1312
j.rnd.10x10.train.175,j,rnd,train,175,10,10,100,1180
j.rnd.10x10.train.176,j,rnd,train,176,10,10,100,989
j.rnd.10x10.train.177,j,rnd,train,177,10,10,100,1138
j.rnd.10x10.train.178,j,rnd,train,178,10,10,100,974
j.rnd.10x10.train.179,j,rnd,train,179,10,10,100,1237
j.rnd.10x10.train.180,j,rnd,train,180,10,10,100,926
j.rnd.10x10.train.181,j,rnd,train,181,10,10,100,1169
j.rnd.10x10.train.182,j,rnd,train,182,10,10,100,1093
j.rnd.10x10.train.183,j,rnd,train,183,10,10,100,1166
j.rnd.10x10.train.184,j,rnd,train,184,10,10,100,1085
j.rnd.10x10.train.185,j,rnd,train,185,10,10,100,1204
j.rnd.10x10.train.186,j,rnd,train,186,10,10,100,963
j.rnd.10x10.train.187,j,rnd,train,187,10,10,100,1016
j.rnd.10x10.train.188,j,rnd,train,188,10,10,100,1142
j.rnd.10x10.train.189,j,rnd,train,189,10,10,100,1098
j.rnd.10x10.train.190,j,rnd,train,190,10,10,100,1022
j.rnd.10x10.train.191,j,rnd,train,191,10,10,100,1105
j.rnd.10x10.train.192,j,rnd,train,192,10,10,100,963
j.rnd.10x10.train.193,j,rnd,train,193,10,10,100,1167
j.rnd.10x10.train.194,j,rnd,train,194,10,10,100,1082
j.rnd.10x10.train.195,j,rnd,train,195,10,10,100,1014
j.rnd.10x10.train.196,j,rnd,train,196,10,10,100,1079
j.rnd.10x10.train.197,j,rnd,train,197,10,10,100,1096
j.rnd.10x10.train.198,j,rnd,train,198,10,10,100,982
j.rnd.10x10.train.199,j,rnd,train,199,10,10,100,977
j.rnd.10x10.train.200,j,rnd,train,200,10,10,100,1171
j.rnd.10x10.train.201,j,rnd,train,201,10,10,100,966
j.rnd.10x10.train.202,j,rnd,train,202,10,10,100,1042
j.rnd.10x10.train.203,j,rnd,train,203,10,10,100,1020
j.rnd.10x10.train.204,j,rnd,train,204,10,10,100,1106
j.rnd.10x10.train.205,j,rnd,train,205,10,10,100,1051
j.rnd.10x10.train.206,j,rnd,train,206,10,10,100,1156
j.rnd.10x10.train.207,j,rnd,train,207,10,10,100,1079
j.rnd.10x10.train.208,j,rnd,train,208,10,10,100,880
j.rnd.10x10.train.209,j,rnd,train,209,10,10,100,905
j.rnd.10x10.train.210,j,rnd,train,210,10,10,100,1004
j.rnd.10x10.train.211,j,rnd,train,211,10,10,100,1013
j.rnd.10x10.train.212,j,rnd,train,212,10,10,100,1116
j.rnd.10x10.train.213,j,rnd,train,213,10,10,100,1006
j.rnd.10x10.train.214,j,rnd,train,214,10,10,100,1009
j.rnd.10x10.train.215,j,rnd,train,215,10,10,100,857
j.rnd.10x10.train.216,j,rnd,train,216,10,10,100,1321
j.rnd.10x10.train.217,j,rnd,train,217,10,10,100,1106
j.rnd.10x10.train.218,j,rnd,train,218,10,10,100,902
j.rnd.10x10.train.219,j,rnd,train,219,10,10,100,935
j.rnd.10x10.train.220,j,rnd,train,220,10,10,100,1115
j.rnd.10x10.train.221,j,rnd,train,221,10,10,100,913
j.rnd.10x10.train.222,j,rnd,train,222,10,10,100,1147
j.rnd.10x10.train.223,j,rnd,train,223,10,10,100,1015
j.rnd.10x10.train.224,j,rnd,train,224,10,10,100,944
j.rnd.10x10.train.225,j,rnd,train,225,10,10,100,1059
j.rnd.10x10.train.226,j,rnd,train,226,10,10,100,1030
j.rnd.10x10.train.227,j,rnd,train,227,10,10,100,1117
j.rnd.10x10.train.228,j,rnd,train,228,10,10,100,855
j.rnd.10x10.train.229,j,rnd,train,229,10,10,100,994
j.rnd.10x10.train.230,j,rnd,train,230,10,10,100,997
j.rnd.10x10.train.231,j,rnd,train,231,10,10,100,959
j.rnd.10x10.train.232,j,rnd,train,232,10,10,100,1011
j.rnd.10x10.train.233,j,rnd,train,233,10,10,100,1035
j.rnd.10x10.train.234,j,rnd,train,234,10,10,100,1294
j.rnd.10x10.train.235,j,rnd,train,235,10,10,100,990
j.rnd.10x10.train.236,j,rnd,train,236,10,10,100,1071
j.rnd.10x10.train.237,j,rnd,train,237,10,10,100,999
j.rnd.10x10.train.238,j,rnd,train,238,10,10,100,1118
j.rnd.10x10.train.239,j,rnd,train,239,10,10,100,980
j.rnd.10x10.train.240,j,rnd,train,240,10,10,100,871
j.rnd.10x10.train.241,j,rnd,train,241,10,10,100,938
j.rnd.10x10.train.242,j,rnd,train,242,10,10,100,951
j.rnd.10x10.train.243,j,rnd,train,243,10,10,100,952
j.rnd.10x10.train.244,j,rnd,train,244,10,10,100,1076
j.rnd.10x10.train.245,j,rnd,train,245,10,10,100,942
j.rnd.10x10.train.246,j,rnd,train,246,10,10,100,925
j.rnd.10x10.train.247,j,rnd,train,247,10,10,100,1024
j.rnd.10x10.train.248,j,rnd,train,248,10,10,100,966
j.rnd.10x10.train.249,j,rnd,train,249,10,10,100,1051
j.rnd.10x10.train.250,j,rnd,train,250,10,10,100,911
j.rnd.10x10.train.251,j,rnd,train,251,10,10,100,938
j.rnd.10x10.train.252,j,rnd,train,252,10,10,100,1015
j.rnd.10x10.train.253,j,rnd,train,253,10,10,100,1162
j.rnd.10x10.train.254,j,rnd,train,254,10,10,100,1039
j.rnd.10x10.train.255,j,rnd,train,255,10,10,100,1073
j.rnd.10x10.train.256,j,rnd,train,256,10,10,100,981
j.rnd.10x10.train.257,j,rnd,train,257,10,10,100,1072
j.rnd.10x10.train.258,j,rnd,train,258,10,10,100,1026
j.rnd.10x10.train.259,j,rnd,train,259,10,10,100,1013
j.rnd.10x10.train.260,j,rnd,train,260,10,10,100,1193
j.rnd.10x10.train.261,j,rnd,train,261,10,10,100,896
j.rnd.10x10.train.262,j,rnd,train,262,10,10,100,1097
j.rnd.10x10.train.263,j,rnd,train,263,10,10,100,1238
j.rnd.10x10.train.264,j,rnd,train,264,10,10,100,1145
j.rnd.10x10.train.265,j,rnd,train,265,10,10,100,978
j.rnd.10x10.train.266,j,rnd,train,266,10,10,100,1173
j.rnd.10x10.train.267,j,rnd,train,267,10,10,100,1010
j.rnd.10x10.train.268,j,rnd,train,268,10,10,100,1025
j.rnd.10x10.train.269,j,rnd,train,269,10,10,100,1008
j.rnd.10x10.train.270,j,rnd,train,270,10,10,100,952
j.rnd.10x10.train.271,j,rnd,train,271,10,10,100,1046
j.rnd.10x10.train.272,j,rnd,train,272,10,10,100,1135
j.rnd.10x10.train.273,j,rnd,train,273,10,10,100,983
j.rnd.10x10.train.274,j,rnd,train,274,10,10,100,1058
j.rnd.10x10.train.275,j,rnd,train,275,10,10,100,1014
j.rnd.10x10.train.276,j,rnd,train,276,10,10,100,893
j.rnd.10x10.train.277,j,rnd,train,277,10,10,100,1156
j.rnd.10x10.train.278,j,rnd,train,278,10,10,100,878
j.rnd.10x10.train.279,j,rnd,train,279,10,10,100,905
j.rnd.10x10.train.280,j,rnd,train,280,10,10,100,1076
j.rnd.10x10.train.281,j,rnd,train,281,10,10,100,1090
j.rnd.10x10.train.282,j,rnd,train,282,10,10,100,1008
j.rnd.10x10.train.283,j,rnd,train,283,10,10,100,1115
j.rnd.10x10.train.284,j,rnd,train,284,10,10,100,1106
j.rnd.10x10.train.285,j,rnd,train,285,10,10,100,946
j.rnd.10x10.train.286,j,rnd,train,286,10,10,100,953
j.rnd.10x10.train.287,j,rnd,train,287,10,10,100,1038
j.rnd.10x10.train.288,j,rnd,train,288,10,10,100,1013
j.rnd.10x10.train.289,j,rnd,train,289,10,10,100,1020
j.rnd.10x10.train.290,j,rnd,train,290,10,10,100,1047
j.rnd.10x10.train.291,j,rnd,train,291,10,10,100,976
j.rnd.10x10.train.292,j,rnd,train,292,10,10,100,1091
j.rnd.10x10.train.293,j,rnd,train,293,10,10,100,1123
j.rnd.10x10.train.294,j,rnd,train,294,10,10,100,1058
j.rnd.10x10.train.295,j,rnd,train,295,10,10,100,1152
j.rnd.10x10.train.296,j,rnd,train,296,10,10,100,1156
j.rnd.10x10.train.297,j,rnd,train,297,10,10,100,1030
j.rnd.10x10.train.298,j,rnd,train,298,10,10,100,979
j.rnd.10x10.train.299,j,rnd,train,299,10,10,100,1048
j.rnd.10x10.train.300,j,rnd,train,300,10,10,100,890
j.rnd.10x10.train.301,j,rnd,train,301,10,10,100,962
j.rnd.10x10.train.302,j,rnd,train,302,10,10,100,955
j.rnd.10x10.train.303,j,rnd,train,303,10,10,100,1035
j.rnd.10x10.train.304,j,rnd,train,304,10,10,100,963
j.rnd.10x10.train.305,j,rnd,train,305,10,10,100,881
j.rnd.10x10.train.306,j,rnd,train,306,10,10,100,1050
j.rnd.10x10.train.307,j,rnd,train,307,10,10,100,1099
j.rnd.10x10.train.308,j,rnd,train,308,10,10,100,954
j.rnd.10x10.train.309,j,rnd,train,309,10,10,100,1152
j.rnd.10x10.train.310,j,rnd,train,310,10,10,100,949
j.rnd.10x10.train.311,j,rnd,train,311,10,10,100,1153
j.rnd.10x10.train.312,j,rnd,train,312,10,10,100,1026
j.rnd.10x10.train.313,j,rnd,train,313,10,10,100,1143
j.rnd.10x10.train.314,j,rnd,train,314,10,10,100,920
j.rnd.10x10.train.315,j,rnd,train,315,10,10,100,879
j.rnd.10x10.train.316,j,rnd,train,316,10,10,100,1045
j.rnd.10x10.train.317,j,rnd,train,317,10,10,100,1046
j.rnd.10x10.train.318,j,rnd,train,318,10,10,100,1010
j.rnd.10x10.train.319,j,rnd,train,319,10,10,100,1318
j.rnd.10x10.train.320,j,rnd,train,320,10,10,100,994
j.rnd.10x10.train.321,j,rnd,train,321,10,10,100,1091
j.rnd.10x10.train.322,j,rnd,train,322,10,10,100,1056
j.rnd.10x10.train.323,j,rnd,train,323,10,10,100,934
j.rnd.10x10.train.324,j,rnd,train,324,10,10,100,1067
j.rnd.10x10.train.325,j,rnd,train,325,10,10,100,1216
j.rnd.10x10.train.326,j,rnd,train,326,10,10,100,1034
j.rnd.10x10.train.327,j,rnd,train,327,10,10,100,1128
j.rnd.10x10.train.328,j,rnd,train,328,10,10,100,1004
j.rnd.10x10.train.329,j,rnd,train,329,10,10,100,887
j.rnd.10x10.train.330,j,rnd,train,330,10,10,100,1158
j.rnd.10x10.train.331,j,rnd,train,331,10,10,100,1213
j.rnd.10x10.train.332,j,rnd,train,332,10,10,100,894
j.rnd.10x10.train.333,j,rnd,train,333,10,10,100,1180
j.rnd.10x10.train.334,j,rnd,train,334,10,10,100,1055
j.rnd.10x10.train.335,j,rnd,train,335,10,10,100,977
j.rnd.10x10.train.336,j,rnd,train,336,10,10,100,1035
j.rnd.10x10.train.337,j,rnd,train,337,10,10,100,1187
j.rnd.10x10.train.338,j,rnd,train,338,10,10,100,1159
j.rnd.10x10.train.339,j,rnd,train,339,10,10,100,1116
j.rnd.10x10.train.340,j,rnd,train,340,10,10,100,1031
j.rnd.10x10.train.341,j,rnd,train,341,10,10,100,1158
j.rnd.10x10.train.342,j,rnd,train,342,10,10,100,1080
j.rnd.10x10.train.343,j,rnd,train,343,10,10,100,1068
j.rnd.10x10.train.344,j,rnd,train,344,10,10,100,1022
j.rnd.10x10.train.345,j,rnd,train,345,10,10,100,852
j.rnd.10x10.train.346,j,rnd,train,346,10,10,100,974
j.rnd.10x10.train.347,j,rnd,train,347,10,10,100,957
j.rnd.10x10.train.348,j,rnd,train,348,10,10,100,969
j.rnd.10x10.train.349,j,rnd,train,349,10,10,100,937
j.rnd.10x10.train.350,j,rnd,train,350,10,10,100,970
j.rnd.10x10.train.351,j,rnd,train,351,10,10,100,1065
j.rnd.10x10.train.352,j,rnd,train,352,10,10,100,964
j.rnd.10x10.train.353,j,rnd,train,353,10,10,100,1145
j.rnd.10x10.train.354,j,rnd,train,354,10,10,100,947
j.rnd.10x10.train.355,j,rnd,train,355,10,10,100,1035
j.rnd.10x10.train.356,j,rnd,train,356,10,10,100,937
j.rnd.10x10.train.357,j,rnd,train,357,10,10,100,996
j.rnd.10x10.train.358,j,rnd,train,358,10,10,100,1160
j.rnd.10x10.train.359,j,rnd,train,359,10,10,100,886
j.rnd.10x10.train.360,j,rnd,train,360,10,10,100,1049
j.rnd.10x10.train.361,j,rnd,train,361,10,10,100,1022
j.rnd.10x10.train.362,j,rnd,train,362,10,10,100,1050
j.rnd.10x10.train.363,j,rnd,train,363,10,10,100,1157
j.rnd.10x10.train.364,j,rnd,train,364,10,10,100,1088
j.rnd.10x10.train.365,j,rnd,train,365,10,10,100,1050
j.rnd.10x10.train.366,j,rnd,train,366,10,10,100,957
j.rnd.10x10.train.367,j,rnd,train,367,10,10,100,968
j.rnd.10x10.train.368,j,rnd,train,368,10,10,100,1130
j.rnd.10x10.train.369,j,rnd,train,369,10,10,100,1017
j.rnd.10x10.train.370,j,rnd,train,370,10,10,100,1003
j.rnd.10x10.train.371,j,rnd,train,371,10,10,100,896
j.rnd.10x10.train.372,j,rnd,train,372,10,10,100,937
j.rnd.10x10.train.373,j,rnd,train,373,10,10,100,1017
j.rnd.10x10.train.374,j,rnd,train,374,10,10,100,1191
j.rnd.10x10.train.375,j,rnd,train,375,10,10,100,1027
j.rnd.10x10.train.376,j,rnd,train,376,10,10,100,1084
j.rnd.10x10.train.377,j,rnd,train,377,10,10,100,1012
j.rnd.10x10.train.378,j,rnd,train,378,10,10,100,955
j.rnd.10x10.train.379,j,rnd,train,379,10,10,100,1087
j.rnd.10x10.train.380,j,rnd,train,380,10,10,100,1059
j.rnd.10x10.train.381,j,rnd,train,381,10,10,100,967
j.rnd.10x10.train.382,j,rnd,train,382,10,10,100,1030
j.rnd.10x10.train.383,j,rnd,train,383,10,10,100,913
j.rnd.10x10.train.384,j,rnd,train,384,10,10,100,1003
j.rnd.10x10.train.385,j,rnd,train,385,10,10,100,1127
j.rnd.10x10.train.386,j,rnd,train,386,10,10,100,1081
j.rnd.10x10.train.387,j,rnd,train,387,10,10,100,923
j.rnd.10x10.train.388,j,rnd,train,388,10,10,100,976
j.rnd.10x10.train.389,j,rnd,train,389,10,10,100,1057
j.rnd.10x10.train.390,j,rnd,train,390,10,10,100,1150
j.rnd.10x10.train.391,j,rnd,train,391,10,10,100,1148
j.rnd.10x10.train.392,j,rnd,train,392,10,10,100,1163
j.rnd.10x10.train.393,j,rnd,train,393,10,10,100,999
j.rnd.10x10.train.394,j,rnd,train,394,10,10,100,1168
j.rnd.10x10.train.395,j,rnd,train,395,10,10,100,1058
j.rnd.10x10.train.396,j,rnd,train,396,10,10,100,1159
j.rnd.10x10.train.397,j,rnd,train,397,10,10,100,1034
j.rnd.10x10.train.398,j,rnd,train,398,10,10,100,1060
j.rnd.10x10.train.399,j,rnd,train,399,10,10,100,1079
j.rnd.10x10.train.400,j,rnd,train,400,10,10,100,1072
j.rnd.10x10.train.401,j,rnd,train,401,10,10,100,838
j.rnd.10x10.train.402,j,rnd,train,402,10,10,100,952
j.rnd.10x10.train.403,j,rnd,train,403,10,10,100,1125
j.rnd.10x10.train.404,j,rnd,train,404,10,10,100,983
j.rnd.10x10.train.405,j,rnd,train,405,10,10,100,1010
j.rnd.10x10.train.406,j,rnd,train,406,10,10,100,1081
j.rnd.10x10.train.407,j,rnd,train,407,10,10,100,935
j.rnd.10x10.train.408,j,rnd,train,408,10,10,100,1221
j.rnd.10x10.train.409,j,rnd,train,409,10,10,100,974
j.rnd.10x10.train.410,j,rnd,train,410,10,10,100,1087
j.rnd.10x10.train.411,j,rnd,train,411,10,10,100,1071
j.rnd.10x10.train.412,j,rnd,train,412,10,10,100,958
j.rnd.10x10.train.413,j,rnd,train,413,10,10,100,1098
j.rnd.10x10.train.414,j,rnd,train,414,10,10,100,1055
j.rnd.10x10.train.415,j,rnd,train,415,10,10,100,1014
j.rnd.10x10.train.416,j,rnd,train,416,10,10,100,997
j.rnd.10x10.train.417,j,rnd,train,417,10,10,100,1098
j.rnd.10x10.train.418,j,rnd,train,418,10,10,100,1178
j.rnd.10x10.train.419,j,rnd,train,419,10,10,100,925
j.rnd.10x10.train.420,j,rnd,train,420,10,10,100,1149
j.rnd.10x10.train.421,j,rnd,train,421,10,10,100,1080
j.rnd.10x10.train.422,j,rnd,train,422,10,10,100,1200
j.rnd.10x10.train.423,j,rnd,train,423,10,10,100,1178
j.rnd.10x10.train.424,j,rnd,train,424,10,10,100,1140
j.rnd.10x10.train.425,j,rnd,train,425,10,10,100,1020
j.rnd.10x10.train.426,j,rnd,train,426,10,10,100,979
