Name,CDR,Makespan,BestFoundMakespan
f.rnd.10x10.train.1,phi.RNDmin.E-1,1288,1265
f.rnd.10x10.train.2,phi.RNDmin.E-1,1043,1043
f.rnd.10x10.train.3,phi.RNDmin.E-1,1043,1043
f.rnd.10x10.train.4,phi.RNDmin.E-1,1160,1155
f.rnd.10x10.train.5,phi.RNDmin.E-1,1053,1024
f.rnd.10x10.train.6,phi.RNDmin.E-1,1181,1180
f.rnd.10x10.train.7,phi.RNDmin.E-1,1095,1089
f.rnd.10x10.train.8,phi.RNDmin.E-1,1003,1001
f.rnd.10x10.train.9,phi.RNDmin.E-1,1157,1139
f.rnd.10x10.train.10,phi.RNDmin.E-1,1136,1132
f.rnd.10x10.train.11,phi.RNDmin.E-1,1222,1215
f.rnd.10x10.train.12,phi.RNDmin.E-1,1057,1057
f.rnd.10x10.train.13,phi.RNDmin.E-1,1242,1230
f.rnd.10x10.train.14,phi.RNDmin.E-1,1096,1096
f.rnd.10x10.train.15,phi.RNDmin.E-1,1245,1181
f.rnd.10x10.train.16,phi.RNDmin.E-1,1191,1173
f.rnd.10x10.train.17,phi.RNDmin.E-1,1128,1122
f.rnd.10x10.train.18,phi.RNDmin.E-1,1146,1132
f.rnd.10x10.train.19,phi.RNDmin.E-1,1199,1188
f.rnd.10x10.train.20,phi.RNDmin.E-1,1058,1036
f.rnd.10x10.train.21,phi.RNDmin.E-1,1200,1160
f.rnd.10x10.train.22,phi.RNDmin.E-1,1100,1065
f.rnd.10x10.train.23,phi.RNDmin.E-1,1192,1171
f.rnd.10x10.train.24,phi.RNDmin.E-1,1214,1156
f.rnd.10x10.train.25,phi.RNDmin.E-1,1035,1025
f.rnd.10x10.train.26,phi.RNDmin.E-1,1035,1009
f.rnd.10x10.train.27,phi.RNDmin.E-1,1074,1074
f.rnd.10x10.train.28,phi.RNDmin.E-1,1003,991
f.rnd.10x10.train.29,phi.RNDmin.E-1,1069,1067
f.rnd.10x10.train.30,phi.RNDmin.E-1,1152,1152
f.rnd.10x10.train.31,phi.RNDmin.E-1,1173,1173
f.rnd.10x10.train.32,phi.RNDmin.E-1,1139,1139
f.rnd.10x10.train.33,phi.RNDmin.E-1,1145,1145
f.rnd.10x10.train.34,phi.RNDmin.E-1,1131,1126
f.rnd.10x10.train.35,phi.RNDmin.E-1,1285,1285
f.rnd.10x10.train.36,phi.RNDmin.E-1,1076,1048
f.rnd.10x10.train.37,phi.RNDmin.E-1,1165,1165
f.rnd.10x10.train.38,phi.RNDmin.E-1,1108,1108
f.rnd.10x10.train.39,phi.RNDmin.E-1,1069,1057
f.rnd.10x10.train.40,phi.RNDmin.E-1,1010,1010
f.rnd.10x10.train.41,phi.RNDmin.E-1,998,998
f.rnd.10x10.train.42,phi.RNDmin.E-1,1163,1156
f.rnd.10x10.train.43,phi.RNDmin.E-1,1046,1021
f.rnd.10x10.train.44,phi.RNDmin.E-1,1099,1099
f.rnd.10x10.train.45,phi.RNDmin.E-1,1075,1075
f.rnd.10x10.train.46,phi.RNDmin.E-1,1073,1073
f.rnd.10x10.train.47,phi.RNDmin.E-1,1096,1094
f.rnd.10x10.train.48,phi.RNDmin.E-1,1203,1187
f.rnd.10x10.train.49,phi.RNDmin.E-1,1138,1138
f.rnd.10x10.train.50,phi.RNDmin.E-1,1072,1069
f.rnd.10x10.train.51,phi.RNDmin.E-1,1079,1079
f.rnd.10x10.train.52,phi.RNDmin.E-1,1287,1268
f.rnd.10x10.train.53,phi.RNDmin.E-1,1128,1115
f.rnd.10x10.train.54,phi.RNDmin.E-1,1190,1161
f.rnd.10x10.train.55,phi.RNDmin.E-1,1204,1181
f.rnd.10x10.train.56,phi.RNDmin.E-1,1175,1121
f.rnd.10x10.train.57,phi.RNDmin.E-1,1096,1088
f.rnd.10x10.train.58,phi.RNDmin.E-1,1172,1166
f.rnd.10x10.train.59,phi.RNDmin.E-1,1181,1148
f.rnd.10x10.train.60,phi.RNDmin.E-1,1154,1145
f.rnd.10x10.train.61,phi.RNDmin.E-1,1140,1140
f.rnd.10x10.train.62,phi.RNDmin.E-1,1109,1109
f.rnd.10x10.train.63,phi.RNDmin.E-1,1217,1191
f.rnd.10x10.train.64,phi.RNDmin.E-1,1192,1175
f.rnd.10x10.train.65,phi.RNDmin.E-1,1077,1077
f.rnd.10x10.train.66,phi.RNDmin.E-1,1248,1187
f.rnd.10x10.train.67,phi.RNDmin.E-1,1086,1086
f.rnd.10x10.train.68,phi.RNDmin.E-1,1120,1115
f.rnd.10x10.train.69,phi.RNDmin.E-1,1314,1282
f.rnd.10x10.train.70,phi.RNDmin.E-1,1144,1143
f.rnd.10x10.train.71,phi.RNDmin.E-1,1187,1187
f.rnd.10x10.train.72,phi.RNDmin.E-1,1141,1141
f.rnd.10x10.train.73,phi.RNDmin.E-1,1125,1113
f.rnd.10x10.train.74,phi.RNDmin.E-1,1041,1041
f.rnd.10x10.train.75,phi.RNDmin.E-1,1198,1198
f.rnd.10x10.train.76,phi.RNDmin.E-1,1091,1091
f.rnd.10x10.train.77,phi.RNDmin.E-1,1032,1032
f.rnd.10x10.train.78,phi.RNDmin.E-1,1160,1160
f.rnd.10x10.train.79,phi.RNDmin.E-1,1242,1185
f.rnd.10x10.train.80,phi.RNDmin.E-1,1048,1048
f.rnd.10x10.train.81,phi.RNDmin.E-1,1040,1040
f.rnd.10x10.train.82,phi.RNDmin.E-1,1261,1257
f.rnd.10x10.train.83,phi.RNDmin.E-1,1168,1147
f.rnd.10x10.train.84,phi.RNDmin.E-1,1124,1092
f.rnd.10x10.train.85,phi.RNDmin.E-1,1056,1056
f.rnd.10x10.train.86,phi.RNDmin.E-1,1068,1044
f.rnd.10x10.train.87,phi.RNDmin.E-1,1136,1136
f.rnd.10x10.train.88,phi.RNDmin.E-1,1127,1125
f.rnd.10x10.train.89,phi.RNDmin.E-1,1235,1197
f.rnd.10x10.train.90,phi.RNDmin.E-1,1113,1113
f.rnd.10x10.train.91,phi.RNDmin.E-1,1109,1109
f.rnd.10x10.train.92,phi.RNDmin.E-1,1117,1077
f.rnd.10x10.train.93,phi.RNDmin.E-1,1168,1139
f.rnd.10x10.train.94,phi.RNDmin.E-1,1141,1137
f.rnd.10x10.train.95,phi.RNDmin.E-1,1176,1176
f.rnd.10x10.train.96,phi.RNDmin.E-1,1134,1109
f.rnd.10x10.train.97,phi.RNDmin.E-1,1135,1135
f.rnd.10x10.train.98,phi.RNDmin.E-1,985,985
f.rnd.10x10.train.99,phi.RNDmin.E-1,1096,1087
f.rnd.10x10.train.100,phi.RNDmin.E-1,1290,1264
f.rnd.10x10.train.101,phi.RNDmin.E-1,1163,1097
f.rnd.10x10.train.102,phi.RNDmin.E-1,1111,1111
f.rnd.10x10.train.103,phi.RNDmin.E-1,1133,1078
f.rnd.10x10.train.104,phi.RNDmin.E-1,1176,1163
f.rnd.10x10.train.105,phi.RNDmin.E-1,1202,1183
f.rnd.10x10.train.106,phi.RNDmin.E-1,1123,1123
f.rnd.10x10.train.107,phi.RNDmin.E-1,1149,1126
f.rnd.10x10.train.108,phi.RNDmin.E-1,1131,1107
f.rnd.10x10.train.109,phi.RNDmin.E-1,1037,1030
f.rnd.10x10.train.110,phi.RNDmin.E-1,1097,1097
f.rnd.10x10.train.111,phi.RNDmin.E-1,1127,1125
f.rnd.10x10.train.112,phi.RNDmin.E-1,1180,1180
f.rnd.10x10.train.113,phi.RNDmin.E-1,1154,1154
f.rnd.10x10.train.114,phi.RNDmin.E-1,999,998
f.rnd.10x10.train.115,phi.RNDmin.E-1,1154,1116
f.rnd.10x10.train.116,phi.RNDmin.E-1,1245,1245
f.rnd.10x10.train.117,phi.RNDmin.E-1,1085,1066
f.rnd.10x10.train.118,phi.RNDmin.E-1,1064,1055
f.rnd.10x10.train.119,phi.RNDmin.E-1,1216,1193
f.rnd.10x10.train.120,phi.RNDmin.E-1,1184,1184
f.rnd.10x10.train.121,phi.RNDmin.E-1,1071,1065
f.rnd.10x10.train.122,phi.RNDmin.E-1,1129,1102
f.rnd.10x10.train.123,phi.RNDmin.E-1,1078,1059
f.rnd.10x10.train.124,phi.RNDmin.E-1,1110,1110
f.rnd.10x10.train.125,phi.RNDmin.E-1,1131,1122
f.rnd.10x10.train.126,phi.RNDmin.E-1,1195,1186
f.rnd.10x10.train.127,phi.RNDmin.E-1,1142,1142
f.rnd.10x10.train.128,phi.RNDmin.E-1,1203,1203
f.rnd.10x10.train.129,phi.RNDmin.E-1,1290,1239
f.rnd.10x10.train.130,phi.RNDmin.E-1,1106,1106
f.rnd.10x10.train.131,phi.RNDmin.E-1,1083,1083
f.rnd.10x10.train.132,phi.RNDmin.E-1,1161,1160
f.rnd.10x10.train.133,phi.RNDmin.E-1,1198,1187
f.rnd.10x10.train.134,phi.RNDmin.E-1,1105,1063
f.rnd.10x10.train.135,phi.RNDmin.E-1,1103,1103
f.rnd.10x10.train.136,phi.RNDmin.E-1,1340,1303
f.rnd.10x10.train.137,phi.RNDmin.E-1,1141,1141
f.rnd.10x10.train.138,phi.RNDmin.E-1,1059,1059
f.rnd.10x10.train.139,phi.RNDmin.E-1,1059,1059
f.rnd.10x10.train.140,phi.RNDmin.E-1,1216,1180
f.rnd.10x10.train.141,phi.RNDmin.E-1,1135,1120
f.rnd.10x10.train.142,phi.RNDmin.E-1,1116,1112
f.rnd.10x10.train.143,phi.RNDmin.E-1,1189,1171
f.rnd.10x10.train.144,phi.RNDmin.E-1,1105,1095
f.rnd.10x10.train.145,phi.RNDmin.E-1,1216,1216
f.rnd.10x10.train.146,phi.RNDmin.E-1,1104,1104
f.rnd.10x10.train.147,phi.RNDmin.E-1,1134,1134
f.rnd.10x10.train.148,phi.RNDmin.E-1,1058,1049
f.rnd.10x10.train.149,phi.RNDmin.E-1,1131,1109
f.rnd.10x10.train.150,phi.RNDmin.E-1,1103,1075
f.rnd.10x10.train.151,phi.RNDmin.E-1,1071,1017
f.rnd.10x10.train.152,phi.RNDmin.E-1,1166,1166
f.rnd.10x10.train.153,phi.RNDmin.E-1,1114,1090
f.rnd.10x10.train.154,phi.RNDmin.E-1,1092,1092
f.rnd.10x10.train.155,phi.RNDmin.E-1,1139,1087
f.rnd.10x10.train.156,phi.RNDmin.E-1,1133,1115
f.rnd.10x10.train.157,phi.RNDmin.E-1,1342,1341
f.rnd.10x10.train.158,phi.RNDmin.E-1,1133,1113
f.rnd.10x10.train.159,phi.RNDmin.E-1,1095,1090
f.rnd.10x10.train.160,phi.RNDmin.E-1,1149,1132
f.rnd.10x10.train.161,phi.RNDmin.E-1,1055,1055
f.rnd.10x10.train.162,phi.RNDmin.E-1,1102,1102
f.rnd.10x10.train.163,phi.RNDmin.E-1,1068,1066
f.rnd.10x10.train.164,phi.RNDmin.E-1,1023,1005
f.rnd.10x10.train.165,phi.RNDmin.E-1,1193,1158
f.rnd.10x10.train.166,phi.RNDmin.E-1,1185,1170
f.rnd.10x10.train.167,phi.RNDmin.E-1,1123,1123
f.rnd.10x10.train.168,phi.RNDmin.E-1,1087,1087
f.rnd.10x10.train.169,phi.RNDmin.E-1,1232,1212
f.rnd.10x10.train.170,phi.RNDmin.E-1,1204,1194
f.rnd.10x10.train.171,phi.RNDmin.E-1,1149,1144
f.rnd.10x10.train.172,phi.RNDmin.E-1,1108,1108
f.rnd.10x10.train.173,phi.RNDmin.E-1,1088,1078
f.rnd.10x10.train.174,phi.RNDmin.E-1,1290,1290
f.rnd.10x10.train.175,phi.RNDmin.E-1,1171,1141
f.rnd.10x10.train.176,phi.RNDmin.E-1,1152,1140
f.rnd.10x10.train.177,phi.RNDmin.E-1,1131,1131
