Name,CDR,Makespan,BestFoundMakespan
j.rnd_p1mdoubled.6x5.train.1,phi.RNDmin.E1,914,766
j.rnd_p1mdoubled.6x5.train.2,phi.RNDmin.E1,799,576
j.rnd_p1mdoubled.6x5.train.3,phi.RNDmin.E1,681,467
j.rnd_p1mdoubled.6x5.train.4,phi.RNDmin.E1,1086,984
j.rnd_p1mdoubled.6x5.train.5,phi.RNDmin.E1,780,667
j.rnd_p1mdoubled.6x5.train.6,phi.RNDmin.E1,957,610
j.rnd_p1mdoubled.6x5.train.7,phi.RNDmin.E1,799,691
j.rnd_p1mdoubled.6x5.train.8,phi.RNDmin.E1,805,662
j.rnd_p1mdoubled.6x5.train.9,phi.RNDmin.E1,856,446
j.rnd_p1mdoubled.6x5.train.10,phi.RNDmin.E1,871,818
j.rnd_p1mdoubled.6x5.train.11,phi.RNDmin.E1,802,636
j.rnd_p1mdoubled.6x5.train.12,phi.RNDmin.E1,814,669
j.rnd_p1mdoubled.6x5.train.13,phi.RNDmin.E1,911,670
j.rnd_p1mdoubled.6x5.train.14,phi.RNDmin.E1,811,658
j.rnd_p1mdoubled.6x5.train.15,phi.RNDmin.E1,679,520
j.rnd_p1mdoubled.6x5.train.16,phi.RNDmin.E1,1086,894
j.rnd_p1mdoubled.6x5.train.17,phi.RNDmin.E1,966,886
j.rnd_p1mdoubled.6x5.train.18,phi.RNDmin.E1,790,530
j.rnd_p1mdoubled.6x5.train.19,phi.RNDmin.E1,1092,894
j.rnd_p1mdoubled.6x5.train.20,phi.RNDmin.E1,760,496
j.rnd_p1mdoubled.6x5.train.21,phi.RNDmin.E1,690,524
j.rnd_p1mdoubled.6x5.train.22,phi.RNDmin.E1,921,809
j.rnd_p1mdoubled.6x5.train.23,phi.RNDmin.E1,1035,709
j.rnd_p1mdoubled.6x5.train.24,phi.RNDmin.E1,694,551
j.rnd_p1mdoubled.6x5.train.25,phi.RNDmin.E1,775,526
j.rnd_p1mdoubled.6x5.train.26,phi.RNDmin.E1,656,531
j.rnd_p1mdoubled.6x5.train.27,phi.RNDmin.E1,795,510
j.rnd_p1mdoubled.6x5.train.28,phi.RNDmin.E1,602,403
j.rnd_p1mdoubled.6x5.train.29,phi.RNDmin.E1,924,814
j.rnd_p1mdoubled.6x5.train.30,phi.RNDmin.E1,803,562
j.rnd_p1mdoubled.6x5.train.31,phi.RNDmin.E1,577,469
j.rnd_p1mdoubled.6x5.train.32,phi.RNDmin.E1,983,736
j.rnd_p1mdoubled.6x5.train.33,phi.RNDmin.E1,1020,742
j.rnd_p1mdoubled.6x5.train.34,phi.RNDmin.E1,728,668
j.rnd_p1mdoubled.6x5.train.35,phi.RNDmin.E1,1118,950
j.rnd_p1mdoubled.6x5.train.36,phi.RNDmin.E1,669,582
j.rnd_p1mdoubled.6x5.train.37,phi.RNDmin.E1,677,566
j.rnd_p1mdoubled.6x5.train.38,phi.RNDmin.E1,1040,852
j.rnd_p1mdoubled.6x5.train.39,phi.RNDmin.E1,789,574
j.rnd_p1mdoubled.6x5.train.40,phi.RNDmin.E1,811,580
j.rnd_p1mdoubled.6x5.train.41,phi.RNDmin.E1,770,618
j.rnd_p1mdoubled.6x5.train.42,phi.RNDmin.E1,671,592
j.rnd_p1mdoubled.6x5.train.43,phi.RNDmin.E1,665,423
j.rnd_p1mdoubled.6x5.train.44,phi.RNDmin.E1,794,678
j.rnd_p1mdoubled.6x5.train.45,phi.RNDmin.E1,730,507
j.rnd_p1mdoubled.6x5.train.46,phi.RNDmin.E1,908,660
j.rnd_p1mdoubled.6x5.train.47,phi.RNDmin.E1,875,816
j.rnd_p1mdoubled.6x5.train.48,phi.RNDmin.E1,828,822
j.rnd_p1mdoubled.6x5.train.49,phi.RNDmin.E1,803,464
j.rnd_p1mdoubled.6x5.train.50,phi.RNDmin.E1,782,521
j.rnd_p1mdoubled.6x5.train.51,phi.RNDmin.E1,1144,943
j.rnd_p1mdoubled.6x5.train.52,phi.RNDmin.E1,816,693
j.rnd_p1mdoubled.6x5.train.53,phi.RNDmin.E1,649,544
j.rnd_p1mdoubled.6x5.train.54,phi.RNDmin.E1,791,678
j.rnd_p1mdoubled.6x5.train.55,phi.RNDmin.E1,648,525
j.rnd_p1mdoubled.6x5.train.56,phi.RNDmin.E1,783,517
j.rnd_p1mdoubled.6x5.train.57,phi.RNDmin.E1,948,713
j.rnd_p1mdoubled.6x5.train.58,phi.RNDmin.E1,770,705
j.rnd_p1mdoubled.6x5.train.59,phi.RNDmin.E1,752,523
j.rnd_p1mdoubled.6x5.train.60,phi.RNDmin.E1,823,703
j.rnd_p1mdoubled.6x5.train.61,phi.RNDmin.E1,772,561
j.rnd_p1mdoubled.6x5.train.62,phi.RNDmin.E1,887,521
j.rnd_p1mdoubled.6x5.train.63,phi.RNDmin.E1,1146,978
j.rnd_p1mdoubled.6x5.train.64,phi.RNDmin.E1,1015,904
j.rnd_p1mdoubled.6x5.train.65,phi.RNDmin.E1,671,517
j.rnd_p1mdoubled.6x5.train.66,phi.RNDmin.E1,834,718
j.rnd_p1mdoubled.6x5.train.67,phi.RNDmin.E1,605,605
j.rnd_p1mdoubled.6x5.train.68,phi.RNDmin.E1,755,504
j.rnd_p1mdoubled.6x5.train.69,phi.RNDmin.E1,1020,930
j.rnd_p1mdoubled.6x5.train.70,phi.RNDmin.E1,828,601
j.rnd_p1mdoubled.6x5.train.71,phi.RNDmin.E1,771,548
j.rnd_p1mdoubled.6x5.train.72,phi.RNDmin.E1,1131,782
j.rnd_p1mdoubled.6x5.train.73,phi.RNDmin.E1,757,617
j.rnd_p1mdoubled.6x5.train.74,phi.RNDmin.E1,627,406
j.rnd_p1mdoubled.6x5.train.75,phi.RNDmin.E1,704,592
j.rnd_p1mdoubled.6x5.train.76,phi.RNDmin.E1,724,574
j.rnd_p1mdoubled.6x5.train.77,phi.RNDmin.E1,830,613
j.rnd_p1mdoubled.6x5.train.78,phi.RNDmin.E1,743,503
j.rnd_p1mdoubled.6x5.train.79,phi.RNDmin.E1,897,784
j.rnd_p1mdoubled.6x5.train.80,phi.RNDmin.E1,571,424
j.rnd_p1mdoubled.6x5.train.81,phi.RNDmin.E1,830,598
j.rnd_p1mdoubled.6x5.train.82,phi.RNDmin.E1,865,804
j.rnd_p1mdoubled.6x5.train.83,phi.RNDmin.E1,778,688
j.rnd_p1mdoubled.6x5.train.84,phi.RNDmin.E1,630,461
j.rnd_p1mdoubled.6x5.train.85,phi.RNDmin.E1,975,835
j.rnd_p1mdoubled.6x5.train.86,phi.RNDmin.E1,618,471
j.rnd_p1mdoubled.6x5.train.87,phi.RNDmin.E1,843,634
j.rnd_p1mdoubled.6x5.train.88,phi.RNDmin.E1,762,634
j.rnd_p1mdoubled.6x5.train.89,phi.RNDmin.E1,875,686
j.rnd_p1mdoubled.6x5.train.90,phi.RNDmin.E1,833,485
j.rnd_p1mdoubled.6x5.train.91,phi.RNDmin.E1,998,703
