Name,CDR,Makespan,BestFoundMakespan
j.rnd.10x10.train.1,phi.LWR.E-1,1103,1046
j.rnd.10x10.train.2,phi.LWR.E-1,861,861
j.rnd.10x10.train.3,phi.LWR.E-1,832,832
j.rnd.10x10.train.4,phi.LWR.E-1,996,996
j.rnd.10x10.train.5,phi.LWR.E-1,888,888
j.rnd.10x10.train.6,phi.LWR.E-1,1023,1023
j.rnd.10x10.train.7,phi.LWR.E-1,1075,1075
j.rnd.10x10.train.8,phi.LWR.E-1,875,875
j.rnd.10x10.train.9,phi.LWR.E-1,919,919
j.rnd.10x10.train.10,phi.LWR.E-1,898,898
j.rnd.10x10.train.11,phi.LWR.E-1,892,892
j.rnd.10x10.train.12,phi.LWR.E-1,945,945
j.rnd.10x10.train.13,phi.LWR.E-1,1125,1125
j.rnd.10x10.train.14,phi.LWR.E-1,897,897
j.rnd.10x10.train.15,phi.LWR.E-1,986,986
j.rnd.10x10.train.16,phi.LWR.E-1,1008,1008
j.rnd.10x10.train.17,phi.LWR.E-1,1009,984
j.rnd.10x10.train.18,phi.LWR.E-1,974,963
j.rnd.10x10.train.19,phi.LWR.E-1,1060,1060
j.rnd.10x10.train.20,phi.LWR.E-1,933,933
j.rnd.10x10.train.21,phi.LWR.E-1,999,999
j.rnd.10x10.train.22,phi.LWR.E-1,965,965
j.rnd.10x10.train.23,phi.LWR.E-1,1040,1040
j.rnd.10x10.train.24,phi.LWR.E-1,945,945
j.rnd.10x10.train.25,phi.LWR.E-1,890,890
j.rnd.10x10.train.26,phi.LWR.E-1,854,849
j.rnd.10x10.train.27,phi.LWR.E-1,903,903
j.rnd.10x10.train.28,phi.LWR.E-1,943,943
j.rnd.10x10.train.29,phi.LWR.E-1,937,937
j.rnd.10x10.train.30,phi.LWR.E-1,947,947
j.rnd.10x10.train.31,phi.LWR.E-1,1065,1047
j.rnd.10x10.train.32,phi.LWR.E-1,1077,1077
j.rnd.10x10.train.33,phi.LWR.E-1,947,947
j.rnd.10x10.train.34,phi.LWR.E-1,928,927
j.rnd.10x10.train.35,phi.LWR.E-1,1083,1083
j.rnd.10x10.train.36,phi.LWR.E-1,898,898
j.rnd.10x10.train.37,phi.LWR.E-1,984,984
j.rnd.10x10.train.38,phi.LWR.E-1,1000,954
j.rnd.10x10.train.39,phi.LWR.E-1,910,910
j.rnd.10x10.train.40,phi.LWR.E-1,918,918
j.rnd.10x10.train.41,phi.LWR.E-1,937,901
j.rnd.10x10.train.42,phi.LWR.E-1,1015,999
j.rnd.10x10.train.43,phi.LWR.E-1,840,840
j.rnd.10x10.train.44,phi.LWR.E-1,939,939
j.rnd.10x10.train.45,phi.LWR.E-1,1052,1036
j.rnd.10x10.train.46,phi.LWR.E-1,1030,979
j.rnd.10x10.train.47,phi.LWR.E-1,986,986
j.rnd.10x10.train.48,phi.LWR.E-1,1089,1089
j.rnd.10x10.train.49,phi.LWR.E-1,871,871
j.rnd.10x10.train.50,phi.LWR.E-1,1094,1094
j.rnd.10x10.train.51,phi.LWR.E-1,934,884
j.rnd.10x10.train.52,phi.LWR.E-1,1112,1112
j.rnd.10x10.train.53,phi.LWR.E-1,939,939
j.rnd.10x10.train.54,phi.LWR.E-1,1046,1046
j.rnd.10x10.train.55,phi.LWR.E-1,944,944
j.rnd.10x10.train.56,phi.LWR.E-1,858,858
j.rnd.10x10.train.57,phi.LWR.E-1,970,970
j.rnd.10x10.train.58,phi.LWR.E-1,948,948
j.rnd.10x10.train.59,phi.LWR.E-1,1076,1076
j.rnd.10x10.train.60,phi.LWR.E-1,874,874
j.rnd.10x10.train.61,phi.LWR.E-1,1017,1017
j.rnd.10x10.train.62,phi.LWR.E-1,990,990
j.rnd.10x10.train.63,phi.LWR.E-1,999,999
j.rnd.10x10.train.64,phi.LWR.E-1,982,982
j.rnd.10x10.train.65,phi.LWR.E-1,1056,1056
j.rnd.10x10.train.66,phi.LWR.E-1,1037,1037
j.rnd.10x10.train.67,phi.LWR.E-1,977,943
j.rnd.10x10.train.68,phi.LWR.E-1,941,941
j.rnd.10x10.train.69,phi.LWR.E-1,1151,1151
j.rnd.10x10.train.70,phi.LWR.E-1,1003,1003
j.rnd.10x10.train.71,phi.LWR.E-1,962,962
j.rnd.10x10.train.72,phi.LWR.E-1,1020,1020
j.rnd.10x10.train.73,phi.LWR.E-1,948,948
j.rnd.10x10.train.74,phi.LWR.E-1,985,985
j.rnd.10x10.train.75,phi.LWR.E-1,956,956
j.rnd.10x10.train.76,phi.LWR.E-1,944,944
j.rnd.10x10.train.77,phi.LWR.E-1,1077,1019
j.rnd.10x10.train.78,phi.LWR.E-1,1022,1022
j.rnd.10x10.train.79,phi.LWR.E-1,1068,1068
j.rnd.10x10.train.80,phi.LWR.E-1,905,902
j.rnd.10x10.train.81,phi.LWR.E-1,833,833
j.rnd.10x10.train.82,phi.LWR.E-1,1017,1017
j.rnd.10x10.train.83,phi.LWR.E-1,953,953
j.rnd.10x10.train.84,phi.LWR.E-1,957,957
j.rnd.10x10.train.85,phi.LWR.E-1,901,901
j.rnd.10x10.train.86,phi.LWR.E-1,869,864
j.rnd.10x10.train.87,phi.LWR.E-1,932,932
j.rnd.10x10.train.88,phi.LWR.E-1,1005,1005
j.rnd.10x10.train.89,phi.LWR.E-1,881,881
j.rnd.10x10.train.90,phi.LWR.E-1,999,999
j.rnd.10x10.train.91,phi.LWR.E-1,1020,936
j.rnd.10x10.train.92,phi.LWR.E-1,972,972
j.rnd.10x10.train.93,phi.LWR.E-1,1023,1023
j.rnd.10x10.train.94,phi.LWR.E-1,947,947
j.rnd.10x10.train.95,phi.LWR.E-1,995,995
j.rnd.10x10.train.96,phi.LWR.E-1,896,896
j.rnd.10x10.train.97,phi.LWR.E-1,927,927
j.rnd.10x10.train.98,phi.LWR.E-1,827,827
j.rnd.10x10.train.99,phi.LWR.E-1,942,942
j.rnd.10x10.train.100,phi.LWR.E-1,934,934
j.rnd.10x10.train.101,phi.LWR.E-1,886,886
j.rnd.10x10.train.102,phi.LWR.E-1,977,977
j.rnd.10x10.train.103,phi.LWR.E-1,939,928
j.rnd.10x10.train.104,phi.LWR.E-1,973,973
j.rnd.10x10.train.105,phi.LWR.E-1,1003,1003
j.rnd.10x10.train.106,phi.LWR.E-1,966,966
j.rnd.10x10.train.107,phi.LWR.E-1,990,990
j.rnd.10x10.train.108,phi.LWR.E-1,868,868
j.rnd.10x10.train.109,phi.LWR.E-1,961,961
j.rnd.10x10.train.110,phi.LWR.E-1,905,905
j.rnd.10x10.train.111,phi.LWR.E-1,933,933
j.rnd.10x10.train.112,phi.LWR.E-1,952,952
j.rnd.10x10.train.113,phi.LWR.E-1,917,917
j.rnd.10x10.train.114,phi.LWR.E-1,831,831
j.rnd.10x10.train.115,phi.LWR.E-1,1077,1077
j.rnd.10x10.train.116,phi.LWR.E-1,1048,1048
j.rnd.10x10.train.117,phi.LWR.E-1,903,903
j.rnd.10x10.train.118,phi.LWR.E-1,913,913
j.rnd.10x10.train.119,phi.LWR.E-1,1013,1013
