Name,CDR,Makespan,BestFoundMakespan
f.rnd.6x5.train.1,phi.RNDmax.E-1,650,567
f.rnd.6x5.train.2,phi.RNDmax.E-1,485,464
f.rnd.6x5.train.3,phi.RNDmax.E-1,486,484
f.rnd.6x5.train.4,phi.RNDmax.E-1,724,585
f.rnd.6x5.train.5,phi.RNDmax.E-1,553,525
f.rnd.6x5.train.6,phi.RNDmax.E-1,686,560
f.rnd.6x5.train.7,phi.RNDmax.E-1,576,538
f.rnd.6x5.train.8,phi.RNDmax.E-1,600,516
f.rnd.6x5.train.9,phi.RNDmax.E-1,603,522
f.rnd.6x5.train.10,phi.RNDmax.E-1,547,544
f.rnd.6x5.train.11,phi.RNDmax.E-1,744,544
f.rnd.6x5.train.12,phi.RNDmax.E-1,546,507
f.rnd.6x5.train.13,phi.RNDmax.E-1,707,620
f.rnd.6x5.train.14,phi.RNDmax.E-1,602,521
f.rnd.6x5.train.15,phi.RNDmax.E-1,670,623
f.rnd.6x5.train.16,phi.RNDmax.E-1,598,564
f.rnd.6x5.train.17,phi.RNDmax.E-1,714,544
f.rnd.6x5.train.18,phi.RNDmax.E-1,661,532
f.rnd.6x5.train.19,phi.RNDmax.E-1,631,584
f.rnd.6x5.train.20,phi.RNDmax.E-1,580,521
f.rnd.6x5.train.21,phi.RNDmax.E-1,534,474
f.rnd.6x5.train.22,phi.RNDmax.E-1,667,557
f.rnd.6x5.train.23,phi.RNDmax.E-1,587,551
f.rnd.6x5.train.24,phi.RNDmax.E-1,624,523
f.rnd.6x5.train.25,phi.RNDmax.E-1,526,489
f.rnd.6x5.train.26,phi.RNDmax.E-1,664,577
f.rnd.6x5.train.27,phi.RNDmax.E-1,610,521
f.rnd.6x5.train.28,phi.RNDmax.E-1,545,444
f.rnd.6x5.train.29,phi.RNDmax.E-1,600,538
f.rnd.6x5.train.30,phi.RNDmax.E-1,629,578
f.rnd.6x5.train.31,phi.RNDmax.E-1,649,552
f.rnd.6x5.train.32,phi.RNDmax.E-1,697,625
f.rnd.6x5.train.33,phi.RNDmax.E-1,720,568
f.rnd.6x5.train.34,phi.RNDmax.E-1,585,559
f.rnd.6x5.train.35,phi.RNDmax.E-1,708,657
f.rnd.6x5.train.36,phi.RNDmax.E-1,552,491
f.rnd.6x5.train.37,phi.RNDmax.E-1,519,454
f.rnd.6x5.train.38,phi.RNDmax.E-1,672,591
f.rnd.6x5.train.39,phi.RNDmax.E-1,532,503
f.rnd.6x5.train.40,phi.RNDmax.E-1,573,447
f.rnd.6x5.train.41,phi.RNDmax.E-1,612,517
f.rnd.6x5.train.42,phi.RNDmax.E-1,556,502
f.rnd.6x5.train.43,phi.RNDmax.E-1,498,397
f.rnd.6x5.train.44,phi.RNDmax.E-1,622,540
f.rnd.6x5.train.45,phi.RNDmax.E-1,626,504
f.rnd.6x5.train.46,phi.RNDmax.E-1,730,657
f.rnd.6x5.train.47,phi.RNDmax.E-1,758,657
f.rnd.6x5.train.48,phi.RNDmax.E-1,718,580
f.rnd.6x5.train.49,phi.RNDmax.E-1,556,556
f.rnd.6x5.train.50,phi.RNDmax.E-1,640,565
f.rnd.6x5.train.51,phi.RNDmax.E-1,630,579
f.rnd.6x5.train.52,phi.RNDmax.E-1,733,631
f.rnd.6x5.train.53,phi.RNDmax.E-1,579,550
f.rnd.6x5.train.54,phi.RNDmax.E-1,663,654
f.rnd.6x5.train.55,phi.RNDmax.E-1,642,598
f.rnd.6x5.train.56,phi.RNDmax.E-1,556,553
f.rnd.6x5.train.57,phi.RNDmax.E-1,542,501
f.rnd.6x5.train.58,phi.RNDmax.E-1,687,619
f.rnd.6x5.train.59,phi.RNDmax.E-1,638,572
f.rnd.6x5.train.60,phi.RNDmax.E-1,696,552
f.rnd.6x5.train.61,phi.RNDmax.E-1,523,503
f.rnd.6x5.train.62,phi.RNDmax.E-1,573,442
f.rnd.6x5.train.63,phi.RNDmax.E-1,663,573
f.rnd.6x5.train.64,phi.RNDmax.E-1,654,554
f.rnd.6x5.train.65,phi.RNDmax.E-1,682,546
f.rnd.6x5.train.66,phi.RNDmax.E-1,580,555
f.rnd.6x5.train.67,phi.RNDmax.E-1,595,531
f.rnd.6x5.train.68,phi.RNDmax.E-1,621,539
f.rnd.6x5.train.69,phi.RNDmax.E-1,627,537
f.rnd.6x5.train.70,phi.RNDmax.E-1,616,513
f.rnd.6x5.train.71,phi.RNDmax.E-1,607,536
f.rnd.6x5.train.72,phi.RNDmax.E-1,696,607
f.rnd.6x5.train.73,phi.RNDmax.E-1,592,491
f.rnd.6x5.train.74,phi.RNDmax.E-1,456,456
f.rnd.6x5.train.75,phi.RNDmax.E-1,606,546
f.rnd.6x5.train.76,phi.RNDmax.E-1,569,523
f.rnd.6x5.train.77,phi.RNDmax.E-1,590,509
f.rnd.6x5.train.78,phi.RNDmax.E-1,594,554
f.rnd.6x5.train.79,phi.RNDmax.E-1,628,564
f.rnd.6x5.train.80,phi.RNDmax.E-1,513,432
f.rnd.6x5.train.81,phi.RNDmax.E-1,490,465
f.rnd.6x5.train.82,phi.RNDmax.E-1,639,585
f.rnd.6x5.train.83,phi.RNDmax.E-1,633,560
f.rnd.6x5.train.84,phi.RNDmax.E-1,534,504
f.rnd.6x5.train.85,phi.RNDmax.E-1,661,581
f.rnd.6x5.train.86,phi.RNDmax.E-1,542,470
f.rnd.6x5.train.87,phi.RNDmax.E-1,678,611
f.rnd.6x5.train.88,phi.RNDmax.E-1,589,508
f.rnd.6x5.train.89,phi.RNDmax.E-1,557,531
f.rnd.6x5.train.90,phi.RNDmax.E-1,558,557
f.rnd.6x5.train.91,phi.RNDmax.E-1,635,549
f.rnd.6x5.train.92,phi.RNDmax.E-1,761,609
f.rnd.6x5.train.93,phi.RNDmax.E-1,486,459
f.rnd.6x5.train.94,phi.RNDmax.E-1,595,540
f.rnd.6x5.train.95,phi.RNDmax.E-1,543,476
f.rnd.6x5.train.96,phi.RNDmax.E-1,554,522
f.rnd.6x5.train.97,phi.RNDmax.E-1,615,572
f.rnd.6x5.train.98,phi.RNDmax.E-1,529,508
f.rnd.6x5.train.99,phi.RNDmax.E-1,693,588
f.rnd.6x5.train.100,phi.RNDmax.E-1,631,598
f.rnd.6x5.train.101,phi.RNDmax.E-1,508,472
f.rnd.6x5.train.102,phi.RNDmax.E-1,656,561
f.rnd.6x5.train.103,phi.RNDmax.E-1,508,466
f.rnd.6x5.train.104,phi.RNDmax.E-1,572,506
f.rnd.6x5.train.105,phi.RNDmax.E-1,605,561
f.rnd.6x5.train.106,phi.RNDmax.E-1,591,509
f.rnd.6x5.train.107,phi.RNDmax.E-1,643,626
f.rnd.6x5.train.108,phi.RNDmax.E-1,525,494
f.rnd.6x5.train.109,phi.RNDmax.E-1,569,536
f.rnd.6x5.train.110,phi.RNDmax.E-1,627,518
f.rnd.6x5.train.111,phi.RNDmax.E-1,700,581
f.rnd.6x5.train.112,phi.RNDmax.E-1,644,570
f.rnd.6x5.train.113,phi.RNDmax.E-1,595,548
f.rnd.6x5.train.114,phi.RNDmax.E-1,585,542
f.rnd.6x5.train.115,phi.RNDmax.E-1,565,462
f.rnd.6x5.train.116,phi.RNDmax.E-1,769,642
f.rnd.6x5.train.117,phi.RNDmax.E-1,586,444
f.rnd.6x5.train.118,phi.RNDmax.E-1,656,517
f.rnd.6x5.train.119,phi.RNDmax.E-1,631,577
f.rnd.6x5.train.120,phi.RNDmax.E-1,580,567
f.rnd.6x5.train.121,phi.RNDmax.E-1,558,494
f.rnd.6x5.train.122,phi.RNDmax.E-1,598,551
f.rnd.6x5.train.123,phi.RNDmax.E-1,579,539
f.rnd.6x5.train.124,phi.RNDmax.E-1,740,616
f.rnd.6x5.train.125,phi.RNDmax.E-1,640,566
f.rnd.6x5.train.126,phi.RNDmax.E-1,596,568
f.rnd.6x5.train.127,phi.RNDmax.E-1,503,492
f.rnd.6x5.train.128,phi.RNDmax.E-1,538,521
f.rnd.6x5.train.129,phi.RNDmax.E-1,639,571
f.rnd.6x5.train.130,phi.RNDmax.E-1,593,525
f.rnd.6x5.train.131,phi.RNDmax.E-1,699,566
f.rnd.6x5.train.132,phi.RNDmax.E-1,555,478
f.rnd.6x5.train.133,phi.RNDmax.E-1,648,629
f.rnd.6x5.train.134,phi.RNDmax.E-1,538,491
f.rnd.6x5.train.135,phi.RNDmax.E-1,580,535
f.rnd.6x5.train.136,phi.RNDmax.E-1,647,551
f.rnd.6x5.train.137,phi.RNDmax.E-1,617,594
f.rnd.6x5.train.138,phi.RNDmax.E-1,559,483
f.rnd.6x5.train.139,phi.RNDmax.E-1,565,512
f.rnd.6x5.train.140,phi.RNDmax.E-1,680,551
f.rnd.6x5.train.141,phi.RNDmax.E-1,632,582
f.rnd.6x5.train.142,phi.RNDmax.E-1,664,619
