Name,CDR,Makespan,BestFoundMakespan
j.rnd_pj1doubled.6x5.train.1,phi.RNDstd.E-1,766,644
j.rnd_pj1doubled.6x5.train.2,phi.RNDstd.E-1,608,468
j.rnd_pj1doubled.6x5.train.3,phi.RNDstd.E-1,526,393
j.rnd_pj1doubled.6x5.train.4,phi.RNDstd.E-1,799,589
j.rnd_pj1doubled.6x5.train.5,phi.RNDstd.E-1,653,604
j.rnd_pj1doubled.6x5.train.6,phi.RNDstd.E-1,794,623
j.rnd_pj1doubled.6x5.train.7,phi.RNDstd.E-1,705,571
j.rnd_pj1doubled.6x5.train.8,phi.RNDstd.E-1,687,503
j.rnd_pj1doubled.6x5.train.9,phi.RNDstd.E-1,592,469
j.rnd_pj1doubled.6x5.train.10,phi.RNDstd.E-1,734,595
j.rnd_pj1doubled.6x5.train.11,phi.RNDstd.E-1,702,621
j.rnd_pj1doubled.6x5.train.12,phi.RNDstd.E-1,626,451
j.rnd_pj1doubled.6x5.train.13,phi.RNDstd.E-1,811,758
j.rnd_pj1doubled.6x5.train.14,phi.RNDstd.E-1,680,552
j.rnd_pj1doubled.6x5.train.15,phi.RNDstd.E-1,740,600
j.rnd_pj1doubled.6x5.train.16,phi.RNDstd.E-1,778,740
j.rnd_pj1doubled.6x5.train.17,phi.RNDstd.E-1,883,762
j.rnd_pj1doubled.6x5.train.18,phi.RNDstd.E-1,772,601
j.rnd_pj1doubled.6x5.train.19,phi.RNDstd.E-1,794,604
j.rnd_pj1doubled.6x5.train.20,phi.RNDstd.E-1,577,445
j.rnd_pj1doubled.6x5.train.21,phi.RNDstd.E-1,523,471
j.rnd_pj1doubled.6x5.train.22,phi.RNDstd.E-1,744,654
j.rnd_pj1doubled.6x5.train.23,phi.RNDstd.E-1,674,620
j.rnd_pj1doubled.6x5.train.24,phi.RNDstd.E-1,596,485
j.rnd_pj1doubled.6x5.train.25,phi.RNDstd.E-1,580,517
j.rnd_pj1doubled.6x5.train.26,phi.RNDstd.E-1,747,552
j.rnd_pj1doubled.6x5.train.27,phi.RNDstd.E-1,657,555
j.rnd_pj1doubled.6x5.train.28,phi.RNDstd.E-1,599,538
j.rnd_pj1doubled.6x5.train.29,phi.RNDstd.E-1,772,590
j.rnd_pj1doubled.6x5.train.30,phi.RNDstd.E-1,601,588
j.rnd_pj1doubled.6x5.train.31,phi.RNDstd.E-1,601,498
j.rnd_pj1doubled.6x5.train.32,phi.RNDstd.E-1,757,647
