Name,CDR,Makespan,BestFoundMakespan
f.rnd.6x5.train.1,phi.RNDstd.E-1,722,583
f.rnd.6x5.train.2,phi.RNDstd.E-1,690,476
f.rnd.6x5.train.3,phi.RNDstd.E-1,518,485
f.rnd.6x5.train.4,phi.RNDstd.E-1,799,576
f.rnd.6x5.train.5,phi.RNDstd.E-1,623,539
f.rnd.6x5.train.6,phi.RNDstd.E-1,789,576
f.rnd.6x5.train.7,phi.RNDstd.E-1,692,540
f.rnd.6x5.train.8,phi.RNDstd.E-1,611,543
f.rnd.6x5.train.9,phi.RNDstd.E-1,640,517
f.rnd.6x5.train.10,phi.RNDstd.E-1,685,545
f.rnd.6x5.train.11,phi.RNDstd.E-1,728,578
f.rnd.6x5.train.12,phi.RNDstd.E-1,609,508
f.rnd.6x5.train.13,phi.RNDstd.E-1,706,620
f.rnd.6x5.train.14,phi.RNDstd.E-1,689,526
f.rnd.6x5.train.15,phi.RNDstd.E-1,747,623
f.rnd.6x5.train.16,phi.RNDstd.E-1,789,593
f.rnd.6x5.train.17,phi.RNDstd.E-1,669,534
f.rnd.6x5.train.18,phi.RNDstd.E-1,713,544
f.rnd.6x5.train.19,phi.RNDstd.E-1,703,584
f.rnd.6x5.train.20,phi.RNDstd.E-1,611,528
f.rnd.6x5.train.21,phi.RNDstd.E-1,600,487
f.rnd.6x5.train.22,phi.RNDstd.E-1,747,557
f.rnd.6x5.train.23,phi.RNDstd.E-1,701,561
f.rnd.6x5.train.24,phi.RNDstd.E-1,655,539
f.rnd.6x5.train.25,phi.RNDstd.E-1,660,511
f.rnd.6x5.train.26,phi.RNDstd.E-1,688,595
f.rnd.6x5.train.27,phi.RNDstd.E-1,693,503
f.rnd.6x5.train.28,phi.RNDstd.E-1,600,444
f.rnd.6x5.train.29,phi.RNDstd.E-1,733,569
f.rnd.6x5.train.30,phi.RNDstd.E-1,653,564
f.rnd.6x5.train.31,phi.RNDstd.E-1,675,547
f.rnd.6x5.train.32,phi.RNDstd.E-1,743,622
f.rnd.6x5.train.33,phi.RNDstd.E-1,678,577
f.rnd.6x5.train.34,phi.RNDstd.E-1,750,546
f.rnd.6x5.train.35,phi.RNDstd.E-1,802,647
f.rnd.6x5.train.36,phi.RNDstd.E-1,684,517
f.rnd.6x5.train.37,phi.RNDstd.E-1,519,456
f.rnd.6x5.train.38,phi.RNDstd.E-1,743,627
f.rnd.6x5.train.39,phi.RNDstd.E-1,722,540
f.rnd.6x5.train.40,phi.RNDstd.E-1,583,456
f.rnd.6x5.train.41,phi.RNDstd.E-1,680,506
f.rnd.6x5.train.42,phi.RNDstd.E-1,665,530
f.rnd.6x5.train.43,phi.RNDstd.E-1,498,397
f.rnd.6x5.train.44,phi.RNDstd.E-1,711,577
f.rnd.6x5.train.45,phi.RNDstd.E-1,719,492
f.rnd.6x5.train.46,phi.RNDstd.E-1,761,646
f.rnd.6x5.train.47,phi.RNDstd.E-1,779,640
f.rnd.6x5.train.48,phi.RNDstd.E-1,789,602
f.rnd.6x5.train.49,phi.RNDstd.E-1,739,562
f.rnd.6x5.train.50,phi.RNDstd.E-1,667,555
f.rnd.6x5.train.51,phi.RNDstd.E-1,729,594
f.rnd.6x5.train.52,phi.RNDstd.E-1,727,648
f.rnd.6x5.train.53,phi.RNDstd.E-1,637,560
f.rnd.6x5.train.54,phi.RNDstd.E-1,712,644
f.rnd.6x5.train.55,phi.RNDstd.E-1,770,621
f.rnd.6x5.train.56,phi.RNDstd.E-1,646,556
f.rnd.6x5.train.57,phi.RNDstd.E-1,582,501
f.rnd.6x5.train.58,phi.RNDstd.E-1,769,606
f.rnd.6x5.train.59,phi.RNDstd.E-1,664,572
f.rnd.6x5.train.60,phi.RNDstd.E-1,691,561
f.rnd.6x5.train.61,phi.RNDstd.E-1,710,543
f.rnd.6x5.train.62,phi.RNDstd.E-1,756,446
f.rnd.6x5.train.63,phi.RNDstd.E-1,721,595
f.rnd.6x5.train.64,phi.RNDstd.E-1,820,562
f.rnd.6x5.train.65,phi.RNDstd.E-1,673,546
f.rnd.6x5.train.66,phi.RNDstd.E-1,838,554
f.rnd.6x5.train.67,phi.RNDstd.E-1,589,531
f.rnd.6x5.train.68,phi.RNDstd.E-1,678,544
f.rnd.6x5.train.69,phi.RNDstd.E-1,726,546
f.rnd.6x5.train.70,phi.RNDstd.E-1,612,530
f.rnd.6x5.train.71,phi.RNDstd.E-1,731,542
f.rnd.6x5.train.72,phi.RNDstd.E-1,714,607
f.rnd.6x5.train.73,phi.RNDstd.E-1,649,497
f.rnd.6x5.train.74,phi.RNDstd.E-1,549,478
