Name,CDR,Makespan,BestFoundMakespan
j.rnd.10x10.train.1,phi.RNDstd.E-1,1184,995
j.rnd.10x10.train.2,phi.RNDstd.E-1,950,818
j.rnd.10x10.train.3,phi.RNDstd.E-1,908,787
j.rnd.10x10.train.4,phi.RNDstd.E-1,1129,939
j.rnd.10x10.train.5,phi.RNDstd.E-1,1055,837
j.rnd.10x10.train.6,phi.RNDstd.E-1,1156,941
j.rnd.10x10.train.7,phi.RNDstd.E-1,1132,947
j.rnd.10x10.train.8,phi.RNDstd.E-1,1062,836
j.rnd.10x10.train.9,phi.RNDstd.E-1,1052,837
j.rnd.10x10.train.10,phi.RNDstd.E-1,1051,873
j.rnd.10x10.train.11,phi.RNDstd.E-1,1040,898
j.rnd.10x10.train.12,phi.RNDstd.E-1,1061,882
j.rnd.10x10.train.13,phi.RNDstd.E-1,1266,1007
j.rnd.10x10.train.14,phi.RNDstd.E-1,1090,835
j.rnd.10x10.train.15,phi.RNDstd.E-1,1096,944
j.rnd.10x10.train.16,phi.RNDstd.E-1,1167,937
j.rnd.10x10.train.17,phi.RNDstd.E-1,1133,926
j.rnd.10x10.train.18,phi.RNDstd.E-1,1080,892
j.rnd.10x10.train.19,phi.RNDstd.E-1,1186,973
j.rnd.10x10.train.20,phi.RNDstd.E-1,1078,834
j.rnd.10x10.train.21,phi.RNDstd.E-1,1135,937
j.rnd.10x10.train.22,phi.RNDstd.E-1,1138,889
j.rnd.10x10.train.23,phi.RNDstd.E-1,1247,959
j.rnd.10x10.train.24,phi.RNDstd.E-1,1115,895
j.rnd.10x10.train.25,phi.RNDstd.E-1,986,812
j.rnd.10x10.train.26,phi.RNDstd.E-1,985,781
j.rnd.10x10.train.27,phi.RNDstd.E-1,981,827
j.rnd.10x10.train.28,phi.RNDstd.E-1,1081,817
j.rnd.10x10.train.29,phi.RNDstd.E-1,1050,835
j.rnd.10x10.train.30,phi.RNDstd.E-1,1104,885
j.rnd.10x10.train.31,phi.RNDstd.E-1,1044,913
j.rnd.10x10.train.32,phi.RNDstd.E-1,1219,953
j.rnd.10x10.train.33,phi.RNDstd.E-1,1012,917
j.rnd.10x10.train.34,phi.RNDstd.E-1,1012,839
j.rnd.10x10.train.35,phi.RNDstd.E-1,1187,1007
j.rnd.10x10.train.36,phi.RNDstd.E-1,958,802
j.rnd.10x10.train.37,phi.RNDstd.E-1,1070,905
j.rnd.10x10.train.38,phi.RNDstd.E-1,1129,845
j.rnd.10x10.train.39,phi.RNDstd.E-1,936,834
j.rnd.10x10.train.40,phi.RNDstd.E-1,1002,865
j.rnd.10x10.train.41,phi.RNDstd.E-1,1079,861
j.rnd.10x10.train.42,phi.RNDstd.E-1,1198,936
j.rnd.10x10.train.43,phi.RNDstd.E-1,1037,835
j.rnd.10x10.train.44,phi.RNDstd.E-1,1028,876
j.rnd.10x10.train.45,phi.RNDstd.E-1,977,847
j.rnd.10x10.train.46,phi.RNDstd.E-1,1107,894
j.rnd.10x10.train.47,phi.RNDstd.E-1,1148,928
j.rnd.10x10.train.48,phi.RNDstd.E-1,1119,966
j.rnd.10x10.train.49,phi.RNDstd.E-1,1050,841
j.rnd.10x10.train.50,phi.RNDstd.E-1,1052,841
j.rnd.10x10.train.51,phi.RNDstd.E-1,1105,855
j.rnd.10x10.train.52,phi.RNDstd.E-1,1224,1011
j.rnd.10x10.train.53,phi.RNDstd.E-1,1025,851
j.rnd.10x10.train.54,phi.RNDstd.E-1,1164,975
j.rnd.10x10.train.55,phi.RNDstd.E-1,1095,917
j.rnd.10x10.train.56,phi.RNDstd.E-1,1048,889
j.rnd.10x10.train.57,phi.RNDstd.E-1,1179,893
j.rnd.10x10.train.58,phi.RNDstd.E-1,1048,885
j.rnd.10x10.train.59,phi.RNDstd.E-1,1140,925
j.rnd.10x10.train.60,phi.RNDstd.E-1,1123,870
j.rnd.10x10.train.61,phi.RNDstd.E-1,1144,946
j.rnd.10x10.train.62,phi.RNDstd.E-1,1120,932
j.rnd.10x10.train.63,phi.RNDstd.E-1,1234,977
j.rnd.10x10.train.64,phi.RNDstd.E-1,1115,934
j.rnd.10x10.train.65,phi.RNDstd.E-1,1174,879
j.rnd.10x10.train.66,phi.RNDstd.E-1,1144,959
j.rnd.10x10.train.67,phi.RNDstd.E-1,1080,878
j.rnd.10x10.train.68,phi.RNDstd.E-1,948,842
j.rnd.10x10.train.69,phi.RNDstd.E-1,1300,1078
j.rnd.10x10.train.70,phi.RNDstd.E-1,1075,897
j.rnd.10x10.train.71,phi.RNDstd.E-1,1147,894
j.rnd.10x10.train.72,phi.RNDstd.E-1,1176,940
j.rnd.10x10.train.73,phi.RNDstd.E-1,1031,870
j.rnd.10x10.train.74,phi.RNDstd.E-1,1027,843
j.rnd.10x10.train.75,phi.RNDstd.E-1,1079,882
j.rnd.10x10.train.76,phi.RNDstd.E-1,1071,915
