Name,CDR,Makespan,BestFoundMakespan
f.jc.6x5.train.1,phi.RNDstd.E-1,895,820
f.jc.6x5.train.2,phi.RNDstd.E-1,399,387
f.jc.6x5.train.3,phi.RNDstd.E-1,329,296
f.jc.6x5.train.4,phi.RNDstd.E-1,541,535
f.jc.6x5.train.5,phi.RNDstd.E-1,585,576
f.jc.6x5.train.6,phi.RNDstd.E-1,700,635
f.jc.6x5.train.7,phi.RNDstd.E-1,811,738
f.jc.6x5.train.8,phi.RNDstd.E-1,746,686
f.jc.6x5.train.9,phi.RNDstd.E-1,420,379
f.jc.6x5.train.10,phi.RNDstd.E-1,515,433
f.jc.6x5.train.11,phi.RNDstd.E-1,591,546
f.jc.6x5.train.12,phi.RNDstd.E-1,468,463
f.jc.6x5.train.13,phi.RNDstd.E-1,763,689
f.jc.6x5.train.14,phi.RNDstd.E-1,738,692
f.jc.6x5.train.15,phi.RNDstd.E-1,939,805
f.jc.6x5.train.16,phi.RNDstd.E-1,797,729
f.jc.6x5.train.17,phi.RNDstd.E-1,411,400
f.jc.6x5.train.18,phi.RNDstd.E-1,456,450
f.jc.6x5.train.19,phi.RNDstd.E-1,628,558
f.jc.6x5.train.20,phi.RNDstd.E-1,654,595
f.jc.6x5.train.21,phi.RNDstd.E-1,605,599
f.jc.6x5.train.22,phi.RNDstd.E-1,674,665
f.jc.6x5.train.23,phi.RNDstd.E-1,861,695
f.jc.6x5.train.24,phi.RNDstd.E-1,998,822
f.jc.6x5.train.25,phi.RNDstd.E-1,197,189
f.jc.6x5.train.26,phi.RNDstd.E-1,516,460
f.jc.6x5.train.27,phi.RNDstd.E-1,470,421
f.jc.6x5.train.28,phi.RNDstd.E-1,607,556
f.jc.6x5.train.29,phi.RNDstd.E-1,675,635
f.jc.6x5.train.30,phi.RNDstd.E-1,799,717
f.jc.6x5.train.31,phi.RNDstd.E-1,800,796
f.jc.6x5.train.32,phi.RNDstd.E-1,397,390
f.jc.6x5.train.33,phi.RNDstd.E-1,490,427
f.jc.6x5.train.34,phi.RNDstd.E-1,578,510
f.jc.6x5.train.35,phi.RNDstd.E-1,667,587
f.jc.6x5.train.36,phi.RNDstd.E-1,618,603
f.jc.6x5.train.37,phi.RNDstd.E-1,635,593
f.jc.6x5.train.38,phi.RNDstd.E-1,793,739
f.jc.6x5.train.39,phi.RNDstd.E-1,815,740
f.jc.6x5.train.40,phi.RNDstd.E-1,192,178
f.jc.6x5.train.41,phi.RNDstd.E-1,444,437
f.jc.6x5.train.42,phi.RNDstd.E-1,479,476
f.jc.6x5.train.43,phi.RNDstd.E-1,530,519
f.jc.6x5.train.44,phi.RNDstd.E-1,708,646
f.jc.6x5.train.45,phi.RNDstd.E-1,693,668
f.jc.6x5.train.46,phi.RNDstd.E-1,837,789
f.jc.6x5.train.47,phi.RNDstd.E-1,443,409
f.jc.6x5.train.48,phi.RNDstd.E-1,402,360
f.jc.6x5.train.49,phi.RNDstd.E-1,463,449
f.jc.6x5.train.50,phi.RNDstd.E-1,587,546
f.jc.6x5.train.51,phi.RNDstd.E-1,637,567
f.jc.6x5.train.52,phi.RNDstd.E-1,777,710
f.jc.6x5.train.53,phi.RNDstd.E-1,652,641
f.jc.6x5.train.54,phi.RNDstd.E-1,1020,860
f.jc.6x5.train.55,phi.RNDstd.E-1,442,424
f.jc.6x5.train.56,phi.RNDstd.E-1,458,442
f.jc.6x5.train.57,phi.RNDstd.E-1,547,509
f.jc.6x5.train.58,phi.RNDstd.E-1,597,547
f.jc.6x5.train.59,phi.RNDstd.E-1,634,568
f.jc.6x5.train.60,phi.RNDstd.E-1,702,694
f.jc.6x5.train.61,phi.RNDstd.E-1,801,758
f.jc.6x5.train.62,phi.RNDstd.E-1,822,822
f.jc.6x5.train.63,phi.RNDstd.E-1,432,387
f.jc.6x5.train.64,phi.RNDstd.E-1,502,461
f.jc.6x5.train.65,phi.RNDstd.E-1,488,487
f.jc.6x5.train.66,phi.RNDstd.E-1,585,574
f.jc.6x5.train.67,phi.RNDstd.E-1,666,628
f.jc.6x5.train.68,phi.RNDstd.E-1,752,703
f.jc.6x5.train.69,phi.RNDstd.E-1,838,806
f.jc.6x5.train.70,phi.RNDstd.E-1,359,355
f.jc.6x5.train.71,phi.RNDstd.E-1,386,383
f.jc.6x5.train.72,phi.RNDstd.E-1,560,523
f.jc.6x5.train.73,phi.RNDstd.E-1,617,519
f.jc.6x5.train.74,phi.RNDstd.E-1,678,582
f.jc.6x5.train.75,phi.RNDstd.E-1,717,644
f.jc.6x5.train.76,phi.RNDstd.E-1,814,745
f.jc.6x5.train.77,phi.RNDstd.E-1,883,793
f.jc.6x5.train.78,phi.RNDstd.E-1,372,367
f.jc.6x5.train.79,phi.RNDstd.E-1,577,526
f.jc.6x5.train.80,phi.RNDstd.E-1,419,384
f.jc.6x5.train.81,phi.RNDstd.E-1,519,506
f.jc.6x5.train.82,phi.RNDstd.E-1,606,567
f.jc.6x5.train.83,phi.RNDstd.E-1,793,711
f.jc.6x5.train.84,phi.RNDstd.E-1,840,761
f.jc.6x5.train.85,phi.RNDstd.E-1,281,274
f.jc.6x5.train.86,phi.RNDstd.E-1,343,307
f.jc.6x5.train.87,phi.RNDstd.E-1,474,443
f.jc.6x5.train.88,phi.RNDstd.E-1,610,551
f.jc.6x5.train.89,phi.RNDstd.E-1,573,483
f.jc.6x5.train.90,phi.RNDstd.E-1,595,593
f.jc.6x5.train.91,phi.RNDstd.E-1,837,750
f.jc.6x5.train.92,phi.RNDstd.E-1,998,864
f.jc.6x5.train.93,phi.RNDstd.E-1,372,367
f.jc.6x5.train.94,phi.RNDstd.E-1,562,468
f.jc.6x5.train.95,phi.RNDstd.E-1,525,502
f.jc.6x5.train.96,phi.RNDstd.E-1,591,542
f.jc.6x5.train.97,phi.RNDstd.E-1,748,663
f.jc.6x5.train.98,phi.RNDstd.E-1,742,658
f.jc.6x5.train.99,phi.RNDstd.E-1,830,767
f.jc.6x5.train.100,phi.RNDstd.E-1,944,885
f.jc.6x5.train.101,phi.RNDstd.E-1,323,317
f.jc.6x5.train.102,phi.RNDstd.E-1,428,420
f.jc.6x5.train.103,phi.RNDstd.E-1,568,523
f.jc.6x5.train.104,phi.RNDstd.E-1,581,528
f.jc.6x5.train.105,phi.RNDstd.E-1,716,665
f.jc.6x5.train.106,phi.RNDstd.E-1,639,634
f.jc.6x5.train.107,phi.RNDstd.E-1,911,831
f.jc.6x5.train.108,phi.RNDstd.E-1,274,271
f.jc.6x5.train.109,phi.RNDstd.E-1,427,418
f.jc.6x5.train.110,phi.RNDstd.E-1,471,423
f.jc.6x5.train.111,phi.RNDstd.E-1,562,508
f.jc.6x5.train.112,phi.RNDstd.E-1,548,539
f.jc.6x5.train.113,phi.RNDstd.E-1,705,633
f.jc.6x5.train.114,phi.RNDstd.E-1,735,654
f.jc.6x5.train.115,phi.RNDstd.E-1,745,740
f.jc.6x5.train.116,phi.RNDstd.E-1,504,498
f.jc.6x5.train.117,phi.RNDstd.E-1,417,380
