Name,Optimum,Solved
j.rndn.8x8.train.126,562,opt
j.rndn.8x8.train.127,561,opt
j.rndn.8x8.train.128,574,opt
j.rndn.8x8.train.129,608,opt
j.rndn.8x8.train.130,645,opt
j.rndn.8x8.train.131,610,opt
j.rndn.8x8.train.132,596,opt
j.rndn.8x8.train.133,641,opt
j.rndn.8x8.train.134,552,opt
j.rndn.8x8.train.135,609,opt
j.rndn.8x8.train.136,663,opt
j.rndn.8x8.train.137,605,opt
j.rndn.8x8.train.138,598,opt
j.rndn.8x8.train.139,642,opt
j.rndn.8x8.train.140,658,opt
j.rndn.8x8.train.141,554,opt
j.rndn.8x8.train.142,600,opt
j.rndn.8x8.train.143,655,opt
j.rndn.8x8.train.144,647,opt
j.rndn.8x8.train.145,617,opt
j.rndn.8x8.train.146,672,opt
j.rndn.8x8.train.147,604,opt
j.rndn.8x8.train.148,603,opt
j.rndn.8x8.train.149,555,opt
j.rndn.8x8.train.150,607,opt
j.rndn.8x8.train.151,593,opt
j.rndn.8x8.train.152,590,opt
j.rndn.8x8.train.153,601,opt
j.rndn.8x8.train.154,559,opt
j.rndn.8x8.train.155,554,opt
j.rndn.8x8.train.156,593,opt
j.rndn.8x8.train.157,566,opt
j.rndn.8x8.train.158,608,opt
j.rndn.8x8.train.159,613,opt
j.rndn.8x8.train.160,616,opt
j.rndn.8x8.train.161,598,opt
j.rndn.8x8.train.162,616,opt
j.rndn.8x8.train.163,657,opt
j.rndn.8x8.train.164,588,opt
j.rndn.8x8.train.165,568,opt
j.rndn.8x8.train.166,608,opt
j.rndn.8x8.train.167,571,opt
j.rndn.8x8.train.168,650,opt
j.rndn.8x8.train.169,650,opt
j.rndn.8x8.train.170,598,opt
j.rndn.8x8.train.171,596,opt
j.rndn.8x8.train.172,652,opt
j.rndn.8x8.train.173,665,opt
j.rndn.8x8.train.174,611,opt
j.rndn.8x8.train.175,576,opt
j.rndn.8x8.train.176,567,opt
j.rndn.8x8.train.177,654,opt
j.rndn.8x8.train.178,607,opt
j.rndn.8x8.train.179,616,opt
j.rndn.8x8.train.180,615,opt
j.rndn.8x8.train.181,577,opt
j.rndn.8x8.train.182,650,opt
j.rndn.8x8.train.183,610,opt
j.rndn.8x8.train.184,655,opt
j.rndn.8x8.train.185,664,opt
j.rndn.8x8.train.186,613,opt
j.rndn.8x8.train.187,567,opt
j.rndn.8x8.train.188,610,opt
j.rndn.8x8.train.189,566,opt
j.rndn.8x8.train.190,608,opt
j.rndn.8x8.train.191,575,opt
j.rndn.8x8.train.192,633,opt
j.rndn.8x8.train.193,567,opt
j.rndn.8x8.train.194,589,opt
j.rndn.8x8.train.195,634,opt
j.rndn.8x8.train.196,602,opt
j.rndn.8x8.train.197,660,opt
j.rndn.8x8.train.198,601,opt
j.rndn.8x8.train.199,601,opt
j.rndn.8x8.train.200,611,opt
j.rndn.8x8.train.201,593,opt
j.rndn.8x8.train.202,594,opt
j.rndn.8x8.train.203,692,opt
j.rndn.8x8.train.204,611,opt
j.rndn.8x8.train.205,617,opt
j.rndn.8x8.train.206,622,opt
j.rndn.8x8.train.207,608,opt
j.rndn.8x8.train.208,613,opt
j.rndn.8x8.train.209,613,opt
j.rndn.8x8.train.210,603,opt
j.rndn.8x8.train.211,610,opt
j.rndn.8x8.train.212,612,opt
j.rndn.8x8.train.213,624,opt
j.rndn.8x8.train.214,599,opt
j.rndn.8x8.train.215,602,opt
j.rndn.8x8.train.216,621,opt
j.rndn.8x8.train.217,613,opt
j.rndn.8x8.train.218,591,opt
j.rndn.8x8.train.219,609,opt
j.rndn.8x8.train.220,557,opt
j.rndn.8x8.train.221,646,opt
j.rndn.8x8.train.222,551,opt
j.rndn.8x8.train.223,575,opt
j.rndn.8x8.train.224,561,opt
j.rndn.8x8.train.225,601,opt
j.rndn.8x8.train.226,651,opt
j.rndn.8x8.train.227,557,opt
j.rndn.8x8.train.228,560,opt
j.rndn.8x8.train.229,609,opt
j.rndn.8x8.train.230,598,opt
j.rndn.8x8.train.231,583,opt
j.rndn.8x8.train.232,609,opt
j.rndn.8x8.train.233,662,opt
j.rndn.8x8.train.234,663,opt
j.rndn.8x8.train.235,569,opt
j.rndn.8x8.train.236,568,opt
j.rndn.8x8.train.237,594,opt
j.rndn.8x8.train.238,600,opt
j.rndn.8x8.train.239,619,opt
j.rndn.8x8.train.240,594,opt
j.rndn.8x8.train.241,620,opt
j.rndn.8x8.train.242,593,opt
j.rndn.8x8.train.243,600,opt
j.rndn.8x8.train.244,605,opt
j.rndn.8x8.train.245,603,opt
j.rndn.8x8.train.246,590,opt
j.rndn.8x8.train.247,606,opt
j.rndn.8x8.train.248,611,opt
j.rndn.8x8.train.249,566,opt
j.rndn.8x8.train.250,607,opt
j.rndn.8x8.train.251,648,opt
j.rndn.8x8.train.252,602,opt
j.rndn.8x8.train.253,668,opt
j.rndn.8x8.train.254,616,opt
j.rndn.8x8.train.255,607,opt
j.rndn.8x8.train.256,622,opt
j.rndn.8x8.train.257,661,opt
j.rndn.8x8.train.258,603,opt
j.rndn.8x8.train.259,575,opt
j.rndn.8x8.train.260,569,opt
j.rndn.8x8.train.261,651,opt
j.rndn.8x8.train.262,605,opt
j.rndn.8x8.train.263,556,opt
j.rndn.8x8.train.264,613,opt
j.rndn.8x8.train.265,603,opt
j.rndn.8x8.train.266,606,opt
j.rndn.8x8.train.267,602,opt
j.rndn.8x8.train.268,559,opt
j.rndn.8x8.train.269,562,opt
j.rndn.8x8.train.270,613,opt
j.rndn.8x8.train.271,553,opt
j.rndn.8x8.train.272,600,opt
j.rndn.8x8.train.273,656,opt
j.rndn.8x8.train.274,626,opt
j.rndn.8x8.train.275,605,opt
j.rndn.8x8.train.276,595,opt
j.rndn.8x8.train.277,629,opt
j.rndn.8x8.train.278,600,opt
j.rndn.8x8.train.279,615,opt
j.rndn.8x8.train.280,665,opt
j.rndn.8x8.train.281,654,opt
j.rndn.8x8.train.282,594,opt
j.rndn.8x8.train.283,603,opt
j.rndn.8x8.train.284,609,opt
j.rndn.8x8.train.285,607,opt
j.rndn.8x8.train.286,559,opt
j.rndn.8x8.train.287,612,opt
j.rndn.8x8.train.288,613,opt
j.rndn.8x8.train.289,605,opt
j.rndn.8x8.train.290,566,opt
j.rndn.8x8.train.291,616,opt
j.rndn.8x8.train.292,608,opt
j.rndn.8x8.train.293,660,opt
j.rndn.8x8.train.294,605,opt
j.rndn.8x8.train.295,555,opt
j.rndn.8x8.train.296,600,opt
j.rndn.8x8.train.297,578,opt
j.rndn.8x8.train.298,605,opt
j.rndn.8x8.train.299,550,opt
j.rndn.8x8.train.300,623,opt
j.rndn.8x8.train.301,616,opt
j.rndn.8x8.train.302,588,opt
j.rndn.8x8.train.303,594,opt
j.rndn.8x8.train.304,607,opt
j.rndn.8x8.train.305,560,opt
j.rndn.8x8.train.306,604,opt
j.rndn.8x8.train.307,599,opt
j.rndn.8x8.train.308,612,opt
j.rndn.8x8.train.309,619,opt
j.rndn.8x8.train.310,629,opt
j.rndn.8x8.train.311,611,opt
j.rndn.8x8.train.312,652,opt
j.rndn.8x8.train.313,570,opt
j.rndn.8x8.train.314,596,opt
j.rndn.8x8.train.315,638,opt
j.rndn.8x8.train.316,609,opt
j.rndn.8x8.train.317,605,opt
j.rndn.8x8.train.318,601,opt
j.rndn.8x8.train.319,602,opt
j.rndn.8x8.train.320,598,opt
j.rndn.8x8.train.321,614,opt
j.rndn.8x8.train.322,603,opt
j.rndn.8x8.train.323,619,opt
j.rndn.8x8.train.324,598,opt
j.rndn.8x8.train.325,630,opt
j.rndn.8x8.train.326,570,opt
j.rndn.8x8.train.327,609,opt
j.rndn.8x8.train.328,601,opt
j.rndn.8x8.train.329,614,opt
j.rndn.8x8.train.330,610,opt
j.rndn.8x8.train.331,602,opt
j.rndn.8x8.train.332,614,opt
j.rndn.8x8.train.333,571,opt
j.rndn.8x8.train.334,648,opt
j.rndn.8x8.train.335,602,opt
j.rndn.8x8.train.336,592,opt
j.rndn.8x8.train.337,602,opt
j.rndn.8x8.train.338,610,opt
j.rndn.8x8.train.339,558,opt
j.rndn.8x8.train.340,509,opt
j.rndn.8x8.train.341,604,opt
j.rndn.8x8.train.342,630,opt
j.rndn.8x8.train.343,598,opt
j.rndn.8x8.train.344,596,opt
j.rndn.8x8.train.345,606,opt
j.rndn.8x8.train.346,603,opt
j.rndn.8x8.train.347,629,opt
j.rndn.8x8.train.348,596,opt
j.rndn.8x8.train.349,612,opt
j.rndn.8x8.train.350,604,opt
j.rndn.8x8.train.351,613,opt
j.rndn.8x8.train.352,600,opt
j.rndn.8x8.train.353,678,opt
j.rndn.8x8.train.354,569,opt
j.rndn.8x8.train.355,601,opt
j.rndn.8x8.train.356,596,opt
j.rndn.8x8.train.357,599,opt
j.rndn.8x8.train.358,559,opt
j.rndn.8x8.train.359,589,opt
j.rndn.8x8.train.360,615,opt
j.rndn.8x8.train.361,564,opt
j.rndn.8x8.train.362,565,opt
j.rndn.8x8.train.363,593,opt
j.rndn.8x8.train.364,603,opt
j.rndn.8x8.train.365,564,opt
j.rndn.8x8.train.366,567,opt
j.rndn.8x8.train.367,629,opt
j.rndn.8x8.train.368,611,opt
j.rndn.8x8.train.369,592,opt
j.rndn.8x8.train.370,609,opt
j.rndn.8x8.train.371,615,opt
j.rndn.8x8.train.372,604,opt
j.rndn.8x8.train.373,605,opt
j.rndn.8x8.train.374,580,opt
j.rndn.8x8.train.375,651,opt
j.rndn.8x8.train.376,605,opt
j.rndn.8x8.train.377,647,opt
j.rndn.8x8.train.378,597,opt
j.rndn.8x8.train.379,603,opt
j.rndn.8x8.train.380,573,opt
j.rndn.8x8.train.381,642,opt
j.rndn.8x8.train.382,608,opt
j.rndn.8x8.train.383,587,opt
j.rndn.8x8.train.384,600,opt
j.rndn.8x8.train.385,568,opt
j.rndn.8x8.train.386,577,opt
j.rndn.8x8.train.387,602,opt
j.rndn.8x8.train.388,607,opt
j.rndn.8x8.train.389,594,opt
j.rndn.8x8.train.390,604,opt
j.rndn.8x8.train.391,599,opt
j.rndn.8x8.train.392,618,opt
j.rndn.8x8.train.393,613,opt
j.rndn.8x8.train.394,581,opt
j.rndn.8x8.train.395,616,opt
j.rndn.8x8.train.396,613,opt
j.rndn.8x8.train.397,622,opt
j.rndn.8x8.train.398,614,opt
j.rndn.8x8.train.399,600,opt
j.rndn.8x8.train.400,622,opt
j.rndn.8x8.train.401,608,opt
j.rndn.8x8.train.402,618,opt
j.rndn.8x8.train.403,573,opt
j.rndn.8x8.train.404,558,opt
j.rndn.8x8.train.405,587,opt
j.rndn.8x8.train.406,663,opt
j.rndn.8x8.train.407,653,opt
j.rndn.8x8.train.408,610,opt
j.rndn.8x8.train.409,609,opt
j.rndn.8x8.train.410,606,opt
j.rndn.8x8.train.411,607,opt
j.rndn.8x8.train.412,651,opt
j.rndn.8x8.train.413,604,opt
j.rndn.8x8.train.414,596,opt
j.rndn.8x8.train.415,600,opt
j.rndn.8x8.train.416,619,opt
j.rndn.8x8.train.417,608,opt
j.rndn.8x8.train.418,612,opt
j.rndn.8x8.train.419,608,opt
j.rndn.8x8.train.420,598,opt
j.rndn.8x8.train.421,596,opt
j.rndn.8x8.train.422,560,opt
j.rndn.8x8.train.423,644,opt
j.rndn.8x8.train.424,563,opt
j.rndn.8x8.train.425,552,opt
j.rndn.8x8.train.426,605,opt
j.rndn.8x8.train.427,602,opt
j.rndn.8x8.train.428,600,opt
j.rndn.8x8.train.429,643,opt
j.rndn.8x8.train.430,657,opt
j.rndn.8x8.train.431,652,opt
j.rndn.8x8.train.432,629,opt
j.rndn.8x8.train.433,601,opt
j.rndn.8x8.train.434,594,opt
j.rndn.8x8.train.435,568,opt
j.rndn.8x8.train.436,599,opt
j.rndn.8x8.train.437,562,opt
j.rndn.8x8.train.438,597,opt
j.rndn.8x8.train.439,608,opt
j.rndn.8x8.train.440,626,opt
j.rndn.8x8.train.441,608,opt
j.rndn.8x8.train.442,596,opt
j.rndn.8x8.train.443,607,opt
j.rndn.8x8.train.444,609,opt
j.rndn.8x8.train.445,605,opt
j.rndn.8x8.train.446,603,opt
j.rndn.8x8.train.447,654,opt
j.rndn.8x8.train.448,564,opt
j.rndn.8x8.train.449,608,opt
j.rndn.8x8.train.450,585,opt
j.rndn.8x8.train.451,562,opt
j.rndn.8x8.train.452,578,opt
j.rndn.8x8.train.453,609,opt
j.rndn.8x8.train.454,601,opt
j.rndn.8x8.train.455,606,opt
j.rndn.8x8.train.456,563,opt
j.rndn.8x8.train.457,615,opt
j.rndn.8x8.train.458,605,opt
j.rndn.8x8.train.459,588,opt
j.rndn.8x8.train.460,616,opt
j.rndn.8x8.train.461,615,opt
j.rndn.8x8.train.462,597,opt
j.rndn.8x8.train.463,611,opt
j.rndn.8x8.train.464,616,opt
j.rndn.8x8.train.465,610,opt
j.rndn.8x8.train.466,598,opt
j.rndn.8x8.train.467,613,opt
j.rndn.8x8.train.468,644,opt
j.rndn.8x8.train.469,610,opt
j.rndn.8x8.train.470,600,opt
j.rndn.8x8.train.471,602,opt
j.rndn.8x8.train.472,561,opt
j.rndn.8x8.train.473,614,opt
j.rndn.8x8.train.474,619,opt
j.rndn.8x8.train.475,631,opt
j.rndn.8x8.train.476,563,opt
j.rndn.8x8.train.477,615,opt
j.rndn.8x8.train.478,562,opt
j.rndn.8x8.train.479,594,opt
j.rndn.8x8.train.480,597,opt
j.rndn.8x8.train.481,636,opt
j.rndn.8x8.train.482,601,opt
j.rndn.8x8.train.483,611,opt
j.rndn.8x8.train.484,645,opt
j.rndn.8x8.train.485,565,opt
j.rndn.8x8.train.486,611,opt
j.rndn.8x8.train.487,598,opt
j.rndn.8x8.train.488,607,opt
j.rndn.8x8.train.489,612,opt
j.rndn.8x8.train.490,568,opt
j.rndn.8x8.train.491,602,opt
j.rndn.8x8.train.492,604,opt
j.rndn.8x8.train.493,614,opt
j.rndn.8x8.train.494,616,opt
j.rndn.8x8.train.495,566,opt
j.rndn.8x8.train.496,607,opt
j.rndn.8x8.train.497,622,opt
j.rndn.8x8.train.498,596,opt
j.rndn.8x8.train.499,598,opt
j.rndn.8x8.train.500,566,opt
