Name,Optimum,Solved
f.mxc.6x5.train.605,454,opt
f.mxc.6x5.train.606,591,opt
f.mxc.6x5.train.607,667,opt
f.mxc.6x5.train.608,800,opt
f.mxc.6x5.train.609,819,opt
f.mxc.6x5.train.610,403,opt
f.mxc.6x5.train.611,455,opt
f.mxc.6x5.train.612,505,opt
f.mxc.6x5.train.613,584,opt
f.mxc.6x5.train.614,609,opt
f.mxc.6x5.train.615,694,opt
f.mxc.6x5.train.616,645,opt
f.mxc.6x5.train.617,806,opt
f.mxc.6x5.train.618,353,opt
f.mxc.6x5.train.619,462,opt
f.mxc.6x5.train.620,417,opt
f.mxc.6x5.train.621,556,opt
f.mxc.6x5.train.622,591,opt
f.mxc.6x5.train.623,813,opt
f.mxc.6x5.train.624,803,opt
f.mxc.6x5.train.625,378,opt
f.mxc.6x5.train.626,432,opt
f.mxc.6x5.train.627,574,opt
f.mxc.6x5.train.628,563,opt
f.mxc.6x5.train.629,658,opt
f.mxc.6x5.train.630,700,opt
f.mxc.6x5.train.631,803,opt
f.mxc.6x5.train.632,876,opt
f.mxc.6x5.train.633,188,opt
f.mxc.6x5.train.634,374,opt
f.mxc.6x5.train.635,562,opt
f.mxc.6x5.train.636,596,opt
f.mxc.6x5.train.637,615,opt
f.mxc.6x5.train.638,662,opt
f.mxc.6x5.train.639,813,opt
f.mxc.6x5.train.640,344,opt
f.mxc.6x5.train.641,452,opt
f.mxc.6x5.train.642,452,opt
f.mxc.6x5.train.643,584,opt
f.mxc.6x5.train.644,669,opt
f.mxc.6x5.train.645,676,opt
f.mxc.6x5.train.646,609,opt
f.mxc.6x5.train.647,741,opt
f.mxc.6x5.train.648,407,opt
f.mxc.6x5.train.649,444,opt
f.mxc.6x5.train.650,546,opt
f.mxc.6x5.train.651,568,opt
f.mxc.6x5.train.652,679,opt
f.mxc.6x5.train.653,661,opt
f.mxc.6x5.train.654,722,opt
f.mxc.6x5.train.655,756,opt
f.mxc.6x5.train.656,351,opt
f.mxc.6x5.train.657,451,opt
f.mxc.6x5.train.658,458,opt
f.mxc.6x5.train.659,658,opt
f.mxc.6x5.train.660,631,opt
f.mxc.6x5.train.661,715,opt
f.mxc.6x5.train.662,709,opt
f.mxc.6x5.train.663,325,opt
f.mxc.6x5.train.664,484,opt
f.mxc.6x5.train.665,449,opt
f.mxc.6x5.train.666,499,opt
f.mxc.6x5.train.667,562,opt
f.mxc.6x5.train.668,728,opt
f.mxc.6x5.train.669,711,opt
f.mxc.6x5.train.670,800,opt
f.mxc.6x5.train.671,364,opt
f.mxc.6x5.train.672,567,opt
f.mxc.6x5.train.673,578,opt
f.mxc.6x5.train.674,660,opt
f.mxc.6x5.train.675,487,opt
f.mxc.6x5.train.676,706,opt
f.mxc.6x5.train.677,761,opt
f.mxc.6x5.train.678,243,opt
f.mxc.6x5.train.679,294,opt
f.mxc.6x5.train.680,483,opt
f.mxc.6x5.train.681,503,opt
f.mxc.6x5.train.682,600,opt
f.mxc.6x5.train.683,707,opt
f.mxc.6x5.train.684,767,opt
f.mxc.6x5.train.685,866,opt
f.mxc.6x5.train.686,361,opt
f.mxc.6x5.train.687,441,opt
f.mxc.6x5.train.688,538,opt
f.mxc.6x5.train.689,646,opt
f.mxc.6x5.train.690,610,opt
f.mxc.6x5.train.691,719,opt
f.mxc.6x5.train.692,720,opt
f.mxc.6x5.train.693,850,opt
f.mxc.6x5.train.694,416,opt
f.mxc.6x5.train.695,502,opt
f.mxc.6x5.train.696,581,opt
f.mxc.6x5.train.697,520,opt
f.mxc.6x5.train.698,671,opt
f.mxc.6x5.train.699,613,opt
f.mxc.6x5.train.700,795,opt
f.mxc.6x5.train.701,293,opt
f.mxc.6x5.train.702,436,opt
f.mxc.6x5.train.703,363,opt
f.mxc.6x5.train.704,586,opt
f.mxc.6x5.train.705,655,opt
f.mxc.6x5.train.706,732,opt
f.mxc.6x5.train.707,649,opt
f.mxc.6x5.train.708,733,opt
f.mxc.6x5.train.709,471,opt
f.mxc.6x5.train.710,394,opt
f.mxc.6x5.train.711,528,opt
f.mxc.6x5.train.712,525,opt
f.mxc.6x5.train.713,715,opt
f.mxc.6x5.train.714,743,opt
f.mxc.6x5.train.715,808,opt
f.mxc.6x5.train.716,332,opt
f.mxc.6x5.train.717,450,opt
f.mxc.6x5.train.718,421,opt
f.mxc.6x5.train.719,528,opt
f.mxc.6x5.train.720,596,opt
f.mxc.6x5.train.721,726,opt
f.mxc.6x5.train.722,760,opt
f.mxc.6x5.train.723,781,opt
f.mxc.6x5.train.724,321,opt
f.mxc.6x5.train.725,421,opt
f.mxc.6x5.train.726,483,opt
f.mxc.6x5.train.727,509,opt
f.mxc.6x5.train.728,679,opt
f.mxc.6x5.train.729,704,opt
f.mxc.6x5.train.730,767,opt
f.mxc.6x5.train.731,747,opt
f.mxc.6x5.train.732,420,opt
f.mxc.6x5.train.733,512,opt
f.mxc.6x5.train.734,556,opt
f.mxc.6x5.train.735,626,opt
