Name,Optimum,Solved
f.mc.6x5.train.214,872,opt
f.mc.6x5.train.215,324,opt
f.mc.6x5.train.216,514,opt
f.mc.6x5.train.217,382,opt
f.mc.6x5.train.218,580,opt
f.mc.6x5.train.219,589,opt
f.mc.6x5.train.220,699,opt
f.mc.6x5.train.221,807,opt
f.mc.6x5.train.222,345,opt
f.mc.6x5.train.223,398,opt
f.mc.6x5.train.224,472,opt
f.mc.6x5.train.225,602,opt
f.mc.6x5.train.226,631,opt
f.mc.6x5.train.227,750,opt
f.mc.6x5.train.228,605,opt
f.mc.6x5.train.229,815,opt
f.mc.6x5.train.230,412,opt
f.mc.6x5.train.231,461,opt
f.mc.6x5.train.232,377,opt
f.mc.6x5.train.233,612,opt
f.mc.6x5.train.234,667,opt
f.mc.6x5.train.235,614,opt
f.mc.6x5.train.236,803,opt
f.mc.6x5.train.237,206,opt
f.mc.6x5.train.238,482,opt
f.mc.6x5.train.239,487,opt
f.mc.6x5.train.240,530,opt
f.mc.6x5.train.241,505,opt
f.mc.6x5.train.242,766,opt
f.mc.6x5.train.243,733,opt
f.mc.6x5.train.244,804,opt
f.mc.6x5.train.245,317,opt
f.mc.6x5.train.246,479,opt
f.mc.6x5.train.247,515,opt
f.mc.6x5.train.248,649,opt
f.mc.6x5.train.249,621,opt
f.mc.6x5.train.250,504,opt
f.mc.6x5.train.251,770,opt
f.mc.6x5.train.252,771,opt
f.mc.6x5.train.253,446,opt
f.mc.6x5.train.254,229,opt
f.mc.6x5.train.255,532,opt
f.mc.6x5.train.256,506,opt
f.mc.6x5.train.257,662,opt
f.mc.6x5.train.258,534,opt
f.mc.6x5.train.259,799,opt
f.mc.6x5.train.260,413,opt
f.mc.6x5.train.261,460,opt
f.mc.6x5.train.262,523,opt
f.mc.6x5.train.263,607,opt
f.mc.6x5.train.264,631,opt
f.mc.6x5.train.265,622,opt
f.mc.6x5.train.266,757,opt
f.mc.6x5.train.267,788,opt
f.mc.6x5.train.268,425,opt
f.mc.6x5.train.269,445,opt
f.mc.6x5.train.270,580,opt
f.mc.6x5.train.271,571,opt
f.mc.6x5.train.272,600,opt
f.mc.6x5.train.273,698,opt
f.mc.6x5.train.274,756,opt
f.mc.6x5.train.275,389,opt
f.mc.6x5.train.276,396,opt
f.mc.6x5.train.277,444,opt
f.mc.6x5.train.278,538,opt
f.mc.6x5.train.279,665,opt
f.mc.6x5.train.280,662,opt
f.mc.6x5.train.281,641,opt
f.mc.6x5.train.282,660,opt
f.mc.6x5.train.283,423,opt
f.mc.6x5.train.284,500,opt
f.mc.6x5.train.285,560,opt
f.mc.6x5.train.286,564,opt
f.mc.6x5.train.287,703,opt
f.mc.6x5.train.288,740,opt
f.mc.6x5.train.289,827,opt
f.mc.6x5.train.290,835,opt
f.mc.6x5.train.291,421,opt
f.mc.6x5.train.292,425,opt
f.mc.6x5.train.293,550,opt
f.mc.6x5.train.294,616,opt
f.mc.6x5.train.295,372,opt
f.mc.6x5.train.296,697,opt
f.mc.6x5.train.297,793,opt
f.mc.6x5.train.298,334,opt
f.mc.6x5.train.299,358,opt
f.mc.6x5.train.300,473,opt
f.mc.6x5.train.301,530,opt
f.mc.6x5.train.302,580,opt
f.mc.6x5.train.303,700,opt
f.mc.6x5.train.304,735,opt
f.mc.6x5.train.305,765,opt
f.mc.6x5.train.306,386,opt
f.mc.6x5.train.307,433,opt
f.mc.6x5.train.308,535,opt
f.mc.6x5.train.309,574,opt
f.mc.6x5.train.310,671,opt
f.mc.6x5.train.311,729,opt
f.mc.6x5.train.312,854,opt
f.mc.6x5.train.313,253,opt
f.mc.6x5.train.314,322,opt
f.mc.6x5.train.315,389,opt
f.mc.6x5.train.316,554,opt
f.mc.6x5.train.317,638,opt
f.mc.6x5.train.318,555,opt
f.mc.6x5.train.319,681,opt
f.mc.6x5.train.320,830,opt
f.mc.6x5.train.321,456,opt
f.mc.6x5.train.322,301,opt
f.mc.6x5.train.323,524,opt
f.mc.6x5.train.324,600,opt
f.mc.6x5.train.325,631,opt
f.mc.6x5.train.326,739,opt
f.mc.6x5.train.327,689,opt
f.mc.6x5.train.328,864,opt
f.mc.6x5.train.329,386,opt
f.mc.6x5.train.330,491,opt
f.mc.6x5.train.331,489,opt
f.mc.6x5.train.332,642,opt
f.mc.6x5.train.333,696,opt
f.mc.6x5.train.334,758,opt
f.mc.6x5.train.335,774,opt
f.mc.6x5.train.336,326,opt
f.mc.6x5.train.337,367,opt
f.mc.6x5.train.338,531,opt
f.mc.6x5.train.339,509,opt
f.mc.6x5.train.340,487,opt
f.mc.6x5.train.341,631,opt
f.mc.6x5.train.342,648,opt
f.mc.6x5.train.343,739,opt
f.mc.6x5.train.344,354,opt
f.mc.6x5.train.345,492,opt
f.mc.6x5.train.346,421,opt
f.mc.6x5.train.347,614,opt
f.mc.6x5.train.348,602,opt
f.mc.6x5.train.349,724,opt
f.mc.6x5.train.350,730,opt
f.mc.6x5.train.351,865,opt
f.mc.6x5.train.352,380,opt
f.mc.6x5.train.353,578,opt
f.mc.6x5.train.354,543,opt
f.mc.6x5.train.355,668,opt
f.mc.6x5.train.356,519,opt
f.mc.6x5.train.357,713,opt
f.mc.6x5.train.358,856,opt
f.mc.6x5.train.359,181,opt
f.mc.6x5.train.360,419,opt
f.mc.6x5.train.361,491,opt
f.mc.6x5.train.362,593,opt
f.mc.6x5.train.363,445,opt
f.mc.6x5.train.364,667,opt
f.mc.6x5.train.365,773,opt
f.mc.6x5.train.366,853,opt
f.mc.6x5.train.367,405,opt
f.mc.6x5.train.368,462,opt
f.mc.6x5.train.369,587,opt
f.mc.6x5.train.370,663,opt
f.mc.6x5.train.371,700,opt
f.mc.6x5.train.372,637,opt
f.mc.6x5.train.373,858,opt
f.mc.6x5.train.374,352,opt
f.mc.6x5.train.375,477,opt
f.mc.6x5.train.376,517,opt
f.mc.6x5.train.377,569,opt
f.mc.6x5.train.378,519,opt
f.mc.6x5.train.379,659,opt
f.mc.6x5.train.380,680,opt
f.mc.6x5.train.381,757,opt
f.mc.6x5.train.382,398,opt
f.mc.6x5.train.383,459,opt
f.mc.6x5.train.384,521,opt
f.mc.6x5.train.385,599,opt
f.mc.6x5.train.386,629,opt
f.mc.6x5.train.387,584,opt
f.mc.6x5.train.388,716,opt
f.mc.6x5.train.389,764,opt
f.mc.6x5.train.390,488,opt
f.mc.6x5.train.391,397,opt
f.mc.6x5.train.392,510,opt
f.mc.6x5.train.393,637,opt
f.mc.6x5.train.394,726,opt
f.mc.6x5.train.395,755,opt
f.mc.6x5.train.396,830,opt
f.mc.6x5.train.397,395,opt
f.mc.6x5.train.398,454,opt
f.mc.6x5.train.399,527,opt
f.mc.6x5.train.400,550,opt
f.mc.6x5.train.401,525,opt
f.mc.6x5.train.402,672,opt
f.mc.6x5.train.403,765,opt
f.mc.6x5.train.404,623,opt
f.mc.6x5.train.405,307,opt
f.mc.6x5.train.406,500,opt
f.mc.6x5.train.407,499,opt
f.mc.6x5.train.408,617,opt
f.mc.6x5.train.409,600,opt
f.mc.6x5.train.410,755,opt
f.mc.6x5.train.411,794,opt
f.mc.6x5.train.412,352,opt
f.mc.6x5.train.413,390,opt
f.mc.6x5.train.414,521,opt
f.mc.6x5.train.415,585,opt
f.mc.6x5.train.416,646,opt
f.mc.6x5.train.417,730,opt
f.mc.6x5.train.418,801,opt
f.mc.6x5.train.419,794,opt
f.mc.6x5.train.420,295,opt
f.mc.6x5.train.421,411,opt
f.mc.6x5.train.422,568,opt
f.mc.6x5.train.423,528,opt
f.mc.6x5.train.424,585,opt
f.mc.6x5.train.425,645,opt
f.mc.6x5.train.426,753,opt
f.mc.6x5.train.427,790,opt
f.mc.6x5.train.428,397,opt
f.mc.6x5.train.429,356,opt
f.mc.6x5.train.430,585,opt
f.mc.6x5.train.431,655,opt
f.mc.6x5.train.432,649,opt
f.mc.6x5.train.433,664,opt
f.mc.6x5.train.434,751,opt
f.mc.6x5.train.435,390,opt
f.mc.6x5.train.436,410,opt
f.mc.6x5.train.437,482,opt
f.mc.6x5.train.438,553,opt
f.mc.6x5.train.439,675,opt
f.mc.6x5.train.440,770,opt
f.mc.6x5.train.441,686,opt
f.mc.6x5.train.442,666,opt
f.mc.6x5.train.443,453,opt
f.mc.6x5.train.444,433,opt
f.mc.6x5.train.445,529,opt
f.mc.6x5.train.446,423,opt
f.mc.6x5.train.447,648,opt
f.mc.6x5.train.448,671,opt
f.mc.6x5.train.449,772,opt
f.mc.6x5.train.450,234,opt
f.mc.6x5.train.451,417,opt
f.mc.6x5.train.452,432,opt
f.mc.6x5.train.453,512,opt
f.mc.6x5.train.454,695,opt
f.mc.6x5.train.455,703,opt
f.mc.6x5.train.456,800,opt
f.mc.6x5.train.457,792,opt
f.mc.6x5.train.458,427,opt
f.mc.6x5.train.459,472,opt
f.mc.6x5.train.460,591,opt
f.mc.6x5.train.461,602,opt
f.mc.6x5.train.462,566,opt
f.mc.6x5.train.463,742,opt
f.mc.6x5.train.464,691,opt
f.mc.6x5.train.465,721,opt
f.mc.6x5.train.466,298,opt
f.mc.6x5.train.467,555,opt
f.mc.6x5.train.468,456,opt
f.mc.6x5.train.469,606,opt
f.mc.6x5.train.470,534,opt
f.mc.6x5.train.471,721,opt
f.mc.6x5.train.472,806,opt
f.mc.6x5.train.473,376,opt
f.mc.6x5.train.474,309,opt
f.mc.6x5.train.475,522,opt
f.mc.6x5.train.476,558,opt
f.mc.6x5.train.477,677,opt
f.mc.6x5.train.478,741,opt
f.mc.6x5.train.479,705,opt
f.mc.6x5.train.480,892,opt
f.mc.6x5.train.481,426,opt
f.mc.6x5.train.482,497,opt
f.mc.6x5.train.483,314,opt
f.mc.6x5.train.484,596,opt
f.mc.6x5.train.485,604,opt
f.mc.6x5.train.486,665,opt
f.mc.6x5.train.487,564,opt
f.mc.6x5.train.488,377,opt
f.mc.6x5.train.489,326,opt
f.mc.6x5.train.490,513,opt
f.mc.6x5.train.491,531,opt
f.mc.6x5.train.492,664,opt
f.mc.6x5.train.493,685,opt
f.mc.6x5.train.494,692,opt
f.mc.6x5.train.495,858,opt
f.mc.6x5.train.496,357,opt
f.mc.6x5.train.497,432,opt
f.mc.6x5.train.498,448,opt
f.mc.6x5.train.499,593,opt
f.mc.6x5.train.500,624,opt
f.mc.6x5.train.501,732,opt
f.mc.6x5.train.502,834,opt
f.mc.6x5.train.503,890,opt
f.mc.6x5.train.504,462,opt
f.mc.6x5.train.505,455,opt
f.mc.6x5.train.506,498,opt
f.mc.6x5.train.507,609,opt
f.mc.6x5.train.508,725,opt
f.mc.6x5.train.509,627,opt
f.mc.6x5.train.510,725,opt
f.mc.6x5.train.511,196,opt
f.mc.6x5.train.512,478,opt
f.mc.6x5.train.513,491,opt
f.mc.6x5.train.514,509,opt
f.mc.6x5.train.515,625,opt
f.mc.6x5.train.516,654,opt
f.mc.6x5.train.517,793,opt
f.mc.6x5.train.518,799,opt
f.mc.6x5.train.519,361,opt
f.mc.6x5.train.520,463,opt
f.mc.6x5.train.521,555,opt
f.mc.6x5.train.522,640,opt
f.mc.6x5.train.523,654,opt
f.mc.6x5.train.524,689,opt
f.mc.6x5.train.525,859,opt
f.mc.6x5.train.526,369,opt
f.mc.6x5.train.527,436,opt
f.mc.6x5.train.528,428,opt
f.mc.6x5.train.529,530,opt
f.mc.6x5.train.530,600,opt
f.mc.6x5.train.531,671,opt
f.mc.6x5.train.532,666,opt
f.mc.6x5.train.533,799,opt
f.mc.6x5.train.534,320,opt
f.mc.6x5.train.535,453,opt
f.mc.6x5.train.536,532,opt
f.mc.6x5.train.537,598,opt
f.mc.6x5.train.538,589,opt
f.mc.6x5.train.539,727,opt
f.mc.6x5.train.540,773,opt
f.mc.6x5.train.541,847,opt
f.mc.6x5.train.542,389,opt
f.mc.6x5.train.543,471,opt
f.mc.6x5.train.544,553,opt
f.mc.6x5.train.545,673,opt
f.mc.6x5.train.546,696,opt
f.mc.6x5.train.547,642,opt
f.mc.6x5.train.548,736,opt
f.mc.6x5.train.549,407,opt
f.mc.6x5.train.550,474,opt
f.mc.6x5.train.551,357,opt
f.mc.6x5.train.552,581,opt
f.mc.6x5.train.553,659,opt
f.mc.6x5.train.554,714,opt
f.mc.6x5.train.555,638,opt
f.mc.6x5.train.556,753,opt
f.mc.6x5.train.557,276,opt
f.mc.6x5.train.558,452,opt
f.mc.6x5.train.559,560,opt
f.mc.6x5.train.560,495,opt
f.mc.6x5.train.561,600,opt
f.mc.6x5.train.562,710,opt
f.mc.6x5.train.563,873,opt
f.mc.6x5.train.564,294,opt
f.mc.6x5.train.565,435,opt
f.mc.6x5.train.566,513,opt
f.mc.6x5.train.567,642,opt
f.mc.6x5.train.568,603,opt
f.mc.6x5.train.569,560,opt
f.mc.6x5.train.570,703,opt
f.mc.6x5.train.571,724,opt
f.mc.6x5.train.572,333,opt
f.mc.6x5.train.573,283,opt
f.mc.6x5.train.574,485,opt
f.mc.6x5.train.575,488,opt
f.mc.6x5.train.576,681,opt
f.mc.6x5.train.577,696,opt
f.mc.6x5.train.578,810,opt
f.mc.6x5.train.579,758,opt
f.mc.6x5.train.580,433,opt
f.mc.6x5.train.581,427,opt
f.mc.6x5.train.582,582,opt
f.mc.6x5.train.583,526,opt
f.mc.6x5.train.584,727,opt
f.mc.6x5.train.585,699,opt
f.mc.6x5.train.586,843,opt
f.mc.6x5.train.587,420,opt
f.mc.6x5.train.588,434,opt
f.mc.6x5.train.589,479,opt
f.mc.6x5.train.590,553,opt
f.mc.6x5.train.591,694,opt
f.mc.6x5.train.592,526,opt
f.mc.6x5.train.593,726,opt
f.mc.6x5.train.594,831,opt
f.mc.6x5.train.595,430,opt
f.mc.6x5.train.596,294,opt
f.mc.6x5.train.597,517,opt
f.mc.6x5.train.598,609,opt
f.mc.6x5.train.599,717,opt
f.mc.6x5.train.600,787,opt
f.mc.6x5.train.601,670,opt
f.mc.6x5.train.602,323,opt
f.mc.6x5.train.603,376,opt
f.mc.6x5.train.604,522,opt
f.mc.6x5.train.605,466,opt
f.mc.6x5.train.606,604,opt
f.mc.6x5.train.607,669,opt
f.mc.6x5.train.608,799,opt
f.mc.6x5.train.609,827,opt
f.mc.6x5.train.610,411,opt
f.mc.6x5.train.611,456,opt
f.mc.6x5.train.612,512,opt
f.mc.6x5.train.613,580,opt
f.mc.6x5.train.614,613,opt
f.mc.6x5.train.615,692,opt
f.mc.6x5.train.616,649,opt
f.mc.6x5.train.617,799,opt
f.mc.6x5.train.618,359,opt
f.mc.6x5.train.619,470,opt
f.mc.6x5.train.620,420,opt
f.mc.6x5.train.621,569,opt
f.mc.6x5.train.622,600,opt
f.mc.6x5.train.623,812,opt
f.mc.6x5.train.624,824,opt
f.mc.6x5.train.625,375,opt
f.mc.6x5.train.626,426,opt
f.mc.6x5.train.627,566,opt
f.mc.6x5.train.628,556,opt
f.mc.6x5.train.629,647,opt
f.mc.6x5.train.630,704,opt
f.mc.6x5.train.631,798,opt
f.mc.6x5.train.632,853,opt
f.mc.6x5.train.633,196,opt
f.mc.6x5.train.634,363,opt
f.mc.6x5.train.635,559,opt
f.mc.6x5.train.636,590,opt
f.mc.6x5.train.637,623,opt
f.mc.6x5.train.638,660,opt
f.mc.6x5.train.639,820,opt
f.mc.6x5.train.640,348,opt
f.mc.6x5.train.641,454,opt
f.mc.6x5.train.642,459,opt
f.mc.6x5.train.643,592,opt
f.mc.6x5.train.644,665,opt
f.mc.6x5.train.645,691,opt
f.mc.6x5.train.646,616,opt
f.mc.6x5.train.647,757,opt
f.mc.6x5.train.648,412,opt
f.mc.6x5.train.649,442,opt
f.mc.6x5.train.650,554,opt
f.mc.6x5.train.651,559,opt
f.mc.6x5.train.652,690,opt
f.mc.6x5.train.653,649,opt
f.mc.6x5.train.654,722,opt
f.mc.6x5.train.655,755,opt
f.mc.6x5.train.656,358,opt
f.mc.6x5.train.657,453,opt
f.mc.6x5.train.658,468,opt
f.mc.6x5.train.659,658,opt
f.mc.6x5.train.660,634,opt
f.mc.6x5.train.661,711,opt
f.mc.6x5.train.662,703,opt
f.mc.6x5.train.663,331,opt
f.mc.6x5.train.664,482,opt
f.mc.6x5.train.665,454,opt
f.mc.6x5.train.666,495,opt
f.mc.6x5.train.667,565,opt
f.mc.6x5.train.668,730,opt
f.mc.6x5.train.669,718,opt
f.mc.6x5.train.670,794,opt
f.mc.6x5.train.671,370,opt
f.mc.6x5.train.672,558,opt
f.mc.6x5.train.673,575,opt
f.mc.6x5.train.674,659,opt
f.mc.6x5.train.675,487,opt
f.mc.6x5.train.676,711,opt
f.mc.6x5.train.677,771,opt
f.mc.6x5.train.678,253,opt
f.mc.6x5.train.679,302,opt
f.mc.6x5.train.680,486,opt
f.mc.6x5.train.681,497,opt
f.mc.6x5.train.682,601,opt
f.mc.6x5.train.683,709,opt
f.mc.6x5.train.684,772,opt
f.mc.6x5.train.685,860,opt
f.mc.6x5.train.686,355,opt
f.mc.6x5.train.687,425,opt
f.mc.6x5.train.688,539,opt
f.mc.6x5.train.689,635,opt
f.mc.6x5.train.690,601,opt
f.mc.6x5.train.691,714,opt
f.mc.6x5.train.692,715,opt
f.mc.6x5.train.693,842,opt
f.mc.6x5.train.694,422,opt
f.mc.6x5.train.695,502,opt
f.mc.6x5.train.696,575,opt
f.mc.6x5.train.697,527,opt
f.mc.6x5.train.698,669,opt
f.mc.6x5.train.699,615,opt
f.mc.6x5.train.700,799,opt
f.mc.6x5.train.701,294,opt
f.mc.6x5.train.702,434,opt
f.mc.6x5.train.703,357,opt
f.mc.6x5.train.704,578,opt
f.mc.6x5.train.705,644,opt
f.mc.6x5.train.706,715,opt
f.mc.6x5.train.707,644,opt
f.mc.6x5.train.708,709,opt
f.mc.6x5.train.709,462,opt
f.mc.6x5.train.710,376,opt
f.mc.6x5.train.711,522,opt
f.mc.6x5.train.712,537,opt
f.mc.6x5.train.713,714,opt
f.mc.6x5.train.714,746,opt
f.mc.6x5.train.715,813,opt
f.mc.6x5.train.716,340,opt
f.mc.6x5.train.717,450,opt
f.mc.6x5.train.718,414,opt
f.mc.6x5.train.719,528,opt
f.mc.6x5.train.720,600,opt
f.mc.6x5.train.721,733,opt
f.mc.6x5.train.722,771,opt
f.mc.6x5.train.723,785,opt
f.mc.6x5.train.724,340,opt
f.mc.6x5.train.725,429,opt
f.mc.6x5.train.726,486,opt
f.mc.6x5.train.727,511,opt
f.mc.6x5.train.728,684,opt
f.mc.6x5.train.729,712,opt
f.mc.6x5.train.730,761,opt
f.mc.6x5.train.731,765,opt
f.mc.6x5.train.732,425,opt
f.mc.6x5.train.733,510,opt
f.mc.6x5.train.734,569,opt
f.mc.6x5.train.735,628,opt
f.mc.6x5.train.736,715,opt
f.mc.6x5.train.737,780,opt
f.mc.6x5.train.738,706,opt
f.mc.6x5.train.739,289,opt
f.mc.6x5.train.740,290,opt
f.mc.6x5.train.741,451,opt
f.mc.6x5.train.742,466,opt
f.mc.6x5.train.743,564,opt
f.mc.6x5.train.744,707,opt
f.mc.6x5.train.745,711,opt
f.mc.6x5.train.746,870,opt
f.mc.6x5.train.747,359,opt
f.mc.6x5.train.748,430,opt
f.mc.6x5.train.749,512,opt
f.mc.6x5.train.750,624,opt
f.mc.6x5.train.751,658,opt
f.mc.6x5.train.752,665,opt
f.mc.6x5.train.753,687,opt
f.mc.6x5.train.754,376,opt
f.mc.6x5.train.755,423,opt
f.mc.6x5.train.756,480,opt
f.mc.6x5.train.757,559,opt
f.mc.6x5.train.758,673,opt
f.mc.6x5.train.759,754,opt
f.mc.6x5.train.760,750,opt
f.mc.6x5.train.761,722,opt
f.mc.6x5.train.762,384,opt
f.mc.6x5.train.763,392,opt
f.mc.6x5.train.764,507,opt
f.mc.6x5.train.765,448,opt
f.mc.6x5.train.766,663,opt
f.mc.6x5.train.767,650,opt
f.mc.6x5.train.768,796,opt
f.mc.6x5.train.769,859,opt
f.mc.6x5.train.770,414,opt
f.mc.6x5.train.771,426,opt
f.mc.6x5.train.772,518,opt
f.mc.6x5.train.773,594,opt
f.mc.6x5.train.774,700,opt
f.mc.6x5.train.775,712,opt
f.mc.6x5.train.776,779,opt
