Problem,NrFeat,Model,Prob,TimeIndependent,Training.Rho,NTrain,Validation.Rho,NValidation,Test.Rho,NTest
j.rnd,3,135,equal,TRUE,39.28974,240,39.33775,60,39.58922,200
j.rnd,3,136,equal,TRUE,60.61691,240,57.71174,60,59.84687,200
j.rnd,3,137,equal,TRUE,53.9587,240,55.94086,60,56.35965,200
j.rnd,3,138,equal,TRUE,44.17303,240,43.1222,60,42.74102,200
j.rnd,3,139,equal,TRUE,36.34318,240,35.91984,60,35.09154,200
j.rnd,3,140,equal,TRUE,55.17944,240,57.21832,60,57.09733,200
j.rnd,3,141,equal,TRUE,37.89575,240,38.2374,60,39.20313,200
j.rnd,3,142,equal,TRUE,48.32473,240,46.48312,60,49.27675,200
j.rnd,3,143,equal,TRUE,37.24229,240,36.54756,60,36.93401,200
j.rnd,3,144,equal,TRUE,34.34713,240,32.99411,60,32.9227,200
j.rnd,3,145,equal,TRUE,19.92234,240,19.72112,60,19.6252,200
j.rnd,3,146,equal,TRUE,55.6439,240,58.99445,60,55.04283,200
j.rnd,3,147,equal,TRUE,29.59424,240,27.66773,60,29.66629,200
j.rnd,3,148,equal,TRUE,53.00945,240,53.33004,60,52.08057,200
j.rnd,3,149,equal,TRUE,45.35477,240,46.20007,60,47.29309,200
j.rnd,3,150,equal,TRUE,43.35899,240,40.27428,60,44.31648,200
j.rnd,3,151,equal,TRUE,33.75549,240,33.05597,60,32.17757,200
j.rnd,3,152,equal,TRUE,20.95865,240,19.95115,60,20.15542,200
j.rnd,3,153,equal,TRUE,57.25646,240,56.61304,60,56.64678,200
j.rnd,3,154,equal,TRUE,30.79389,240,30.06629,60,32.02243,200
j.rnd,3,155,equal,TRUE,52.65514,240,54.09143,60,52.89147,200
j.rnd,3,156,equal,TRUE,35.71778,240,35.6737,60,34.22085,200
j.rnd,3,157,equal,TRUE,43.68065,240,39.28697,60,43.02185,200
j.rnd,3,158,equal,TRUE,43.55429,240,38.9788,60,42.74833,200
j.rnd,3,159,equal,TRUE,34.34713,240,32.99411,60,32.9227,200
j.rnd,3,160,equal,TRUE,20.14168,240,19.26051,60,19.44299,200
j.rnd,3,161,equal,TRUE,48.88759,240,46.41977,60,49.902,200
j.rnd,3,162,equal,TRUE,25.5163,240,25.77691,60,27.26768,200
j.rnd,3,163,equal,TRUE,43.65237,240,42.96674,60,42.89765,200
j.rnd,3,164,equal,TRUE,34.34713,240,32.99411,60,32.9227,200
j.rnd,3,165,equal,TRUE,33.76408,240,33.05597,60,32.27396,200
j.rnd,3,166,equal,TRUE,45.13257,240,41.42008,60,44.35418,200
j.rnd,3,167,equal,TRUE,44.63927,240,41.31147,60,43.84388,200
j.rnd,3,168,equal,TRUE,44.55009,240,41.20461,60,43.98218,200
j.rnd,3,169,equal,TRUE,32.44777,240,31.86683,60,32.74643,200
j.rnd,3,170,equal,TRUE,17.40384,240,17.55832,60,17.25181,200
j.rnd,3,171,equal,TRUE,21.79965,240,21.2968,60,21.39729,200
j.rnd,3,172,equal,TRUE,55.46606,240,55.11634,60,54.6233,200
j.rnd,3,173,equal,TRUE,43.62146,240,46.13084,60,43.21521,200
j.rnd,3,174,equal,TRUE,50.39991,240,47.72678,60,50.3796,200
j.rnd,3,175,equal,TRUE,51.7646,240,51.52172,60,51.53134,200
j.rnd,3,176,equal,TRUE,39.78204,240,39.52021,60,40.46546,200
j.rnd,3,177,equal,TRUE,32.73696,240,31.09661,60,31.4049,200
j.rnd,3,178,equal,TRUE,27.29069,240,27.22528,60,27.94487,200
j.rnd,3,179,equal,TRUE,25.7018,240,25.49068,60,26.23662,200
j.rnd,3,180,equal,TRUE,48.17018,240,48.6662,60,47.8371,200
j.rnd,3,181,equal,TRUE,60.10166,240,61.63586,60,59.8479,200
j.rnd,3,182,equal,TRUE,43.24098,240,44.76616,60,41.90905,200
j.rnd,3,183,equal,TRUE,45.20975,240,44.37258,60,44.28741,200
j.rnd,3,184,equal,TRUE,41.00986,240,37.21671,60,40.80514,200
j.rnd,3,185,equal,TRUE,43.52704,240,46.13084,60,43.27263,200
j.rnd,3,186,equal,TRUE,49.73045,240,51.59705,60,50.90311,200
j.rnd,3,187,equal,TRUE,51.68221,240,53.09563,60,51.5336,200
j.rnd,3,188,equal,TRUE,30.65232,240,31.39487,60,30.98087,200
j.rnd,3,189,equal,TRUE,38.37834,240,38.7005,60,37.8752,200
j.rnd,3,190,equal,TRUE,25.84365,240,25.81862,60,26.91904,200
j.rnd,3,191,equal,TRUE,52.19774,240,51.4212,60,50.73377,200
j.rnd,3,192,equal,TRUE,43.27854,240,43.20421,60,42.39845,200
j.rnd,3,193,equal,TRUE,56.08729,240,56.89123,60,55.77723,200
j.rnd,3,194,equal,TRUE,49.36725,240,49.2433,60,49.78325,200
j.rnd,3,195,equal,TRUE,29.73911,240,29.92699,60,30.19548,200
j.rnd,3,196,equal,TRUE,38.94067,240,38.16991,60,38.52889,200
j.rnd,3,197,equal,TRUE,29.95102,240,30.3943,60,29.43562,200
j.rnd,3,198,equal,TRUE,53.51565,240,50.38647,60,54.51714,200
j.rnd,3,199,equal,TRUE,39.14526,240,39.71249,60,38.45714,200
j.rnd,3,200,equal,TRUE,56.0495,240,55.96825,60,57.84269,200
j.rnd,3,201,equal,TRUE,47.73778,240,46.06926,60,46.41687,200
j.rnd,3,202,equal,TRUE,44.23952,240,41.36257,60,44.83461,200
j.rnd,3,203,equal,TRUE,44.02264,240,42.62587,60,43.76386,200
j.rnd,3,204,equal,TRUE,37.30196,240,37.42057,60,36.9261,200
j.rnd,3,205,equal,TRUE,22.25507,240,22.59637,60,21.0715,200
j.rnd,3,206,equal,TRUE,51.3702,240,51.75014,60,51.24427,200
j.rnd,3,207,equal,TRUE,26.90738,240,26.72547,60,28.56872,200
j.rnd,3,208,equal,TRUE,45.41156,240,45.52794,60,44.29972,200
j.rnd,3,209,equal,TRUE,38.49802,240,38.63002,60,37.92989,200
j.rnd,3,210,equal,TRUE,38.71162,240,37.99487,60,39.05769,200
j.rnd,3,211,equal,TRUE,48.80607,240,47.83186,60,48.89681,200
j.rnd,3,212,equal,TRUE,38.25002,240,38.10278,60,37.81172,200
j.rnd,3,213,equal,TRUE,37.46946,240,37.02251,60,37.33673,200
j.rnd,3,214,equal,TRUE,20.98491,240,21.45127,60,21.6694,200
j.rnd,3,215,equal,TRUE,51.45444,240,53.20237,60,52.26496,200
j.rnd,3,216,equal,TRUE,29.85679,240,28.93363,60,31.03774,200
j.rnd,3,217,equal,TRUE,53.2119,240,53.28384,60,51.52546,200
j.rnd,3,218,equal,TRUE,36.02619,240,35.00306,60,37.10341,200
