Problem,NrFeat,Model,Prob,TimeIndependent,Training.Rho,NTrain,Validation.Rho,NValidation,Test.Rho,NTest
f.rnd,1,1,equal,TRUE,32.64459,214,32.82294,54,34.69587,177
f.rnd,1,10,equal,TRUE,18.56947,214,19.19492,54,18.4966,177
f.rnd,1,11,equal,TRUE,18.56947,214,19.19492,54,18.4966,177
f.rnd,1,12,equal,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,1,13,equal,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,1,14,equal,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,1,15,equal,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,1,16,equal,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,1,2,equal,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,1,3,equal,TRUE,18.56947,214,19.19492,54,18.4966,177
f.rnd,1,4,equal,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,1,5,equal,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,1,6,equal,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,1,7,equal,TRUE,24.36447,214,25.50008,54,24.41112,177
f.rnd,1,8,equal,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,1,9,equal,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,16,1,equal,TRUE,22.72757,214,22.53574,54,21.95743,177
f.rnd,2,1,equal,TRUE,33.52927,214,31.69679,54,33.53449,177
f.rnd,2,10,equal,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,11,equal,TRUE,29.71981,214,29.31324,54,30.47513,177
f.rnd,2,12,equal,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,2,13,equal,TRUE,17.43504,214,16.93545,54,17.7044,177
f.rnd,2,14,equal,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,2,15,equal,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,2,16,equal,TRUE,24.14699,214,24.44355,54,24.00768,177
f.rnd,2,2,equal,TRUE,33.46378,214,31.49895,54,33.4668,177
f.rnd,2,3,equal,TRUE,33.28996,214,31.884,54,33.49362,177
f.rnd,2,4,equal,TRUE,21.10336,214,20.87035,54,21.04383,177
f.rnd,2,5,equal,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,6,equal,TRUE,17.76548,214,17.60321,54,17.84502,177
f.rnd,2,7,equal,TRUE,22.49726,214,22.57099,54,22.44402,177
f.rnd,2,8,equal,TRUE,28.42668,214,28.23848,54,27.57867,177
f.rnd,2,9,equal,TRUE,27.96955,214,27.64752,54,27.40996,177
f.rnd,2,100,equal,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,101,equal,TRUE,18.35841,214,18.17437,54,18.14347,177
f.rnd,2,102,equal,TRUE,18.30618,214,18.63624,54,18.777,177
