Problem,NrFeat,Model,Prob,TimeIndependent,Training.Rho,NTrain,Validation.Rho,NValidation,Test.Rho,NTest
j.rnd,1,1,equal,TRUE,50.61861,240,51.02285,60,52.00452,200
j.rnd,1,10,equal,TRUE,34.34713,240,32.99411,60,32.9227,200
j.rnd,1,11,equal,TRUE,34.34713,240,32.99411,60,32.9227,200
j.rnd,1,12,equal,TRUE,27.59194,240,26.95074,60,27.03289,200
j.rnd,1,13,equal,TRUE,24.63096,240,25.62513,60,24.85108,200
j.rnd,1,14,equal,TRUE,27.59194,240,26.95074,60,27.03289,200
j.rnd,1,15,equal,TRUE,45.35285,240,45.05016,60,47.75441,200
j.rnd,1,16,equal,TRUE,21.85383,240,22.89454,60,21.98758,200
j.rnd,1,2,equal,TRUE,30.33286,240,30.34654,60,30.36452,200
j.rnd,1,3,equal,TRUE,34.34713,240,32.99411,60,32.9227,200
j.rnd,1,4,equal,TRUE,21.48496,240,21.08996,60,22.1712,200
j.rnd,1,5,equal,TRUE,53.59787,240,55.27942,60,55.10891,200
j.rnd,1,6,equal,TRUE,43.02205,240,43.69357,60,42.21849,200
j.rnd,1,7,equal,TRUE,59.20477,240,58.93109,60,58.26187,200
j.rnd,1,8,equal,TRUE,45.6085,240,45.5111,60,45.03943,200
j.rnd,1,9,equal,TRUE,44.67777,240,44.01535,60,43.94366,200
j.rnd,16,1,equal,TRUE,28.23254,240,26.3584,60,28.83696,200
j.rnd,2,1,equal,TRUE,42.12603,240,38.94345,60,42.52851,200
j.rnd,2,10,equal,TRUE,32.40138,240,33.24261,60,32.44525,200
j.rnd,2,11,equal,TRUE,40.48996,240,38.94429,60,41.58101,200
j.rnd,2,12,equal,TRUE,29.62773,240,27.91423,60,29.23974,200
j.rnd,2,13,equal,TRUE,25.21987,240,24.86103,60,25.591,200
j.rnd,2,14,equal,TRUE,22.28087,240,22.43461,60,23.07297,200
j.rnd,2,15,equal,TRUE,38.81136,240,38.18862,60,38.92987,200
j.rnd,2,16,equal,TRUE,58.34403,240,57.90238,60,58.68246,200
j.rnd,2,2,equal,TRUE,42.08869,240,38.91281,60,42.19298,200
j.rnd,2,3,equal,TRUE,42.18644,240,39.87347,60,42.59768,200
j.rnd,2,4,equal,TRUE,33.68033,240,33.49664,60,34.00319,200
j.rnd,2,5,equal,TRUE,15.95492,240,16.68918,60,16.15283,200
j.rnd,2,6,equal,TRUE,22.45839,240,21.6833,60,21.37222,200
j.rnd,2,7,equal,TRUE,45.19766,240,41.23787,60,46.32306,200
j.rnd,2,8,equal,TRUE,37.23056,240,38.28174,60,35.60828,200
j.rnd,2,9,equal,TRUE,43.63505,240,42.42003,60,43.33869,200
j.rnd,2,100,equal,TRUE,44.95864,240,44.95873,60,47.33529,200
j.rnd,2,101,equal,TRUE,33.82781,240,32.91722,60,32.11926,200
j.rnd,2,102,equal,TRUE,37.09684,240,34.05139,60,36.38548,200
j.rnd,2,103,equal,TRUE,49.93952,240,52.42154,60,52.22689,200
j.rnd,2,104,equal,TRUE,50.03585,240,52.30876,60,51.6485,200
j.rnd,2,105,equal,TRUE,50.10629,240,50.01101,60,50.94518,200
j.rnd,2,106,equal,TRUE,28.29967,240,27.57583,60,28.13553,200
j.rnd,2,107,equal,TRUE,16.48709,240,16.50593,60,16.42126,200
j.rnd,2,108,equal,TRUE,14.48575,240,14.1171,60,15.15659,200
j.rnd,2,109,equal,TRUE,20.05425,240,19.77682,60,20.69399,200
j.rnd,2,110,equal,TRUE,27.24657,240,27.75297,60,27.80641,200
j.rnd,2,111,equal,TRUE,21.68728,240,21.4824,60,21.59641,200
j.rnd,2,112,equal,TRUE,37.12053,240,36.34458,60,38.10709,200
j.rnd,2,113,equal,TRUE,21.85383,240,22.88814,60,21.9613,200
j.rnd,2,114,equal,TRUE,21.96945,240,22.66449,60,22.45614,200
j.rnd,2,115,equal,TRUE,14.55437,240,14.26582,60,15.08772,200
j.rnd,2,116,equal,TRUE,15.07371,240,14.84642,60,15.50972,200
j.rnd,2,117,equal,TRUE,22.70593,240,23.60014,60,22.78226,200
j.rnd,2,118,equal,TRUE,21.56626,240,22.52623,60,21.58168,200
j.rnd,2,119,equal,TRUE,22.7184,240,23.62496,60,22.78159,200
j.rnd,2,120,equal,TRUE,24.37648,240,25.80311,60,24.58597,200
j.rnd,2,17,equal,TRUE,36.95543,240,37.29015,60,35.69165,200
j.rnd,2,18,equal,TRUE,40.21694,240,38.65217,60,39.89159,200
j.rnd,2,19,equal,TRUE,38.89387,240,39.49044,60,40.90337,200
j.rnd,2,20,equal,TRUE,36.97823,240,37.78398,60,35.71206,200
j.rnd,2,21,equal,TRUE,51.71866,240,51.16834,60,51.44174,200
j.rnd,2,22,equal,TRUE,50.47062,240,49.66143,60,52.41172,200
j.rnd,2,23,equal,TRUE,30.33286,240,30.34654,60,30.43248,200
j.rnd,2,24,equal,TRUE,34.24506,240,32.99411,60,32.90398,200
j.rnd,2,25,equal,TRUE,21.48496,240,21.08996,60,22.1712,200
j.rnd,2,26,equal,TRUE,52.97327,240,54.49386,60,55.22,200
j.rnd,2,27,equal,TRUE,42.56683,240,43.00435,60,42.59115,200
j.rnd,2,28,equal,TRUE,58.22799,240,57.40899,60,57.79718,200
j.rnd,2,29,equal,TRUE,47.3862,240,48.21108,60,48.85368,200
j.rnd,2,30,equal,TRUE,30.39055,240,29.83506,60,29.37869,200
j.rnd,2,31,equal,TRUE,33.9328,240,32.98486,60,32.24485,200
j.rnd,2,32,equal,TRUE,21.6283,240,21.12874,60,22.24392,200
j.rnd,2,33,equal,TRUE,47.25752,240,46.84534,60,48.52037,200
j.rnd,2,34,equal,TRUE,38.77834,240,39.58673,60,39.08249,200
j.rnd,2,35,equal,TRUE,56.14711,240,53.86556,60,57.36486,200
j.rnd,2,36,equal,TRUE,44.89019,240,45.06057,60,45.22468,200
j.rnd,2,37,equal,TRUE,42.01278,240,38.70913,60,42.56559,200
j.rnd,2,38,equal,TRUE,42.04031,240,38.5797,60,42.01908,200
j.rnd,2,39,equal,TRUE,34.34713,240,32.99411,60,32.9227,200
j.rnd,2,40,equal,TRUE,22.45682,240,21.6833,60,21.41405,200
j.rnd,2,41,equal,TRUE,43.19955,240,41.89798,60,43.56354,200
j.rnd,2,42,equal,TRUE,25.27163,240,24.95038,60,25.61142,200
j.rnd,2,43,equal,TRUE,40.28246,240,38.56017,60,39.94398,200
j.rnd,2,44,equal,TRUE,34.27388,240,32.99411,60,32.90398,200
j.rnd,2,45,equal,TRUE,33.99644,240,32.98057,60,32.37544,200
j.rnd,2,46,equal,TRUE,47.94698,240,44.44042,60,47.48153,200
j.rnd,2,47,equal,TRUE,36.63682,240,35.89737,60,35.78793,200
j.rnd,2,48,equal,TRUE,34.34713,240,32.99411,60,32.9227,200
j.rnd,2,49,equal,TRUE,21.38208,240,21.51093,60,20.63007,200
j.rnd,2,50,equal,TRUE,50.52242,240,53.77067,60,51.15347,200
j.rnd,2,51,equal,TRUE,26.73365,240,25.29527,60,26.52392,200
j.rnd,2,52,equal,TRUE,46.34629,240,44.36035,60,47.66557,200
j.rnd,2,53,equal,TRUE,34.03696,240,33.13655,60,33.12603,200
j.rnd,2,54,equal,TRUE,34.48469,240,36.23235,60,33.86611,200
j.rnd,2,55,equal,TRUE,34.34713,240,32.99411,60,32.9227,200
j.rnd,2,56,equal,TRUE,50.45282,240,48.07184,60,50.78096,200
j.rnd,2,57,equal,TRUE,30.1093,240,30.3441,60,30.66674,200
j.rnd,2,58,equal,TRUE,36.07953,240,34.16883,60,35.55258,200
j.rnd,2,59,equal,TRUE,25.90492,240,26.6468,60,26.39061,200
j.rnd,2,60,equal,TRUE,38.40511,240,36.34091,60,39.67274,200
j.rnd,2,61,equal,TRUE,40.2791,240,38.95586,60,40.48165,200
j.rnd,2,62,equal,TRUE,52.71762,240,53.17995,60,54.75252,200
j.rnd,2,63,equal,TRUE,30.65623,240,30.99184,60,29.88907,200
j.rnd,2,64,equal,TRUE,46.02554,240,45.9917,60,46.95613,200
j.rnd,2,65,equal,TRUE,36.22961,240,34.26282,60,35.39416,200
j.rnd,2,66,equal,TRUE,35.98724,240,34.69103,60,35.08026,200
j.rnd,2,67,equal,TRUE,48.79803,240,46.31267,60,50.03121,200
j.rnd,2,68,equal,TRUE,30.33286,240,30.34654,60,30.36984,200
j.rnd,2,69,equal,TRUE,50.23876,240,52.66636,60,49.88966,200
j.rnd,2,70,equal,TRUE,49.26242,240,52.76118,60,50.06418,200
j.rnd,2,71,equal,TRUE,36.4003,240,36.83734,60,36.94937,200
j.rnd,2,72,equal,TRUE,39.02573,240,38.48739,60,39.17307,200
j.rnd,2,73,equal,TRUE,53.60855,240,53.85101,60,53.26429,200
j.rnd,2,74,equal,TRUE,26.00085,240,26.38268,60,25.41987,200
j.rnd,2,75,equal,TRUE,43.0989,240,46.22881,60,44.23273,200
j.rnd,2,76,equal,TRUE,50.49897,240,53.1826,60,50.1365,200
j.rnd,2,77,equal,TRUE,23.36567,240,24.46746,60,23.48166,200
j.rnd,2,78,equal,TRUE,26.8821,240,26.7188,60,26.98547,200
j.rnd,2,79,equal,TRUE,50.32728,240,48.06834,60,51.17259,200
j.rnd,2,80,equal,TRUE,30.12098,240,30.3441,60,30.65783,200
j.rnd,2,81,equal,TRUE,36.09647,240,34.16883,60,35.49048,200
j.rnd,2,82,equal,TRUE,25.86023,240,26.53187,60,26.27811,200
j.rnd,2,83,equal,TRUE,52.18763,240,50.74848,60,51.40988,200
j.rnd,2,84,equal,TRUE,40.1063,240,39.43409,60,39.90625,200
j.rnd,2,85,equal,TRUE,52.23274,240,52.65571,60,54.30497,200
j.rnd,2,86,equal,TRUE,30.53485,240,30.1557,60,30.66516,200
j.rnd,2,87,equal,TRUE,45.8361,240,45.9917,60,46.97835,200
j.rnd,2,88,equal,TRUE,36.10934,240,34.16883,60,35.48085,200
j.rnd,2,89,equal,TRUE,35.75436,240,35.14268,60,34.84935,200
j.rnd,2,90,equal,TRUE,27.59194,240,26.95074,60,27.03289,200
j.rnd,2,91,equal,TRUE,26.03393,240,26.33549,60,26.5472,200
j.rnd,2,92,equal,TRUE,49.4941,240,52.42358,60,50.06849,200
j.rnd,2,93,equal,TRUE,30.51558,240,29.11427,60,29.14019,200
j.rnd,2,94,equal,TRUE,33.77746,240,32.85405,60,32.15772,200
j.rnd,2,95,equal,TRUE,26.07008,240,24.87311,60,25.54271,200
j.rnd,2,96,equal,TRUE,51.63786,240,56.37752,60,54.43818,200
j.rnd,2,97,equal,TRUE,39.83171,240,40.53086,60,38.95145,200
j.rnd,2,98,equal,TRUE,52.51785,240,54.86212,60,54.97959,200
j.rnd,2,99,equal,TRUE,46.35433,240,43.73857,60,48.1897,200
j.rnd,3,1,equal,TRUE,42.09051,240,38.63802,60,42.39586,200
j.rnd,3,10,equal,TRUE,33.69124,240,31.35341,60,34.50848,200
j.rnd,3,11,equal,TRUE,31.8541,240,31.78823,60,33.67327,200
j.rnd,3,12,equal,TRUE,31.50258,240,32.47587,60,33.49469,200
j.rnd,3,13,equal,TRUE,31.66562,240,32.48885,60,33.49365,200
j.rnd,3,14,equal,TRUE,30.93431,240,28.48096,60,30.54918,200
j.rnd,3,15,equal,TRUE,16.85187,240,17.99052,60,16.97197,200
j.rnd,3,16,equal,TRUE,18.83772,240,17.30656,60,19.13895,200
j.rnd,3,2,equal,TRUE,29.65247,240,30.01828,60,28.82728,200
j.rnd,3,3,equal,TRUE,30.10024,240,30.34486,60,28.99087,200
j.rnd,3,4,equal,TRUE,29.85106,240,30.48029,60,28.94121,200
j.rnd,3,5,equal,TRUE,46.90628,240,43.80084,60,46.54376,200
j.rnd,3,6,equal,TRUE,47.34593,240,43.82567,60,47.00754,200
j.rnd,3,7,equal,TRUE,47.24855,240,43.20041,60,47.25469,200
j.rnd,3,8,equal,TRUE,34.13803,240,34.62503,60,33.9989,200
j.rnd,3,9,equal,TRUE,27.22894,240,26.12516,60,28.43298,200
j.rnd,3,100,equal,TRUE,47.25021,240,42.84652,60,47.83293,200
j.rnd,3,101,equal,TRUE,47.32758,240,43.29386,60,48.12477,200
j.rnd,3,102,equal,TRUE,40.21694,240,38.65217,60,39.96998,200
j.rnd,3,103,equal,TRUE,28.41414,240,28.07496,60,30.13425,200
j.rnd,3,104,equal,TRUE,46.80757,240,42.68241,60,47.88275,200
j.rnd,3,105,equal,TRUE,26.34309,240,26.35039,60,26.70383,200
j.rnd,3,106,equal,TRUE,42.22059,240,38.73486,60,42.2929,200
j.rnd,3,107,equal,TRUE,41.6738,240,37.92748,60,41.40028,200
j.rnd,3,108,equal,TRUE,34.27388,240,32.99411,60,32.90398,200
j.rnd,3,109,equal,TRUE,21.96815,240,21.38844,60,21.36042,200
j.rnd,3,110,equal,TRUE,43.87931,240,42.69866,60,44.50417,200
j.rnd,3,111,equal,TRUE,25.302,240,24.91244,60,25.58547,200
j.rnd,3,112,equal,TRUE,40.33771,240,38.72681,60,39.69678,200
j.rnd,3,113,equal,TRUE,40.70966,240,38.39364,60,41.73082,200
j.rnd,3,114,equal,TRUE,40.81848,240,37.62348,60,41.30845,200
j.rnd,3,115,equal,TRUE,33.9328,240,32.98486,60,32.24485,200
j.rnd,3,116,equal,TRUE,23.26066,240,22.95376,60,22.31678,200
j.rnd,3,117,equal,TRUE,46.92261,240,48.09799,60,47.46337,200
j.rnd,3,118,equal,TRUE,24.95454,240,25.21589,60,24.95449,200
j.rnd,3,119,equal,TRUE,43.19588,240,41.97584,60,42.26238,200
j.rnd,3,120,equal,TRUE,34.12889,240,33.17475,60,32.29605,200
j.rnd,3,17,equal,TRUE,33.23525,240,29.81885,60,32.0522,200
j.rnd,3,18,equal,TRUE,34.19783,240,33.78044,60,34.08631,200
j.rnd,3,19,equal,TRUE,29.7742,240,28.08805,60,31.77138,200
j.rnd,3,20,equal,TRUE,28.44404,240,27.16784,60,29.11801,200
j.rnd,3,21,equal,TRUE,47.06857,240,43.35954,60,47.2676,200
j.rnd,3,22,equal,TRUE,47.20568,240,44.36221,60,46.69505,200
j.rnd,3,23,equal,TRUE,47.01407,240,43.8331,60,46.78449,200
j.rnd,3,24,equal,TRUE,43.68266,240,43.42178,60,44.20926,200
j.rnd,3,25,equal,TRUE,26.99076,240,26.45819,60,28.59703,200
j.rnd,3,26,equal,TRUE,27.84166,240,28.056,60,30.23382,200
j.rnd,3,27,equal,TRUE,46.99649,240,43.17795,60,47.01811,200
j.rnd,3,28,equal,TRUE,36.89322,240,37.29015,60,35.6447,200
j.rnd,3,29,equal,TRUE,46.90382,240,43.80549,60,46.60245,200
j.rnd,3,30,equal,TRUE,27.26409,240,26.37306,60,28.75144,200
j.rnd,3,31,equal,TRUE,41.38158,240,40.23775,60,41.98396,200
j.rnd,3,32,equal,TRUE,34.51363,240,33.79197,60,33.92674,200
j.rnd,3,33,equal,TRUE,26.58713,240,26.61685,60,27.03164,200
j.rnd,3,34,equal,TRUE,38.10001,240,38.61145,60,39.32225,200
j.rnd,3,35,equal,TRUE,34.38154,240,33.78044,60,33.81814,200
j.rnd,3,36,equal,TRUE,41.88323,240,38.55351,60,42.15642,200
j.rnd,3,37,equal,TRUE,42.02041,240,38.55068,60,42.06478,200
j.rnd,3,38,equal,TRUE,42.08993,240,38.89933,60,42.27609,200
j.rnd,3,39,equal,TRUE,33.49475,240,33.95295,60,33.44131,200
j.rnd,3,40,equal,TRUE,15.95492,240,16.68918,60,16.15283,200
j.rnd,3,41,equal,TRUE,22.46985,240,21.70205,60,21.397,200
j.rnd,3,42,equal,TRUE,46.04332,240,42.90232,60,45.65008,200
j.rnd,3,43,equal,TRUE,37.77425,240,38.22424,60,35.87238,200
j.rnd,3,44,equal,TRUE,44.16658,240,43.09086,60,44.31267,200
j.rnd,3,45,equal,TRUE,31.62033,240,31.46874,60,32.25717,200
j.rnd,3,46,equal,TRUE,40.1343,240,40.34905,60,41.41206,200
j.rnd,3,47,equal,TRUE,29.40176,240,27.96757,60,28.94564,200
j.rnd,3,48,equal,TRUE,25.20561,240,24.52716,60,25.44475,200
j.rnd,3,49,equal,TRUE,22.22655,240,22.73214,60,22.98427,200
j.rnd,3,50,equal,TRUE,37.28258,240,35.72276,60,37.58336,200
j.rnd,3,51,equal,TRUE,58.68245,240,59.22329,60,58.78741,200
j.rnd,3,52,equal,TRUE,37.39173,240,38.26331,60,35.77515,200
j.rnd,3,53,equal,TRUE,40.2314,240,38.77291,60,39.72188,200
j.rnd,3,54,equal,TRUE,39.02391,240,38.92783,60,40.22862,200
j.rnd,3,55,equal,TRUE,37.21169,240,37.77824,60,35.42982,200
j.rnd,3,56,equal,TRUE,50.66824,240,50.43319,60,51.22631,200
j.rnd,3,57,equal,TRUE,40.53771,240,37.99117,60,41.26824,200
j.rnd,3,58,equal,TRUE,41.09552,240,39.04312,60,41.67468,200
j.rnd,3,59,equal,TRUE,40.36582,240,37.99117,60,41.26104,200
j.rnd,3,60,equal,TRUE,34.79157,240,33.27502,60,34.84196,200
j.rnd,3,61,equal,TRUE,16.00986,240,16.70903,60,16.04938,200
j.rnd,3,62,equal,TRUE,23.72975,240,23.07383,60,22.58965,200
j.rnd,3,63,equal,TRUE,46.38221,240,44.45717,60,46.80345,200
j.rnd,3,64,equal,TRUE,39.22952,240,40.77844,60,38.45071,200
j.rnd,3,65,equal,TRUE,45.76537,240,47.00457,60,47.09422,200
j.rnd,3,66,equal,TRUE,34.376,240,34.84129,60,34.35646,200
j.rnd,3,67,equal,TRUE,40.26434,240,38.60807,60,39.42491,200
j.rnd,3,68,equal,TRUE,28.91799,240,27.80887,60,29.23896,200
j.rnd,3,69,equal,TRUE,25.23028,240,24.87357,60,25.09327,200
j.rnd,3,70,equal,TRUE,22.54964,240,23.11852,60,23.1241,200
j.rnd,3,71,equal,TRUE,43.02205,240,43.69357,60,42.21849,200
j.rnd,3,72,equal,TRUE,57.75041,240,58.06035,60,58.88138,200
j.rnd,3,73,equal,TRUE,39.13966,240,41.47421,60,38.08091,200
j.rnd,3,74,equal,TRUE,43.21804,240,41.85957,60,42.19258,200
j.rnd,3,75,equal,TRUE,41.6557,240,38.02586,60,41.79718,200
j.rnd,3,76,equal,TRUE,39.25128,240,41.71123,60,38.00362,200
j.rnd,3,77,equal,TRUE,51.21511,240,52.55942,60,50.30544,200
j.rnd,3,78,equal,TRUE,48.4546,240,48.6853,60,49.34953,200
j.rnd,3,79,equal,TRUE,30.46013,240,29.97069,60,29.40477,200
j.rnd,3,80,equal,TRUE,34.03188,240,33.17475,60,32.4008,200
j.rnd,3,81,equal,TRUE,21.80809,240,21.56089,60,22.12919,200
j.rnd,3,82,equal,TRUE,49.59441,240,47.94809,60,50.88932,200
j.rnd,3,83,equal,TRUE,38.56546,240,37.18108,60,39.3246,200
j.rnd,3,84,equal,TRUE,55.32842,240,54.77539,60,56.00747,200
j.rnd,3,85,equal,TRUE,42.0895,240,38.63802,60,42.41088,200
j.rnd,3,86,equal,TRUE,42.06796,240,38.79551,60,42.56145,200
j.rnd,3,87,equal,TRUE,42.0322,240,38.89692,60,42.54858,200
j.rnd,3,88,equal,TRUE,29.87381,240,30.32865,60,28.89402,200
j.rnd,3,89,equal,TRUE,29.06087,240,30.28479,60,28.4911,200
j.rnd,3,90,equal,TRUE,21.85598,240,21.21578,60,21.28766,200
j.rnd,3,91,equal,TRUE,47.15413,240,43.54942,60,47.26863,200
j.rnd,3,92,equal,TRUE,47.17832,240,43.77275,60,47.81886,200
j.rnd,3,93,equal,TRUE,43.20294,240,42.42003,60,43.37474,200
j.rnd,3,94,equal,TRUE,33.75379,240,31.7273,60,33.75351,200
j.rnd,3,95,equal,TRUE,31.37448,240,32.07783,60,33.46224,200
j.rnd,3,96,equal,TRUE,31.7603,240,31.94723,60,32.91433,200
j.rnd,3,97,equal,TRUE,25.18671,240,24.67958,60,25.39972,200
j.rnd,3,98,equal,TRUE,19.10626,240,17.5677,60,18.98389,200
j.rnd,3,99,equal,TRUE,29.74089,240,28.28921,60,31.63336,200
j.rnd,3,121,equal,TRUE,41.87939,240,39.48607,60,42.19709,200
j.rnd,3,122,equal,TRUE,41.68299,240,39.62164,60,42.27149,200
j.rnd,3,123,equal,TRUE,41.80385,240,39.62164,60,42.0967,200
j.rnd,3,124,equal,TRUE,31.32052,240,30.48668,60,30.81532,200
j.rnd,3,125,equal,TRUE,24.33944,240,24.1738,60,23.74946,200
j.rnd,3,126,equal,TRUE,22.00226,240,21.77565,60,21.21388,200
j.rnd,3,127,equal,TRUE,52.7106,240,47.92725,60,52.55869,200
j.rnd,3,128,equal,TRUE,50.0201,240,49.75023,60,50.06016,200
j.rnd,3,129,equal,TRUE,43.71684,240,41.57739,60,42.46443,200
j.rnd,3,130,equal,TRUE,35.70766,240,35.14616,60,34.58425,200
j.rnd,3,131,equal,TRUE,36.5386,240,36.30985,60,35.95427,200
j.rnd,3,132,equal,TRUE,29.91345,240,29.74022,60,30.31025,200
j.rnd,3,133,equal,TRUE,25.23542,240,23.90327,60,26.37467,200
j.rnd,3,134,equal,TRUE,19.11085,240,19.33741,60,19.79074,200
