Problem,NrFeat,Model,Bias,TimeIndependent,Training.Rho,NTrain,Validation.Rho,NValidation,Test.Rho,NTest
j.rnd,3,291,equal,TRUE,17.43787,240,17.5805,60,17.25195,200
j.rnd,3,292,equal,TRUE,21.8215,240,20.992,60,21.47675,200
j.rnd,3,293,equal,TRUE,54.66504,240,54.89683,60,54.59625,200
j.rnd,3,294,equal,TRUE,42.96729,240,43.06367,60,41.3409,200
j.rnd,3,295,equal,TRUE,50.146,240,47.60767,60,50.36455,200
j.rnd,3,296,equal,TRUE,38.67233,240,37.61217,60,38.7091,200
j.rnd,3,297,equal,TRUE,40.48596,240,40.25633,60,41.102,200
j.rnd,3,298,equal,TRUE,32.11467,240,28.937,60,31.63575,200
j.rnd,3,299,equal,TRUE,26.97308,240,26.71283,60,27.8665,200
j.rnd,3,3,equal,TRUE,27.27767,240,28.2055,60,26.83095,200
j.rnd,3,30,equal,TRUE,31.89221,240,30.61033,60,32.8369,200
j.rnd,3,300,equal,TRUE,25.71404,240,24.13033,60,25.83485,200
j.rnd,3,301,equal,TRUE,42.66433,240,43.70983,60,42.546,200
j.rnd,3,302,equal,TRUE,60.46887,240,60.515,60,59.58455,200
j.rnd,3,303,equal,TRUE,42.71442,240,42.43,60,40.8819,200
j.rnd,3,304,equal,TRUE,45.18258,240,44.47117,60,44.39515,200
j.rnd,3,305,equal,TRUE,39.62446,240,36.5225,60,39.70545,200
j.rnd,3,306,equal,TRUE,42.95283,240,42.63117,60,40.92825,200
j.rnd,3,307,equal,TRUE,49.95196,240,51.48867,60,50.73415,200
j.rnd,3,308,equal,TRUE,50.4385,240,50.27967,60,52.6689,200
j.rnd,3,309,equal,TRUE,30.71513,240,30.99083,60,30.90475,200
j.rnd,3,31,equal,TRUE,46.46092,240,45.86067,60,46.80145,200
j.rnd,3,310,equal,TRUE,37.1825,240,37.04383,60,36.7294,200
j.rnd,3,311,equal,TRUE,25.74954,240,26.04583,60,26.7217,200
j.rnd,3,312,equal,TRUE,55.06004,240,52.71967,60,53.7859,200
j.rnd,3,313,equal,TRUE,42.52642,240,42.67183,60,42.72745,200
j.rnd,3,314,equal,TRUE,55.33433,240,56.393,60,55.69385,200
j.rnd,3,315,equal,TRUE,48.65642,240,50.434,60,49.9868,200
j.rnd,3,316,equal,TRUE,29.9185,240,29.70283,60,30.10195,200
j.rnd,3,317,equal,TRUE,38.74838,240,37.75567,60,38.65685,200
j.rnd,3,318,equal,TRUE,28.82575,240,28.89067,60,28.93925,200
j.rnd,3,319,equal,TRUE,52.76308,240,52.53783,60,54.7932,200
j.rnd,3,32,equal,TRUE,37.7575,240,37.7035,60,38.1909,200
j.rnd,3,320,equal,TRUE,38.89563,240,39.5665,60,39.03085,200
j.rnd,3,321,equal,TRUE,57.44108,240,57.06283,60,57.3233,200
j.rnd,3,322,equal,TRUE,47.42925,240,45.421,60,46.4245,200
j.rnd,3,323,equal,TRUE,44.30571,240,41.44683,60,43.93575,200
j.rnd,3,324,equal,TRUE,42.87558,240,41.77517,60,42.8609,200
j.rnd,3,325,equal,TRUE,37.45496,240,36.64717,60,36.68875,200
j.rnd,3,326,equal,TRUE,21.94175,240,21.24717,60,21.16505,200
j.rnd,3,327,equal,TRUE,50.31521,240,49.477,60,51.24655,200
j.rnd,3,328,equal,TRUE,27.14817,240,26.38683,60,28.24275,200
j.rnd,3,329,equal,TRUE,45.44396,240,45.21667,60,44.53225,200
j.rnd,3,33,equal,TRUE,30.33758,240,31.22317,60,31.52525,200
j.rnd,3,330,equal,TRUE,37.17142,240,37.226,60,36.9951,200
j.rnd,3,331,equal,TRUE,38.76392,240,37.74233,60,39.25565,200
j.rnd,3,332,equal,TRUE,47.44608,240,46.65467,60,48.4335,200
j.rnd,3,333,equal,TRUE,37.05483,240,37.1,60,37.66985,200
j.rnd,3,334,equal,TRUE,37.28358,240,36.55633,60,37.23365,200
j.rnd,3,335,equal,TRUE,20.97179,240,20.56683,60,22.1386,200
j.rnd,3,336,equal,TRUE,54.72292,240,59.38283,60,55.9858,200
j.rnd,3,337,equal,TRUE,29.89525,240,29.0625,60,31.0945,200
j.rnd,3,338,equal,TRUE,51.92175,240,51.95767,60,51.50305,200
j.rnd,3,339,equal,TRUE,36.52821,240,35.40467,60,37.24815,200
j.rnd,3,34,equal,TRUE,39.39258,240,39.37217,60,40.745,200
j.rnd,3,340,equal,TRUE,43.66292,240,43.89433,60,41.4,200
j.rnd,3,341,equal,TRUE,37.28217,240,37.299,60,37.1715,200
j.rnd,3,342,equal,TRUE,50.48054,240,50.40483,60,52.3299,200
j.rnd,3,343,equal,TRUE,30.79754,240,31.00333,60,30.89625,200
j.rnd,3,344,equal,TRUE,37.34704,240,37.47517,60,36.8328,200
j.rnd,3,345,equal,TRUE,25.49383,240,25.55083,60,26.8623,200
j.rnd,3,346,equal,TRUE,55.97812,240,56.91967,60,54.39435,200
j.rnd,3,347,equal,TRUE,42.50796,240,43.16,60,42.91785,200
j.rnd,3,348,equal,TRUE,56.12242,240,56.39433,60,56.02425,200
j.rnd,3,349,equal,TRUE,50.60446,240,51.021,60,52.17765,200
j.rnd,3,35,equal,TRUE,38.03108,240,37.61733,60,38.7571,200
j.rnd,3,350,equal,TRUE,45.692,240,47.533,60,48.36645,200
j.rnd,3,351,equal,TRUE,37.38737,240,36.7045,60,36.62215,200
j.rnd,3,352,equal,TRUE,37.10167,240,35.5565,60,36.8906,200
j.rnd,3,353,equal,TRUE,51.06729,240,50.10933,60,50.0366,200
j.rnd,3,354,equal,TRUE,30.858,240,31.36533,60,30.54605,200
j.rnd,3,355,equal,TRUE,36.97163,240,36.70167,60,35.8729,200
j.rnd,3,356,equal,TRUE,25.87704,240,25.77783,60,26.4827,200
j.rnd,3,357,equal,TRUE,50.58917,240,48.73067,60,50.48995,200
j.rnd,3,358,equal,TRUE,38.25658,240,37.58517,60,37.4016,200
j.rnd,3,359,equal,TRUE,54.30058,240,56.41567,60,56.08775,200
j.rnd,3,36,equal,TRUE,41.99021,240,39.3855,60,42.63845,200
j.rnd,3,360,equal,TRUE,46.15171,240,46.12217,60,46.6743,200
j.rnd,3,361,equal,TRUE,46.86146,240,48.37517,60,47.0694,200
j.rnd,3,362,equal,TRUE,36.98371,240,36.6705,60,36.395,200
j.rnd,3,363,equal,TRUE,36.54267,240,35.59317,60,37.42,200
j.rnd,3,364,equal,TRUE,47.40175,240,45.299,60,46.1445,200
j.rnd,3,365,equal,TRUE,37.52004,240,34.575,60,38.66275,200
j.rnd,3,366,equal,TRUE,37.43575,240,34.52583,60,38.21505,200
j.rnd,3,367,equal,TRUE,37.179,240,34.71267,60,38.55985,200
j.rnd,3,368,equal,TRUE,32.85388,240,30.79217,60,32.43725,200
j.rnd,3,369,equal,TRUE,16.29392,240,16.69867,60,16.4554,200
j.rnd,3,37,equal,TRUE,42.03671,240,38.773,60,42.60765,200
j.rnd,3,370,equal,TRUE,19.46971,240,19.0555,60,19.49125,200
j.rnd,3,371,equal,TRUE,53.192,240,53.868,60,52.87295,200
j.rnd,3,372,equal,TRUE,41.88938,240,46.40033,60,41.3204,200
j.rnd,3,373,equal,TRUE,50.27746,240,49.95117,60,49.67115,200
j.rnd,3,374,equal,TRUE,41.19763,240,44.77467,60,42.45165,200
j.rnd,3,375,equal,TRUE,39.81821,240,42.10883,60,41.08625,200
j.rnd,3,376,equal,TRUE,31.10533,240,29.74733,60,30.70805,200
j.rnd,3,377,equal,TRUE,25.89221,240,24.341,60,26.73475,200
j.rnd,3,378,equal,TRUE,25.402,240,26.34967,60,25.64425,200
j.rnd,3,379,equal,TRUE,46.16308,240,46.361,60,45.38405,200
j.rnd,3,38,equal,TRUE,42.87904,240,41.20517,60,43.0386,200
j.rnd,3,380,equal,TRUE,58.45633,240,57.526,60,59.2538,200
j.rnd,3,381,equal,TRUE,41.57988,240,44.38383,60,40.848,200
j.rnd,3,382,equal,TRUE,46.4205,240,46.34183,60,47.76725,200
j.rnd,3,383,equal,TRUE,42.98358,240,41.29733,60,45.39085,200
j.rnd,3,384,equal,TRUE,41.59792,240,43.527,60,40.593,200
j.rnd,3,385,equal,TRUE,49.47971,240,52.53917,60,49.22305,200
j.rnd,3,386,equal,TRUE,49.72267,240,51.94917,60,48.2578,200
j.rnd,3,387,equal,TRUE,30.66221,240,30.10167,60,28.2178,200
j.rnd,3,388,equal,TRUE,32.90321,240,32.5645,60,33.02025,200
j.rnd,3,389,equal,TRUE,25.42083,240,25.372,60,25.8904,200
j.rnd,3,39,equal,TRUE,31.02463,240,29.8415,60,31.40015,200
j.rnd,3,390,equal,TRUE,52.57579,240,57.09683,60,56.0994,200
j.rnd,3,391,equal,TRUE,39.95758,240,40.10417,60,39.2857,200
j.rnd,3,392,equal,TRUE,53.72725,240,57.37183,60,55.341,200
j.rnd,3,393,equal,TRUE,48.61204,240,51.47833,60,48.2335,200
j.rnd,3,394,equal,TRUE,30.15629,240,29.3385,60,28.2827,200
j.rnd,3,395,equal,TRUE,32.91733,240,32.59467,60,33.01445,200
j.rnd,3,396,equal,TRUE,24.56842,240,23.7365,60,24.5668,200
j.rnd,3,397,equal,TRUE,53.38012,240,60.00783,60,56.00615,200
j.rnd,3,398,equal,TRUE,40.03196,240,40.70883,60,39.0988,200
j.rnd,3,399,equal,TRUE,53.23421,240,55.89667,60,55.53915,200
j.rnd,3,4,equal,TRUE,27.06804,240,28.03067,60,26.49815,200
j.rnd,3,40,equal,TRUE,16.44787,240,17.03617,60,16.43195,200
j.rnd,3,400,equal,TRUE,46.11117,240,44.4575,60,47.9088,200
j.rnd,3,401,equal,TRUE,38.00421,240,35.81917,60,39.09305,200
j.rnd,3,402,equal,TRUE,37.28742,240,34.52567,60,38.72375,200
j.rnd,3,403,equal,TRUE,32.92162,240,32.54683,60,33.1333,200
j.rnd,3,404,equal,TRUE,20.04462,240,19.7565,60,19.4537,200
j.rnd,3,405,equal,TRUE,51.68683,240,51.55783,60,51.4916,200
j.rnd,3,406,equal,TRUE,25.92946,240,24.97933,60,26.57475,200
j.rnd,3,407,equal,TRUE,47.08812,240,45.50883,60,48.5274,200
j.rnd,3,408,equal,TRUE,32.83442,240,32.59467,60,33.01445,200
j.rnd,3,409,equal,TRUE,32.56137,240,33.52783,60,32.7439,200
j.rnd,3,41,equal,TRUE,19.65579,240,19.33283,60,19.73085,200
j.rnd,3,410,equal,TRUE,48.5935,240,47.5645,60,47.3412,200
j.rnd,3,411,equal,TRUE,29.13912,240,27.9395,60,29.06405,200
j.rnd,3,412,equal,TRUE,33.07258,240,33.77767,60,33.1205,200
j.rnd,3,413,equal,TRUE,21.27133,240,19.51817,60,19.84395,200
j.rnd,3,414,equal,TRUE,54.94704,240,57.57683,60,56.71605,200
j.rnd,3,415,equal,TRUE,34.03858,240,34.38467,60,34.637,200
j.rnd,3,416,equal,TRUE,54.11696,240,55.488,60,55.14165,200
j.rnd,3,417,equal,TRUE,39.1495,240,39.91767,60,41.42305,200
j.rnd,3,418,equal,TRUE,39.07863,240,39.67117,60,41.431,200
j.rnd,3,419,equal,TRUE,33.09392,240,33.20383,60,32.92585,200
j.rnd,3,42,equal,TRUE,55.02092,240,55.811,60,55.0397,200
j.rnd,3,420,equal,TRUE,50.10679,240,50.924,60,48.5852,200
j.rnd,3,421,equal,TRUE,30.60229,240,29.45183,60,28.98945,200
j.rnd,3,422,equal,TRUE,36.62588,240,34.84967,60,36.95895,200
j.rnd,3,423,equal,TRUE,30.40142,240,29.1295,60,30.99855,200
j.rnd,3,424,equal,TRUE,52.48854,240,57.53383,60,55.7458,200
j.rnd,3,425,equal,TRUE,41.22058,240,41.29817,60,40.5856,200
j.rnd,3,426,equal,TRUE,50.39929,240,53.8745,60,51.56645,200
j.rnd,3,427,equal,TRUE,49.22288,240,52.41883,60,52.3254,200
j.rnd,3,428,equal,TRUE,49.16375,240,52.57233,60,51.8087,200
j.rnd,3,429,equal,TRUE,36.61742,240,34.94583,60,37.5838,200
j.rnd,3,43,equal,TRUE,43.0015,240,44.81417,60,40.74015,200
j.rnd,3,430,equal,TRUE,47.93504,240,51.86417,60,48.5941,200
j.rnd,3,431,equal,TRUE,49.68362,240,52.21867,60,48.2693,200
j.rnd,3,432,equal,TRUE,29.89608,240,29.00233,60,28.9517,200
j.rnd,3,433,equal,TRUE,34.79521,240,34.0855,60,35.36255,200
j.rnd,3,434,equal,TRUE,30.91546,240,31.09033,60,31.36975,200
j.rnd,3,435,equal,TRUE,52.84233,240,56.90633,60,55.2796,200
j.rnd,3,436,equal,TRUE,40.19562,240,42.079,60,39.729,200
j.rnd,3,437,equal,TRUE,50.33975,240,53.44633,60,51.26965,200
j.rnd,3,438,equal,TRUE,50.03629,240,51.89783,60,51.3233,200
j.rnd,3,439,equal,TRUE,49.74188,240,51.51467,60,51.27025,200
j.rnd,3,44,equal,TRUE,50.48087,240,47.72933,60,50.6782,200
j.rnd,3,440,equal,TRUE,34.55892,240,33.57983,60,34.8366,200
j.rnd,3,441,equal,TRUE,47.23775,240,47.0415,60,47.1182,200
j.rnd,3,442,equal,TRUE,50.454,240,52.46,60,50.9514,200
j.rnd,3,443,equal,TRUE,50.82146,240,51.1685,60,48.7581,200
j.rnd,3,444,equal,TRUE,30.79083,240,29.757,60,29.21315,200
j.rnd,3,445,equal,TRUE,36.78117,240,35.29867,60,36.9159,200
j.rnd,3,446,equal,TRUE,30.59838,240,29.38183,60,30.9562,200
j.rnd,3,447,equal,TRUE,52.69104,240,56.67367,60,55.61145,200
j.rnd,3,448,equal,TRUE,41.34533,240,41.765,60,40.76045,200
j.rnd,3,449,equal,TRUE,53.21217,240,57.3995,60,54.90815,200
j.rnd,3,45,equal,TRUE,39.63867,240,38.35333,60,39.61115,200
j.rnd,3,450,equal,TRUE,49.41767,240,51.15817,60,50.96335,200
j.rnd,3,451,equal,TRUE,49.25833,240,52.41883,60,52.3289,200
j.rnd,3,452,equal,TRUE,36.56975,240,35.31267,60,37.1443,200
j.rnd,3,453,equal,TRUE,47.89088,240,51.7885,60,48.16685,200
j.rnd,3,454,equal,TRUE,49.05262,240,52.57233,60,51.92895,200
j.rnd,3,455,equal,TRUE,49.84788,240,52.8585,60,51.6152,200
j.rnd,3,456,equal,TRUE,22.5045,240,22.75217,60,23.4808,200
j.rnd,3,457,equal,TRUE,22.53046,240,22.418,60,23.42995,200
j.rnd,3,458,equal,TRUE,22.54175,240,22.75217,60,23.5079,200
j.rnd,3,459,equal,TRUE,26.68925,240,27.13583,60,27.35035,200
j.rnd,3,46,equal,TRUE,40.75425,240,38.196,60,40.7187,200
j.rnd,3,460,equal,TRUE,15.74442,240,15.44683,60,15.93905,200
j.rnd,3,461,equal,TRUE,13.57275,240,12.96133,60,14.28515,200
j.rnd,3,462,equal,TRUE,29.88033,240,29.08583,60,29.0536,200
j.rnd,3,463,equal,TRUE,28.55346,240,27.731,60,29.80825,200
j.rnd,3,464,equal,TRUE,29.18425,240,26.74967,60,29.5991,200
j.rnd,3,465,equal,TRUE,33.19408,240,30.56617,60,34.3709,200
j.rnd,3,466,equal,TRUE,27.11675,240,26.642,60,27.47775,200
j.rnd,3,467,equal,TRUE,17.20017,240,17.87133,60,16.99125,200
j.rnd,3,468,equal,TRUE,15.16238,240,15.381,60,14.9708,200
j.rnd,3,469,equal,TRUE,20.53004,240,19.95833,60,20.54285,200
j.rnd,3,47,equal,TRUE,31.52129,240,29.40733,60,31.36705,200
j.rnd,3,470,equal,TRUE,35.83833,240,35.25233,60,35.85395,200
j.rnd,3,471,equal,TRUE,34.99142,240,34.7445,60,35.5614,200
j.rnd,3,472,equal,TRUE,29.21521,240,28.171,60,29.76805,200
j.rnd,3,473,equal,TRUE,21.22775,240,21.584,60,22.9518,200
j.rnd,3,474,equal,TRUE,37.38137,240,36.80917,60,36.76655,200
j.rnd,3,475,equal,TRUE,28.98296,240,28.187,60,29.6335,200
j.rnd,3,476,equal,TRUE,36.56421,240,35.5165,60,37.0036,200
j.rnd,3,477,equal,TRUE,26.77229,240,27.06267,60,27.3594,200
j.rnd,3,478,equal,TRUE,17.35375,240,17.596,60,17.1847,200
j.rnd,3,479,equal,TRUE,13.52804,240,13.04167,60,14.1675,200
j.rnd,3,48,equal,TRUE,25.20217,240,23.755,60,27.23695,200
j.rnd,3,480,equal,TRUE,20.36488,240,20.10367,60,20.3899,200
j.rnd,3,481,equal,TRUE,35.55708,240,36.17267,60,35.4082,200
j.rnd,3,482,equal,TRUE,21.73475,240,21.48833,60,21.5463,200
j.rnd,3,483,equal,TRUE,38.31254,240,37.92983,60,38.76045,200
j.rnd,3,484,equal,TRUE,28.35154,240,26.49733,60,27.3347,200
j.rnd,3,485,equal,TRUE,17.23329,240,16.539,60,17.04565,200
j.rnd,3,486,equal,TRUE,13.72254,240,13.25183,60,14.40875,200
j.rnd,3,487,equal,TRUE,20.09913,240,20.52683,60,20.95355,200
j.rnd,3,488,equal,TRUE,39.01596,240,39.05433,60,39.03015,200
j.rnd,3,489,equal,TRUE,22.26462,240,21.74983,60,22.03955,200
j.rnd,3,49,equal,TRUE,22.63117,240,23.56967,60,23.3297,200
j.rnd,3,490,equal,TRUE,40.60312,240,40.3985,60,42.1156,200
j.rnd,3,491,equal,TRUE,22.01683,240,22.96633,60,22.63515,200
j.rnd,3,492,equal,TRUE,22.48746,240,22.156,60,23.56475,200
j.rnd,3,493,equal,TRUE,25.13342,240,26.67933,60,25.54885,200
j.rnd,3,494,equal,TRUE,13.546,240,12.89667,60,14.1479,200
j.rnd,3,495,equal,TRUE,13.49346,240,12.997,60,14.16045,200
j.rnd,3,496,equal,TRUE,28.2625,240,26.738,60,29.00425,200
j.rnd,3,497,equal,TRUE,15.12112,240,15.44383,60,15.06555,200
j.rnd,3,498,equal,TRUE,21.43875,240,21.48517,60,23.321,200
j.rnd,3,499,equal,TRUE,13.51517,240,13.01367,60,14.1913,200
j.rnd,3,5,equal,TRUE,51.49754,240,45.75017,60,51.06,200
j.rnd,3,50,equal,TRUE,43.86025,240,43.71783,60,43.432,200
j.rnd,3,500,equal,TRUE,13.61342,240,13.25183,60,14.48625,200
j.rnd,3,501,equal,TRUE,25.27946,240,23.83633,60,25.2883,200
j.rnd,3,502,equal,TRUE,35.07975,240,34.191,60,34.0021,200
j.rnd,3,503,equal,TRUE,13.56958,240,12.91483,60,13.84895,200
j.rnd,3,504,equal,TRUE,14.59338,240,14.245,60,15.17205,200
j.rnd,3,505,equal,TRUE,35.79438,240,34.33067,60,36.2398,200
j.rnd,3,506,equal,TRUE,15.33558,240,15.46667,60,15.8708,200
j.rnd,3,507,equal,TRUE,25.44179,240,26.5045,60,26.7851,200
j.rnd,3,508,equal,TRUE,14.52967,240,14.10417,60,15.13655,200
j.rnd,3,509,equal,TRUE,15.07929,240,15.27167,60,15.73225,200
j.rnd,3,51,equal,TRUE,60.30054,240,60.229,60,59.03615,200
j.rnd,3,510,equal,TRUE,13.62712,240,13.19917,60,13.8174,200
j.rnd,3,511,equal,TRUE,27.22046,240,27.78967,60,27.47955,200
j.rnd,3,512,equal,TRUE,17.87625,240,18.43567,60,17.77695,200
j.rnd,3,513,equal,TRUE,15.67258,240,14.23833,60,15.5965,200
j.rnd,3,514,equal,TRUE,23.15,240,22.49933,60,23.5079,200
j.rnd,3,515,equal,TRUE,36.01329,240,36.407,60,36.1246,200
j.rnd,3,516,equal,TRUE,23.83279,240,24.55483,60,23.93595,200
j.rnd,3,517,equal,TRUE,37.80463,240,36.98583,60,38.59165,200
j.rnd,3,518,equal,TRUE,24.38662,240,24.41967,60,24.55255,200
j.rnd,3,519,equal,TRUE,26.3895,240,25.2425,60,26.6428,200
j.rnd,3,52,equal,TRUE,43.36787,240,43.9115,60,40.54435,200
j.rnd,3,520,equal,TRUE,15.53525,240,14.21467,60,15.6806,200
j.rnd,3,521,equal,TRUE,16.19637,240,15.86417,60,16.89745,200
j.rnd,3,522,equal,TRUE,26.75558,240,26.1505,60,26.9427,200
j.rnd,3,523,equal,TRUE,17.46213,240,17.58633,60,17.30665,200
j.rnd,3,524,equal,TRUE,13.90042,240,13.16067,60,14.3752,200
j.rnd,3,525,equal,TRUE,20.69663,240,20.80933,60,20.97615,200
j.rnd,3,526,equal,TRUE,39.38154,240,39.054,60,38.8543,200
j.rnd,3,527,equal,TRUE,22.00287,240,22.431,60,22.10885,200
j.rnd,3,528,equal,TRUE,38.24162,240,36.35333,60,40.05645,200
j.rnd,3,529,equal,TRUE,22.15912,240,23.0565,60,22.1542,200
j.rnd,3,53,equal,TRUE,45.01779,240,45.12883,60,44.22805,200
j.rnd,3,530,equal,TRUE,27.28467,240,27.5005,60,27.8394,200
j.rnd,3,531,equal,TRUE,13.83467,240,13.25567,60,14.612,200
j.rnd,3,532,equal,TRUE,14.78671,240,15.3375,60,15.4549,200
j.rnd,3,533,equal,TRUE,23.98554,240,23.42817,60,24.0763,200
j.rnd,3,534,equal,TRUE,27.26487,240,27.80383,60,27.65085,200
j.rnd,3,535,equal,TRUE,17.93983,240,18.47483,60,17.9729,200
j.rnd,3,536,equal,TRUE,15.56938,240,14.17383,60,15.50745,200
j.rnd,3,537,equal,TRUE,23.31808,240,23.052,60,23.309,200
j.rnd,3,538,equal,TRUE,36.16254,240,36.31333,60,36.19755,200
j.rnd,3,539,equal,TRUE,24.134,240,24.92267,60,23.85605,200
j.rnd,3,54,equal,TRUE,40.06046,240,37.81317,60,42.93525,200
j.rnd,3,540,equal,TRUE,38.18017,240,38.07433,60,39.2615,200
j.rnd,3,541,equal,TRUE,24.24883,240,24.3505,60,24.48395,200
j.rnd,3,542,equal,TRUE,26.83012,240,25.82983,60,26.76925,200
j.rnd,3,543,equal,TRUE,15.47275,240,14.7445,60,15.9206,200
j.rnd,3,544,equal,TRUE,16.28508,240,16.26917,60,17.2218,200
j.rnd,3,545,equal,TRUE,24.237,240,24.177,60,24.4163,200
j.rnd,3,546,equal,TRUE,24.036,240,23.42817,60,24.06565,200
j.rnd,3,547,equal,TRUE,27.655,240,26.98933,60,27.40825,200
j.rnd,3,548,equal,TRUE,16.95779,240,16.90083,60,16.6861,200
j.rnd,3,549,equal,TRUE,13.58292,240,12.8525,60,14.2942,200
j.rnd,3,55,equal,TRUE,43.22113,240,43.6675,60,40.53975,200
j.rnd,3,550,equal,TRUE,22.13508,240,21.81667,60,22.11435,200
j.rnd,3,551,equal,TRUE,37.34525,240,36.84167,60,37.9826,200
j.rnd,3,552,equal,TRUE,23.58654,240,24.1975,60,23.10855,200
j.rnd,3,553,equal,TRUE,39.37262,240,39.5885,60,40.88845,200
j.rnd,3,554,equal,TRUE,24.13596,240,25.42833,60,23.92415,200
j.rnd,3,555,equal,TRUE,23.81421,240,25.46783,60,23.9536,200
j.rnd,3,556,equal,TRUE,13.60562,240,12.93517,60,14.1894,200
j.rnd,3,557,equal,TRUE,16.41829,240,16.18717,60,16.3433,200
j.rnd,3,558,equal,TRUE,27.32254,240,28.58533,60,27.47815,200
j.rnd,3,559,equal,TRUE,28.71496,240,28.848,60,27.62825,200
j.rnd,3,56,equal,TRUE,51.35225,240,50.5685,60,51.00815,200
j.rnd,3,560,equal,TRUE,27.79113,240,27.68917,60,27.78005,200
j.rnd,3,57,equal,TRUE,40.75425,240,39.75067,60,41.3674,200
j.rnd,3,58,equal,TRUE,40.31587,240,39.15683,60,41.4661,200
j.rnd,3,59,equal,TRUE,40.36571,240,39.15683,60,41.47025,200
j.rnd,3,6,equal,TRUE,50.10825,240,44.731,60,51.36805,200
j.rnd,3,60,equal,TRUE,33.14908,240,32.90167,60,32.751,200
j.rnd,3,61,equal,TRUE,16.28696,240,16.42833,60,16.48455,200
j.rnd,3,62,equal,TRUE,21.17363,240,20.37583,60,19.9831,200
j.rnd,3,63,equal,TRUE,53.54042,240,55.97533,60,55.3749,200
j.rnd,3,64,equal,TRUE,42.95508,240,44.56733,60,43.53845,200
j.rnd,3,65,equal,TRUE,50.58629,240,50.15367,60,52.201,200
j.rnd,3,66,equal,TRUE,41.24779,240,42.62383,60,41.2617,200
j.rnd,3,67,equal,TRUE,39.46508,240,38.71217,60,39.10815,200
j.rnd,3,68,equal,TRUE,30.74671,240,28.51517,60,29.92825,200
j.rnd,3,69,equal,TRUE,25.19067,240,24.70683,60,26.69855,200
j.rnd,3,7,equal,TRUE,50.59146,240,44.03583,60,51.751,200
j.rnd,3,70,equal,TRUE,23.45633,240,23.51517,60,23.65065,200
j.rnd,3,71,equal,TRUE,42.21717,240,41.53483,60,41.473,200
j.rnd,3,72,equal,TRUE,59.70833,240,60.02933,60,57.61065,200
j.rnd,3,73,equal,TRUE,43.29479,240,43.705,60,43.60165,200
j.rnd,3,74,equal,TRUE,46.11413,240,48.13933,60,46.77165,200
j.rnd,3,75,equal,TRUE,42.55675,240,39.29683,60,44.04595,200
j.rnd,3,76,equal,TRUE,43.0515,240,44.15983,60,43.28825,200
j.rnd,3,77,equal,TRUE,51.46542,240,52.59667,60,50.70895,200
j.rnd,3,78,equal,TRUE,48.33629,240,48.05883,60,47.98295,200
j.rnd,3,79,equal,TRUE,30.31421,240,27.625,60,29.2696,200
j.rnd,3,8,equal,TRUE,37.58592,240,36.30083,60,37.1965,200
j.rnd,3,80,equal,TRUE,33.67467,240,32.78483,60,32.78515,200
j.rnd,3,81,equal,TRUE,22.20933,240,21.761,60,22.8617,200
j.rnd,3,82,equal,TRUE,52.36979,240,53.03567,60,54.72235,200
j.rnd,3,83,equal,TRUE,38.17546,240,39.82417,60,38.6981,200
j.rnd,3,84,equal,TRUE,55.63208,240,55.59067,60,56.06185,200
j.rnd,3,85,equal,TRUE,42.39304,240,39.77667,60,42.5403,200
j.rnd,3,86,equal,TRUE,42.74788,240,40.90467,60,43.05745,200
j.rnd,3,87,equal,TRUE,42.53779,240,40.56467,60,42.7956,200
j.rnd,3,88,equal,TRUE,26.69333,240,27.99183,60,26.22315,200
j.rnd,3,89,equal,TRUE,27.15125,240,28.46833,60,26.1409,200
j.rnd,3,9,equal,TRUE,32.26633,240,30.02,60,32.83935,200
j.rnd,3,90,equal,TRUE,19.01071,240,17.9445,60,19.7289,200
j.rnd,3,91,equal,TRUE,50.55279,240,48.38217,60,52.35965,200
j.rnd,3,92,equal,TRUE,51.60992,240,48.5555,60,52.57935,200
j.rnd,3,93,equal,TRUE,51.14192,240,48.74583,60,50.18465,200
j.rnd,3,94,equal,TRUE,37.64113,240,34.57833,60,36.7381,200
j.rnd,3,95,equal,TRUE,32.30362,240,30.9735,60,33.86705,200
j.rnd,3,96,equal,TRUE,33.333,240,30.319,60,33.8356,200
j.rnd,3,97,equal,TRUE,24.97654,240,23.83167,60,27.3564,200
j.rnd,3,98,equal,TRUE,19.29425,240,18.006,60,18.6039,200
j.rnd,3,99,equal,TRUE,34.54879,240,34.0975,60,34.78755,200
j.rnd,16,1,equal,TRUE,31.50929,240,31.87133,60,31.1314,200
