Problem,NrFeat,Model,Prob,TimeIndependent,Training.Rho,NTrain,Validation.Rho,NValidation,Test.Rho,NTest
j.rnd,1,1,dbl2nd,TRUE,50.61861,240,51.02285,60,52.00452,200
j.rnd,1,10,dbl2nd,TRUE,34.34713,240,32.99411,60,32.9227,200
j.rnd,1,11,dbl2nd,TRUE,34.34713,240,32.99411,60,32.9227,200
j.rnd,1,12,dbl2nd,TRUE,51.9981,240,50.33909,60,52.96708,200
j.rnd,1,13,dbl2nd,TRUE,25.06096,240,25.61475,60,25.30619,200
j.rnd,1,14,dbl2nd,TRUE,51.72602,240,47.67113,60,52.65619,200
j.rnd,1,15,dbl2nd,TRUE,45.35285,240,45.05016,60,47.75441,200
j.rnd,1,16,dbl2nd,TRUE,21.85383,240,22.89454,60,21.98758,200
j.rnd,1,2,dbl2nd,TRUE,30.33286,240,30.34654,60,30.36452,200
j.rnd,1,3,dbl2nd,TRUE,34.34713,240,32.99411,60,32.9227,200
j.rnd,1,4,dbl2nd,TRUE,21.48496,240,21.08996,60,22.1712,200
j.rnd,1,5,dbl2nd,TRUE,53.59787,240,55.27942,60,55.10891,200
j.rnd,1,6,dbl2nd,TRUE,43.23649,240,43.56225,60,42.5813,200
j.rnd,1,7,dbl2nd,TRUE,59.22374,240,59.34462,60,57.9572,200
j.rnd,1,8,dbl2nd,TRUE,50.91353,240,52.20749,60,51.76794,200
j.rnd,1,9,dbl2nd,TRUE,44.67777,240,44.01535,60,43.94366,200
j.rnd,16,1,dbl2nd,TRUE,28.83404,240,27.68758,60,28.8839,200
j.rnd,2,1,dbl2nd,TRUE,40.03291,240,37.76831,60,40.62597,200
j.rnd,2,10,dbl2nd,TRUE,32.53301,240,33.26324,60,32.4055,200
j.rnd,2,11,dbl2nd,TRUE,40.69325,240,36.86981,60,40.79751,200
j.rnd,2,12,dbl2nd,TRUE,31.12346,240,28.62816,60,30.57589,200
j.rnd,2,13,dbl2nd,TRUE,25.05655,240,23.87676,60,27.3258,200
j.rnd,2,14,dbl2nd,TRUE,21.85865,240,22.12142,60,22.42807,200
