Problem,NrFeat,Model,Prob,TimeIndependent,Training.Rho,NTrain,Validation.Rho,NValidation,Test.Rho,NTest
j.rnd,1,1,bcs,TRUE,50.61861,240,51.02285,60,52.00452,200
j.rnd,1,10,bcs,TRUE,34.34713,240,32.99411,60,32.9227,200
j.rnd,1,11,bcs,TRUE,34.34713,240,32.99411,60,32.9227,200
j.rnd,1,12,bcs,TRUE,51.39279,240,51.24584,60,52.32547,200
j.rnd,1,13,bcs,TRUE,24.63096,240,25.62513,60,24.85108,200
j.rnd,1,14,bcs,TRUE,51.39279,240,51.24584,60,52.32547,200
j.rnd,1,15,bcs,TRUE,45.35285,240,45.05016,60,47.75441,200
j.rnd,1,16,bcs,TRUE,21.85383,240,22.89454,60,21.98758,200
j.rnd,1,2,bcs,TRUE,30.33286,240,30.34654,60,30.36452,200
j.rnd,1,3,bcs,TRUE,34.34713,240,32.99411,60,32.9227,200
j.rnd,1,4,bcs,TRUE,21.48496,240,21.08996,60,22.1712,200
j.rnd,1,5,bcs,TRUE,53.59787,240,55.27942,60,55.10891,200
j.rnd,1,6,bcs,TRUE,43.02205,240,43.69357,60,42.21849,200
j.rnd,1,7,bcs,TRUE,59.20477,240,58.93109,60,58.26187,200
j.rnd,1,8,bcs,TRUE,45.6085,240,45.5111,60,45.03943,200
j.rnd,1,9,bcs,TRUE,44.67777,240,44.01535,60,43.94366,200
j.rnd,16,1,bcs,TRUE,28.28176,240,26.92043,60,28.08667,200
j.rnd,2,1,bcs,TRUE,40.12453,240,37.58884,60,40.70909,200
j.rnd,2,10,bcs,TRUE,33.46679,240,33.27258,60,33.38045,200
j.rnd,2,11,bcs,TRUE,40.42484,240,36.41124,60,41.00774,200
j.rnd,2,12,bcs,TRUE,31.2841,240,28.93269,60,30.67951,200
j.rnd,2,13,bcs,TRUE,25.28174,240,24.54898,60,27.31883,200
j.rnd,2,14,bcs,TRUE,21.93017,240,22.11921,60,22.55514,200
j.rnd,2,15,bcs,TRUE,43.02205,240,43.69357,60,42.21849,200
j.rnd,2,16,bcs,TRUE,60.40321,240,60.23552,60,58.87107,200
j.rnd,2,2,bcs,TRUE,40.11443,240,37.88137,60,40.60632,200
j.rnd,2,3,bcs,TRUE,40.11726,240,37.56503,60,40.75895,200
j.rnd,2,4,bcs,TRUE,28.93053,240,29.5885,60,28.74103,200
j.rnd,2,5,bcs,TRUE,17.06915,240,17.45844,60,17.14068,200
j.rnd,2,6,bcs,TRUE,17.88834,240,18.21153,60,18.00916,200
j.rnd,2,7,bcs,TRUE,21.02112,240,20.96466,60,21.41214,200
j.rnd,2,8,bcs,TRUE,40.56972,240,40.75552,60,39.13415,200
j.rnd,2,9,bcs,TRUE,47.14662,240,45.51198,60,47.719,200
j.rnd,2,100,bcs,TRUE,44.95864,240,44.95873,60,47.33529,200
j.rnd,2,101,bcs,TRUE,32.39678,240,30.70423,60,33.09613,200
j.rnd,2,102,bcs,TRUE,41.24553,240,40.01245,60,42.80581,200
j.rnd,2,103,bcs,TRUE,49.16798,240,50.76596,60,51.66183,200
j.rnd,2,104,bcs,TRUE,50.53136,240,53.34662,60,51.8878,200
j.rnd,2,105,bcs,TRUE,50.01995,240,51.55904,60,52.15623,200
j.rnd,2,106,bcs,TRUE,25.87466,240,24.86109,60,25.77759,200
j.rnd,2,107,bcs,TRUE,17.95263,240,17.91406,60,17.8847,200
j.rnd,2,108,bcs,TRUE,13.28745,240,13.06105,60,13.61148,200
j.rnd,2,109,bcs,TRUE,20.57001,240,20.35102,60,20.38022,200
j.rnd,2,110,bcs,TRUE,29.17189,240,29.68178,60,28.69575,200
j.rnd,2,111,bcs,TRUE,21.50624,240,21.61732,60,21.87464,200
j.rnd,2,112,bcs,TRUE,32.95822,240,32.20367,60,32.89395,200
j.rnd,2,113,bcs,TRUE,33.70854,240,32.98205,60,33.72706,200
j.rnd,2,114,bcs,TRUE,23.44707,240,23.81157,60,23.20755,200
j.rnd,2,115,bcs,TRUE,13.22291,240,13.00145,60,13.72328,200
j.rnd,2,116,bcs,TRUE,14.1711,240,14.13484,60,14.91966,200
j.rnd,2,117,bcs,TRUE,23.52658,240,24.45038,60,23.04467,200
j.rnd,2,118,bcs,TRUE,21.35125,240,22.03156,60,21.22535,200
j.rnd,2,119,bcs,TRUE,23.4634,240,24.32595,60,23.01032,200
j.rnd,2,120,bcs,TRUE,23.75031,240,24.91283,60,23.59218,200
j.rnd,2,17,bcs,TRUE,40.66446,240,40.75552,60,39.18368,200
j.rnd,2,18,bcs,TRUE,44.04537,240,42.34312,60,42.26938,200
j.rnd,2,19,bcs,TRUE,34.92123,240,33.28572,60,36.30565,200
j.rnd,2,20,bcs,TRUE,40.56972,240,40.75552,60,39.22056,200
j.rnd,2,21,bcs,TRUE,50.53455,240,50.20533,60,50.97432,200
j.rnd,2,22,bcs,TRUE,45.56747,240,44.67739,60,47.29764,200
j.rnd,2,23,bcs,TRUE,30.33286,240,30.34654,60,30.39433,200
j.rnd,2,24,bcs,TRUE,34.34713,240,32.99411,60,32.9227,200
j.rnd,2,25,bcs,TRUE,21.48496,240,21.08996,60,22.1712,200
j.rnd,2,26,bcs,TRUE,51.30996,240,50.64478,60,50.51862,200
j.rnd,2,27,bcs,TRUE,43.0155,240,43.55828,60,42.30727,200
j.rnd,2,28,bcs,TRUE,59.43329,240,57.35739,60,58.07453,200
j.rnd,2,29,bcs,TRUE,47.12328,240,47.55836,60,47.85316,200
j.rnd,2,30,bcs,TRUE,28.96441,240,28.13564,60,29.03786,200
j.rnd,2,31,bcs,TRUE,33.51981,240,33.01411,60,32.4842,200
j.rnd,2,32,bcs,TRUE,23.24669,240,22.73419,60,22.94256,200
j.rnd,2,33,bcs,TRUE,51.56625,240,52.40891,60,51.67246,200
j.rnd,2,34,bcs,TRUE,39.31429,240,39.25898,60,38.72688,200
j.rnd,2,35,bcs,TRUE,52.54744,240,52.32427,60,53.05791,200
j.rnd,2,36,bcs,TRUE,44.89019,240,45.06057,60,45.22468,200
j.rnd,2,37,bcs,TRUE,40.26007,240,37.47094,60,41.15091,200
j.rnd,2,38,bcs,TRUE,40.08056,240,38.1394,60,40.72989,200
j.rnd,2,39,bcs,TRUE,34.34713,240,32.99411,60,32.9227,200
j.rnd,2,40,bcs,TRUE,17.83594,240,17.86127,60,17.95194,200
j.rnd,2,41,bcs,TRUE,48.30646,240,46.94405,60,48.40481,200
j.rnd,2,42,bcs,TRUE,25.18519,240,24.46897,60,27.16567,200
