Problem,NrFeat,Model,Prob,TimeIndependent,Training.Rho,NTrain,Validation.Rho,NValidation,Test.Rho,NTest
j.rndn,1,1,dbl1st,TRUE,52.13855,240,51.89348,60,52.56241,200
j.rndn,1,10,dbl1st,TRUE,26.1906,240,26.63406,60,25.72607,200
j.rndn,1,11,dbl1st,TRUE,26.1906,240,26.63406,60,25.72607,200
j.rndn,1,12,dbl1st,TRUE,26.3742,240,28.72478,60,26.98574,200
j.rndn,1,13,dbl1st,TRUE,24.73326,240,27.86641,60,24.7682,200
j.rndn,1,14,dbl1st,TRUE,26.3742,240,28.72478,60,26.98574,200
j.rndn,1,15,dbl1st,TRUE,46.40271,240,48.21771,60,47.58957,200
j.rndn,1,16,dbl1st,TRUE,19.73849,240,19.36917,60,19.59873,200
j.rndn,1,2,dbl1st,TRUE,29.7587,240,30.08459,60,28.56507,200
j.rndn,1,3,dbl1st,TRUE,26.1906,240,26.63406,60,25.72607,200
j.rndn,1,4,dbl1st,TRUE,18.81359,240,18.92908,60,18.01215,200
j.rndn,1,5,dbl1st,TRUE,19.68087,240,19.9049,60,19.53546,200
j.rndn,1,6,dbl1st,TRUE,50.98764,240,55.10834,60,50.91532,200
j.rndn,1,7,dbl1st,TRUE,60.25256,240,59.6267,60,58.52558,200
j.rndn,1,8,dbl1st,TRUE,45.09761,240,49.05544,60,47.02589,200
j.rndn,1,9,dbl1st,TRUE,45.22647,240,47.28867,60,45.39239,200
j.rndn,16,1,dbl1st,TRUE,42.43505,240,43.35475,60,41.55147,200
j.rndn,2,1,dbl1st,TRUE,26.54881,240,26.02884,60,26.48113,200
j.rndn,2,10,dbl1st,TRUE,25.59093,240,26.67527,60,25.27752,200
j.rndn,2,11,dbl1st,TRUE,48.48994,240,50.29116,60,48.60812,200
j.rndn,2,12,dbl1st,TRUE,33.18612,240,33.95408,60,32.48199,200
j.rndn,2,13,dbl1st,TRUE,28.8506,240,29.31899,60,28.58818,200
j.rndn,2,14,dbl1st,TRUE,18.83226,240,18.89348,60,18.26285,200
j.rndn,2,15,dbl1st,TRUE,31.30153,240,33.3545,60,31.87791,200
j.rndn,2,16,dbl1st,TRUE,61.8111,240,63.88827,60,61.51137,200
j.rndn,2,2,dbl1st,TRUE,26.32237,240,25.83985,60,26.5297,200
j.rndn,2,3,dbl1st,TRUE,26.24381,240,25.52675,60,26.44793,200
j.rndn,2,4,dbl1st,TRUE,21.01986,240,21.57489,60,21.16634,200
j.rndn,2,5,dbl1st,TRUE,13.54212,240,13.4779,60,13.30117,200
j.rndn,2,6,dbl1st,TRUE,13.34081,240,14.31699,60,13.12482,200
j.rndn,2,7,dbl1st,TRUE,29.9522,240,31.0269,60,29.46925,200
j.rndn,2,8,dbl1st,TRUE,30.43495,240,32.66709,60,31.56918,200
j.rndn,2,9,dbl1st,TRUE,31.37978,240,30.59874,60,30.86831,200
j.rndn,2,100,dbl1st,TRUE,46.40271,240,48.21771,60,47.58957,200
j.rndn,2,101,dbl1st,TRUE,26.1906,240,26.63406,60,25.72607,200
