Problem,NrFeat,Model,Prob,TimeIndependent,Training.Rho,NTrain,Validation.Rho,NValidation,Test.Rho,NTest
f.rnd,1,1,dbl1st,TRUE,32.64459,214,32.82294,54,34.69587,177
f.rnd,1,10,dbl1st,TRUE,18.56947,214,19.19492,54,18.4966,177
f.rnd,1,11,dbl1st,TRUE,18.56947,214,19.19492,54,18.4966,177
f.rnd,1,12,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,1,13,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,1,14,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,1,15,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,1,16,dbl1st,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,1,2,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,1,3,dbl1st,TRUE,18.56947,214,19.19492,54,18.4966,177
f.rnd,1,4,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,1,5,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,1,6,dbl1st,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,1,7,dbl1st,TRUE,24.36447,214,25.50008,54,24.41112,177
f.rnd,1,8,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,1,9,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,16,1,dbl1st,TRUE,21.92388,214,22.19236,54,22.02476,177
f.rnd,2,1,dbl1st,TRUE,34.96854,214,33.73616,54,34.75719,177
f.rnd,2,10,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,11,dbl1st,TRUE,29.69484,214,29.1853,54,30.40542,177
f.rnd,2,12,dbl1st,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,2,13,dbl1st,TRUE,17.30341,214,17.04764,54,17.49612,177
f.rnd,2,14,dbl1st,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,2,15,dbl1st,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,2,16,dbl1st,TRUE,23.78485,214,23.77766,54,23.44758,177
f.rnd,2,2,dbl1st,TRUE,35.01727,214,33.60601,54,34.69993,177
f.rnd,2,3,dbl1st,TRUE,34.97947,214,33.73616,54,34.72646,177
f.rnd,2,4,dbl1st,TRUE,20.52423,214,20.67669,54,20.36366,177
f.rnd,2,5,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,6,dbl1st,TRUE,17.5769,214,17.57848,54,17.5194,177
f.rnd,2,7,dbl1st,TRUE,22.58211,214,22.36405,54,22.21173,177
f.rnd,2,8,dbl1st,TRUE,28.68683,214,28.60554,54,27.73836,177
f.rnd,2,9,dbl1st,TRUE,27.70323,214,28.49881,54,27.71639,177
f.rnd,2,100,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,101,dbl1st,TRUE,18.22962,214,17.61812,54,17.80464,177
f.rnd,2,102,dbl1st,TRUE,18.83698,214,18.92043,54,19.17408,177
f.rnd,2,103,dbl1st,TRUE,27.92705,214,28.8301,54,27.18198,177
f.rnd,2,104,dbl1st,TRUE,25.42145,214,25.91243,54,25.3889,177
f.rnd,2,105,dbl1st,TRUE,27.93212,214,28.8301,54,27.1577,177
f.rnd,2,106,dbl1st,TRUE,25.29537,214,24.29234,54,24.38929,177
f.rnd,2,107,dbl1st,TRUE,26.70898,214,27.8763,54,26.27334,177
f.rnd,2,108,dbl1st,TRUE,24.60114,214,24.82944,54,24.11,177
f.rnd,2,109,dbl1st,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,2,110,dbl1st,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,2,111,dbl1st,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,2,112,dbl1st,TRUE,25.23478,214,25.22373,54,24.00277,177
f.rnd,2,113,dbl1st,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,2,114,dbl1st,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,2,115,dbl1st,TRUE,24.66351,214,24.77411,54,24.09079,177
f.rnd,2,116,dbl1st,TRUE,24.32854,214,24.01528,54,22.96134,177
f.rnd,2,117,dbl1st,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,2,118,dbl1st,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,2,119,dbl1st,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,2,120,dbl1st,TRUE,25.34915,214,25.82988,54,24.3908,177
f.rnd,2,17,dbl1st,TRUE,28.66058,214,29.48737,54,27.79149,177
f.rnd,2,18,dbl1st,TRUE,23.29425,214,22.85644,54,23.48368,177
f.rnd,2,19,dbl1st,TRUE,24.30226,214,25.03879,54,23.9282,177
f.rnd,2,20,dbl1st,TRUE,28.54711,214,28.81383,54,27.73635,177
f.rnd,2,21,dbl1st,TRUE,25.42713,214,25.32522,54,24.12511,177
f.rnd,2,22,dbl1st,TRUE,20.52423,214,20.67669,54,20.36366,177
f.rnd,2,23,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,24,dbl1st,TRUE,17.5769,214,17.57848,54,17.5194,177
f.rnd,2,25,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,26,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,27,dbl1st,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,2,28,dbl1st,TRUE,24.30226,214,25.03879,54,23.9282,177
f.rnd,2,29,dbl1st,TRUE,21.77074,214,20.79083,54,21.84886,177
f.rnd,2,30,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,31,dbl1st,TRUE,17.76072,214,17.35581,54,17.75177,177
f.rnd,2,32,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,33,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,34,dbl1st,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,2,35,dbl1st,TRUE,24.2426,214,25.613,54,23.97806,177
f.rnd,2,36,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,37,dbl1st,TRUE,34.4875,214,34.12956,54,34.46219,177
f.rnd,2,38,dbl1st,TRUE,34.25368,214,32.94251,54,34.88379,177
f.rnd,2,39,dbl1st,TRUE,18.56947,214,19.19492,54,18.4966,177
f.rnd,2,40,dbl1st,TRUE,17.5769,214,17.57848,54,17.5194,177
f.rnd,2,41,dbl1st,TRUE,27.85368,214,28.33939,54,27.99448,177
f.rnd,2,42,dbl1st,TRUE,17.2355,214,17.17648,54,17.0045,177
f.rnd,2,43,dbl1st,TRUE,23.38755,214,23.00998,54,23.26131,177
f.rnd,2,44,dbl1st,TRUE,17.5769,214,17.57848,54,17.5194,177
f.rnd,2,45,dbl1st,TRUE,17.70519,214,17.44844,54,17.76604,177
f.rnd,2,46,dbl1st,TRUE,35.85183,214,35.35087,54,36.67095,177
f.rnd,2,47,dbl1st,TRUE,26.85809,214,27.70173,54,27.19916,177
f.rnd,2,48,dbl1st,TRUE,18.56947,214,19.19492,54,18.4966,177
f.rnd,2,49,dbl1st,TRUE,18.69664,214,17.91499,54,18.99623,177
f.rnd,2,50,dbl1st,TRUE,19.7484,214,19.63365,54,20.59147,177
f.rnd,2,51,dbl1st,TRUE,16.97308,214,17.17913,54,17.62535,177
f.rnd,2,52,dbl1st,TRUE,20.54778,214,21.25296,54,20.62488,177
f.rnd,2,53,dbl1st,TRUE,18.69664,214,17.91499,54,18.99287,177
f.rnd,2,54,dbl1st,TRUE,19.01684,214,18.71863,54,19.02211,177
f.rnd,2,55,dbl1st,TRUE,18.56947,214,19.19492,54,18.4966,177
f.rnd,2,56,dbl1st,TRUE,30.14562,214,29.80399,54,29.99135,177
f.rnd,2,57,dbl1st,TRUE,39.54779,214,38.21675,54,39.33998,177
f.rnd,2,58,dbl1st,TRUE,27.81176,214,27.08424,54,28.02999,177
f.rnd,2,59,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,60,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,61,dbl1st,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,2,62,dbl1st,TRUE,24.38134,214,25.50008,54,24.43926,177
f.rnd,2,63,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,64,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,65,dbl1st,TRUE,27.60197,214,26.83816,54,28.0604,177
f.rnd,2,66,dbl1st,TRUE,29.61555,214,29.34379,54,30.0318,177
f.rnd,2,67,dbl1st,TRUE,22.45124,214,21.02702,54,21.74879,177
f.rnd,2,68,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,69,dbl1st,TRUE,21.32271,214,20.57063,54,21.24267,177
f.rnd,2,70,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,71,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,72,dbl1st,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,2,73,dbl1st,TRUE,24.33519,214,25.20394,54,24.02326,177
f.rnd,2,74,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,75,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,76,dbl1st,TRUE,21.34032,214,20.53066,54,21.22345,177
f.rnd,2,77,dbl1st,TRUE,19.44703,214,19.44942,54,20.94217,177
f.rnd,2,78,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,79,dbl1st,TRUE,30.02816,214,29.8391,54,30.0832,177
f.rnd,2,80,dbl1st,TRUE,39.76686,214,38.92364,54,39.31155,177
f.rnd,2,81,dbl1st,TRUE,27.72909,214,26.80918,54,28.29738,177
f.rnd,2,82,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,83,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,84,dbl1st,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,2,85,dbl1st,TRUE,24.38134,214,25.50008,54,24.43926,177
f.rnd,2,86,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,87,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,88,dbl1st,TRUE,27.54651,214,26.58396,54,28.27533,177
f.rnd,2,89,dbl1st,TRUE,29.82258,214,29.70398,54,29.96118,177
f.rnd,2,90,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,91,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,92,dbl1st,TRUE,24.77981,214,24.58517,54,25.79786,177
f.rnd,2,93,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,94,dbl1st,TRUE,18.21267,214,17.61812,54,17.80464,177
f.rnd,2,95,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,96,dbl1st,TRUE,24.30384,214,25.17646,54,23.95524,177
f.rnd,2,97,dbl1st,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,2,98,dbl1st,TRUE,39.46618,214,39.57848,54,40.26192,177
f.rnd,2,99,dbl1st,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,3,1,dbl1st,TRUE,34.9538,214,33.73616,54,34.77397,177
f.rnd,3,10,dbl1st,TRUE,21.87607,214,21.5065,54,21.95605,177
f.rnd,3,11,dbl1st,TRUE,33.83172,214,33.06477,54,33.55586,177
f.rnd,3,12,dbl1st,TRUE,33.96999,214,32.28166,54,33.47152,177
f.rnd,3,13,dbl1st,TRUE,33.46336,214,32.52295,54,33.26238,177
f.rnd,3,14,dbl1st,TRUE,20.28106,214,20.27563,54,20.08845,177
f.rnd,3,15,dbl1st,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,3,16,dbl1st,TRUE,23.63379,214,23.48633,54,22.80203,177
f.rnd,3,2,dbl1st,TRUE,25.32432,214,23.13237,54,26.02713,177
f.rnd,3,3,dbl1st,TRUE,25.19563,214,22.97017,54,26.10667,177
f.rnd,3,4,dbl1st,TRUE,25.33658,214,22.94355,54,26.03325,177
f.rnd,3,5,dbl1st,TRUE,30.93793,214,32.6292,54,31.75707,177
f.rnd,3,6,dbl1st,TRUE,31.06686,214,32.1849,54,31.94965,177
