Problem,NrFeat,Model,Prob,TimeIndependent,Training.Rho,NTrain,Validation.Rho,NValidation,Test.Rho,NTest
j.rnd,1,1,equal,TRUE,50.61861,240,51.02285,60,52.00452,200
j.rnd,1,10,equal,TRUE,34.34713,240,32.99411,60,32.9227,200
j.rnd,1,11,equal,TRUE,34.34713,240,32.99411,60,32.9227,200
j.rnd,1,12,equal,TRUE,27.59194,240,26.95074,60,27.03289,200
j.rnd,1,13,equal,TRUE,24.63096,240,25.62513,60,24.85108,200
j.rnd,1,14,equal,TRUE,27.59194,240,26.95074,60,27.03289,200
j.rnd,1,15,equal,TRUE,45.35285,240,45.05016,60,47.75441,200
j.rnd,1,16,equal,TRUE,21.85383,240,22.89454,60,21.98758,200
j.rnd,1,2,equal,TRUE,30.33286,240,30.34654,60,30.36452,200
j.rnd,1,3,equal,TRUE,34.34713,240,32.99411,60,32.9227,200
j.rnd,1,4,equal,TRUE,21.48496,240,21.08996,60,22.1712,200
j.rnd,1,5,equal,TRUE,21.7028,240,22.22842,60,22.12937,200
j.rnd,1,6,equal,TRUE,43.02205,240,43.69357,60,42.21849,200
j.rnd,1,7,equal,TRUE,59.20477,240,58.93109,60,58.26187,200
j.rnd,1,8,equal,TRUE,45.6085,240,45.5111,60,45.03943,200
j.rnd,1,9,equal,TRUE,44.67777,240,44.01535,60,43.94366,200
j.rnd,16,1,equal,TRUE,28.44293,240,27.01108,60,28.75414,200
j.rnd,2,1,equal,TRUE,42.07123,240,39.87347,60,42.59768,200
j.rnd,2,10,equal,TRUE,28.36983,240,29.59814,60,29.67117,200
j.rnd,2,11,equal,TRUE,40.98976,240,41.67496,60,41.56509,200
j.rnd,2,12,equal,TRUE,28.74916,240,26.73985,60,28.60469,200
j.rnd,2,13,equal,TRUE,25.72031,240,23.27267,60,25.54206,200
j.rnd,2,14,equal,TRUE,21.86671,240,22.21257,60,22.44022,200
j.rnd,2,15,equal,TRUE,34.84627,240,34.43242,60,35.23547,200
j.rnd,2,16,equal,TRUE,56.8048,240,56.90991,60,57.7295,200
j.rnd,2,2,equal,TRUE,42.1413,240,40.05009,60,42.63244,200
j.rnd,2,3,equal,TRUE,42.09727,240,40.05009,60,42.66453,200
j.rnd,2,4,equal,TRUE,34.31773,240,34.11338,60,34.75408,200
j.rnd,2,5,equal,TRUE,16.00674,240,16.64424,60,16.04926,200
j.rnd,2,6,equal,TRUE,23.4199,240,22.98043,60,22.34644,200
j.rnd,2,7,equal,TRUE,44.32149,240,41.26701,60,45.87456,200
j.rnd,2,8,equal,TRUE,35.52821,240,35.61568,60,34.67814,200
j.rnd,2,9,equal,TRUE,43.06997,240,42.81391,60,41.50992,200
j.rnd,2,100,equal,TRUE,45.28549,240,45.05016,60,47.72655,200
j.rnd,2,101,equal,TRUE,34.00726,240,32.90967,60,32.43678,200
j.rnd,2,102,equal,TRUE,36.93363,240,33.25887,60,36.14719,200
j.rnd,2,103,equal,TRUE,50.78344,240,51.63415,60,50.62866,200
j.rnd,2,104,equal,TRUE,50.53074,240,53.04124,60,51.49033,200
j.rnd,2,105,equal,TRUE,50.72391,240,51.63415,60,50.73071,200
j.rnd,2,106,equal,TRUE,29.15882,240,27.62384,60,28.33927,200
j.rnd,2,107,equal,TRUE,16.26795,240,16.34598,60,16.1982,200
j.rnd,2,108,equal,TRUE,14.96632,240,15.81917,60,15.29382,200
j.rnd,2,109,equal,TRUE,20.17214,240,19.75353,60,20.63736,200
j.rnd,2,110,equal,TRUE,23.92078,240,23.73763,60,24.14472,200
j.rnd,2,111,equal,TRUE,22.11469,240,21.75448,60,22.18984,200
j.rnd,2,112,equal,TRUE,37.08391,240,36.04914,60,37.26135,200
j.rnd,2,113,equal,TRUE,21.81439,240,22.74479,60,22.07759,200
j.rnd,2,114,equal,TRUE,21.96945,240,22.66449,60,22.47739,200
j.rnd,2,115,equal,TRUE,14.94185,240,15.81917,60,15.28243,200
j.rnd,2,116,equal,TRUE,16.00428,240,15.89919,60,16.20612,200
j.rnd,2,117,equal,TRUE,22.44708,240,23.06769,60,22.43316,200
j.rnd,2,118,equal,TRUE,21.49457,240,22.11745,60,21.21765,200
j.rnd,2,119,equal,TRUE,22.52451,240,23.1987,60,22.4587,200
j.rnd,2,120,equal,TRUE,25.60369,240,25.99849,60,25.16058,200
j.rnd,2,17,equal,TRUE,35.44933,240,35.42607,60,34.65376,200
j.rnd,2,18,equal,TRUE,38.31021,240,39.71336,60,38.72942,200
j.rnd,2,19,equal,TRUE,38.21783,240,37.06001,60,40.08198,200
j.rnd,2,20,equal,TRUE,35.45973,240,35.46805,60,34.71522,200
j.rnd,2,21,equal,TRUE,51.38823,240,52.0788,60,51.35973,200
j.rnd,2,22,equal,TRUE,51.54071,240,49.55794,60,52.14384,200
j.rnd,2,23,equal,TRUE,30.33286,240,30.34654,60,30.43248,200
j.rnd,2,24,equal,TRUE,34.27388,240,32.99411,60,32.90398,200
j.rnd,2,25,equal,TRUE,21.48496,240,21.08996,60,22.1712,200
j.rnd,2,26,equal,TRUE,23.40078,240,23.78921,60,23.71991,200
j.rnd,2,27,equal,TRUE,41.32953,240,41.6493,60,41.64298,200
j.rnd,2,28,equal,TRUE,57.80732,240,55.43618,60,56.92892,200
j.rnd,2,29,equal,TRUE,47.73729,240,46.76787,60,49.30282,200
j.rnd,2,30,equal,TRUE,30.2253,240,30.20774,60,29.58578,200
j.rnd,2,31,equal,TRUE,34.09758,240,32.495,60,32.52221,200
j.rnd,2,32,equal,TRUE,21.6283,240,21.12874,60,22.24392,200
j.rnd,2,33,equal,TRUE,21.7028,240,22.22842,60,22.12937,200
j.rnd,2,34,equal,TRUE,38.43144,240,38.77842,60,38.56413,200
j.rnd,2,35,equal,TRUE,56.26591,240,55.58226,60,56.7768,200
j.rnd,2,36,equal,TRUE,44.89019,240,45.06057,60,45.22468,200
j.rnd,2,37,equal,TRUE,42.68682,240,40.22581,60,42.78057,200
j.rnd,2,38,equal,TRUE,42.06872,240,38.59903,60,42.54714,200
j.rnd,2,39,equal,TRUE,34.34713,240,32.99411,60,32.9227,200
j.rnd,2,40,equal,TRUE,23.4159,240,22.98043,60,22.4024,200
j.rnd,2,41,equal,TRUE,42.87612,240,42.81187,60,41.82474,200
j.rnd,2,42,equal,TRUE,25.72192,240,23.15518,60,25.39365,200
j.rnd,2,43,equal,TRUE,38.32121,240,39.95631,60,38.75455,200
j.rnd,2,44,equal,TRUE,34.27388,240,32.99411,60,32.90398,200
j.rnd,2,45,equal,TRUE,34.09758,240,32.495,60,32.52221,200
j.rnd,2,46,equal,TRUE,47.44983,240,44.31145,60,47.44884,200
j.rnd,2,47,equal,TRUE,37.18309,240,36.10467,60,36.23491,200
j.rnd,2,48,equal,TRUE,34.34713,240,32.99411,60,32.9227,200
j.rnd,2,49,equal,TRUE,22.71908,240,20.83501,60,21.41536,200
j.rnd,2,50,equal,TRUE,47.57636,240,48.80695,60,47.48579,200
j.rnd,2,51,equal,TRUE,25.44569,240,25.25601,60,25.2568,200
j.rnd,2,52,equal,TRUE,43.81499,240,42.87533,60,43.30847,200
j.rnd,2,53,equal,TRUE,33.74339,240,32.43815,60,33.17678,200
j.rnd,2,54,equal,TRUE,34.56793,240,36.23286,60,34.51536,200
j.rnd,2,55,equal,TRUE,34.34713,240,32.99411,60,32.9227,200
j.rnd,2,56,equal,TRUE,49.26952,240,48.86772,60,50.48639,200
j.rnd,2,57,equal,TRUE,30.11349,240,30.3441,60,30.64949,200
j.rnd,2,58,equal,TRUE,36.2701,240,34.22771,60,35.40029,200
j.rnd,2,59,equal,TRUE,26.00805,240,27.03346,60,26.44493,200
j.rnd,2,60,equal,TRUE,22.1486,240,21.96669,60,22.44217,200
j.rnd,2,61,equal,TRUE,36.7638,240,35.44056,60,37.00331,200
j.rnd,2,62,equal,TRUE,51.23325,240,52.29681,60,53.86139,200
j.rnd,2,63,equal,TRUE,29.61219,240,29.47817,60,29.08927,200
j.rnd,2,64,equal,TRUE,46.89707,240,45.26312,60,44.40674,200
j.rnd,2,65,equal,TRUE,36.18505,240,34.26282,60,35.44376,200
j.rnd,2,66,equal,TRUE,35.32548,240,34.99089,60,34.7084,200
j.rnd,2,67,equal,TRUE,48.44583,240,47.28917,60,49.65629,200
j.rnd,2,68,equal,TRUE,30.33286,240,30.34654,60,30.36984,200
j.rnd,2,69,equal,TRUE,50.23876,240,52.66636,60,49.93227,200
j.rnd,2,70,equal,TRUE,22.28521,240,21.72776,60,21.76612,200
j.rnd,2,71,equal,TRUE,52.29524,240,53.13493,60,52.47092,200
j.rnd,2,72,equal,TRUE,37.97927,240,36.63525,60,38.27482,200
j.rnd,2,73,equal,TRUE,53.6534,240,52.45598,60,54.19682,200
j.rnd,2,74,equal,TRUE,26.01207,240,25.7189,60,25.8072,200
j.rnd,2,75,equal,TRUE,43.98819,240,46.91281,60,44.28616,200
j.rnd,2,76,equal,TRUE,34.6023,240,33.64566,60,33.15307,200
j.rnd,2,77,equal,TRUE,50.24216,240,52.96709,60,50.1315,200
j.rnd,2,78,equal,TRUE,24.98151,240,25.36798,60,25.96424,200
j.rnd,2,79,equal,TRUE,49.20418,240,48.55041,60,50.65945,200
j.rnd,2,80,equal,TRUE,30.13604,240,30.3441,60,30.63942,200
j.rnd,2,81,equal,TRUE,36.18048,240,34.26282,60,35.44376,200
j.rnd,2,82,equal,TRUE,26.06916,240,27.05491,60,26.55968,200
j.rnd,2,83,equal,TRUE,22.14259,240,21.85002,60,23.14923,200
j.rnd,2,84,equal,TRUE,36.66949,240,35.94215,60,37.84066,200
j.rnd,2,85,equal,TRUE,52.06389,240,53.1477,60,53.5042,200
j.rnd,2,86,equal,TRUE,29.46942,240,29.35506,60,29.25089,200
j.rnd,2,87,equal,TRUE,46.91545,240,45.15909,60,45.21371,200
j.rnd,2,88,equal,TRUE,36.23778,240,34.22771,60,35.40154,200
j.rnd,2,89,equal,TRUE,35.46179,240,34.93498,60,34.62155,200
j.rnd,2,90,equal,TRUE,27.59194,240,26.95074,60,27.03289,200
j.rnd,2,91,equal,TRUE,25.14445,240,24.69372,60,26.02303,200
j.rnd,2,92,equal,TRUE,48.78694,240,50.71892,60,49.77087,200
j.rnd,2,93,equal,TRUE,30.59097,240,29.14429,60,29.14994,200
j.rnd,2,94,equal,TRUE,33.87711,240,33.02941,60,32.68335,200
j.rnd,2,95,equal,TRUE,25.84253,240,26.02502,60,25.88808,200
j.rnd,2,96,equal,TRUE,51.97397,240,56.94955,60,52.61685,200
j.rnd,2,97,equal,TRUE,39.36933,240,40.18304,60,38.91192,200
j.rnd,2,98,equal,TRUE,52.5005,240,53.39453,60,53.9793,200
j.rnd,2,99,equal,TRUE,46.54352,240,43.66602,60,48.32005,200
j.rnd,3,1,equal,TRUE,42.61564,240,40.30169,60,42.58934,200
j.rnd,3,10,equal,TRUE,32.96557,240,32.14331,60,33.04478,200
j.rnd,3,11,equal,TRUE,32.66782,240,32.74326,60,33.91774,200
j.rnd,3,12,equal,TRUE,32.54012,240,32.74326,60,33.929,200
j.rnd,3,13,equal,TRUE,32.7548,240,32.71171,60,33.97369,200
j.rnd,3,14,equal,TRUE,32.07466,240,28.5611,60,31.19576,200
j.rnd,3,15,equal,TRUE,16.66071,240,17.67204,60,16.62473,200
j.rnd,3,16,equal,TRUE,19.43292,240,18.80266,60,19.55459,200
j.rnd,3,2,equal,TRUE,31.38947,240,30.79005,60,30.34682,200
j.rnd,3,3,equal,TRUE,31.38682,240,30.76929,60,30.36536,200
j.rnd,3,4,equal,TRUE,31.54255,240,30.56964,60,30.18082,200
j.rnd,3,5,equal,TRUE,46.54667,240,43.39288,60,46.00073,200
j.rnd,3,6,equal,TRUE,46.38711,240,43.93999,60,46.53549,200
j.rnd,3,7,equal,TRUE,46.44208,240,43.67988,60,46.61472,200
j.rnd,3,8,equal,TRUE,21.0038,240,20.91793,60,21.45318,200
j.rnd,3,9,equal,TRUE,25.98607,240,24.00581,60,26.86173,200
j.rnd,3,100,equal,TRUE,46.45532,240,44.7459,60,46.96866,200
j.rnd,3,101,equal,TRUE,46.53847,240,44.35174,60,46.97713,200
j.rnd,3,102,equal,TRUE,38.31021,240,39.71336,60,38.72942,200
j.rnd,3,103,equal,TRUE,26.50047,240,26.31921,60,29.19813,200
j.rnd,3,104,equal,TRUE,46.51151,240,43.66312,60,46.79429,200
j.rnd,3,105,equal,TRUE,26.6231,240,25.46666,60,26.13316,200
j.rnd,3,106,equal,TRUE,42.34469,240,39.66398,60,42.60898,200
j.rnd,3,107,equal,TRUE,41.88672,240,39.09782,60,42.02395,200
j.rnd,3,108,equal,TRUE,34.27388,240,32.99411,60,32.90398,200
j.rnd,3,109,equal,TRUE,23.80858,240,23.37318,60,22.56183,200
j.rnd,3,110,equal,TRUE,43.17191,240,42.61717,60,42.66421,200
j.rnd,3,111,equal,TRUE,25.80167,240,23.27267,60,25.61545,200
j.rnd,3,112,equal,TRUE,37.928,240,39.519,60,38.51907,200
j.rnd,3,113,equal,TRUE,41.42947,240,40.51259,60,42.29735,200
j.rnd,3,114,equal,TRUE,41.36072,240,39.56799,60,42.06376,200
j.rnd,3,115,equal,TRUE,34.09758,240,32.495,60,32.52221,200
j.rnd,3,116,equal,TRUE,24.22764,240,22.72134,60,24.17972,200
j.rnd,3,117,equal,TRUE,44.33101,240,45.05817,60,46.36883,200
j.rnd,3,118,equal,TRUE,25.41322,240,23.30123,60,25.44403,200
j.rnd,3,119,equal,TRUE,41.54589,240,39.23074,60,41.02568,200
j.rnd,3,120,equal,TRUE,34.04307,240,32.48633,60,32.36875,200
j.rnd,3,17,equal,TRUE,32.14463,240,30.7121,60,32.70643,200
j.rnd,3,18,equal,TRUE,33.15816,240,32.60507,60,32.57334,200
j.rnd,3,19,equal,TRUE,29.34101,240,27.74285,60,31.05232,200
j.rnd,3,20,equal,TRUE,25.97299,240,26.03838,60,27.31445,200
j.rnd,3,21,equal,TRUE,46.53907,240,43.50276,60,46.33763,200
j.rnd,3,22,equal,TRUE,46.56701,240,43.42338,60,46.44278,200
j.rnd,3,23,equal,TRUE,46.60727,240,43.77487,60,46.17766,200
j.rnd,3,24,equal,TRUE,44.59418,240,42.28411,60,42.22639,200
j.rnd,3,25,equal,TRUE,25.94277,240,24.27909,60,26.17724,200
j.rnd,3,26,equal,TRUE,26.9738,240,26.4319,60,29.18917,200
j.rnd,3,27,equal,TRUE,46.56701,240,43.42338,60,46.45796,200
j.rnd,3,28,equal,TRUE,35.40452,240,35.56868,60,34.75003,200
j.rnd,3,29,equal,TRUE,46.46826,240,43.36437,60,46.57149,200
j.rnd,3,30,equal,TRUE,25.81344,240,24.37353,60,26.38637,200
j.rnd,3,31,equal,TRUE,40.0368,240,40.78886,60,40.05416,200
j.rnd,3,32,equal,TRUE,32.5127,240,32.25056,60,32.29916,200
j.rnd,3,33,equal,TRUE,26.54731,240,25.2483,60,26.00432,200
j.rnd,3,34,equal,TRUE,38.09074,240,36.96628,60,39.42291,200
j.rnd,3,35,equal,TRUE,32.50371,240,32.19675,60,32.38032,200
j.rnd,3,36,equal,TRUE,42.26574,240,39.91184,60,42.52494,200
j.rnd,3,37,equal,TRUE,42.45648,240,39.91184,60,42.51936,200
j.rnd,3,38,equal,TRUE,42.43037,240,39.51648,60,42.26154,200
j.rnd,3,39,equal,TRUE,34.60143,240,33.59632,60,34.18516,200
j.rnd,3,40,equal,TRUE,16.00674,240,16.64424,60,16.04926,200
j.rnd,3,41,equal,TRUE,23.7782,240,23.37318,60,22.44868,200
j.rnd,3,42,equal,TRUE,44.50142,240,42.07538,60,44.66043,200
j.rnd,3,43,equal,TRUE,35.863,240,34.83887,60,34.33763,200
j.rnd,3,44,equal,TRUE,43.18661,240,42.86386,60,42.17415,200
j.rnd,3,45,equal,TRUE,28.93059,240,29.43364,60,30.31525,200
j.rnd,3,46,equal,TRUE,40.92492,240,41.25029,60,41.19247,200
j.rnd,3,47,equal,TRUE,28.57499,240,26.73985,60,28.54756,200
j.rnd,3,48,equal,TRUE,25.76079,240,23.27267,60,25.55673,200
j.rnd,3,49,equal,TRUE,21.66756,240,22.01181,60,22.44457,200
j.rnd,3,50,equal,TRUE,34.58104,240,33.02552,60,35.07391,200
j.rnd,3,51,equal,TRUE,57.95889,240,58.33884,60,57.95651,200
j.rnd,3,52,equal,TRUE,35.9619,240,34.54984,60,34.39702,200
j.rnd,3,53,equal,TRUE,38.28205,240,40.0147,60,38.80241,200
j.rnd,3,54,equal,TRUE,38.45358,240,37.71938,60,40.02102,200
j.rnd,3,55,equal,TRUE,35.9973,240,34.52664,60,34.4424,200
j.rnd,3,56,equal,TRUE,51.5003,240,49.40991,60,51.64607,200
j.rnd,3,57,equal,TRUE,41.56195,240,40.18144,60,42.0188,200
j.rnd,3,58,equal,TRUE,41.41671,240,40.55606,60,42.25992,200
j.rnd,3,59,equal,TRUE,41.51597,240,40.05488,60,42.31805,200
j.rnd,3,60,equal,TRUE,35.4682,240,34.46992,60,35.4955,200
j.rnd,3,61,equal,TRUE,15.92077,240,16.51323,60,16.03581,200
j.rnd,3,62,equal,TRUE,24.14067,240,22.62472,60,24.07858,200
j.rnd,3,63,equal,TRUE,45.81648,240,42.82031,60,45.35316,200
j.rnd,3,64,equal,TRUE,37.72016,240,38.68381,60,36.3305,200
j.rnd,3,65,equal,TRUE,44.6861,240,44.07179,60,46.32996,200
j.rnd,3,66,equal,TRUE,31.26503,240,31.55379,60,31.3388,200
j.rnd,3,67,equal,TRUE,39.55644,240,39.52543,60,39.64742,200
j.rnd,3,68,equal,TRUE,28.63299,240,26.40094,60,28.32294,200
j.rnd,3,69,equal,TRUE,25.37503,240,23.49771,60,25.57685,200
j.rnd,3,70,equal,TRUE,21.72508,240,22.41541,60,22.48362,200
j.rnd,3,71,equal,TRUE,35.16303,240,34.26231,60,35.96406,200
j.rnd,3,72,equal,TRUE,57.19886,240,54.61376,60,57.41778,200
j.rnd,3,73,equal,TRUE,37.47035,240,36.79471,60,36.34045,200
j.rnd,3,74,equal,TRUE,41.40252,240,39.5489,60,41.08869,200
j.rnd,3,75,equal,TRUE,40.10499,240,38.86579,60,41.50226,200
j.rnd,3,76,equal,TRUE,37.60461,240,37.76335,60,36.33637,200
j.rnd,3,77,equal,TRUE,50.82421,240,52.48285,60,50.52969,200
j.rnd,3,78,equal,TRUE,48.36182,240,46.7944,60,50.46697,200
j.rnd,3,79,equal,TRUE,30.29032,240,30.0702,60,29.54137,200
j.rnd,3,80,equal,TRUE,34.04307,240,32.48633,60,32.36875,200
j.rnd,3,81,equal,TRUE,21.86838,240,21.45975,60,22.1017,200
j.rnd,3,82,equal,TRUE,52.97327,240,54.49386,60,55.22,200
j.rnd,3,83,equal,TRUE,37.73546,240,35.36738,60,38.75985,200
j.rnd,3,84,equal,TRUE,55.65865,240,55.67945,60,56.38021,200
j.rnd,3,85,equal,TRUE,42.17426,240,39.84113,60,42.61271,200
j.rnd,3,86,equal,TRUE,42.66314,240,40.14963,60,42.50874,200
j.rnd,3,87,equal,TRUE,42.64552,240,40.30169,60,42.53296,200
j.rnd,3,88,equal,TRUE,31.41811,240,30.71557,60,30.29053,200
j.rnd,3,89,equal,TRUE,31.35419,240,30.78418,60,30.58707,200
j.rnd,3,90,equal,TRUE,23.4103,240,22.89636,60,22.13068,200
j.rnd,3,91,equal,TRUE,46.43184,240,44.21417,60,46.76534,200
j.rnd,3,92,equal,TRUE,46.31711,240,43.43275,60,47.0353,200
j.rnd,3,93,equal,TRUE,42.89837,240,42.7,60,41.62601,200
j.rnd,3,94,equal,TRUE,33.19796,240,32.57554,60,33.74978,200
j.rnd,3,95,equal,TRUE,32.76831,240,32.79915,60,33.56105,200
j.rnd,3,96,equal,TRUE,32.23944,240,31.45972,60,33.24104,200
j.rnd,3,97,equal,TRUE,25.74531,240,23.28364,60,25.57368,200
j.rnd,3,98,equal,TRUE,19.50323,240,18.92643,60,19.49226,200
j.rnd,3,99,equal,TRUE,29.16222,240,27.24355,60,30.9768,200
j.rnd,3,121,equal,TRUE,42.47796,240,39.53106,60,42.92444,200
j.rnd,3,122,equal,TRUE,42.47555,240,39.7866,60,42.57501,200
j.rnd,3,123,equal,TRUE,42.47141,240,39.79386,60,42.31896,200
j.rnd,3,124,equal,TRUE,32.9431,240,32.41335,60,32.21851,200
j.rnd,3,125,equal,TRUE,26.41501,240,25.67904,60,24.87116,200
j.rnd,3,126,equal,TRUE,22.70129,240,22.48218,60,21.99044,200
j.rnd,3,127,equal,TRUE,50.57276,240,48.49468,60,49.93861,200
j.rnd,3,128,equal,TRUE,52.18138,240,52.2877,60,50.7989,200
j.rnd,3,129,equal,TRUE,43.16832,240,42.54914,60,41.41068,200
j.rnd,3,130,equal,TRUE,34.90887,240,33.69946,60,33.78073,200
j.rnd,3,131,equal,TRUE,36.64761,240,36.51963,60,36.56689,200
j.rnd,3,132,equal,TRUE,30.07672,240,29.8301,60,30.36526,200
j.rnd,3,133,equal,TRUE,25.82938,240,24.29296,60,25.4669,200
j.rnd,3,134,equal,TRUE,19.51996,240,19.37119,60,18.78311,200
