Problem,NrFeat,Model,Prob,TimeIndependent,Training.Rho,NTrain,Validation.Rho,NValidation,Test.Rho,NTest
j.rndn,1,1,equal,TRUE,52.13855,240,51.89348,60,52.56241,200
j.rndn,1,10,equal,TRUE,26.1906,240,26.63406,60,25.72607,200
j.rndn,1,11,equal,TRUE,26.1906,240,26.63406,60,25.72607,200
j.rndn,1,12,equal,TRUE,26.3742,240,28.72478,60,26.98574,200
j.rndn,1,13,equal,TRUE,24.73326,240,27.86641,60,24.7682,200
j.rndn,1,14,equal,TRUE,26.3742,240,28.72478,60,26.98574,200
j.rndn,1,15,equal,TRUE,46.40271,240,48.21771,60,47.58957,200
j.rndn,1,16,equal,TRUE,19.73849,240,19.36917,60,19.59873,200
j.rndn,1,2,equal,TRUE,29.7587,240,30.08459,60,28.56507,200
j.rndn,1,3,equal,TRUE,26.1906,240,26.63406,60,25.72607,200
j.rndn,1,4,equal,TRUE,18.81359,240,18.92908,60,18.01215,200
j.rndn,1,5,equal,TRUE,19.68087,240,19.9049,60,19.53546,200
j.rndn,1,6,equal,TRUE,50.98764,240,55.10834,60,50.91532,200
j.rndn,1,7,equal,TRUE,60.25256,240,59.6267,60,58.52558,200
j.rndn,1,8,equal,TRUE,45.09761,240,49.05544,60,47.02589,200
j.rndn,1,9,equal,TRUE,45.22647,240,47.28867,60,45.39239,200
j.rndn,16,1,equal,TRUE,39.8664,240,42.47996,60,41.20439,200
j.rndn,2,1,equal,TRUE,25.7895,240,26.88225,60,24.9933,200
j.rndn,2,10,equal,TRUE,24.78,240,24.91977,60,24.21115,200
j.rndn,2,11,equal,TRUE,49.15976,240,51.73467,60,49.11073,200
j.rndn,2,12,equal,TRUE,33.15571,240,33.70989,60,32.48199,200
j.rndn,2,13,equal,TRUE,29.97652,240,30.89291,60,28.58175,200
j.rndn,2,14,equal,TRUE,18.8411,240,18.7936,60,18.29333,200
j.rndn,2,15,equal,TRUE,25.7536,240,27.78555,60,25.52143,200
j.rndn,2,16,equal,TRUE,61.17852,240,61.42822,60,60.50128,200
j.rndn,2,2,equal,TRUE,25.7895,240,26.88225,60,24.9933,200
j.rndn,2,3,equal,TRUE,25.7895,240,26.88225,60,24.9933,200
