Problem,NrFeat,Model,Prob,TimeIndependent,Training.Rho,NTrain,Validation.Rho,NValidation,Test.Rho,NTest
f.rnd,1,1,bcs,TRUE,32.64459,214,32.82294,54,34.69587,177
f.rnd,1,10,bcs,TRUE,18.56947,214,19.19492,54,18.4966,177
f.rnd,1,11,bcs,TRUE,18.56947,214,19.19492,54,18.4966,177
f.rnd,1,12,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,1,13,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,1,14,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,1,15,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,1,16,bcs,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,1,2,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,1,3,bcs,TRUE,18.56947,214,19.19492,54,18.4966,177
f.rnd,1,4,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,1,5,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,1,6,bcs,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,1,7,bcs,TRUE,24.36447,214,25.50008,54,24.41112,177
f.rnd,1,8,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,1,9,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,16,1,bcs,TRUE,21.28106,214,19.99618,54,20.91297,177
f.rnd,2,1,bcs,TRUE,32.23271,214,30.93945,54,33.05762,177
f.rnd,2,10,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,11,bcs,TRUE,29.86907,214,30.17686,54,30.36434,177
f.rnd,2,12,bcs,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,2,13,bcs,TRUE,17.25891,214,16.9512,54,17.75659,177
f.rnd,2,14,bcs,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,2,15,bcs,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,2,16,bcs,TRUE,25.16477,214,25.30092,54,25.17628,177
f.rnd,2,2,bcs,TRUE,32.33776,214,30.82967,54,32.99502,177
f.rnd,2,3,bcs,TRUE,31.81433,214,31.05911,54,32.65628,177
f.rnd,2,4,bcs,TRUE,22.43397,214,21.22937,54,22.51504,177
f.rnd,2,5,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,6,bcs,TRUE,18.13129,214,17.89793,54,18.16651,177
f.rnd,2,7,bcs,TRUE,23.73053,214,24.13368,54,23.32449,177
f.rnd,2,8,bcs,TRUE,27.33729,214,27.37528,54,26.48905,177
f.rnd,2,9,bcs,TRUE,25.67333,214,25.40422,54,25.86683,177
f.rnd,2,100,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,101,bcs,TRUE,18.41771,214,18.99581,54,18.44644,177
f.rnd,2,102,bcs,TRUE,18.58698,214,18.13188,54,18.63948,177
f.rnd,2,103,bcs,TRUE,44.96351,214,46.05355,54,45.85225,177
f.rnd,2,104,bcs,TRUE,26.53488,214,27.96434,54,26.64389,177
f.rnd,2,105,bcs,TRUE,44.96351,214,46.05355,54,45.91035,177
f.rnd,2,106,bcs,TRUE,26.00278,214,25.72264,54,25.56352,177
f.rnd,2,107,bcs,TRUE,26.00866,214,25.89388,54,24.94921,177
f.rnd,2,108,bcs,TRUE,24.00085,214,24.4928,54,23.57216,177
f.rnd,2,109,bcs,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,2,110,bcs,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,2,111,bcs,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,2,112,bcs,TRUE,25.27844,214,25.31597,54,24.07106,177
f.rnd,2,113,bcs,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,2,114,bcs,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,2,115,bcs,TRUE,24.00211,214,24.25712,54,23.7558,177
f.rnd,2,116,bcs,TRUE,23.9708,214,23.7958,54,23.42365,177
f.rnd,2,117,bcs,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,2,118,bcs,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,2,119,bcs,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,2,120,bcs,TRUE,26.69666,214,27.16234,54,25.91534,177
f.rnd,2,17,bcs,TRUE,27.38907,214,27.28803,54,26.72843,177
f.rnd,2,18,bcs,TRUE,22.15048,214,20.7887,54,21.43087,177
f.rnd,2,19,bcs,TRUE,24.2993,214,25.03093,54,23.93699,177
f.rnd,2,20,bcs,TRUE,27.27097,214,27.44739,54,26.71797,177
f.rnd,2,21,bcs,TRUE,25.28562,214,25.35941,54,24.1678,177
f.rnd,2,22,bcs,TRUE,22.43397,214,21.22937,54,22.51504,177
f.rnd,2,23,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,24,bcs,TRUE,18.13129,214,17.89793,54,18.16651,177
f.rnd,2,25,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,26,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,27,bcs,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,2,28,bcs,TRUE,24.2993,214,25.00931,54,23.93699,177
f.rnd,2,29,bcs,TRUE,23.87482,214,24.44414,54,24.40625,177
f.rnd,2,30,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,31,bcs,TRUE,18.35284,214,18.73967,54,18.25898,177
f.rnd,2,32,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,33,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,34,bcs,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,2,35,bcs,TRUE,24.09457,214,25.75364,54,24.00229,177
f.rnd,2,36,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,37,bcs,TRUE,31.87931,214,30.97615,54,32.79062,177
f.rnd,2,38,bcs,TRUE,31.23647,214,30.17028,54,32.86517,177
f.rnd,2,39,bcs,TRUE,18.56947,214,19.19492,54,18.4966,177
f.rnd,2,40,bcs,TRUE,18.13129,214,17.89793,54,18.16651,177
f.rnd,2,41,bcs,TRUE,25.7283,214,25.45643,54,25.85139,177
f.rnd,2,42,bcs,TRUE,17.30336,214,16.95128,54,17.76393,177
f.rnd,2,43,bcs,TRUE,22.39673,214,20.68647,54,21.38932,177
f.rnd,2,44,bcs,TRUE,18.13129,214,17.89793,54,18.16651,177
f.rnd,2,45,bcs,TRUE,18.35931,214,18.81353,54,18.27129,177
f.rnd,2,46,bcs,TRUE,36.21478,214,35.91597,54,36.32023,177
f.rnd,2,47,bcs,TRUE,27.14944,214,27.15175,54,28.43847,177
f.rnd,2,48,bcs,TRUE,18.56947,214,19.19492,54,18.4966,177
f.rnd,2,49,bcs,TRUE,18.46013,214,18.18733,54,19.3693,177
f.rnd,2,50,bcs,TRUE,19.93981,214,20.2404,54,20.74768,177
f.rnd,2,51,bcs,TRUE,17.97433,214,17.15977,54,17.81276,177
f.rnd,2,52,bcs,TRUE,20.79905,214,20.36073,54,21.09937,177
f.rnd,2,53,bcs,TRUE,18.46013,214,18.18733,54,19.3693,177
f.rnd,2,54,bcs,TRUE,18.89287,214,18.49292,54,18.97616,177
f.rnd,2,55,bcs,TRUE,18.56947,214,19.19492,54,18.4966,177
f.rnd,2,56,bcs,TRUE,30.68135,214,31.43263,54,30.15275,177
f.rnd,2,57,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,58,bcs,TRUE,24.91957,214,24.34093,54,24.50891,177
f.rnd,2,59,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,60,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,61,bcs,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,2,62,bcs,TRUE,24.39199,214,25.50008,54,24.43926,177
f.rnd,2,63,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,64,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,65,bcs,TRUE,25.11916,214,24.68946,54,24.58357,177
f.rnd,2,66,bcs,TRUE,28.04035,214,26.5202,54,28.06653,177
f.rnd,2,67,bcs,TRUE,23.39864,214,23.19792,54,23.30705,177
f.rnd,2,68,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,69,bcs,TRUE,20.68114,214,21.20853,54,21.3705,177
f.rnd,2,70,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,71,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,72,bcs,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,2,73,bcs,TRUE,24.33352,214,25.16575,54,24.01849,177
f.rnd,2,74,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,75,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,76,bcs,TRUE,20.7044,214,21.15375,54,21.41,177
f.rnd,2,77,bcs,TRUE,19.95236,214,20.37684,54,20.8744,177
f.rnd,2,78,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,79,bcs,TRUE,30.76267,214,31.76315,54,30.19803,177
f.rnd,2,80,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,81,bcs,TRUE,25.08865,214,24.534,54,24.6477,177
f.rnd,2,82,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,83,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,84,bcs,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,2,85,bcs,TRUE,24.36447,214,25.50008,54,24.43926,177
f.rnd,2,86,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,87,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,88,bcs,TRUE,25.11916,214,24.73431,54,24.58365,177
f.rnd,2,89,bcs,TRUE,27.7208,214,27.07584,54,28.0205,177
f.rnd,2,90,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,91,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,92,bcs,TRUE,26.99023,214,26.34074,54,27.6997,177
f.rnd,2,93,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,94,bcs,TRUE,18.41771,214,18.99581,54,18.44644,177
f.rnd,2,95,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,2,96,bcs,TRUE,24.43337,214,25.21076,54,24.33084,177
f.rnd,2,97,bcs,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,2,98,bcs,TRUE,24.5021,214,25.58652,54,24.5844,177
f.rnd,2,99,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,3,1,bcs,TRUE,31.94795,214,31.08877,54,32.84781,177
f.rnd,3,10,bcs,TRUE,21.10678,214,20.87519,54,21.68903,177
f.rnd,3,11,bcs,TRUE,31.81453,214,30.21421,54,31.34052,177
f.rnd,3,12,bcs,TRUE,31.67767,214,29.94814,54,31.12161,177
f.rnd,3,13,bcs,TRUE,31.96437,214,30.68159,54,31.32831,177
f.rnd,3,14,bcs,TRUE,22.43387,214,21.31729,54,22.19084,177
f.rnd,3,15,bcs,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,3,16,bcs,TRUE,18.27069,214,18.02729,54,18.80973,177
f.rnd,3,2,bcs,TRUE,28.33744,214,27.19913,54,29.05812,177
f.rnd,3,3,bcs,TRUE,28.23283,214,26.80149,54,28.99184,177
f.rnd,3,4,bcs,TRUE,28.30635,214,27.17664,54,29.02434,177
f.rnd,3,5,bcs,TRUE,32.10503,214,31.17204,54,32.33898,177
f.rnd,3,6,bcs,TRUE,32.16493,214,30.73742,54,32.30578,177
f.rnd,3,7,bcs,TRUE,32.16043,214,31.02338,54,32.1533,177
f.rnd,3,8,bcs,TRUE,17.70554,214,17.73125,54,18.71946,177
f.rnd,3,9,bcs,TRUE,25.41498,214,26.08557,54,24.43919,177
f.rnd,3,100,bcs,TRUE,32.04759,214,30.92786,54,32.40013,177
f.rnd,3,101,bcs,TRUE,31.80569,214,31.19421,54,32.45189,177
f.rnd,3,102,bcs,TRUE,22.14239,214,20.7887,54,21.40498,177
f.rnd,3,103,bcs,TRUE,18.79511,214,18.79938,54,19.48023,177
f.rnd,3,104,bcs,TRUE,32.02317,214,31.12116,54,32.81137,177
f.rnd,3,105,bcs,TRUE,25.13296,214,25.21883,54,23.81118,177
f.rnd,3,106,bcs,TRUE,28.15441,214,26.75761,54,29.0939,177
f.rnd,3,107,bcs,TRUE,28.00212,214,26.73304,54,28.81325,177
f.rnd,3,108,bcs,TRUE,18.13129,214,17.89793,54,18.16651,177
f.rnd,3,109,bcs,TRUE,18.11591,214,18.0137,54,18.1859,177
f.rnd,3,110,bcs,TRUE,20.87268,214,20.71404,54,21.53912,177
f.rnd,3,111,bcs,TRUE,18.22418,214,18.02729,54,18.83804,177
f.rnd,3,112,bcs,TRUE,18.8657,214,18.66883,54,19.36995,177
f.rnd,3,113,bcs,TRUE,30.68324,214,30.40579,54,31.42426,177
f.rnd,3,114,bcs,TRUE,30.38684,214,29.05072,54,30.98308,177
f.rnd,3,115,bcs,TRUE,18.35567,214,18.79137,54,18.27129,177
f.rnd,3,116,bcs,TRUE,17.02358,214,16.498,54,17.56987,177
f.rnd,3,117,bcs,TRUE,24.56514,214,23.37844,54,24.37022,177
f.rnd,3,118,bcs,TRUE,18.6495,214,17.65717,54,18.14502,177
f.rnd,3,119,bcs,TRUE,20.99878,214,20.0506,54,21.06899,177
f.rnd,3,120,bcs,TRUE,17.20778,214,17.36487,54,17.64753,177
f.rnd,3,17,bcs,TRUE,24.17538,214,24.68008,54,23.51605,177
f.rnd,3,18,bcs,TRUE,26.66862,214,26.62916,54,25.57654,177
f.rnd,3,19,bcs,TRUE,23.67311,214,23.76528,54,22.81066,177
f.rnd,3,20,bcs,TRUE,25.22165,214,25.29656,54,23.97709,177
f.rnd,3,21,bcs,TRUE,32.1879,214,30.35762,54,32.40621,177
f.rnd,3,22,bcs,TRUE,32.04435,214,30.317,54,32.23219,177
f.rnd,3,23,bcs,TRUE,32.13799,214,30.50374,54,32.24682,177
f.rnd,3,24,bcs,TRUE,21.08018,214,20.97071,54,21.91875,177
f.rnd,3,25,bcs,TRUE,25.29938,214,26.52407,54,24.34107,177
f.rnd,3,26,bcs,TRUE,18.83092,214,18.78168,54,19.42894,177
f.rnd,3,27,bcs,TRUE,32.00269,214,30.56566,54,32.21659,177
f.rnd,3,28,bcs,TRUE,27.35694,214,27.44739,54,26.79744,177
f.rnd,3,29,bcs,TRUE,32.19759,214,30.75261,54,32.4365,177
f.rnd,3,30,bcs,TRUE,25.28527,214,26.56299,54,24.3915,177
f.rnd,3,31,bcs,TRUE,24.88519,214,25.60112,54,25.11615,177
f.rnd,3,32,bcs,TRUE,26.46558,214,26.44616,54,25.46186,177
f.rnd,3,33,bcs,TRUE,25.13296,214,25.21883,54,23.81118,177
f.rnd,3,34,bcs,TRUE,25.22919,214,25.29656,54,23.98486,177
f.rnd,3,35,bcs,TRUE,26.45368,214,26.76052,54,25.21728,177
f.rnd,3,36,bcs,TRUE,28.26168,214,27.207,54,28.99013,177
f.rnd,3,37,bcs,TRUE,28.15541,214,26.88067,54,28.89702,177
f.rnd,3,38,bcs,TRUE,28.32214,214,26.80149,54,28.95441,177
f.rnd,3,39,bcs,TRUE,22.40356,214,21.22937,54,22.51504,177
f.rnd,3,40,bcs,TRUE,24.30226,214,25.04862,54,23.95524,177
f.rnd,3,41,bcs,TRUE,18.11591,214,18.0137,54,18.1859,177
f.rnd,3,42,bcs,TRUE,17.70554,214,17.73125,54,18.71946,177
f.rnd,3,43,bcs,TRUE,25.34718,214,26.18004,54,24.37802,177
f.rnd,3,44,bcs,TRUE,21.35522,214,21.0302,54,21.73622,177
