Problem,NrFeat,Model,Prob,TimeIndependent,Training.Rho,NTrain,Validation.Rho,NValidation,Test.Rho,NTest
j.rndn,1,1,wcs,TRUE,52.13855,240,51.89348,60,52.56241,200
j.rndn,1,10,wcs,TRUE,26.1906,240,26.63406,60,25.72607,200
j.rndn,1,11,wcs,TRUE,26.1906,240,26.63406,60,25.72607,200
j.rndn,1,12,wcs,TRUE,26.3742,240,28.72478,60,26.98574,200
j.rndn,1,13,wcs,TRUE,24.73326,240,27.86641,60,24.7682,200
j.rndn,1,14,wcs,TRUE,26.3742,240,28.72478,60,26.98574,200
j.rndn,1,15,wcs,TRUE,46.40271,240,48.21771,60,47.58957,200
j.rndn,1,16,wcs,TRUE,19.73849,240,19.36917,60,19.59873,200
j.rndn,1,2,wcs,TRUE,29.7587,240,30.08459,60,28.56507,200
j.rndn,1,3,wcs,TRUE,26.1906,240,26.63406,60,25.72607,200
j.rndn,1,4,wcs,TRUE,18.81359,240,18.92908,60,18.01215,200
j.rndn,1,5,wcs,TRUE,19.68087,240,19.9049,60,19.53546,200
j.rndn,1,6,wcs,TRUE,50.98764,240,55.10834,60,50.91532,200
j.rndn,1,7,wcs,TRUE,49.79568,240,51.80341,60,49.2975,200
j.rndn,1,8,wcs,TRUE,45.09761,240,49.05544,60,47.02589,200
j.rndn,1,9,wcs,TRUE,45.22647,240,47.28867,60,45.39239,200
j.rndn,16,1,wcs,TRUE,41.806,240,42.11396,60,41.93404,200
j.rndn,2,1,wcs,TRUE,24.99983,240,25.82214,60,24.06897,200
j.rndn,2,10,wcs,TRUE,24.80936,240,24.91365,60,24.16815,200
j.rndn,2,11,wcs,TRUE,48.97975,240,51.04921,60,48.75164,200
j.rndn,2,12,wcs,TRUE,33.42947,240,35.14403,60,32.61736,200
j.rndn,2,13,wcs,TRUE,30.6255,240,30.95229,60,29.43495,200
j.rndn,2,14,wcs,TRUE,18.8411,240,18.7936,60,18.29333,200
j.rndn,2,15,wcs,TRUE,25.13158,240,27.72894,60,25.15927,200
j.rndn,2,16,wcs,TRUE,43.96369,240,44.89486,60,42.99912,200
j.rndn,2,2,wcs,TRUE,24.99983,240,25.82214,60,24.06897,200
j.rndn,2,3,wcs,TRUE,24.99983,240,25.82214,60,24.06897,200
j.rndn,2,4,wcs,TRUE,21.01986,240,21.57489,60,21.16634,200
j.rndn,2,5,wcs,TRUE,13.84863,240,13.6723,60,13.91674,200
j.rndn,2,6,wcs,TRUE,13.83821,240,14.6081,60,13.50177,200
j.rndn,2,7,wcs,TRUE,20.48586,240,19.81388,60,20.49176,200
j.rndn,2,8,wcs,TRUE,26.8118,240,27.88746,60,28.23748,200
j.rndn,2,9,wcs,TRUE,27.20811,240,27.23091,60,27.05902,200
j.rndn,2,100,wcs,TRUE,46.40271,240,48.21771,60,47.58957,200
j.rndn,2,101,wcs,TRUE,26.23883,240,26.81726,60,25.28857,200
j.rndn,2,102,wcs,TRUE,35.02751,240,34.07947,60,35.35344,200
j.rndn,2,103,wcs,TRUE,32.18009,240,32.52932,60,32.61306,200
j.rndn,2,104,wcs,TRUE,29.4657,240,30.01273,60,28.07465,200
j.rndn,2,105,wcs,TRUE,31.93821,240,32.31995,60,32.34453,200
j.rndn,2,106,wcs,TRUE,20.95287,240,20.37203,60,20.62423,200
j.rndn,2,107,wcs,TRUE,13.69508,240,13.42005,60,14.1635,200
j.rndn,2,108,wcs,TRUE,13.44818,240,13.27685,60,13.82042,200
j.rndn,2,109,wcs,TRUE,19.72979,240,19.36917,60,19.59873,200
j.rndn,2,110,wcs,TRUE,21.22043,240,21.37987,60,20.9644,200
j.rndn,2,111,wcs,TRUE,19.61564,240,18.98913,60,19.42516,200
j.rndn,2,112,wcs,TRUE,22.51005,240,22.94608,60,22.53744,200
j.rndn,2,113,wcs,TRUE,33.32747,240,35.97207,60,34.49596,200
j.rndn,2,114,wcs,TRUE,19.90582,240,19.32806,60,19.70981,200
j.rndn,2,115,wcs,TRUE,13.44198,240,13.43838,60,13.81409,200
j.rndn,2,116,wcs,TRUE,14.42349,240,15.17667,60,14.62493,200
j.rndn,2,117,wcs,TRUE,17.75791,240,17.34324,60,17.44077,200
j.rndn,2,118,wcs,TRUE,15.86557,240,15.3404,60,15.97128,200
j.rndn,2,119,wcs,TRUE,17.44106,240,16.93117,60,17.39946,200
j.rndn,2,120,wcs,TRUE,20.12634,240,19.07406,60,19.85662,200
j.rndn,2,17,wcs,TRUE,26.53684,240,27.51487,60,28.23252,200
j.rndn,2,18,wcs,TRUE,27.82715,240,28.4047,60,27.61931,200
j.rndn,2,19,wcs,TRUE,23.73116,240,24.00964,60,22.82083,200
j.rndn,2,20,wcs,TRUE,26.79653,240,27.88746,60,28.24012,200
j.rndn,2,21,wcs,TRUE,48.95794,240,52.67447,60,48.71074,200
j.rndn,2,22,wcs,TRUE,49.83286,240,51.06189,60,50.57647,200
j.rndn,2,23,wcs,TRUE,29.7587,240,30.08459,60,28.56507,200
j.rndn,2,24,wcs,TRUE,26.1906,240,26.63406,60,25.72607,200
j.rndn,2,25,wcs,TRUE,18.81359,240,18.92908,60,18.01215,200
j.rndn,2,26,wcs,TRUE,34.88444,240,37.51596,60,34.44776,200
j.rndn,2,27,wcs,TRUE,50.82575,240,54.54857,60,50.50475,200
j.rndn,2,28,wcs,TRUE,42.3547,240,44.04842,60,41.59656,200
j.rndn,2,29,wcs,TRUE,46.16251,240,45.90054,60,46.15723,200
j.rndn,2,30,wcs,TRUE,29.57577,240,30.44359,60,28.57999,200
j.rndn,2,31,wcs,TRUE,26.27023,240,26.69721,60,25.11371,200
j.rndn,2,32,wcs,TRUE,19.26299,240,19.80717,60,18.06003,200
j.rndn,2,33,wcs,TRUE,24.12094,240,24.56882,60,24.95279,200
j.rndn,2,34,wcs,TRUE,42.59642,240,45.49977,60,43.88788,200
j.rndn,2,35,wcs,TRUE,48.08679,240,47.80165,60,47.56424,200
j.rndn,2,36,wcs,TRUE,43.99259,240,47.88554,60,45.89739,200
j.rndn,2,37,wcs,TRUE,24.92847,240,25.5357,60,24.26348,200
j.rndn,2,38,wcs,TRUE,24.99983,240,25.82214,60,24.06897,200
j.rndn,2,39,wcs,TRUE,26.1906,240,26.63406,60,25.72607,200
j.rndn,2,40,wcs,TRUE,13.83821,240,14.6081,60,13.47147,200
