Problem,NrFeat,Model,Prob,TimeIndependent,Training.Rho,NTrain,Validation.Rho,NValidation,Test.Rho,NTest
j.rndn,1,1,dbl2nd,TRUE,52.13855,240,51.89348,60,52.56241,200
j.rndn,1,10,dbl2nd,TRUE,26.1906,240,26.63406,60,25.72607,200
j.rndn,1,11,dbl2nd,TRUE,26.1906,240,26.63406,60,25.72607,200
j.rndn,1,12,dbl2nd,TRUE,26.3742,240,28.72478,60,26.98574,200
j.rndn,1,13,dbl2nd,TRUE,24.73326,240,27.86641,60,24.7682,200
j.rndn,1,14,dbl2nd,TRUE,26.3742,240,28.72478,60,26.98574,200
j.rndn,1,15,dbl2nd,TRUE,46.40271,240,48.21771,60,47.58957,200
j.rndn,1,16,dbl2nd,TRUE,19.73849,240,19.36917,60,19.59873,200
j.rndn,1,2,dbl2nd,TRUE,29.7587,240,30.08459,60,28.56507,200
j.rndn,1,3,dbl2nd,TRUE,26.1906,240,26.63406,60,25.72607,200
j.rndn,1,4,dbl2nd,TRUE,18.81359,240,18.92908,60,18.01215,200
j.rndn,1,5,dbl2nd,TRUE,19.68087,240,19.9049,60,19.53546,200
j.rndn,1,6,dbl2nd,TRUE,50.98764,240,55.10834,60,50.91532,200
j.rndn,1,7,dbl2nd,TRUE,50.01371,240,52.36632,60,49.6644,200
j.rndn,1,8,dbl2nd,TRUE,51.76324,240,51.77854,60,50.55345,200
j.rndn,1,9,dbl2nd,TRUE,45.22647,240,47.28867,60,45.39239,200
j.rndn,16,1,dbl2nd,TRUE,41.95282,240,40.01367,60,42.43082,200
j.rndn,2,1,dbl2nd,TRUE,24.99921,240,25.76181,60,24.11732,200
j.rndn,2,10,dbl2nd,TRUE,24.75966,240,25.37738,60,24.35839,200
j.rndn,2,11,dbl2nd,TRUE,48.98901,240,50.19533,60,48.8508,200
j.rndn,2,12,dbl2nd,TRUE,33.13174,240,34.1567,60,32.45193,200
j.rndn,2,13,dbl2nd,TRUE,29.05802,240,29.44721,60,28.28738,200
j.rndn,2,14,dbl2nd,TRUE,18.8411,240,18.7936,60,18.29333,200
j.rndn,2,15,dbl2nd,TRUE,23.862,240,24.85916,60,23.98803,200
j.rndn,2,16,dbl2nd,TRUE,47.03903,240,47.2722,60,47.15787,200
j.rndn,2,2,dbl2nd,TRUE,24.82993,240,25.81248,60,24.44092,200
j.rndn,2,3,dbl2nd,TRUE,24.97502,240,25.78036,60,23.94983,200
j.rndn,2,4,dbl2nd,TRUE,21.01986,240,21.57489,60,21.16634,200
j.rndn,2,5,dbl2nd,TRUE,13.93614,240,13.84431,60,14.02427,200
j.rndn,2,6,dbl2nd,TRUE,14.0328,240,14.63423,60,13.56311,200
j.rndn,2,7,dbl2nd,TRUE,20.50458,240,19.67622,60,20.44217,200
j.rndn,2,8,dbl2nd,TRUE,27.56877,240,27.27726,60,29.14404,200
j.rndn,2,9,dbl2nd,TRUE,27.05206,240,26.62391,60,26.73408,200
j.rndn,2,100,dbl2nd,TRUE,46.40271,240,48.21771,60,47.58957,200
j.rndn,2,101,dbl2nd,TRUE,25.94499,240,26.93552,60,25.4438,200
