Type,NrFeat,Model,Feature,mean,Step.1,Step.2,Step.3,Step.4,Step.5,Step.6,Step.7,Step.8,Step.9,Step.10,Step.11,Step.12,Step.13,Step.14,Step.15,Step.16,Step.17,Step.18,Step.19,Step.20,Step.21,Step.22,Step.23,Step.24,Step.25,Step.26,Step.27,Step.28,Step.29
Weight,16,1,phi.proc,NA,-0.09614691,-0.09603953,0.0486922,0.01927734,0.005096907,0.001462805,-0.002257894,0.004658623,0.005802855,0.001898844,-0.0003897971,0.001086006,0.0006924849,-0.003170356,0.0002125407,-0.001609757,-0.002205469,-0.002629267,-0.0004443109,0.001088786,-0.008415837,-0.01010678,-0.01776302,-0.02662642,-0.03129398,-0.1122055,0.0216768,0.08633733,0.001021573
Weight,16,1,phi.startTime,NA,0,0,-0.2250008,-0.05647463,-0.0151634,-0.001467476,0.00315458,0.0007250044,-0.002032951,-0.00128069,-0.0009859238,-0.002260452,-0.001072208,0.0003813274,-0.0001260044,0.001163707,0.002057399,0.00191407,-0.003832484,-0.003344437,0.0009250297,0.001778905,0.003934533,0.008037765,0.01725135,0.04787053,-0.006224686,0.2644542,-0.01995726
Weight,16,1,phi.endTime,NA,-0.09614691,-0.09603953,-0.1763086,-0.03719729,-0.01006649,-4.671537e-06,0.0008966861,0.005383627,0.003769904,0.0006181538,-0.001375721,-0.001174446,-0.0003797236,-0.002789029,8.653636e-05,-0.00044605,-0.0001480701,-0.000715197,-0.004276795,-0.002255651,-0.007490807,-0.008327873,-0.01382848,-0.01858866,-0.01404262,-0.06433501,0.01545212,0.3507915,-0.01893569
Weight,16,1,phi.jobOps,NA,0,-0.002611651,-0.008756474,-0.005989237,-7.036442e-05,0.0005759204,0.0008207043,0.001230149,-7.475484e-06,-0.0008396878,9.842609e-05,-0.0005379529,0.0007095151,0.0002908674,0.0008067002,-3.543054e-05,0.0001214179,-0.0004893831,-0.0008719019,0.0001663884,0.0007392265,2.147333e-05,-0.0001145649,-0.0007995221,-0.0004079689,0.006140726,-0.0005905914,-0.002087036,0
Weight,16,1,phi.arrivalTime,NA,0,0.03318932,-0.1411817,0.00522602,-0.00825332,-0.004840649,-0.003899928,-0.005526625,-0.004993759,-0.003869022,-0.002757362,-0.003599115,-0.003144985,-0.001703729,-0.001732303,6.717801e-05,-0.001534551,-0.002556246,-0.004146446,-0.0032866,-0.005189444,-0.0035764,-0.005791737,0.001102347,0.008654069,0.02425871,-0.01806633,-0.6460332,-0.04588354
Weight,16,1,phi.totproc,NA,-0.0240401,0.07974156,1.210894,0.1326059,0.07507211,0.08444292,0.07900895,0.08713191,0.08735955,0.07398024,0.06219974,0.06063212,0.06935693,0.05371092,0.06771058,0.05259347,0.05593729,0.07073463,0.05822481,0.07399705,0.09689637,0.06046598,0.02251017,0.04235402,0.057728,0.1122939,0.1239915,0.4827394,0.005642693
Weight,16,1,phi.wait,NA,0,-0.03318932,-0.08381913,-0.06170065,-0.006910082,0.003373173,0.007054508,0.006251629,0.002960808,0.002588332,0.001771438,0.001338662,0.002072776,0.002085056,0.001606299,0.001096529,0.00359195,0.004470316,0.0003139618,-5.783682e-05,0.006114473,0.005355305,0.00972627,0.006935418,0.008597282,0.02361183,0.01184164,0.9104874,0.02592628
Weight,16,1,phi.mac,NA,0,-0.002611651,-0.008756474,-0.005989237,-7.036442e-05,0.0005759204,0.0008207043,0.001230149,-7.475484e-06,-0.0008396878,9.842609e-05,-0.0005379529,0.0007095151,0.0002908674,0.0008067002,-3.543054e-05,0.0001214179,-0.0004893831,-0.0008719019,0.0001663884,0.0007392265,2.147333e-05,-0.0001145649,-0.0007995221,-0.0004079689,0.006140726,-0.0005905914,-0.002087036,0
Weight,16,1,phi.macOps,NA,0,0.002611651,0.1564435,0.01930314,0.004003542,0.003169118,0.0026549,0.001500426,0.001620195,0.002079397,0.000474593,0.0006186043,-0.000544932,-0.0008804018,-0.00134793,0.0005837739,0.0003055054,0.001677047,0.001071939,0.0003444566,-0.0008904261,-0.001017364,-0.0003511228,-0.001953108,0.0007517592,-0.002122327,0.001181183,0.002087036,0
Weight,16,1,phi.macfree,NA,-0.09614691,-0.09603953,-0.1763086,-0.03659876,-0.00405648,-0.01625179,-0.04806774,-0.03763582,-0.02699029,-0.02732073,-0.03124186,-0.02732394,-0.02503166,-0.03441619,-0.03740501,-0.03254928,-0.03397726,-0.03182711,-0.03283425,-0.0338304,-0.06001372,-0.04563491,-0.05419521,-0.02606431,-0.1254806,-0.1289139,-0.02491079,-0.02337393,-0.01899498
Weight,16,1,phi.makespan,NA,-0.09614691,-0.09603953,-0.008315669,0.1750647,0.01112726,-0.005695519,0.01872767,0.007083287,-0.007843883,-0.003257352,0.01265334,0.01023185,-0.00872096,0.007268604,0.00463523,-0.002529606,0.0001607885,-0.008782971,0.0092571,0.02611085,0.02714363,0.01334842,0.02413968,-0.00602568,0.04319847,0.03182602,0.07845418,0.1580659,-0.01899498
