Type,NrFeat,Model,Feature,mean,Step.1,Step.2,Step.3,Step.4,Step.5,Step.6,Step.7,Step.8,Step.9,Step.10,Step.11,Step.12,Step.13,Step.14,Step.15,Step.16,Step.17,Step.18,Step.19,Step.20,Step.21,Step.22,Step.23,Step.24,Step.25,Step.26,Step.27,Step.28,Step.29
Weight,16,1,phi.proc,NA,-0.1119864,-0.1040999,-0.1039239,-0.2501934,-0.1677963,-0.1667407,-0.1284616,-0.1732869,-0.1374807,-0.1729041,-0.1567079,-0.1035457,-0.08368155,-0.0866174,-0.09929887,-0.1259846,-0.05180362,-0.04028936,-0.02767553,-0.03689035,-0.01811069,0.003951897,0.003395552,0.004310422,-0.01058369,-1.586029e-05,-0.07074503,-0.08686467,0.008392746
Weight,16,1,phi.startTime,NA,0,0,0.01704975,0.0866562,0.06665703,0.06439547,0.04985243,0.06793982,0.056792,0.06895687,0.06286312,0.0422187,0.03391258,0.03557762,0.04056861,0.0507763,0.01991698,0.01475318,0.009950678,0.01348138,0.01364235,0.004820509,0.003226215,0.01070904,0.0139424,0.01326333,0.05982391,0.139137,-0.01571875
Weight,16,1,phi.endTime,NA,-0.1119864,-0.1040999,-0.08687417,-0.1635372,-0.1011393,-0.1023452,-0.07860914,-0.105347,-0.08068869,-0.1039473,-0.0938448,-0.06132703,-0.04976897,-0.05103977,-0.05873025,-0.07520833,-0.03188664,-0.02553618,-0.01772485,-0.02340897,-0.004468343,0.008772406,0.006621767,0.01501947,0.003358704,0.01324747,-0.01092113,0.05227233,-0.007326007
Weight,16,1,phi.jobOps,NA,0,0.004815936,0.07554089,0.0771846,0.1194168,0.1421072,0.1054969,0.1988392,0.1397099,0.09877566,0.06262139,0.03575483,0.06286536,0.04769266,0.07917731,0.03668583,0.005731584,0.02853424,0.01614212,0.07726265,0.00204421,0.0006883725,0.0001805008,0.0005509327,0.0004688131,0.005662311,-0.0005872649,-0.0009323101,0
Weight,16,1,phi.arrivalTime,NA,0,0.05895785,-0.04421894,0.06884192,0.02179639,0.03436412,0.02666983,0.03481513,0.02834577,0.03335866,0.029596,0.02043714,0.0156402,0.01531293,0.01649854,0.02153551,0.0120949,0.006560978,0.0009857399,0.002107646,-0.01444497,-0.02339964,-0.01899215,-0.03725696,-0.03244632,-0.04401248,-0.06056515,-0.2077761,-0.09979833
Weight,16,1,phi.totproc,NA,0.040442,0.06723651,0.5503249,0.1183439,0.08856755,0.08598103,0.0838264,0.08276073,0.07196206,0.07806718,0.07208472,0.06194353,0.05473069,0.0506661,0.05373572,0.05975165,0.03442546,0.03687892,0.03327884,0.02880414,0.01742996,0.01019785,0.005084802,0.0008542981,-0.001037068,0.006229665,0.008799838,0.006553457,0.01883852
Weight,16,1,phi.wait,NA,0,-0.05895785,0.06126869,0.01781428,0.04486064,0.03003135,0.0231826,0.03312469,0.02844623,0.03559821,0.03326712,0.02178156,0.01827238,0.02026469,0.02407008,0.02924078,0.007822079,0.008192201,0.008964938,0.01137373,0.02808732,0.02822015,0.02221837,0.047966,0.04638871,0.05727582,0.1203891,0.3469131,0.08407957
Weight,16,1,phi.mac,NA,0,0.004815936,0.07554089,0.0771846,0.1194168,0.1421072,0.1054969,0.1988392,0.1397099,0.09877566,0.06262139,0.03575483,0.06286536,0.04769266,0.07917731,0.03668583,0.005731584,0.02853424,0.01614212,0.07726265,0.00204421,0.0006883725,0.0001805008,0.0005509327,0.0004688131,0.005662311,-0.0005872649,-0.0009323101,0
Weight,16,1,phi.macOps,NA,0,-0.004815936,-0.08818936,-0.09428502,-0.1789798,-0.1987107,-0.1592857,-0.2205685,-0.1008261,-0.0116853,-0.01434689,-0.02044257,-0.01863948,-0.0123683,0.007545714,0.04177722,0.01239677,0.008121198,0.004411776,0.03933868,0.0007328475,0.0009772142,0.001170687,0.001713827,0.0009417528,0.009139767,0.001163784,0.0009323101,0
Weight,16,1,phi.macfree,NA,-0.1119864,-0.1040999,-0.08687417,0.07517538,0.04089283,0.06710302,0.0511605,0.06255851,0.03887149,0.06427303,0.04309841,0.02472059,0.02042687,0.0239827,0.01302534,0.02646961,-0.001480512,-0.004419759,-0.008361018,0.01292185,-0.02335287,0.003164526,0.002106108,0.008439858,0.003194242,-0.007711224,-0.02542032,-0.05208631,0.0003711514
