Type,NrFeat,Model,Feature,mean,Step.1,Step.2,Step.3,Step.4,Step.5,Step.6,Step.7,Step.8,Step.9,Step.10,Step.11,Step.12,Step.13,Step.14,Step.15,Step.16,Step.17,Step.18,Step.19,Step.20,Step.21,Step.22,Step.23,Step.24,Step.25,Step.26,Step.27,Step.28,Step.29
Weight,16,1,phi.proc,NA,-0.01717802,-0.02558844,-0.03699678,-0.0298868,-0.02602941,-0.02975646,-0.02612144,-0.02475798,-0.02623517,-0.0234074,-0.0297749,-0.02170184,-0.003032967,-0.01246584,-0.01304194,-0.007084572,-0.0002974198,-0.005985832,0.007467382,-0.00981279,0.002155628,-0.0183279,-0.006794971,-0.02917588,-0.01084714,-0.007141833,-0.008791578,-0.1775321,-4.657427e-05
Weight,16,1,phi.startTime,NA,0,0.01656436,0.006802151,0.007328892,0.00591085,0.006355984,0.007156029,0.006971352,0.008055813,0.007549638,0.009181345,0.006188196,-0.0006933434,0.003265003,0.003631818,0.001047097,-0.002602702,0.0002432739,-0.004648032,0.001960618,-0.003327434,0.003977864,0.0016977,0.008531918,-0.0006621097,0.0004260869,-0.02475266,0.04724604,-0.09318805
Weight,16,1,phi.endTime,NA,-0.01717802,-0.009024077,-0.03019463,-0.02255791,-0.02011856,-0.02340047,-0.01896541,-0.01778663,-0.01817936,-0.01585776,-0.02059356,-0.01551365,-0.00372631,-0.009200839,-0.009410118,-0.006037475,-0.002900121,-0.005742558,0.00281935,-0.007852172,-0.001171805,-0.01435004,-0.00509727,-0.02064397,-0.01150925,-0.006715746,-0.03354424,-0.1302861,-0.09323463
Weight,16,1,phi.jobOps,NA,0,-0.002747261,-8.839319e-05,0.001791507,0.0005764466,-0.001659977,-0.001032699,0.0005009528,0.0005754123,0.0003058049,-0.0003239843,0.0004939742,0.0003159201,0.0004874448,0.000578356,-3.099284e-05,0.0004549017,-1.792454e-05,0.00292582,0.0005652643,0.0006614884,-5.492036e-05,-0.0002937458,-0.0009381379,-0.0005649454,-0.0005929378,-0.002016158,-0.01428862,0
Weight,16,1,phi.arrivalTime,NA,0,0.003123506,-0.001216798,-0.0005669792,-0.003107873,-0.001549436,0.0008357091,0.0009827992,0.001965654,0.002701341,0.003549144,0.00119132,-0.0007330707,0.001879621,0.001298154,0.001160216,-0.0007399083,0.001814769,-0.001628795,0.001665327,-0.001632945,0.0009828006,-5.428217e-05,0.001458036,-0.005789886,-0.009973275,-0.02469427,-0.002689886,-0.1761026
Weight,16,1,phi.totproc,NA,0.01324458,0.01367469,0.02705376,0.0144632,0.02008144,0.01807666,0.02334014,0.01529516,0.01268027,0.0196149,0.01408458,0.01344228,0.01113209,0.0111284,0.009754035,0.01095415,-0.004113996,0.003246049,0.004152558,0.01164342,0.01261088,0.02190978,0.02257143,0.02363092,0.02030424,0.02264915,0.009258127,0.0007665212,0.04134286
Weight,16,1,phi.wait,NA,0,0.01344085,0.008018949,0.007895871,0.009018723,0.00790542,0.00632032,0.005988552,0.006090159,0.004848297,0.005632201,0.004996876,3.972725e-05,0.001385382,0.002333663,-0.0001131194,-0.001862793,-0.001571495,-0.003019237,0.0002952914,-0.001694489,0.002995063,0.001751982,0.007073881,0.005127776,0.01039936,-5.838648e-05,0.04993593,0.08291457
Weight,16,1,phi.mac,NA,-0.05886841,-0.06216378,-0.02205668,-0.0367811,0.001144711,-0.02742801,-0.04363736,-0.006534128,-1.328509e-05,-0.001050968,0.002206392,-0.003651961,-0.002287781,-0.009359788,-0.007653324,0.002893738,0.002536037,0.01104507,0.0487214,0.005971167,-0.001791904,0.007782835,-0.001261654,-0.003474155,0.006717178,0.004995734,0.004285672,-0.008319068,0
Weight,16,1,phi.macOps,NA,0,0.00201181,0.0005761034,0.001807616,0.0001439645,0.00134363,0.003213777,6.900941e-05,0.000585707,0.0003008923,0.0007351459,0.0003712195,-0.000341082,-0.0004988247,-0.0004092853,-9.766859e-06,1.882851e-05,0.0002776141,-0.001471602,4.526556e-05,0.0004666834,0.0007827553,0.0008296308,0.0008078046,0.0001413469,0.0005132165,0.002473423,0.005983633,0
Weight,16,1,phi.macfree,NA,-0.01717802,-0.009024077,0.008695151,-0.006915042,-0.0138975,-0.001620006,-0.00270237,-0.008493348,-0.007281859,-0.009656473,-0.004574832,-0.005107951,-0.01828916,-0.0105979,-0.007272482,-0.01319735,-0.0087329,-0.01247813,-0.01500909,-0.01314643,-0.0151219,-0.001241662,-0.01135381,-0.0200862,-0.03346091,-0.08891091,0.0452889,-0.2050031,-0.06221931
