Type,NrFeat,Model,Feature,mean,Step.1,Step.2,Step.3,Step.4,Step.5,Step.6,Step.7,Step.8,Step.9,Step.10,Step.11,Step.12,Step.13,Step.14,Step.15,Step.16,Step.17,Step.18,Step.19,Step.20,Step.21,Step.22,Step.23,Step.24,Step.25,Step.26,Step.27,Step.28,Step.29
Weight,16,1,phi.proc,NA,-0.01758977,-0.01368368,-0.005321557,-0.01856117,-0.02808219,-0.01360337,-0.006086221,-0.006314683,-0.005117024,-0.008845266,-0.01204266,-0.01332726,-0.008358131,-0.005997963,-0.003425214,-0.0001047905,0.002610805,-0.0005534718,0.002090382,0.001878014,-0.0007719646,-0.009792245,-0.01082365,-0.002514318,0.005772272,-0.01947443,-0.00722906,-0.02132955,0.551782
Weight,16,1,phi.startTime,NA,0,0,-0.002294506,0.0007768696,-0.008180443,-0.01139722,-0.004127229,-0.002059544,-0.0021881,-0.001028574,-0.002706726,-0.005459341,-0.005725354,-0.008023974,-0.007603981,-0.007503801,-0.005394121,-0.003968772,-0.004461226,-0.004537829,-0.00101519,0.003074767,-0.002460736,-0.005529818,-0.00818422,0.04445437,0.01852103,0.01546893,-0.8584513
Weight,16,1,phi.endTime,NA,-0.01758977,-0.01368368,-0.007616063,-0.01778431,-0.03626263,-0.02500059,-0.01021345,-0.008374227,-0.007305124,-0.009873839,-0.01474939,-0.0187866,-0.01408349,-0.01402194,-0.01102919,-0.007608591,-0.002783316,-0.004522244,-0.002370845,-0.002659815,-0.001787154,-0.006717478,-0.01328439,-0.008044136,-0.002411948,0.02497994,0.01129197,-0.00586062,-0.3066694
Weight,16,1,phi.jobOps,NA,0,0.000199595,0.03525908,0.007026227,0.07292119,0.01052079,0.002340619,0.004830828,0.005435453,0.004644458,0.0003412281,9.196163e-05,4.855415e-05,0.0002755914,0.004576026,-9.419936e-05,-0.001427414,-0.0001688243,0.000311522,0.0002842934,-0.000401287,-0.0005849772,-0.0001285507,9.753843e-05,0.0008370719,0.0005020551,-0.001194858,-0.004450294,0
Weight,16,1,phi.arrivalTime,NA,0,0.004618373,-0.001891954,0.005880062,-0.003091493,-0.009112084,-0.003910195,-0.002473625,-0.003232976,-0.002041669,-0.003071098,-0.003563699,-0.00399453,-0.002732021,-0.004579072,-0.005784104,-0.002844784,-0.00308803,-0.001839306,-0.002937352,-0.0004064871,0.0006732061,-0.001205338,-0.007472343,-0.01558015,-0.07354307,-0.0324301,-0.01241823,-0.3889092
Weight,16,1,phi.totproc,NA,0.002470736,0.003352359,0.02526419,0.02128274,0.01777793,0.01059692,0.00778027,0.00823316,0.002841537,0.00316801,0.001358629,0.004014494,0.004874966,0.004101933,0.00151575,-0.001184754,-0.001345159,-0.0001427686,-0.0007822604,-0.001776783,-0.000679571,0.002952334,-0.0001884659,-0.0006284317,-0.001409668,0.005465111,0.00822825,0.006116733,-0.01365263
Weight,16,1,phi.wait,NA,0,-0.004618373,-0.000402552,-0.005103193,-0.00508895,-0.00228514,-0.0002170342,0.0004140807,0.001044877,0.001013096,0.0003643726,-0.001895641,-0.001730824,-0.005291953,-0.003024909,-0.001719696,-0.002549337,-0.0008807422,-0.002621921,-0.001600476,-0.0006087028,0.002401561,-0.001255399,0.001942525,0.007395931,0.1179974,0.05095113,0.02788716,-0.4695421
Weight,16,1,phi.mac,NA,0,0.000199595,0.03525908,0.007026227,0.07292119,0.01052079,0.002340619,0.004830828,0.005435453,0.004644458,0.0003412281,9.196163e-05,4.855415e-05,0.0002755914,0.004576026,-9.419936e-05,-0.001427414,-0.0001688243,0.000311522,0.0002842934,-0.000401287,-0.0005849772,-0.0001285507,9.753843e-05,0.0008370719,0.0005020551,-0.001194858,-0.004450294,0
Weight,16,1,phi.macOps,NA,0,-0.000199595,-0.003788763,0.0102699,0.104326,0.01158792,0.003093242,0.00681289,0.007152961,0.009787562,0.002050703,0.003453751,0.002675087,0.004950438,0.0156736,0.001438978,0.01143093,0.001320354,0.001009871,0.000594756,0.001008617,0.001232429,0.0004294733,-9.313572e-05,0.0003999505,0.0006229165,0.002389717,0.004450294,0
Weight,16,1,phi.macfree,NA,-0.01758977,-0.01368368,-0.007616063,0.00357755,0.04044724,0.03169108,0.002572422,-0.001179713,-0.004510356,0.001860237,0.002458508,0.01027219,0.007994052,0.01304021,0.01120003,0.003934307,-0.01082852,-0.0104928,-0.01379431,-0.01765764,-0.02086538,-0.02369561,-0.01022176,-0.007930623,-0.02345089,0.001791289,-0.01438555,0.0143899,-0.1968202
Weight,16,1,phi.makespan,NA,-0.01758977,-0.01368368,-0.02419839,-0.003137231,-0.01297842,-0.02916948,-0.01599164,-0.01223283,-0.009800038,-0.01234894,-0.007216853,-0.005967376,-0.005806058,-0.015206,-0.01719637,-0.01924776,-0.01020999,-0.01707917,-0.007167511,-0.006911766,-0.01093276,-0.005356628,-0.018498,-0.02353932,-0.02637834,-0.04144645,-0.0351978,-0.05495388,-0.1968202
