Type,NrFeat,Model,Feature,mean,Step.1,Step.2,Step.3,Step.4,Step.5,Step.6,Step.7,Step.8,Step.9,Step.10,Step.11,Step.12,Step.13,Step.14,Step.15,Step.16,Step.17,Step.18,Step.19,Step.20,Step.21,Step.22,Step.23,Step.24,Step.25,Step.26,Step.27,Step.28,Step.29
Weight,16,1,phi.proc,NA,-0.08139477,-0.1609786,0.1410911,-0.01414002,0.009240774,-0.03503949,-0.001745981,0.00447326,0.008233863,0.01800333,0.001042227,0.002310607,0.002836355,-0.0008175756,0.001472998,-0.001949842,-0.000220149,-0.003849474,-0.002172646,0.0003714616,-0.007778781,-0.008079874,-0.01830563,-0.07494458,-0.02326718,-0.05882637,0.05684425,0.02995977,0.0009855915
Weight,16,1,phi.startTime,NA,0,0,-0.2956524,-0.03407238,-0.01654522,0.01431915,0.002379254,-0.0008393777,-0.003679237,-0.008471587,-0.001804418,-0.002769731,-0.00345886,-0.001806155,-0.001168991,0.0006169315,0.0002327123,0.002761125,-0.002310987,-0.004218116,0.0007107272,0.001033867,0.004957485,0.02872924,0.015094,0.02628453,-0.02005561,0.1165087,-0.01973307
Weight,16,1,phi.endTime,NA,-0.08139477,-0.1609786,-0.1545613,-0.0482124,-0.007304442,-0.02072034,0.0006332725,0.003633883,0.004554626,0.009531746,-0.0007621914,-0.0004591241,-0.0006225055,-0.002623731,0.0003040062,-0.001332911,1.256334e-05,-0.001088349,-0.004483633,-0.003846655,-0.007068054,-0.007046007,-0.01334814,-0.04621533,-0.008173181,-0.03254184,0.03678864,0.1464685,-0.01874748
Weight,16,1,phi.jobOps,NA,0,-0.002398092,-0.03723627,-0.03339548,-0.001080303,-0.02607414,0.0006909567,0.0007506409,-3.918052e-05,-0.01816946,-0.0001095673,-0.0006492397,-7.157559e-05,0.001200039,0.0001812122,0.001338793,-0.0006266744,9.879699e-05,-0.0006447809,0.0003032406,0.001108282,8.140517e-05,-0.0001924834,-0.005126063,-3.519355e-06,0.001469765,-0.0008467337,-0.001142057,0
Weight,16,1,phi.arrivalTime,NA,0,0.0328512,-0.1627965,0.02653012,-0.01015199,0.002446663,-0.004409405,-0.00568866,-0.006173702,-0.006559934,-0.002158212,-0.003293139,-0.002882273,-0.002567975,-0.001787729,-4.602477e-05,-0.002121918,-0.001114312,-0.002815515,-0.003187328,-0.004220773,-0.003190878,-0.004660173,0.01238741,0.007678917,0.01300292,-0.02370455,-0.2806464,-0.04568607
Weight,16,1,phi.totproc,NA,-0.002011328,0.1136297,1.329657,0.1371883,0.09055298,0.1080566,0.09635452,0.09563132,0.08957799,0.08531522,0.06632263,0.0704069,0.07697935,0.06754855,0.06897636,0.06785974,0.07219444,0.07678189,0.05435414,0.06386116,0.1093205,0.0621247,0.02569258,0.08176959,0.06710286,0.09477799,0.08392524,0.2144611,0.005509847
Weight,16,1,phi.wait,NA,0,-0.0328512,-0.1328559,-0.06060251,-0.006393226,0.01187249,0.006788659,0.004849282,0.002494465,-0.001911653,0.0003537933,0.000523408,-0.0005765878,0.0007618197,0.0006187374,0.0006629563,0.002354631,0.003875436,0.0005045276,-0.001030788,0.0049315,0.004224745,0.009617658,0.01634184,0.00741508,0.01328161,0.003648937,0.3971552,0.025953
Weight,16,1,phi.mac,NA,0,-0.002398092,-0.03723627,-0.03339548,-0.001080303,-0.02607414,0.0006909567,0.0007506409,-3.918052e-05,-0.01816946,-0.0001095673,-0.0006492397,-7.157559e-05,0.001200039,0.0001812122,0.001338793,-0.0006266744,9.879699e-05,-0.0006447809,0.0003032406,0.001108282,8.140517e-05,-0.0001924834,-0.005126063,-3.519355e-06,0.001469765,-0.0008467337,-0.001142057,0
Weight,16,1,phi.macOps,NA,0,0.002398092,0.2260244,0.07902574,0.006537729,0.07368976,0.003303032,0.001275584,0.001728431,0.01753117,0.0003615414,0.0004154719,-0.0009707693,-0.002250055,0.0005185953,-0.0008306807,0.001228106,0.0009171057,0.0009031518,-0.0001751238,-0.001312626,-0.0009564788,-0.0003215906,0.0005288888,-0.0003329961,-5.199187e-05,0.001693467,0.001142057,0
Weight,16,1,phi.macfree,NA,-0.08139477,-0.1609786,-0.1545613,-0.04591756,-0.001531187,-0.01691046,-0.04913079,-0.03575229,-0.02063141,-0.02630296,-0.03432306,-0.0280757,-0.02380682,-0.03110361,-0.03281739,-0.03821641,-0.0346808,-0.03489309,-0.03288631,-0.03461459,-0.06279113,-0.04020171,-0.05388439,-0.02521482,-0.1450363,-0.09631498,-0.03226845,-0.03039731,-0.01880531
Weight,16,1,phi.makespan,NA,-0.08139477,-0.1609786,-0.04770643,0.1823854,-0.0008199468,-0.003745818,0.01948963,0.006728362,-0.01538073,-0.008702617,0.01364635,0.006573283,-0.004265657,-0.0004917873,-0.002626654,0.004686946,-0.00261046,-0.01214371,0.005245403,0.02683916,0.02137506,0.01303491,0.02131048,-0.01605623,0.06079875,0.01944929,0.1562526,0.1111778,-0.01880531
Weight,16,1,phi.slotReduced,NA,0,-0.0328512,0.1627965,-0.01098964,-0.0007980724,0.003273644,0.003049422,0.003159419,0.00144843,-0.0002516705,-6.123022e-05,-0.0006060892,-0.001546148,-0.001364232,-0.002025518,-0.0006658599,-9.829794e-05,0.000363508,-0.0001272265,0.0006348389,-0.002277485,0.000269827,-0.002664145,-0.009597865,-0.002198944,0.01219264,0.0463723,0.06231562,0.0197909
Weight,16,1,phi.slots,NA,0,0.0328512,-0.1627965,-0.0896886,0.01479165,0.01413528,0.02511424,0.02295375,0.01979201,0.02369932,0.01675161,0.0194759,0.01601724,0.02492698,0.01981677,0.02126494,0.0255286,0.02522991,0.02953176,0.02286642,0.04600265,0.03367107,0.04381781,0.005139926,0.04329834,0.08860518,-0.05815422,0.04427547,-0.0197909
Weight,16,1,phi.slotsTotal,NA,0,0.0328512,-0.1627965,0.01098964,0.0007980724,-0.003273644,-0.003049422,-0.003159419,-0.00144843,0.0002516705,6.123022e-05,0.0006060892,0.001546148,0.001364232,0.002025518,0.0006658599,9.829794e-05,-0.000363508,0.0001272265,-0.0006348389,0.002277485,-0.000269827,0.002664145,0.009597865,0.002198944,-0.01219264,-0.0463723,-0.06231562,-0.0197909
