Type,NrFeat,Model,Feature,mean,Step.1,Step.2,Step.3,Step.4,Step.5,Step.6,Step.7,Step.8,Step.9,Step.10,Step.11,Step.12,Step.13,Step.14,Step.15,Step.16,Step.17,Step.18,Step.19,Step.20,Step.21,Step.22,Step.23,Step.24,Step.25,Step.26,Step.27,Step.28,Step.29
Weight,16,1,phi.proc,NA,-0.07189798,-0.03016188,0.004112321,-0.04167779,-0.02298572,-0.02041465,-0.003780749,0.000752663,-0.003746209,0.02025713,0.01977276,0.01633238,0.005675289,0.01187876,0.0152272,0.01958276,0.03654042,0.02283089,-0.002863811,0.01246144,0.03270619,0.0327888,0.05349919,-0.007414007,0.008560147,0.04872365,0.003210273,-0.06307925,0.04583281
Weight,16,1,phi.startTime,NA,0,0,-0.03199988,-0.01221079,-0.001154981,0.002821013,-0.004917644,-0.005202246,-0.003843896,-0.01223863,-0.01246967,-0.009810157,-0.00680701,-0.009248286,-0.009450495,-0.01191396,-0.01959493,-0.01355077,-0.003110217,-0.009706936,-0.01597348,-0.01682984,-0.02525121,-0.0001627851,-0.006068133,-0.02404761,-0.001614689,0.07283305,-0.05289859
Weight,16,1,phi.endTime,NA,-0.07189798,-0.03016188,-0.02788756,-0.05388858,-0.0241407,-0.01759363,-0.008698393,-0.004449583,-0.007590105,0.008018499,0.007303088,0.00652222,-0.001131721,0.002630472,0.0057767,0.007668806,0.01694549,0.009280119,-0.005974028,0.002754507,0.01673271,0.01595896,0.02824798,-0.007576792,0.002492014,0.02467605,0.001595584,0.009753794,-0.007065783
Weight,16,1,phi.jobOps,NA,0,0.0004757104,-0.002983788,0.0005224957,0.0002404159,-0.0008559667,-0.0003802082,0.0002014317,0.0009355283,0.000197695,-0.0004094085,0.001321232,0.001857412,0.001734653,0.002177872,0.00281642,0.001641964,0.002927755,0.001262458,0.003124055,0.002633499,0.003312599,0.002742176,0.0008634452,0.001270995,0.0035156,-0.0002280439,-0.0022362,0
Weight,16,1,phi.arrivalTime,NA,0,0.022883,-0.0123804,0.03482213,0.0006138444,0.002921495,-3.933697e-05,-0.00208746,-0.001015479,-0.006655225,-0.006797516,-0.00401168,-0.003716531,-0.004390663,-0.005569838,-0.00600599,-0.008069302,-0.007004735,-0.002231802,-0.005395278,-0.008924897,-0.009151804,-0.01293225,-0.003222059,-0.005083258,-0.01480565,-0.008466794,-0.0883341,-0.03808312
Weight,16,1,phi.totproc,NA,-0.003774538,0.01226808,0.2180947,0.0818149,0.04791818,0.05233068,0.03644303,0.04836352,0.04674168,0.05687484,0.04812934,0.03244925,0.03138417,0.03733535,0.04240511,0.04444598,0.03041506,0.03222276,0.02336663,0.04057274,0.02971897,0.0142341,0.02127171,-0.004040647,-0.008674985,-0.006273823,-0.009447924,0.002998159,-0.1002372
Weight,16,1,phi.wait,NA,0,-0.022883,-0.01961948,-0.04703292,-0.001768825,-0.0001004825,-0.004878307,-0.003114786,-0.002828417,-0.005583409,-0.005672157,-0.005798477,-0.003090479,-0.004857623,-0.003880658,-0.005907967,-0.01152563,-0.006546034,-0.0008784151,-0.004311658,-0.007048583,-0.007678033,-0.01231895,0.003059274,-0.0009848749,-0.009241958,0.006852105,0.1611671,-0.01481547
Weight,16,1,phi.mac,NA,0,0.0004757104,-0.002983788,0.0005224957,0.0002404159,-0.0008559667,-0.0003802082,0.0002014317,0.0009355283,0.000197695,-0.0004094085,0.001321232,0.001857412,0.001734653,0.002177872,0.00281642,0.001641964,0.002927755,0.001262458,0.003124055,0.002633499,0.003312599,0.002742176,0.0008634452,0.001270995,0.0035156,-0.0002280439,-0.0022362,0
Weight,16,1,phi.macOps,NA,0,-0.0004757104,0.02247351,0.003386133,0.001982337,0.003335076,0.003330643,0.001686123,0.0007760149,0.002280662,0.00280541,0.0005180223,-0.000275396,0.0002723591,-0.0001297045,0.0007406754,0.000901845,0.002748941,0.0004442363,-0.0009298209,-0.001714762,-0.0008074703,0.000820616,-1.67486e-05,-0.0006251503,6.180234e-06,0.0004375504,0.0022362,0
Weight,16,1,phi.macfree,NA,-0.07189798,-0.03016188,-0.02788756,-0.0503249,-0.00757676,-0.01726617,-0.01046154,-0.02637573,-0.01851361,-0.0412969,-0.03370059,-0.02138423,-0.006698258,-0.01730735,-0.03285722,-0.0398632,-0.0356893,-0.03302136,-0.02394065,-0.04234636,-0.0656249,-0.05746249,-0.06774564,-0.01972996,-0.06901515,-0.02826534,0.008972297,-0.09408626,-0.07998772
Weight,16,1,phi.makespan,NA,-0.07189798,-0.03016188,-0.02750324,0.1061268,0.008971046,0.001930332,0.0008740597,-0.001726413,0.005900628,0.009489937,-0.003693859,-0.005463885,-0.008669298,-0.01046591,-0.002389594,-0.0009848055,-0.01040434,-0.008469685,-0.007238194,0.00457249,0.001086262,-0.008561351,-0.007778322,0.000565052,0.001590149,-0.005769514,-0.0008775407,0.118774,-0.07998772
Weight,16,1,phi.slotReduced,NA,0,-0.022883,0.0123804,0.0090279,-3.220986e-05,0.002367308,-0.0006253299,-0.0001523277,-0.0009390009,-0.0005292078,-0.001165226,-0.00113829,-0.001927305,-0.001788343,-0.001686921,-0.003019511,-0.002748243,-0.002888663,-0.003286302,-0.003257863,-0.001656744,-0.003746485,-0.003128688,-0.001136534,-0.001718545,-0.005594205,-0.0003695196,-0.05713464,0.1258205
Weight,16,1,phi.slots,NA,0,0.022883,-0.0123804,-0.006835729,0.01298739,0.02340834,0.015423,0.02726949,0.01300678,0.03220852,0.03158078,0.01813896,0.009026,0.01609135,0.02554947,0.0301504,0.02983395,0.03013415,0.02111281,0.03489433,0.05405468,0.04788611,0.06177518,0.01706004,0.06451441,0.02232704,-0.01531825,-0.1395959,-0.1258205
Weight,16,1,phi.slotsTotal,NA,0,0.022883,-0.0123804,-0.0090279,3.220986e-05,-0.002367308,0.0006253299,0.0001523277,0.0009390009,0.0005292078,0.001165226,0.00113829,0.001927305,0.001788343,0.001686921,0.003019511,0.002748243,0.002888663,0.003286302,0.003257863,0.001656744,0.003746485,0.003128688,0.001136534,0.001718545,0.005594205,0.0003695196,0.05713464,-0.1258205
Weight,16,1,phi.wrmMac,NA,0,0.02326982,-0.08020537,-0.08436756,-0.02872489,-0.04454709,-0.03655247,-0.04927528,-0.03794996,-0.05403371,-0.05058015,-0.04449199,-0.03704318,-0.04522419,-0.0564771,-0.06110314,-0.05352265,-0.06889152,-0.05242903,-0.06944403,-0.07757829,-0.08020384,-0.08635985,-0.04052262,-0.06538843,-0.06824913,-0.02176376,-0.1205065,0
Weight,16,1,phi.wrmJob,NA,-0.003774538,-0.01061492,-0.2181685,-0.07526382,-0.03978874,-0.05276949,-0.03777166,-0.04317742,-0.0418422,-0.04207659,-0.03577546,-0.0392205,-0.03959359,-0.03928149,-0.04207927,-0.03935965,-0.02809359,-0.04423789,-0.03654303,-0.03812861,-0.02572865,-0.03226972,-0.02358502,-0.02187785,0.01336179,-0.04425639,0.03383447,0.05596052,0.04583281
Training.Accuracy,16,1,NA,74.69,70.33,70.19,68.24,71.91,69.88,68.91,67.64,71.47,72.49,72.37,70.57,71.09,69.37,73.13,75.44,74.19,73.58,76.21,72.95,78.12,78.11,79.76,77.45,78.87,70.97,75.47,82.4,86.22,98.6
Validation.Accuracy,16,1,NA,75,70.7,69.75,69.57,72.64,70.44,71.05,68.4,71.18,73.17,72.11,69.33,69.73,68.66,74.41,75.35,75.94,74.27,76.13,72.99,76.09,75.56,80.08,77.86,76.71,70.7,75.69,81.9,84.62,100
