Type,NrFeat,Model,Feature,mean,Step.1,Step.2,Step.3,Step.4,Step.5,Step.6,Step.7,Step.8,Step.9,Step.10,Step.11,Step.12,Step.13,Step.14,Step.15,Step.16,Step.17,Step.18,Step.19,Step.20,Step.21,Step.22,Step.23,Step.24,Step.25,Step.26,Step.27,Step.28,Step.29
Weight,16,1,phi.proc,NA,-0.1362485,-0.005841195,-0.001194956,0.0002434275,0.001039395,0.0496129,-0.01469094,0.001926353,-0.00767496,-0.03356,-0.03397461,-0.007614705,-0.01520921,-0.01118688,-0.06113348,-0.01503027,-0.1077181,-0.04111751,0.01716753,0.01756771,0.01367423,-0.004450423,-0.002821664,-0.04185872,-0.05330654,-0.05883076,-0.06018717,-0.1172855,0.01225701
Weight,16,1,phi.startTime,NA,0,0,-0.02200504,-0.0358253,0.01660118,-0.0282146,0.07174907,-0.002439856,0.009640062,0.02596151,0.02709068,0.03672942,0.05474983,0.024709,0.08432062,0.01727857,0.1492609,0.08778675,0.03449742,0.02978851,0.02002843,0.00502404,0.005583344,0.07301112,0.07294579,0.09044818,0.1670366,0.06038898,-0.0226182
Weight,16,1,phi.endTime,NA,-0.1362485,-0.005841195,-0.0232,-0.03558187,0.01764058,0.0213983,0.05705813,-0.0005135033,0.001965102,-0.007598493,-0.006883937,0.02911472,0.03954062,0.01352212,0.02318714,0.0022483,0.0415428,0.04666924,0.05166496,0.04735622,0.03370266,0.0005736166,0.002761679,0.0311524,0.01963925,0.03161742,0.1068494,-0.05689653,-0.01036119
Weight,16,1,phi.jobOps,NA,0,0.0004636713,-3.465018e-05,0.0009562304,-0.0009292275,-0.001234061,-0.00444686,-7.701817e-05,-0.002311184,-0.01881368,-0.007181693,-0.002886313,-0.008793906,-0.0007527746,-0.02159437,-0.002222736,-0.06105535,-0.006215593,-0.003010162,-0.00158403,-0.01719333,-0.001131725,-0.00216553,-0.0007741157,-0.0006738343,-0.0005648188,-0.0003096285,0,0
Weight,16,1,phi.arrivalTime,NA,0,0.01512445,-0.01136728,-0.03156906,-0.09865854,-0.02633354,-0.1580271,-0.01977196,-0.05686138,-0.05844363,-0.02996147,-0.09563528,-0.1361267,-0.07702133,-0.1577446,-0.04813678,-0.2382607,-0.234547,-0.1351727,-0.1144389,-0.197054,-0.03997955,-0.0574756,-0.1869808,-0.2363342,-0.3043649,-0.3050358,-0.4007123,-0.07919229
Weight,16,1,phi.totproc,NA,0.0491918,0.009114815,0.01197998,0.05864886,0.09023363,0.1310695,0.1394297,0.01683505,0.006158124,0.006045726,0.008556648,0.05520728,0.05912907,0.01823346,0.01765633,0.01102531,0.001809093,0.02595886,0.02648242,0.01888875,-0.003281386,-0.002704457,-0.002040175,-0.00251488,0.004194938,0.0005381298,0.006707909,0.0203755,0.04618875
Weight,16,1,phi.wait,NA,0,-0.01512445,-0.01063776,-0.004256233,0.1152597,-0.001881063,0.2297762,0.0173321,0.06650144,0.08440514,0.05705214,0.1323647,0.1908765,0.1017303,0.2420652,0.06541535,0.3875216,0.3223338,0.1696701,0.1442274,0.2170824,0.04500359,0.06305895,0.2599919,0.3092799,0.3948131,0.4720724,0.4611013,0.05657408
Weight,16,1,phi.mac,NA,0,0.0004636713,-3.465018e-05,0.0009562304,-0.0009292275,-0.001234061,-0.00444686,-7.701817e-05,-0.002311184,-0.01881368,-0.007181693,-0.002886313,-0.008793906,-0.0007527746,-0.02159437,-0.002222736,-0.06105535,-0.006215593,-0.003010162,-0.00158403,-0.01719333,-0.001131725,-0.00216553,-0.0007741157,-0.0006738343,-0.0005648188,-0.0003096285,0,0
Weight,16,1,phi.macOps,NA,0,-0.0004636713,6.930036e-05,0.001293745,0.0001642289,0.003822313,0.01041876,0.0006528086,0.001331328,0.0185755,0.007321193,0.004542657,0.00603054,-0.0004270711,0.002815593,0.003868881,0.04813485,0.003898244,0.003692768,0.002731345,0.004011516,0.003358827,0.00809184,0.002318819,0.001987843,0.001634345,0.000619257,0,0
Weight,16,1,phi.macfree,NA,-0.1362485,-0.005841195,-0.0232,-0.03558187,0.05111624,0.09207301,0.05705813,-0.01314281,0.02267454,0.02620187,-0.005429813,0.03464847,0.03954062,0.02228042,0.02741213,0.00358503,0.04397265,0.07142617,0.05788767,0.04735622,0.03370266,0.002124171,0.006946268,0.03326083,0.03649767,0.03825578,-0.03134993,-0.05572945,-0.01036119
Weight,16,1,phi.makespan,NA,-0.1362485,-0.005841195,-0.02294745,0.1751347,0.0151572,0.01139793,0.03317922,0.07147608,0.02266782,0.02893303,0.01106085,0.01838992,0.04172537,0.04365715,0.03689266,0.0376832,0.0246077,0.03011431,0.02217963,0.03416859,0.06028286,0.04841796,0.05533106,0.04484871,0.04093112,0.02999639,0.04275678,0.3145611,-0.01036119
Weight,16,1,phi.slotReduced,NA,0,-0.01512445,0.01136728,-0.00353621,0.02199553,-0.001586765,-0.0004468807,-0.02059051,-0.01260128,-0.01970693,-0.009043263,-0.01265646,-0.02298142,-0.007398944,-0.001232482,-0.008350224,-0.007679374,-0.008296361,-0.005615362,-0.001915103,0.01097643,-0.0100746,-0.007053579,-0.01854501,-0.04492051,-0.05591955,-0.02370081,-0.06155607,0.0226182
Weight,16,1,phi.slots,NA,0,0.01512445,-0.01136728,-0.01467879,0.05069883,-0.06800672,-0.05251284,-0.05823081,-0.02105702,-0.04343996,-0.01608852,-0.04386928,-0.06628259,-0.02335766,-0.0007826393,-0.01397903,-0.02747974,-0.0003447962,-0.03108411,-0.02981402,0.1016184,-0.01255084,0.008336451,0.0002547911,0.00962881,0.02680247,0.008021733,0.06155607,-0.0226182
Weight,16,1,phi.slotsTotal,NA,0,0.01512445,-0.01136728,0.00353621,-0.02199553,0.001586765,0.0004468807,0.02059051,0.01260128,0.01970693,0.009043263,0.01265646,0.02298142,0.007398944,0.001232482,0.008350224,0.007679374,0.008296361,0.005615362,0.001915103,-0.01097643,0.0100746,0.007053579,0.01854501,0.04492051,0.05591955,0.02370081,0.06155607,-0.0226182
Weight,16,1,phi.wrmMac,NA,0,0.01448482,-0.005839374,-0.01956201,-0.0074196,-0.06097576,-0.05474414,-0.0385406,-0.03527383,-0.03012121,-0.02254263,-0.06932678,-0.09833564,-0.03519984,-0.02898346,-0.03826067,-0.007090527,-0.1042455,-0.06920224,-0.04398644,-0.08277364,-0.04130811,-0.04232941,-0.07760982,-0.079053,-0.07044284,-0.02187823,0,0
Weight,16,1,phi.wrmJob,NA,0.0491918,-0.006009638,0.003236231,-0.08473027,-0.1045922,-0.1893557,-0.2180297,-0.01994132,-0.01144076,0.0003079792,-0.003717312,-0.1243545,-0.1397737,-0.03754529,-0.03899287,-0.03054909,-0.01728287,-0.1248313,-0.1597748,-0.1445987,-0.05732146,0.009359715,0.004345199,-0.02634966,-0.03931259,-0.04468978,-0.05506096,-0.1172855,0.01225701
Training.Accuracy,16,1,NA,87.08,78.57,65.95,97.39,97.5,92.55,89.64,91.45,95.55,88.03,89.39,86.49,89.75,91.32,90.62,87.18,87.43,84.48,86.84,86.37,86.8,86.51,85.55,83.64,81.2,70.15,79.57,83.31,92.2,100
