Type,NrFeat,Model,Feature,mean,Step.1,Step.2,Step.3,Step.4,Step.5,Step.6,Step.7,Step.8,Step.9,Step.10,Step.11,Step.12,Step.13,Step.14,Step.15,Step.16,Step.17,Step.18,Step.19,Step.20,Step.21,Step.22,Step.23,Step.24,Step.25,Step.26,Step.27,Step.28,Step.29
Weight,16,1,phi.proc,NA,-0.07406471,-0.05657969,0.07525243,-0.1607789,-0.104034,-0.04755574,-0.05279085,-0.03173587,-0.02548399,-0.06247626,-0.02138938,-0.09646376,-0.04233929,-0.03199333,-0.01407711,-0.008774685,-0.04089751,-0.03091216,-0.03605568,-0.01449774,-0.01847347,-0.05330759,-0.02182688,0.01210245,-0.130813,0.01043942,0.02700259,0.01884978,0.1111577
Weight,16,1,phi.startTime,NA,0,0,-0.1068815,0.05554755,0.02577675,0.01395354,0.01806757,0.01383548,0.007798565,0.0233884,0.006687982,0.0370643,0.01468013,0.01164759,0.0004935547,0.0008917787,0.01428028,0.009325419,0.01283669,0.00305491,0.006700138,0.02063918,0.00813277,-0.006464119,0.05231239,-0.004405011,-0.009017289,-0.003450645,-0.2396324
Weight,16,1,phi.endTime,NA,-0.07406471,-0.05657969,-0.03162911,-0.1052314,-0.07825728,-0.0336022,-0.03472329,-0.01790039,-0.01768543,-0.03908786,-0.01470139,-0.05939946,-0.02765916,-0.02034574,-0.01358356,-0.007882906,-0.02661723,-0.02158674,-0.023219,-0.01144283,-0.01177333,-0.03266841,-0.01369411,0.005638332,-0.07850059,0.006034411,0.0179853,0.01539913,-0.1284747
Weight,16,1,phi.jobOps,NA,0,0.001208716,-0.03779451,-0.01459201,-0.006466149,-0.002577393,-0.01746131,-0.007308881,-0.007573807,0.001748586,-0.01557263,-0.01553739,0.00140954,-0.003474892,-0.0007501993,-0.000760887,-0.01516816,-0.00647621,-0.001556712,-0.003120173,-0.00596513,-0.002753332,-0.004494576,0.001400646,-0.06371668,0.005738314,-0.001346411,-0.0006652261,0
Weight,16,1,phi.arrivalTime,NA,0,0.04653893,-0.09186367,0.08378735,0.01354945,0.007076294,0.008121517,0.005786134,0.00295779,0.01159575,0.002314545,0.01751559,0.006250511,0.004719652,-0.0005744485,-0.001375339,0.006560409,0.004617881,0.005595582,0.0002332366,0.001564414,0.008441887,0.0003685894,-0.005221832,0.02344671,-0.003939671,-0.0065016,-0.004305278,-0.1177993
Weight,16,1,phi.totproc,NA,-0.0007545336,0.08966496,0.9414323,0.1704583,0.1346231,0.1238162,0.1033633,0.1071253,0.1166289,0.1273292,0.1050359,0.1386181,0.1088876,0.1071814,0.06739478,0.04007641,0.07958533,0.08633854,0.09420551,0.06049973,0.07578846,0.1157161,0.1004265,0.101547,0.08004062,0.05864553,-0.1223423,0.02921591,-0.3630908
Weight,16,1,phi.wait,NA,0,-0.04653893,-0.01501788,-0.0282398,0.01222729,0.006877246,0.009946049,0.008049346,0.004840775,0.01179265,0.004373437,0.01954871,0.008429614,0.006927937,0.001068003,0.002267118,0.007719867,0.004707539,0.007241104,0.002821673,0.005135724,0.0121973,0.007764181,-0.001242287,0.02886568,-0.0004653399,-0.002515689,0.0008546334,-0.1218331
Weight,16,1,phi.mac,NA,0,0.001208716,-0.03779451,-0.01459201,-0.006466149,-0.002577393,-0.01746131,-0.007308881,-0.007573807,0.001748586,-0.01557263,-0.01553739,0.00140954,-0.003474892,-0.0007501993,-0.000760887,-0.01516816,-0.00647621,-0.001556712,-0.003120173,-0.00596513,-0.002753332,-0.004494576,0.001400646,-0.06371668,0.005738314,-0.001346411,-0.0006652261,0
Weight,16,1,phi.macOps,NA,0,-0.001208716,0.183227,0.1348585,0.0187111,0.009865599,0.01227645,0.0096067,0.007812468,-0.008856914,0.02024191,0.03573491,0.002530741,0.0005967794,0.0003190515,0.001805784,0.01711013,0.01095533,0.005072465,0.004299508,0.006516256,0.002214604,0.003499363,0.0002924992,0.04064666,-0.003832299,0.0009874451,0.0006652261,0
Weight,16,1,phi.macfree,NA,-0.07406471,-0.05657969,-0.03162911,-0.07432997,0.03558589,0.001629924,-0.01297843,-0.02869569,-0.02403048,-0.02742346,-0.02017433,-0.00179582,-0.01825133,-0.02337309,-0.01262828,-0.01758084,-0.01974585,-0.009372477,-0.03153555,-0.02251966,-0.02047261,-0.01780535,-0.02732206,-0.02739407,-0.07251812,-0.1267051,-0.01542843,0.002575699,-0.1784421
Weight,16,1,phi.makespan,NA,-0.07406471,-0.05657969,-0.3051332,0.1647482,-0.006933091,-0.004774172,0.005439359,0.0001950337,0.0009662182,0.01957933,0.0003578069,-0.01387763,0.00254436,0.003215351,0.007029806,-0.009095775,0.007936919,-0.002676036,0.01006367,-0.01781525,-0.009021863,-0.006004764,-0.02189201,-0.03013079,-0.007633768,-0.0208497,0.01949243,0.058745,-0.1784421
Weight,16,1,phi.slotReduced,NA,0,-0.04653893,0.09186367,0.002092279,-0.0009833459,0.001703939,-0.0008677651,0.0001157406,-0.002568387,-0.001496006,2.674973e-05,4.974873e-05,0.000504262,-0.0009881139,-0.001475046,-0.001386125,-0.001166203,-0.004074745,-0.003622827,-0.003871848,-0.002270542,-0.005113728,0.001047562,0.004101892,0.0341149,0.005722071,0.01559167,0.04579614,0.2895997
