Type,NrFeat,Model,Feature,mean,Step.1,Step.2,Step.3,Step.4,Step.5,Step.6,Step.7,Step.8,Step.9,Step.10,Step.11,Step.12,Step.13,Step.14,Step.15,Step.16,Step.17,Step.18,Step.19,Step.20,Step.21,Step.22,Step.23,Step.24,Step.25,Step.26,Step.27,Step.28,Step.29
Weight,16,1,phi.proc,NA,-0.01979287,-0.01156664,0.002137465,-0.01700046,-0.01444117,-0.01215801,-0.01519792,-0.01747557,-0.0168297,-0.02303594,-0.02015637,-0.01683279,0.007050629,-0.0001426854,0.04199497,0.0390649,0.01134247,-0.001933417,0.007131714,0.02605894,0.03671402,-0.01255651,0.0002000534,-0.03475784,0.06634086,0.03182813,0.03589787,-0.03977163,-0.005035591
Weight,16,1,phi.startTime,NA,0,0.02106365,0.005855573,0.007474446,0.003360514,0.0001917714,0.001025824,0.003734391,0.0027965,0.006143317,0.004598648,0.004737796,-0.005076282,-0.002403866,-0.01925364,-0.01750691,-0.005950055,-0.0027077,-0.007270545,-0.01675708,-0.02039849,1.081189e-06,-0.002120806,0.007793899,-0.04324136,-0.03381864,-0.1171455,-0.0008948997,-0.03590349
Weight,16,1,phi.endTime,NA,-0.01979287,0.009497004,0.007993038,-0.00952601,-0.01108066,-0.01196624,-0.01417209,-0.01374117,-0.0140332,-0.01689262,-0.01555773,-0.01209499,0.001974348,-0.002546551,0.02274133,0.02155799,0.005392415,-0.004641117,-0.0001388301,0.009301859,0.01631552,-0.01255543,-0.001920752,-0.02696394,0.02309949,-0.001990509,-0.08124758,-0.04066653,-0.04093908
Weight,16,1,phi.jobOps,NA,0,-0.003955772,-0.001213359,-0.002188979,-0.00150475,-0.0003279306,-0.0001583208,0.001380631,-0.0001769977,0.0001886435,0.0001572038,0.000134545,0.0007728886,-9.754947e-06,0.002837219,0.002135729,0.0003502938,0.0001350016,8.189286e-05,0.0005530545,0.0005546395,-0.0003745156,7.975487e-05,-9.001691e-05,0.001289795,0.0005262351,-0.002574685,-0.006044374,0
Weight,16,1,phi.arrivalTime,NA,0,0.004726494,0.00348814,0.0009418011,0.000497449,-0.001807694,-0.0006117321,0.002101891,0.0005197659,-0.0003877171,-0.00169262,0.0003535902,-0.005237184,-0.001714879,-0.01011102,-0.00862097,-0.003391581,-0.0006662983,-0.003812553,-0.01041899,-0.01112488,-0.001091888,-0.002796594,0.001752863,-0.02727821,-0.01857074,-0.06994931,-0.02749541,-0.1401411
Weight,16,1,phi.totproc,NA,0.01415983,0.01061927,0.003125656,-0.0003180889,0.001152211,0.002355603,0.01121066,0.009776538,0.01187751,0.02061656,0.01717422,0.01715728,0.0008001139,0.0006586262,-0.004530606,-0.000208455,-0.001755975,0.009982708,0.001543172,-0.008092818,0.001308094,0.003079985,0.000906485,0.03174208,0.06344939,0.1769234,0.2555608,0.01552044,-0.1244285
Weight,16,1,phi.wait,NA,0,0.01633715,0.002367433,0.006532645,0.002863065,0.001999466,0.001637556,0.0016325,0.002276734,0.006531034,0.006291268,0.004384206,0.0001609023,-0.0006889869,-0.00914262,-0.00888594,-0.002558474,-0.002041402,-0.003457991,-0.006338091,-0.009273607,0.00109297,0.0006757885,0.006041036,-0.01596316,-0.01524789,-0.04719614,0.02660051,0.1042376
Weight,16,1,phi.mac,NA,-0.0462337,-0.05653459,-0.09998159,-0.063852,-0.01051223,-0.008999344,-0.0007571212,0.008612596,0.02189584,0.008945519,0.004693942,0.00122838,-0.01408956,-7.746153e-05,-0.001554145,0.01626865,0.001983202,0.00449769,0.0009068984,0.001174504,-0.007239613,-0.01202114,-0.03112593,-0.03701492,-0.03099286,0.006426669,0.05857053,0.000188073,0
Weight,16,1,phi.macOps,NA,0,0.003137832,-0.001148716,0.0001687665,0.001165914,-4.014761e-06,0.0008563652,0.0008774256,-4.304012e-06,-0.0004168104,-0.0003322247,0.0002201385,-0.000241622,-8.970469e-05,-0.003710621,-0.001330729,0.0003460198,0.0001361151,6.598815e-07,-0.0003896554,-0.001927779,-0.0001841049,-0.00110157,-0.001042217,0.001648513,0.002956782,0.006645896,0.000983867,0
Weight,16,1,phi.macfree,NA,-0.01979287,0.009497004,-0.03859948,-0.0254263,-0.0178067,-0.01568049,-0.006253308,-0.018491,-0.02804146,-0.01604731,-0.02418958,-0.02273574,-0.01041421,-0.00221841,-0.03009788,-0.03028845,-0.008446345,-0.01370682,0.001342478,-0.007008308,-0.03369456,-0.001918212,0.005962075,0.006175258,0.04069818,-0.007705879,0.1542717,-0.04066653,-0.04093908
Weight,16,1,phi.makespan,NA,-0.01979287,-0.07113495,-0.006760978,0.001309001,0.01162884,0.008812946,0.009612839,0.008686554,0.01029843,0.008806136,0.005424593,0.001599903,9.202797e-05,0.002218145,0.01041066,0.002618805,-0.007204255,0.007103759,-0.004318525,-0.01034138,-0.003892197,-0.009935756,-0.02015384,-0.01466312,-0.02842175,0.02691735,0.006872983,0.003220536,-0.04935958
Weight,16,1,phi.slotReduced,NA,0,-0.004726494,0.008172411,0.0004018766,0.003417143,0.0007694254,-0.001835329,-0.001000741,-0.0003308641,-0.0002631041,-0.0004523861,-0.0008965178,-0.001099369,-0.0009232656,-0.001281396,-0.00169299,-0.002367073,-0.002562971,-0.003639736,-0.006409318,-0.003259434,-0.002852768,-0.004560746,-0.003859348,-0.01214649,-0.005347801,-0.02960014,-0.005550258,0.03590349
Weight,16,1,phi.slots,NA,0,0.004726494,0.03241758,0.01292209,0.01271197,0.01360904,0.004402105,0.01015836,0.02405556,0.01275219,0.02546423,0.01979807,0.008364119,-0.002186978,0.02079603,0.0222492,0.00320058,0.006316183,-0.00552552,0.008447125,0.02946589,0.005600005,-0.00846875,-9.107517e-05,-0.02119481,-0.005270983,-0.07440232,-0.04323938,-0.03590349
Weight,16,1,phi.slotsTotal,NA,0,0.004726494,-0.008172411,-0.0004018766,-0.003417143,-0.0007694254,0.001835329,0.001000741,0.0003308641,0.0002631041,0.0004523861,0.0008965178,0.001099369,0.0009232656,0.001281396,0.00169299,0.002367073,0.002562971,0.003639736,0.006409318,0.003259434,0.002852768,0.004560746,0.003859348,0.01214649,0.005347801,0.02960014,0.005550258,-0.03590349
Weight,16,1,phi.wrmMac,NA,0.01657944,-0.002869185,-0.01346027,-0.003169007,-0.0009262909,-0.006602646,-0.004335299,-0.0132434,-0.02462465,-0.009138202,-0.02336186,-0.02262997,-0.01140413,-0.002692214,-0.02794095,-0.03073373,-0.0132878,-0.01701892,-0.008240887,-0.02585962,-0.04725217,-0.02371516,-0.02345526,-0.05579043,-0.05209778,-0.1102658,-0.2899967,-0.05351231,0
Weight,16,1,phi.wrmJob,NA,0.01415983,0.005892779,0.01155542,0.006458338,0.005951138,0.004473995,0.006629177,0.006904334,0.005298144,0.004123433,0.004118356,0.0075887,0.004004321,0.006574082,0.005154475,0.00740257,0.009644568,0.00958057,0.008667688,0.009052349,0.01197881,0.01378239,0.01551985,0.01839021,0.01993937,0.0516235,0.1596255,0.2732004,-0.005035591
Training.Accuracy,16,1,NA,76.98,55.51,59.95,66.35,68.93,68.91,69.8,68.5,72.24,71.38,72.96,73.01,71.78,70.95,70.18,70.6,73.82,75.77,77.66,79.4,80.81,82.01,80.15,82.65,86.18,90.28,92.57,100,100,100
Validation.Accuracy,16,1,NA,74,49.71,62.52,65.11,65.05,67,67.41,66.72,66.19,69.64,67.79,72.3,70.24,72.14,76.03,71.61,72.71,68.2,72.93,74.4,78.89,79.92,76.92,78.2,83.52,85.07,85.71,91.3,100,100
