Type,NrFeat,Model,Feature,mean,Step.1,Step.2,Step.3,Step.4,Step.5,Step.6,Step.7,Step.8,Step.9,Step.10,Step.11,Step.12,Step.13,Step.14,Step.15,Step.16,Step.17,Step.18,Step.19,Step.20,Step.21,Step.22,Step.23,Step.24,Step.25,Step.26,Step.27,Step.28,Step.29
Weight,16,1,phi.proc,NA,-0.07086321,-0.03978134,-0.002633239,-0.06367821,-0.02959038,-0.0246931,-0.02354765,-0.003632108,-0.007061284,-0.00174695,0.0268246,0.03112213,0.01145321,0.01355192,0.03353798,0.06497728,0.07802981,0.0745714,0.06617781,0.05411406,0.02146657,0.05774526,0.1073861,0.04649055,0.02886734,-0.1635185,-0.09538925,-0.1137319,0.00124093
Weight,16,1,phi.startTime,NA,0,0,-0.003049517,0.01471862,0.01379186,0.008021057,0.009750738,-0.002654765,-0.00107063,-0.001287334,-0.01207502,-0.01390645,-0.007057119,-0.008560146,-0.01398652,-0.02810041,-0.03302445,-0.02979227,-0.02685885,-0.02204466,0.04251551,0.009109291,-0.03934913,-0.01500712,0.009455646,0.4369261,0.2066191,0.2799558,-0.0438227
Weight,16,1,phi.endTime,NA,-0.07086321,-0.03978134,-0.005682756,-0.04895958,-0.01579852,-0.01667204,-0.01379691,-0.006286873,-0.008131914,-0.003034284,0.01474958,0.01721568,0.004396095,0.004991774,0.01955146,0.03687687,0.04500536,0.04477913,0.03931896,0.0320694,0.06398208,0.06685455,0.068037,0.03148343,0.03832299,0.2734076,0.1112298,0.1662239,-0.04258177
Weight,16,1,phi.jobOps,NA,0,0.0005584874,0.006403763,0.002889507,0.001027322,0.002569364,0.002436112,0.00211571,0.002119922,0.002272554,0.002819205,0.001801696,0.003007256,0.002342516,0.00376383,0.003093668,0.002732189,0.001620484,-8.257212e-05,0.004581979,0.001244767,0.002483439,0.003756713,0.003386324,0.0005138753,0.006265338,-0.0005629487,-0.002159568,0
Weight,16,1,phi.arrivalTime,NA,0,0.0261506,-0.02383948,0.03602789,-0.001997782,0.01179658,0.009359445,0.004530198,0.005551524,0.002332448,-0.004011278,-0.005948409,-0.003027899,-0.003478668,-0.007030583,-0.01362263,-0.01575849,-0.01728833,-0.01683722,-0.01715406,-0.1093753,-0.08979462,-0.03341518,-0.02164919,-0.0573704,-0.7231177,-0.3355107,-0.4596547,-0.04924877
Weight,16,1,phi.totproc,NA,-0.0049116,0.02839181,0.3468536,0.09320436,0.07760762,0.07898013,0.08957849,0.07668589,0.08264211,0.08483239,0.08390338,0.08040736,0.08749767,0.07640596,0.08472762,0.07021434,0.06337911,0.06908623,0.06086109,0.07614857,0.07294478,0.05558922,0.03766256,0.05010395,0.04174345,0.04015558,-0.01740366,-0.04895742,0.001912433
Weight,16,1,phi.wait,NA,0,-0.0261506,0.02078996,-0.02130926,0.01578964,-0.003775522,0.0003912932,-0.007184963,-0.006622154,-0.003619781,-0.008063741,-0.007958045,-0.00402922,-0.005081477,-0.006955935,-0.01447778,-0.01726596,-0.01250394,-0.01002163,-0.004890602,0.1518908,0.09890391,-0.005933948,0.006642069,0.06682605,1.160044,0.5421298,0.7396105,0.005426071
Weight,16,1,phi.mac,NA,0,0.0005584874,0.006403763,0.002889507,0.001027322,0.002569364,0.002436112,0.00211571,0.002119922,0.002272554,0.002819205,0.001801696,0.003007256,0.002342516,0.00376383,0.003093668,0.002732189,0.001620484,-8.257212e-05,0.004581979,0.001244767,0.002483439,0.003756713,0.003386324,0.0005138753,0.006265338,-0.0005629487,-0.002159568,0
Weight,16,1,phi.macOps,NA,0,-0.0005584874,0.005010676,0.0004639423,-0.0002782547,0.0007829115,0.0004941121,6.275768e-06,0.0003403098,0.0001780256,-0.001025064,-0.001316055,-0.0005405256,-0.00098423,-0.001923753,-0.0004702656,-0.0007908516,0.001598902,0.001029089,-2.200185e-05,0.0005632657,0.0006880311,-0.001140725,-8.444699e-05,-0.0001780865,-0.006211176,0.001122847,0.002159568,0
Weight,16,1,phi.macfree,NA,-0.07086321,-0.03978134,-0.005682756,-0.04697749,-0.04209896,-0.01635239,-0.02562313,-0.01499289,-0.02006463,-0.02570789,-0.05091618,-0.04447225,-0.02172572,-0.02174894,-0.03905367,-0.05257586,-0.06016301,-0.07167144,-0.05713362,-0.0645031,-0.07461272,-0.0882101,-0.08814172,-0.07097677,-0.08043252,-0.06789923,-0.04596147,-0.04476677,-0.003517647
Weight,16,1,phi.makespan,NA,-0.07086321,-0.03978134,-0.1295396,0.08744384,-0.00833838,-0.006995111,0.02025117,0.01103164,0.008904328,0.03229218,0.02359514,0.01270678,0.006137484,-0.004316179,0.01008946,0.006088577,0.004897652,-0.003471648,-0.01039265,0.01839913,0.005831379,0.004708464,-0.002705488,0.006335897,0.02334976,-0.01490066,-0.005459305,0.146514,-0.003517647
Weight,16,1,phi.slotReduced,NA,0,-0.0261506,0.02383948,0.02465282,0.01515125,0.00306965,0.005369109,0.001113875,-0.0004509632,0.001929838,0.002050654,0.001314268,0.001199429,-0.0005812691,0.001078669,-0.0009610623,-0.0009700563,-0.001785579,-0.001937132,-0.0007703807,-0.0001817716,-0.005554067,-0.003862771,-0.002793174,-0.0008321651,-0.006126332,-0.03156127,0.02166581,0.004758577
Weight,16,1,phi.slots,NA,0,0.0261506,-0.02383948,0.007423655,0.05789744,0.003299809,0.004145397,-0.0004083206,0.001146312,-0.00327181,0.02560043,0.02421449,0.007473297,0.008618789,0.01561977,0.03207684,0.0366441,0.05218915,0.04295253,0.04054643,0.06079472,0.07522428,0.06736371,0.04994979,0.06386043,0.07219859,-0.003631997,-0.02167301,-0.004758577
Weight,16,1,phi.slotsTotal,NA,0,0.0261506,-0.02383948,-0.02465282,-0.01515125,-0.00306965,-0.005369109,-0.001113875,0.0004509632,-0.001929838,-0.002050654,-0.001314268,-0.001199429,0.0005812691,-0.001078669,0.0009610623,0.0009700563,0.001785579,0.001937132,0.0007703807,0.0001817716,0.005554067,0.003862771,0.002793174,0.0008321651,0.006126332,0.03156127,-0.02166581,-0.004758577
Weight,16,1,phi.wrmMac,NA,0,0.02643334,-0.04670013,-0.04021513,-0.03116708,-0.04277771,-0.0300774,-0.03433273,-0.04233948,-0.03527227,-0.06032073,-0.05883016,-0.04623784,-0.04770006,-0.05674816,-0.07675488,-0.07614674,-0.1032914,-0.08286285,-0.08741921,-0.08891484,-0.1233911,-0.1061538,-0.08611005,-0.07134867,-0.112946,-0.05531145,-0.1114851,0
Weight,16,1,phi.wrmJob,NA,-0.0049116,0.002241203,-0.3243311,-0.06834135,-0.0499697,-0.05604041,-0.05103142,-0.04489871,-0.0461094,-0.0509707,-0.04923313,-0.04959165,-0.05209528,-0.04812807,-0.05292618,-0.05204746,-0.04462009,-0.05894177,-0.04582164,-0.05500571,-0.03313099,-0.05038668,-0.04000954,-0.03500446,0.004716007,-0.03907684,0.1561772,-0.003157745,0.00124093
Training.Accuracy,16,1,NA,79.39,70.33,71.28,70.32,73.6,72.75,73.03,74.37,74.28,75.32,77.13,77.83,77.91,77.52,79.31,80.2,80.32,79.34,81.53,80.4,83.24,83.3,84.27,82.05,83.3,80.76,84.21,88.94,85.38,100
