Type,NrFeat,Model,Feature,mean,Step.1,Step.2,Step.3,Step.4,Step.5,Step.6,Step.7,Step.8,Step.9,Step.10,Step.11,Step.12,Step.13,Step.14,Step.15,Step.16,Step.17,Step.18,Step.19,Step.20,Step.21,Step.22,Step.23,Step.24,Step.25,Step.26,Step.27,Step.28,Step.29
Weight,16,1,phi.proc,NA,-0.07250293,-0.08990789,0.01585979,-0.0479747,-0.08271734,0.006035344,0.00659794,0.01058568,0.003204955,0.005677083,0.006331828,0.01153882,-0.0002926755,0.007795084,0.005286399,0.009064492,0.008115486,0.003769696,0.007329045,0.004293478,6.428419e-05,0.00513935,-0.008532788,-0.01646708,-0.002065407,0.009396185,0.007716357,0.0264209,0.006006586
Weight,16,1,phi.startTime,NA,0,0,-0.2504348,-0.01775168,0.05930799,-2.12454e-05,0.0001804661,-0.001341255,0.0001614292,0.0006833606,0.0003629198,-0.0006184051,0.003411578,-0.002494301,-0.002208306,-0.002506545,-0.001040231,0.002396802,-0.0003157584,0.002543778,0.004700767,0.002241484,0.007757809,0.01466906,0.006657807,-0.001054341,-0.003069786,0.1441512,-0.02705661
Weight,16,1,phi.endTime,NA,-0.07250293,-0.08990789,-0.234575,-0.06572639,-0.02340934,0.006014098,0.006778406,0.009244428,0.003366384,0.006360444,0.006694747,0.01092042,0.003118903,0.005300783,0.003078092,0.006557947,0.007075255,0.006166498,0.007013287,0.006837256,0.004765051,0.007380833,-0.0007749789,-0.001798019,0.004592401,0.008341844,0.004646571,0.1705721,-0.02105002
Weight,16,1,phi.jobOps,NA,0,0.002814529,0.05590691,0.02001465,0.0010612,0.003805785,0.001449851,0.002872661,0.001842131,0.004742554,0.003294475,0.003002599,0.002050996,0.002052267,0.004477413,0.002767598,0.002482162,0.001700227,0.001240602,0.001880357,0.00157367,0.00331232,0.001157245,0.000870839,0.000307065,0.000946276,-0.0003426852,-0.001187818,0
Weight,16,1,phi.arrivalTime,NA,0,0.04557985,-0.1873245,0.04605189,-0.0002789739,-0.008195438,-0.009947006,-0.006937105,-0.005891646,-0.004817357,-0.005439158,-0.006763819,-0.003576682,-0.005835798,-0.004356877,-0.006309038,-0.006831885,-0.003441181,-0.003159723,-0.005145975,-0.003875719,-0.0051892,-0.0008420798,-0.0007292525,-0.008204711,-0.01588495,-0.01710415,-0.306986,-0.07765678
Weight,16,1,phi.totproc,NA,-0.01329266,0.07677742,1.63622,0.2722274,0.1807243,0.158284,0.1309151,0.1183764,0.08885598,0.1119135,0.1131716,0.1375163,0.1133102,0.1362558,0.1187699,0.1496298,0.1145213,0.0922174,0.09257424,0.1161906,0.10713,0.1341514,0.09284139,0.116062,0.1179516,0.1617397,0.07502529,0.2272392,0.03119715
Weight,16,1,phi.wait,NA,0,-0.04557985,-0.06311035,-0.06380357,0.05958697,0.008174193,0.01012747,0.00559585,0.006053075,0.005500718,0.005802078,0.006145414,0.00698826,0.003341497,0.002148571,0.003802493,0.005791654,0.005837983,0.002843965,0.007689753,0.008576485,0.007430684,0.008599889,0.01539831,0.01486252,0.01483061,0.01403437,0.4511372,0.05060017
Weight,16,1,phi.mac,NA,0,0.002814529,0.05590691,0.02001465,0.0010612,0.003805785,0.001449851,0.002872661,0.001842131,0.004742554,0.003294475,0.003002599,0.002050996,0.002052267,0.004477413,0.002767598,0.002482162,0.001700227,0.001240602,0.001880357,0.00157367,0.00331232,0.001157245,0.000870839,0.000307065,0.000946276,-0.0003426852,-0.001187818,0
Weight,16,1,phi.macOps,NA,0,-0.002814529,0.2319732,-0.008487304,0.06177129,0.00225788,0.002114567,0.0007556444,-0.0004481217,-0.003887653,-0.001639895,-0.0001853693,-0.0004880428,0.00271514,-0.001272592,0.0004838523,-0.001339211,-0.0009664108,-0.0006411724,-0.001762191,-0.0006886582,-0.002471065,-0.0004002871,0.0004823262,-0.001212315,0.0009132613,0.0006853705,0.001187818,0
Weight,16,1,phi.macfree,NA,-0.07250293,-0.08990789,-0.234575,-0.06509016,-0.09766449,-0.04865158,-0.03879062,-0.04061253,-0.03742818,-0.05002942,-0.04969963,-0.05074847,-0.05066002,-0.05026086,-0.03748041,-0.05213191,-0.04211787,-0.0500819,-0.04404186,-0.05318016,-0.06361826,-0.06777752,-0.08007062,-0.09631135,-0.06321866,-0.05327379,-0.002468332,-0.05603087,0.003827267
