Type,NrFeat,Model,Feature,mean,Step.1,Step.2,Step.3,Step.4,Step.5,Step.6,Step.7,Step.8,Step.9,Step.10,Step.11,Step.12,Step.13,Step.14,Step.15,Step.16,Step.17,Step.18,Step.19,Step.20,Step.21,Step.22,Step.23,Step.24,Step.25,Step.26,Step.27,Step.28,Step.29
Weight,16,1,phi.proc,NA,-0.07847142,-0.1629097,-0.008941906,-0.3037648,-0.0194443,-0.0007852667,-0.0009073711,0.01528872,-0.04163854,-0.02784641,-0.04554338,-0.003190461,-0.01802746,0.001018415,-0.01531668,-0.01070048,-0.009532327,0.0002110119,-0.004525607,-0.04279077,0.03735261,-0.001199329,0.001873086,0.02538405,0.01504365,0.005210876,0.02922964,0.06709453,0.0009872831
Weight,16,1,phi.startTime,NA,0,0,-0.1323436,-0.1731585,-0.03528427,9.256145e-05,-0.0005648076,0.03810199,0.02796856,-0.009324193,0.005574944,-0.002309255,0.02019415,0.07715534,0.01922854,-0.02382734,-0.01629908,-0.002297556,-0.005905081,0.09010399,0.1269934,-0.02089996,-0.02685426,-0.002487115,-0.002634176,0.06893125,0.06376431,0.02660665,-0.01512954
Weight,16,1,phi.endTime,NA,-0.07847142,-0.1629097,-0.1412855,-0.4769233,-0.05472858,-0.0006927052,-0.001472179,0.05339071,-0.01366998,-0.0371706,-0.03996844,-0.005499717,0.002166696,0.07817375,0.003911856,-0.03452782,-0.02583141,-0.002086544,-0.01043069,0.04731322,0.164346,-0.02209929,-0.02498117,0.02289693,0.01240947,0.07414212,0.09299396,0.09370119,-0.01414226
Weight,16,1,phi.jobOps,NA,0,-0.04110357,-0.009149957,-0.184452,-0.003586328,-0.0001599992,-0.0004670444,-0.000527653,-0.0166604,-0.01029213,-0.005585102,-0.0001704132,-0.00256426,-0.0005122799,-0.002619657,-0.002072598,-0.002289721,-1.920936e-05,8.068562e-05,0.0034602,0.0002436307,-0.0004575288,-0.004464576,-9.511496e-05,-0.0002238822,0,0,0,0
Weight,16,1,phi.arrivalTime,NA,0,0.04517053,-0.002765092,0.02769302,0.01218072,-0.01389039,-0.05537561,-0.1787144,-0.06606372,-0.0512334,-0.03969818,-0.01198821,-0.09338614,-0.2490612,-0.08077078,-0.04155869,-0.03181697,-0.004521569,-0.01542832,-0.2326678,-0.2339213,-0.04949059,-0.03358395,-0.002989191,-0.007995227,-0.1508612,-0.1661304,-0.3372816,-0.05511896
Weight,16,1,phi.totproc,NA,-0.009951829,0.1788968,0.1856331,0.297138,0.079207,0.02576952,0.02855569,0.05808894,0.1862812,0.1269585,0.1358061,0.02819584,0.1803411,0.1390915,0.1109625,0.1182003,0.1052415,0.03319499,0.04507352,0.1379656,0.1450577,0.1113443,0.1807093,0.1667042,0.125518,0.1598959,0.2142146,0.2777711,0.004010959
Weight,16,1,phi.wait,NA,0,-0.04517053,-0.1295785,-0.2008516,-0.04746499,0.01398295,0.0548108,0.2168164,0.09403228,0.04190921,0.04527313,0.009678953,0.1135803,0.3262166,0.09999931,0.01773135,0.01551789,0.002224012,0.009523237,0.3227718,0.3609147,0.02859062,0.006729695,0.0005020763,0.005361051,0.2197924,0.2298947,0.3638883,0.03998942
Weight,16,1,phi.mac,NA,0,-0.04110357,-0.009149957,-0.184452,-0.003586328,-0.0001599992,-0.0004670444,-0.000527653,-0.0166604,-0.01029213,-0.005585102,-0.0001704132,-0.00256426,-0.0005122799,-0.002619657,-0.002072598,-0.002289721,-1.920936e-05,8.068562e-05,0.0034602,0.0002436307,-0.0004575288,-0.004464576,-9.511496e-05,-0.0002238822,0,0,0,0
Weight,16,1,phi.macOps,NA,0,0.04110357,0.01829991,0.553356,0.01509264,0.0005238375,0.00187412,0.006442727,0.03450478,0.03215155,0.02377318,0.0008964557,0.00892335,0.009373611,0.005530219,0.006217794,0.009158883,0.0009348499,0.000901335,0.01407135,-0.0001038499,0.001372586,0.01785831,0.0004755748,0.000895529,0,0,0,0
Weight,16,1,phi.macfree,NA,-0.07847142,-0.1629097,-0.1412855,-0.4769233,-0.05472858,-0.0006927052,-0.001472179,0.05339071,-0.01366998,-0.0371706,-0.03996844,-0.005499717,0.002166696,0.07834562,-0.02525894,-0.03448319,-0.02580197,-0.002081548,-0.01043069,0.04760398,-0.11253,-0.02197725,-0.02493186,0.0229106,0.01240947,0.004480112,0.0221683,0.09362509,-0.01414226
