Type,NrFeat,Model,Feature,mean,Step.1,Step.2,Step.3,Step.4,Step.5,Step.6,Step.7,Step.8,Step.9,Step.10,Step.11,Step.12,Step.13,Step.14,Step.15,Step.16,Step.17,Step.18,Step.19,Step.20,Step.21,Step.22,Step.23,Step.24,Step.25,Step.26,Step.27,Step.28,Step.29
Weight,16,1,phi.proc,NA,-0.1484997,-0.04678694,-0.01784895,-0.06062818,-0.01944251,-0.03875786,-0.01754904,-0.009593381,-0.005010045,0.01817044,0.01700165,0.02220338,0.03800232,0.02106739,0.02004926,0.03566307,0.04132716,0.01120745,0.01302252,-0.003871223,0.01593008,0.06901587,0.05342131,0.008454625,-0.0008817986,0.02022388,0.006157904,-0.01025837,0.07599053
Weight,16,1,phi.startTime,NA,0,0,-0.02133787,-0.008843206,-0.002227625,0.01024245,0.002684475,0.0001092796,-0.003775071,-0.01135314,-0.01097279,-0.01285865,-0.01817685,-0.01215536,-0.01159647,-0.01833588,-0.02127492,-0.007913982,-0.008643262,-0.001643963,-0.009359307,-0.03099082,-0.02486244,-0.005791613,-0.002743699,-0.01109258,-0.001178425,0.01119246,-0.06738664
Weight,16,1,phi.endTime,NA,-0.1484997,-0.04678694,-0.03918683,-0.06947139,-0.02167013,-0.02851541,-0.01486457,-0.009484101,-0.008785115,0.0068173,0.006028866,0.009344725,0.01982548,0.008912035,0.008452796,0.01732719,0.02005224,0.003293469,0.004379263,-0.005515186,0.006570778,0.03802504,0.02855887,0.002663012,-0.003625497,0.009131294,0.004979479,0.0009340913,0.008603894
Weight,16,1,phi.jobOps,NA,0,0.0004771918,-0.01275541,0.0008411878,0.001398932,0.002157822,0.001521626,0.002026369,0.001044927,0.001383974,-0.0002368852,0.001075767,0.001261323,0.002050866,0.002596532,0.002762558,0.0008590763,0.002013234,0.001264811,0.001320781,0.001853206,0.003344286,0.002598607,0.001651054,-4.9474e-05,0.00145761,-0.0001879249,-0.0005313991,0
Weight,16,1,phi.arrivalTime,NA,0,0.02295682,-0.01722852,0.03104221,0.001435411,0.008528828,0.003336783,0.0001615229,-0.00130818,-0.006128786,-0.006087052,-0.005208023,-0.00866932,-0.007103761,-0.007046253,-0.009457855,-0.009011384,-0.004708992,-0.005904262,-0.003245331,-0.005392721,-0.01665629,-0.0129279,-0.005994066,-0.00434909,-0.00883689,-0.009958817,-0.0194992,-0.04408681
Weight,16,1,phi.totproc,NA,-0.0005554003,0.01257131,0.2594385,0.1148153,0.07422623,0.09260271,0.07270392,0.08264666,0.07968413,0.07158338,0.05748108,0.0473912,0.0455521,0.04998344,0.06761161,0.05229934,0.03311887,0.03497951,0.03779094,0.05208248,0.03781853,0.02996663,0.02200959,0.006310388,-0.001982519,0.01967831,0.004106333,-0.01269376,-0.08772463
Weight,16,1,phi.wait,NA,0,-0.02295682,-0.004109357,-0.03988542,-0.003663035,0.001713618,-0.0006523085,-5.224329e-05,-0.00246689,-0.005224352,-0.004885735,-0.007650631,-0.009507528,-0.005051597,-0.004550216,-0.008878029,-0.01226354,-0.003204991,-0.002739,0.001601368,-0.003966586,-0.01433453,-0.01193454,0.0002024534,0.001605392,-0.002255693,0.008780392,0.03069167,-0.02329983
Weight,16,1,phi.mac,NA,0,0.0004771918,-0.01275541,0.0008411878,0.001398932,0.002157822,0.001521626,0.002026369,0.001044927,0.001383974,-0.0002368852,0.001075767,0.001261323,0.002050866,0.002596532,0.002762558,0.0008590763,0.002013234,0.001264811,0.001320781,0.001853206,0.003344286,0.002598607,0.001651054,-4.9474e-05,0.00145761,-0.0001879249,-0.0005313991,0
Weight,16,1,phi.macOps,NA,0,-0.0004771918,0.04238289,0.005755811,0.001125189,0.001401427,0.001201802,0.0006437477,0.002439033,0.002905782,0.001478058,0.0003687989,-0.0008854334,0.0003076541,-0.0008012195,0.00171245,0.0007812919,0.0002882226,7.956195e-06,5.529701e-05,-0.0006984475,0.0006028061,0.001946363,-0.001120154,0.0001012717,0.0002206732,0.0003634087,0.0005313991,0
Weight,16,1,phi.macfree,NA,-0.1484997,-0.04678694,-0.03918683,-0.06595391,-0.02634276,-0.02122213,-0.01425653,-0.02429068,-0.02789168,-0.04488019,-0.04025196,-0.02409657,-0.03247853,-0.03027819,-0.04241539,-0.05321754,-0.0501256,-0.03451022,-0.01689385,-0.02995787,-0.06786936,-0.08564567,-0.07925953,-0.05070577,-0.0002637806,0.01225715,0.005593423,-0.03293041,-0.05364991
Weight,16,1,phi.makespan,NA,-0.1484997,-0.04678694,-0.01783937,0.1338735,0.01102209,0.006656452,0.002127263,0.0007431624,0.006067709,0.000914833,-0.004463982,-0.005124738,-0.01548426,-0.01220041,-0.003578916,-0.006329923,-0.01184224,-0.007269773,-0.0118146,-0.004311472,-0.002262899,-0.01094457,-0.008898842,0.0003035823,-0.005898178,-0.01189611,-0.008738111,0.08414958,-0.05364991
Weight,16,1,phi.slotReduced,NA,0,-0.02295682,0.01722852,0.01022059,0.001853664,0.003087924,0.0009328056,0.0007505716,-0.001142585,-0.0001863523,-0.0007305023,-0.001077634,-0.0008878373,-0.001440082,-0.001584653,-0.002783658,-0.00257342,-0.002252127,-0.003031288,-0.002573436,-0.002251758,-0.004039281,-0.002270548,0.001403004,-0.0009480621,0.0009694107,0.002253416,0.008069305,0.1296404
Weight,16,1,phi.slots,NA,0,0.02295682,-0.01722852,-0.01132225,0.02144347,0.009610281,0.004570833,0.01475428,0.01534905,0.03374096,0.03515937,0.0174865,0.02675394,0.02262779,0.02907407,0.04040415,0.041601,0.02750756,0.01083285,0.01963806,0.05150226,0.07127827,0.07157689,0.0502946,-0.00269892,-0.01278355,-0.01785718,-0.04809415,-0.1296404
Weight,16,1,phi.slotsTotal,NA,0,0.02295682,-0.01722852,-0.01022059,-0.001853664,-0.003087924,-0.0009328056,-0.0007505716,0.001142585,0.0001863523,0.0007305023,0.001077634,0.0008878373,0.001440082,0.001584653,0.002783658,0.00257342,0.002252127,0.003031288,0.002573436,0.002251758,0.004039281,0.002270548,-0.001403004,0.0009480621,-0.0009694107,-0.002253416,-0.008069305,-0.1296404
Weight,16,1,phi.wrmMac,NA,0,0.02337313,-0.05750781,-0.07882362,-0.05071459,-0.04742757,-0.03795598,-0.04428362,-0.04923462,-0.05880201,-0.05630849,-0.05098852,-0.05801525,-0.05748272,-0.06649911,-0.0738585,-0.06909517,-0.06548415,-0.04914885,-0.05759518,-0.08323587,-0.110463,-0.09384763,-0.0665538,-0.007260108,-0.0273637,-0.01799302,-0.02847017,0
Weight,16,1,phi.wrmJob,NA,-0.0005554003,-0.01038551,-0.2526395,-0.100862,-0.06454463,-0.07702671,-0.06610723,-0.05891714,-0.05663448,-0.04716638,-0.04014156,-0.04890084,-0.04524215,-0.05016817,-0.05319133,-0.04358523,-0.03269088,-0.04523677,-0.0452609,-0.0457476,-0.03335235,-0.04075264,-0.01896943,-0.01147145,0.002440363,-0.03800503,0.01895624,0.01764521,0.07599053
Training.Accuracy,16,1,NA,82.56,85.75,80.16,76.87,80.7,80.6,80.22,80.42,81.19,80.46,77.58,75.49,77.56,77.9,81.42,81.89,78.08,77.49,81.99,80.68,85.1,83.86,84.24,82.43,86.32,84.92,87.84,92.02,92.52,98.6
Validation.Accuracy,16,1,NA,83,86.89,81.21,77.64,82.04,81.75,81.32,81.36,82.06,81.03,77.41,75.47,77.09,76.74,83.83,81.4,79.04,78.26,82.64,81.79,83.99,83.18,85.02,83.45,85.2,83.15,88.15,90,92.9,100
