Type,NrFeat,Model,Feature,mean,Step.1,Step.2,Step.3,Step.4,Step.5,Step.6,Step.7,Step.8,Step.9,Step.10,Step.11,Step.12,Step.13,Step.14,Step.15,Step.16,Step.17,Step.18,Step.19,Step.20,Step.21,Step.22,Step.23,Step.24,Step.25,Step.26,Step.27,Step.28,Step.29
Weight,16,1,phi.proc,NA,-0.01844383,-0.004165874,-0.005620838,-0.03910178,-0.03546844,-0.03548134,-0.03649432,-0.01081929,-0.0249416,-0.02938383,-0.02734335,-0.01790088,-0.0006748787,-0.007918952,0.02031051,0.03349813,0.01088231,-0.0005063111,0.002135077,0.006304389,0.01406599,-0.01129082,0.002570626,-0.01952218,0.03993729,0.03184557,0.0302098,-0.04087794,-0.004930424
Weight,16,1,phi.startTime,NA,0,0.004669485,0.005477387,0.01564022,0.01316624,0.006445388,0.008034854,0.001169766,0.005183766,0.0073849,0.008056175,0.004810752,-0.002918171,0.001462952,-0.01012108,-0.01626011,-0.006984778,-0.004131671,-0.004147061,-0.009430158,-0.009411769,0.0003768852,-0.003171326,-3.418838e-06,-0.03289073,-0.03116848,-0.124487,-0.001330634,-0.03688342
Weight,16,1,phi.endTime,NA,-0.01844383,0.0005036113,-0.0001434505,-0.02346157,-0.0223022,-0.02903596,-0.02845946,-0.00964952,-0.01975783,-0.02199893,-0.01928718,-0.01309012,-0.00359305,-0.006456,0.01018943,0.01723802,0.00389753,-0.004637982,-0.002011984,-0.003125769,0.004654226,-0.01091393,-0.0006006998,-0.0195256,0.007046558,0.0006770944,-0.09427721,-0.04220858,-0.04181384
Weight,16,1,phi.jobOps,NA,0,-0.001504201,0.0007540074,-0.001134898,-0.001329194,0.0002537857,0.002455441,6.94088e-05,-0.0007747525,7.034561e-05,0.0002496286,-6.769022e-06,0.0004587309,0.0002588454,0.0009230653,0.00314437,0.0004752591,0.0002065067,-0.0001191069,0.0004549101,0.0002349892,-0.0004180766,-0.0006295265,0.0004444469,0.0005719463,0.0007391691,-0.003036422,-0.006133307,0
Weight,16,1,phi.arrivalTime,NA,0,0.004309602,0.002194819,0.005003793,0.004623446,0.001688728,0.004804757,0.000347497,0.002365117,0.002483952,0.0008592968,0.0008158656,-0.003271734,0.00100164,-0.004338773,-0.007526165,-0.004686978,-0.001805002,-0.001411436,-0.005166893,-0.004979542,-0.0005471347,-0.002695038,-0.001158337,-0.02205323,-0.0168658,-0.07546617,-0.02794624,-0.1415662
Weight,16,1,phi.totproc,NA,0.01266549,0.01075412,0.01030357,0.01741092,0.01867731,0.009005584,0.01898252,0.0117674,0.02137094,0.02606247,0.008698976,0.01010445,0.006572819,0.003589911,-0.002257269,0.01010253,0.007065087,0.01666478,0.008983469,0.0006306455,0.005918184,0.01055133,-5.018894e-05,0.04279465,0.04952603,0.1710409,0.2759655,0.0168872,-0.1305837
Weight,16,1,phi.wait,NA,0,0.000359883,0.003282568,0.01063642,0.008542799,0.00475666,0.003230098,0.000822269,0.00281865,0.004900948,0.007196878,0.003994887,0.0003535631,0.0004613113,-0.005782307,-0.008733946,-0.002297799,-0.002326669,-0.002735625,-0.004263265,-0.004432227,0.0009240199,-0.0004762882,0.001154918,-0.01083751,-0.01430268,-0.04902085,0.02661561,0.1046828
Weight,16,1,phi.mac,NA,-0.0612256,-0.05003446,-0.107542,-0.03118719,-0.04238829,-0.04718494,-0.02738968,-0.004166759,0.01964603,0.007468932,0.005431198,-0.002592884,-0.002403704,0.0009933407,-0.007182542,0.009833345,0.01214581,0.003401836,0.002710402,0.007562744,-0.003244623,-0.005224818,-0.03412242,-0.06691615,-0.01633341,0.00173924,0.0622011,0.0002094577,0
Weight,16,1,phi.macOps,NA,0,0.001176481,-0.004938113,0.0004039999,6.812784e-05,0.000583031,0.002148976,0.00013961,0.0005251741,-0.0004060338,-0.0002074304,0.0001964671,-0.0006052661,-0.0003520012,-0.001169957,-0.001110356,0.0003508304,0.0002469748,0.000160548,-0.0002508641,-0.001384349,-0.0001043592,-0.0009416535,-0.001926244,0.001154265,0.002793547,0.007123526,0.000957407,0
Weight,16,1,phi.macfree,NA,-0.01844383,0.0005036113,-0.03076499,-0.02064758,-0.01674102,-0.007365653,0.008922746,-0.01512351,-0.02045641,-0.01741831,-0.01733677,-0.02010293,-0.008456489,-0.0118278,-0.0151073,-0.02258907,-0.005411414,-0.00888759,-0.002198253,-0.01329874,-0.02816037,-0.002625403,0.005277613,0.02224203,0.05150787,-0.01982596,0.1622588,-0.04220858,-0.04181384
Weight,16,1,phi.makespan,NA,-0.01844383,-0.02753723,-0.01106852,-0.0001777324,0.007322589,0.01279723,0.004065961,0.007145385,0.008567733,0.003180758,0.0003174784,-0.0004148841,6.346317e-05,0.006474262,0.01468701,3.215491e-05,-0.002285986,0.005032162,-0.003503574,-0.01253702,-0.01254727,-0.005385731,-0.01466052,-0.008815823,-0.02224785,0.03808996,0.009812278,0.005447098,-0.05093132
Weight,16,1,phi.slotReduced,NA,0,-0.004309602,0.009474886,-0.0001019889,0.003776637,-0.001394453,-0.002709074,-0.001503782,-0.0008031055,-0.0012897,-0.0006419045,-0.0009110904,-0.00208172,-0.0006223195,-0.0006775316,-0.00159928,-0.003080702,-0.002587877,-0.003270443,-0.00627471,-0.00282429,-0.002352044,-0.003216864,-0.00391624,-0.01168334,-0.004258836,-0.03137681,-0.005194601,0.03688342
Weight,16,1,phi.slots,NA,0,0.004309602,0.04267938,0.01167125,0.01243938,0.006675821,-0.007808546,0.00622718,0.01729801,0.01703991,0.01877779,0.01905297,0.009264974,0.003116443,0.002731332,0.0184445,0.001789937,0.005327618,-0.005394338,0.01524722,0.02467095,0.003563226,-0.007507049,-0.01579601,-0.03346786,-0.007502533,-0.06837545,-0.04267866,-0.03688342
Weight,16,1,phi.slotsTotal,NA,0,0.004309602,-0.009474886,0.0001019889,-0.003776637,0.001394453,0.002709074,0.001503782,0.0008031055,0.0012897,0.0006419045,0.0009110904,0.00208172,0.0006223195,0.0006775316,0.00159928,0.003080702,0.002587877,0.003270443,0.00627471,0.00282429,0.002352044,0.003216864,0.00391624,0.01168334,0.004258836,0.03137681,0.005194601,-0.03688342
Weight,16,1,phi.wrmMac,NA,0.005953554,-0.01116253,-0.01523696,-0.004150165,0.001243737,-0.003260903,0.003928985,-0.009703101,-0.0188783,-0.01746011,-0.01679377,-0.02018641,-0.01012133,-0.006044172,-0.007954134,-0.02844261,-0.01074008,-0.01466936,-0.005781499,-0.0337121,-0.03949543,-0.01902558,-0.02018395,-0.03418964,-0.03204327,-0.105024,-0.3148438,-0.052077,0
Weight,16,1,phi.wrmJob,NA,0.01266549,0.006444515,0.007760255,0.003161557,0.002750399,0.002729718,0.006475408,0.005262748,0.005184402,0.004724215,0.005522858,0.005550238,0.00476177,0.007570101,0.005884184,0.007188406,0.008234142,0.008804057,0.01028852,0.01015825,0.01216726,0.01431242,0.0135854,0.01538127,0.02240816,0.05373397,0.1747844,0.2769005,-0.004930424
Training.Accuracy,16,1,NA,75.86,55,58.61,63.85,66.55,67.67,68.23,67.94,69.68,69.28,70.95,72.24,70.21,68.52,69.16,69.01,73.66,75.73,75.87,78.12,80.6,81.28,77.9,81.47,84.62,90.8,92.9,100,100,100
Validation.Accuracy,16,1,NA,73,49.44,61.84,64.19,60,64.71,66.33,61.46,63.95,64.38,65.96,68.24,69.23,68.73,74.06,66.46,70.23,67.34,73.23,74.1,77.52,79.55,76.47,78.15,78.31,84.62,87.5,90.91,100,100
