Type,NrFeat,Model,Feature,mean,Step.1,Step.2,Step.3,Step.4,Step.5,Step.6,Step.7,Step.8,Step.9,Step.10,Step.11,Step.12,Step.13,Step.14,Step.15,Step.16,Step.17,Step.18,Step.19,Step.20,Step.21,Step.22,Step.23,Step.24,Step.25,Step.26,Step.27,Step.28,Step.29
Weight,16,1,phi.proc,NA,-0.01867286,-0.01346829,-0.004879426,-0.02134274,-0.02098828,-0.01409958,-0.005170422,-0.005974995,-0.008011573,-0.008925101,-0.0081093,-0.01283497,-0.01092722,-0.007028818,-0.002947785,-0.003400678,0.001483053,-0.002415265,0.001214623,-1.944931e-05,0.000262557,-0.005664435,-0.02150163,-0.003399864,0.001677043,-0.01672771,-0.009197601,-0.02376582,0.669865
Weight,16,1,phi.startTime,NA,0,0,-0.002838831,0.002312279,-0.002200719,-0.007836283,-0.00108233,-0.002041207,-0.002829928,-0.001799088,-0.00265563,-0.004841196,-0.003311942,-0.005678977,-0.007436488,-0.005195935,-0.002528719,-0.00536034,-0.00438624,-0.002438744,-0.003136398,0.0003530283,0.001172136,-0.003601209,-0.008055042,0.02875739,0.01654191,0.01594032,-1.047302
Weight,16,1,phi.endTime,NA,-0.01867286,-0.01346829,-0.007718257,-0.01903046,-0.023189,-0.02193587,-0.006252752,-0.008016202,-0.0108415,-0.01072419,-0.01076493,-0.01767617,-0.01423916,-0.01270779,-0.01038427,-0.008596613,-0.001045666,-0.007775605,-0.003171618,-0.002458193,-0.002873841,-0.005311407,-0.02032949,-0.007001073,-0.006377998,0.01202968,0.007344306,-0.007825491,-0.3774374
Weight,16,1,phi.jobOps,NA,0,0.01091187,0.01993375,0.006519292,0.007405713,0.01072503,0.0007323285,0.0008720619,0.004027607,0.001049409,0.001095153,0.0004380746,0.00063718,0.0001051907,0.006524904,0.000978306,-0.0009462917,-0.0002117284,0.0001495792,0.0002092346,-0.0006519802,-0.0003236634,0.0003252071,0.0001814137,0.0008743057,-8.388467e-05,-0.0008950561,-0.003807464,0
Weight,16,1,phi.arrivalTime,NA,0,0.004199505,-0.003203548,0.006230655,-0.0003625787,-0.006044554,-0.001071547,-0.002251901,-0.002838825,-0.002966023,-0.003244482,-0.003490687,-0.002999767,-0.002437766,-0.00566275,-0.004687108,-0.000939646,-0.00425021,-0.001388423,-0.00153853,-0.0006776787,-0.0007904583,-0.0004080683,-0.006095397,-0.0152072,-0.04630472,-0.02925886,-0.01345095,-0.4747428
Weight,16,1,phi.totproc,NA,0.001793409,0.003519446,0.03129401,0.02184761,0.01656131,0.01059456,0.007381439,0.00588904,0.002696686,0.002184758,0.001784213,0.003597245,0.004008063,0.001618217,-0.001107441,-0.0008747117,-0.001432712,-0.001595008,0.0007872187,-0.001686036,-0.0007387448,0.001293973,-0.001982157,-0.0003242085,-0.0003231584,0.001488794,0.001851025,0.006250451,-0.01897027
Weight,16,1,phi.wait,NA,0,-0.004199505,0.0003647174,-0.003918376,-0.00183814,-0.00179173,-1.078282e-05,0.000210694,8.897061e-06,0.001166934,0.000588852,-0.001350509,-0.0003121752,-0.003241211,-0.001773738,-0.0005088268,-0.001589073,-0.00111013,-0.002997817,-0.0009002137,-0.002458719,0.001143487,0.001580204,0.002494188,0.007152162,0.07506211,0.04580077,0.02939128,-0.5725596
Weight,16,1,phi.mac,NA,0,0.01091187,0.01993375,0.006519292,0.007405713,0.01072503,0.0007323285,0.0008720619,0.004027607,0.001049409,0.001095153,0.0004380746,0.00063718,0.0001051907,0.006524904,0.000978306,-0.0009462917,-0.0002117284,0.0001495792,0.0002092346,-0.0006519802,-0.0003236634,0.0003252071,0.0001814137,0.0008743057,-8.388467e-05,-0.0008950561,-0.003807464,0
Weight,16,1,phi.macOps,NA,0,-0.01091187,0.002907923,0.01101292,0.01218948,0.007870827,0.0008928525,0.0008642089,0.007076171,0.001704919,0.0103772,0.002776558,0.01166696,0.004132489,0.01253657,0.01122491,0.01263074,0.0105655,0.001049537,0.000398214,0.002054829,0.0009308835,-0.0001345962,5.875335e-05,-0.0001290155,0.0008231689,0.001790112,0.003807464,0
Weight,16,1,phi.macfree,NA,-0.01867286,-0.01346829,-0.007718257,0.002720049,0.01989581,0.0249138,-0.00399264,-0.002375505,0.0002790919,0.003779015,-0.0004200992,0.01132216,0.006192424,0.009402968,0.009452926,0.002733166,-0.0172042,-0.006236359,-0.01618717,-0.02236825,-0.01344703,-0.01792409,-0.01052466,-0.009283323,-0.01605887,-0.003699671,-0.0138598,0.007555204,-0.2526292
Weight,16,1,phi.makespan,NA,-0.01867286,-0.01346829,-0.02453693,0.001920564,-0.0120359,-0.02294256,-0.01402809,-0.008480696,-0.005589039,-0.01067549,-0.00635144,-0.008299373,-0.004923061,-0.007835606,-0.01084903,-0.01141562,-0.003771754,-0.005518004,0.002771686,0.006004051,-0.003190472,-0.002564258,-0.004495314,-0.008895391,-0.00729472,-0.003297435,-0.008048008,-0.02735169,-0.2526292
Weight,16,1,phi.slotReduced,NA,0,-0.004199505,0.003203548,-0.004812812,-0.002306706,-0.001852829,-0.001557007,-0.002194633,-0.001760048,-0.002351607,-0.002148381,-0.001697209,-0.00183286,-0.001844234,-0.002232404,-0.001794939,-0.002470136,-0.001933822,-0.001921357,-0.002691683,-0.002736101,-0.002353117,-0.002304692,0.0006016305,-0.01113528,0.007471974,-0.005265777,0.01232285,0.9224942
Weight,16,1,phi.slots,NA,0,0.004199505,-0.003203548,-0.02897085,-0.01145721,-0.003321205,-0.003645622,-0.005234426,-0.00376081,-0.006273773,-0.004279142,-0.003955016,-0.004177258,-0.00642299,-0.004729373,-0.001393606,-0.001609697,5.432706e-05,-0.0005231533,-0.0005947371,-0.003519652,0.004808292,0.01148009,0.01624162,0.01547816,0.004343339,-0.003925511,0.01598892,-0.9224942
Weight,16,1,phi.slotsTotal,NA,0,0.004199505,-0.003203548,0.004812812,0.002306706,0.001852829,0.001557007,0.002194633,0.001760048,0.002351607,0.002148381,0.001697209,0.00183286,0.001844234,0.002232404,0.001794939,0.002470136,0.001933822,0.001921357,0.002691683,0.002736101,0.002353117,0.002304692,-0.0006016305,0.01113528,-0.007471974,0.005265777,-0.01232285,-0.9224942
Weight,16,1,phi.wrmMac,NA,0,0.003624404,-0.004085579,-0.004107163,-0.004291871,-0.005539504,-0.007718818,-0.007078753,-0.006661162,-0.007084064,-0.007668029,-0.00804475,-0.009327991,-0.01044156,-0.01157477,-0.01156594,-0.01598413,-0.01422864,-0.01980233,-0.02175611,-0.01940244,-0.02077422,-0.02547808,-0.02529099,-0.04597013,-0.05245565,-0.06404249,-0.06784657,0
Weight,16,1,phi.wrmJob,NA,0.001793409,-0.0006800584,-0.02986609,-0.02454514,-0.01526595,-0.01294459,-0.008704135,-0.009429311,-0.01506453,-0.01218382,-0.01468687,-0.0157683,-0.01221167,-0.01812041,-0.02273758,-0.01618961,-0.01353307,-0.008593013,-0.005900326,-0.001645671,-0.005139562,0.01071581,0.03274358,0.005497383,0.01070254,-0.01059456,0.013321,0.03279592,0.669865
Training.Accuracy,16,1,NA,84.16,84.59,82.25,81.25,79.18,79.24,81.42,81.52,82.25,79.49,80.21,81.68,83.77,82.42,82.64,82.71,82.68,83.29,85.26,86.48,86.1,86.16,85.09,85.38,83.91,83.91,91.73,88.85,87.07,100
Validation.Accuracy,16,1,NA,83,84.92,79.96,78.93,78.31,75.68,80.34,80.6,78.69,80.41,83.98,81.78,81.67,84.03,79.95,83.37,80.78,80.61,83.85,88.78,87.48,84.79,83.96,79,81.65,79.75,89.55,91.78,83.33,100
