Type,NrFeat,Model,Feature,mean,Step.1,Step.2,Step.3,Step.4,Step.5,Step.6,Step.7,Step.8,Step.9,Step.10,Step.11,Step.12,Step.13,Step.14,Step.15,Step.16,Step.17,Step.18,Step.19,Step.20,Step.21,Step.22,Step.23,Step.24,Step.25,Step.26,Step.27,Step.28,Step.29
Weight,16,1,phi.proc,NA,-0.01656947,-0.02428156,-0.01627638,0.001696888,-0.01551353,-0.01387982,-0.009463981,-0.0233768,-0.001458367,-0.008909036,-0.009126403,0.002933336,-0.003517088,-0.02338892,0.01564129,0.015662,0.008167775,0.005377356,0.01408488,0.008681594,-0.01039117,-0.01258142,-0.02570229,-0.0170226,-0.05399071,0.009719677,-0.06598567,0.0188294,-8.350263e-05
Weight,16,1,phi.startTime,NA,0,-0.009662271,0.0104571,0.001124468,0.01344036,0.009453553,0.01986633,0.01158263,0.01147334,0.01379882,0.004931979,0.008815954,0.009268436,0.003710804,-0.009338937,-0.0105558,-0.001507367,-0.00313131,0.01020081,0.001282454,0.002798191,0.02542702,0.01934205,0.005826513,0.04236346,0.01809471,-0.03930679,-0.0001873336,-0.01340225
Weight,16,1,phi.endTime,NA,-0.01656947,-0.03394383,-0.005819282,0.002821357,-0.002073168,-0.004426268,0.01040235,-0.01179417,0.01001498,0.004889779,-0.004194424,0.01174929,0.005751348,-0.01967812,0.006302358,0.0051062,0.006660408,0.002246045,0.0242857,0.009964048,-0.00759298,0.0128456,-0.006360241,-0.01119608,-0.01162725,0.02781439,-0.1052925,0.01864206,-0.01348576
Weight,16,1,phi.jobOps,NA,0,-0.001707303,0.00125493,0.02156741,0.003460565,-0.0002535461,-0.002360412,-0.0008953296,0.001940992,-2.089146e-05,-0.0004027768,0.001266977,0.003556384,0.002053365,-3.410779e-05,0.002389953,0.003733582,0.005829876,0.003031062,0.01094326,-0.0002438101,0.001036123,0.0007346214,0.006711555,-0.001482558,0.0006069789,-0.005837563,-0.005682678,0
Weight,16,1,phi.arrivalTime,NA,0,-0.0002084091,0.0120306,0.002395274,0.004096884,0.001144291,0.006388826,0.001979654,0.003655714,0.005682731,0.003094444,0.00448765,0.00525884,0.00151544,-0.004278214,-0.004480772,0.001077192,-0.0005439251,0.005396274,0.001424217,0.002592402,0.01314083,0.00976792,0.002206205,0.02203138,0.003994576,-0.04601675,-0.04896878,-0.04930331
Weight,16,1,phi.totproc,NA,0.01170683,0.01126006,0.01707737,0.008049909,0.005137596,0.01948394,0.02402715,0.02400034,0.02739905,0.02961986,0.008188524,0.005555079,0.004673012,0.02358831,0.0006511084,0.003775635,-0.0002077688,0.0001203706,-0.004402922,0.0007725019,0.008613829,0.02992138,0.03451701,0.03335747,0.052477,0.03166746,0.02502943,-0.1638949,0.0001019111
Weight,16,1,phi.wait,NA,0,-0.009453862,-0.001573503,-0.001270806,0.009343475,0.008309262,0.0134775,0.009602973,0.007817628,0.008116085,0.001837535,0.004328304,0.004009596,0.002195364,-0.005060723,-0.006075032,-0.002584559,-0.002587385,0.004804539,-0.0001417634,0.0002057889,0.01228618,0.009574131,0.003620309,0.02033208,0.01410014,0.006709961,0.04878145,0.03590106
Weight,16,1,phi.mac,NA,-0.06803408,-0.08667238,0.002677172,0.006183716,0.004886859,-0.01583314,-0.05490198,-0.04241078,0.009738481,0.01974792,-0.006229006,-0.001801687,-0.02523198,-0.0328604,0.01265898,0.06850051,0.05723957,0.08361333,0.1219909,0.1041742,0.004912431,0.01645939,0.02520002,0.08267396,0.01930436,0.0972007,0.1517407,-0.002812312,0
Weight,16,1,phi.macOps,NA,0,0.001849485,8.098495e-06,-0.007973623,-0.001541469,0.001759398,0.004313676,0.001252938,0.003237316,0.01482296,0.001389855,0.001098807,0.0003400616,-0.0008823844,0.0005582052,0.001318488,0.0006403996,-0.0005379537,-0.000275635,-0.01180353,0.0001949429,-0.000823093,0.002036525,0.008783572,0.001281161,0.007891169,0.01095869,0.002486436,0
Weight,16,1,phi.macfree,NA,-0.01656947,-0.03394383,-0.005819282,0.002821357,-0.002073168,-0.004426268,0.01040235,-0.01179417,0.01001498,0.004889779,-0.004194424,0.01174929,0.005751348,-0.01967812,0.006302358,0.0051062,0.006660408,0.002246045,0.0242857,0.009964048,-0.00759298,0.0128456,-0.006360241,-0.01119608,-0.01162725,0.02781439,-0.1052925,0.01864206,-0.01348576
