Type,NrFeat,Model,Feature,mean,Step.1,Step.2,Step.3,Step.4,Step.5,Step.6,Step.7,Step.8,Step.9,Step.10,Step.11,Step.12,Step.13,Step.14,Step.15,Step.16,Step.17,Step.18,Step.19,Step.20,Step.21,Step.22,Step.23,Step.24,Step.25,Step.26,Step.27,Step.28,Step.29
Weight,16,1,phi.proc,NA,-0.1028914,-0.1675246,-0.0124843,-0.262001,-0.02020618,-0.004065113,-0.07748298,-0.1763141,-0.03493452,-0.02339871,-0.06856006,-0.02195547,-0.04552017,-0.01747489,0.0179403,-0.02003529,-0.01288585,-0.002795009,-0.01724939,-0.01888171,0.003626928,0.0006890438,-0.01723262,-0.01124543,-0.04058748,-0.1403145,-0.09927986,0.02725317,0.000994313
Weight,16,1,phi.startTime,NA,0,0,-0.132476,-0.1883196,-0.01349858,0.002536609,0.05252748,0.1873497,0.04774692,0.003137123,0.03290007,0.0120409,0.03746874,0.08541124,0.01577377,0.003653165,-0.001497776,0.0019693,0.002531891,0.04526093,0.1280874,-0.003232137,-0.008902775,0.009250872,0.0151908,0.1779306,0.1850463,0.02931856,-0.01570572
Weight,16,1,phi.endTime,NA,-0.1028914,-0.1675246,-0.1449603,-0.4503207,-0.03370476,-0.001528504,-0.0249555,0.0110356,0.0128124,-0.02026159,-0.03565999,-0.009914565,-0.008051428,0.06793636,0.03371407,-0.01638212,-0.01438362,-0.000825709,-0.0147175,0.02637922,0.1317143,-0.002543093,-0.02613539,-0.001994556,-0.02539669,0.03761618,0.08576646,0.05657173,-0.01471141
Weight,16,1,phi.jobOps,NA,0,-0.1710015,-0.008704393,-0.1155108,-0.007475138,-0.000389711,-0.03137922,-0.01163333,-0.03066718,-0.00612052,-0.01479851,-0.0003305342,-0.002416638,-0.005939976,-0.01234071,-0.006624612,-0.001073911,-5.861167e-06,-4.192649e-05,0.002713347,0.001239442,-0.0007155511,-0.001317545,-8.710077e-05,-0.0001722898,0,0,0,0
Weight,16,1,phi.arrivalTime,NA,0,0.04189908,-0.00484481,0.02413302,-0.003172642,-0.01929072,-0.05819998,-0.1242884,-0.03720281,-0.0368443,-0.02550839,-0.005772894,-0.08904034,-0.2123248,-0.09115055,-0.03277641,-0.0212406,-0.0006535929,-0.01873662,-0.1680435,-0.2162837,-0.06211317,-0.02501908,0.008480491,-0.001458294,-0.2303345,-0.2868376,-0.3830824,-0.05503178
Weight,16,1,phi.totproc,NA,0.009428912,0.1763736,0.1972371,0.1854158,0.06872513,0.01352358,0.1818342,0.3115515,0.2404409,0.07524106,0.1753853,0.03971353,0.1293471,0.1446431,0.1206461,0.08639479,0.05585691,0.04817409,0.05495172,0.091266,0.1115791,0.08691132,0.08086962,0.07444445,0.06844507,0.1129346,0.09193688,0.01288913,0.003862017
Weight,16,1,phi.wait,NA,0,-0.04189908,-0.1276311,-0.2124527,-0.01032594,0.02182733,0.1107275,0.3116381,0.08494973,0.03998143,0.05840846,0.0178138,0.1265091,0.2977361,0.1069243,0.03642958,0.01974282,0.002622893,0.02126851,0.2133044,0.3443711,0.05888103,0.01611631,0.0007703803,0.01664909,0.4082651,0.471884,0.412401,0.03932606
Weight,16,1,phi.mac,NA,0,-0.1710015,-0.008704393,-0.1155108,-0.007475138,-0.000389711,-0.03137922,-0.01163333,-0.03066718,-0.00612052,-0.01479851,-0.0003305342,-0.002416638,-0.005939976,-0.01234071,-0.006624612,-0.001073911,-5.861167e-06,-4.192649e-05,0.002713347,0.001239442,-0.0007155511,-0.001317545,-8.710077e-05,-0.0001722898,0,0,0,0
Weight,16,1,phi.macOps,NA,0,0.1710015,0.01740879,0.3465324,0.03104236,0.0009939221,0.07656549,0.06113799,0.06232258,0.01920866,0.06443641,0.00119382,0.008053143,0.02460151,0.02499826,0.01987384,0.004295645,0.0007589309,0.001250143,0.002790486,-0.002412214,0.002146653,0.005270179,0.0004355038,0.000689159,0,0,0,0
Weight,16,1,phi.macfree,NA,-0.1028914,-0.1675246,-0.1449603,-0.4503207,-0.03370476,-0.001528504,-0.0249555,0.0110356,0.0128124,-0.02026159,-0.03565999,-0.009914565,-0.008051428,0.06861391,0.002969572,-0.006635389,-0.01419659,-0.0008238939,-0.0147175,0.02861382,-0.03511582,0.0003315194,-0.02615295,-0.001966096,-0.02539669,-0.1013975,-0.07038428,0.05823895,-0.01471141
Weight,16,1,phi.makespan,NA,-0.1028914,-0.1675246,-0.1447695,1.060903,0.03703151,0.01564577,0.003510147,-0.003899457,0.03177812,0.008689957,-0.0007364589,0.01243947,0.006104923,0.007689404,0.03337118,0.01371594,-0.008213817,0.01560647,0.01303176,0.009672655,0.03054459,0.01915585,-0.01239063,0.01513608,0.01106692,0.01222598,0.01297644,0.1677441,-0.01471141
Weight,16,1,phi.slotReduced,NA,0,-0.04189908,0.00484481,-0.02413302,-0.02385811,-0.006753727,0.101927,0.02137249,0.06883332,0.08111566,0.1550902,-0.003216025,-0.02804287,-0.001058874,0.0210032,0.02351902,0.01870053,-0.001291551,-0.01832095,0.01918014,0.01079028,0.007455895,0.007376026,0.008375527,-0.01088355,-0.038917,-0.02889558,-0.03098579,0.01570572
Weight,16,1,phi.slots,NA,0,0.04189908,-0.00484481,0.02413302,0.01873647,0.0003401774,0.2572288,-0.03803121,0.07649504,0.2257812,0.3713524,0.001842839,0.008772566,-0.01096308,0.06320249,0.09072108,0.08673304,-0.005844764,0.006143439,0.1076806,0.0002552982,0.07645888,0.1006927,0.0007578317,0.01277874,0.038917,0.02889558,0.03098579,-0.01570572
Weight,16,1,phi.slotsTotal,NA,0,0.04189908,-0.00484481,0.02413302,0.02385811,0.006753727,-0.101927,-0.02137249,-0.06883332,-0.08111566,-0.1550902,0.003216025,0.02804287,0.001058874,-0.0210032,-0.02351902,-0.01870053,0.001291551,0.01832095,-0.01918014,-0.01079028,-0.007455895,-0.007376026,-0.008375527,0.01088355,0.038917,0.02889558,0.03098579,-0.01570572
Weight,16,1,phi.wrmMac,NA,0,0.06769944,-0.1028039,-0.3008282,-0.06788463,-0.03271535,-0.01124608,-0.02199606,-0.03127722,-0.03091618,-0.02646155,-0.05771917,-0.1028402,-0.07477356,-0.05865262,-0.0318056,-0.03106634,-0.02609221,-0.04782803,-0.0299663,-0.05907504,-0.04893379,-0.07939048,-0.01850966,-0.02291454,0,0,0,0
