Type,NrFeat,Model,Feature,mean,Step.1,Step.2,Step.3,Step.4,Step.5,Step.6,Step.7,Step.8,Step.9,Step.10,Step.11,Step.12,Step.13,Step.14,Step.15,Step.16,Step.17,Step.18,Step.19,Step.20,Step.21,Step.22,Step.23,Step.24,Step.25,Step.26,Step.27,Step.28,Step.29
Weight,16,1,phi.proc,NA,-0.01214034,-0.01085233,-0.001465201,-0.04114952,-0.02114638,-0.0149481,-0.01193786,-0.005677711,-0.004854181,-0.008073413,-0.004409431,-0.004651506,-0.004699553,-0.003481307,-0.003975546,-0.007481071,-0.002472401,-0.004373287,-0.004323527,-0.004681224,-0.004284867,-0.002906242,-0.004665445,-0.005865717,-0.003392663,0.002729291,-0.02869043,-0.05652214,0.007063133
Weight,16,1,phi.startTime,NA,0,0,-0.008617972,-0.01476692,-0.001986731,0.0005123679,0.001281574,0.001255681,0.0003966513,0.00187617,0.0005778818,0.001135085,0.00126745,0.0007267725,0.001359861,0.003070899,0.000398146,0.002309568,0.0009467031,0.001976981,0.001860174,0.0006684363,0.001729145,0.001587783,0.002695782,-0.0002288481,0.01463423,0.04981092,0.002717107
Weight,16,1,phi.endTime,NA,-0.01214034,-0.01085233,-0.01008317,-0.05591644,-0.02313311,-0.01443573,-0.01065628,-0.004422031,-0.00445753,-0.006197243,-0.003831549,-0.003516421,-0.003432104,-0.002754534,-0.002615686,-0.004410173,-0.002074255,-0.002063719,-0.003376824,-0.002704243,-0.002424693,-0.002237806,-0.0029363,-0.004277934,-0.0006968805,0.002500443,-0.0140562,-0.006711224,0.009780239
Weight,16,1,phi.jobOps,NA,0,0.6720295,1.510766,0.8709643,0.657593,1.029094,0.4828377,0.7598352,0.6320476,0.5725156,0.5836544,0.9726079,0.5662303,0.8091587,0.7333056,0.8208178,0.8363162,0.7883931,0.523785,0.7088552,0.4544983,1.026401,0.3282656,0.7348787,-5.148595e-06,0.1659598,-0.00176107,-0.005033648,0
Weight,16,1,phi.arrivalTime,NA,0,0.001991494,-0.005276477,-0.002195068,0.0003186934,0.004299115,0.002097208,5.73808e-07,-0.000215306,-0.001146266,-0.001140298,-0.0003887188,-0.001318417,-0.002150982,-0.00180787,-0.0005084456,-0.001279415,-0.001418875,-0.001526411,-0.001201053,-0.001600681,-0.003026608,-0.00135364,-0.0031236,-0.001684831,-0.005851443,-0.002857015,-0.0432527,-0.08768632
Weight,16,1,phi.totproc,NA,0.001134356,0.00318421,0.02219707,0.01065562,0.008693873,0.00362303,0.00796302,0.003154718,-0.0006505289,0.003160534,0.002625604,0.001766338,0.004547584,0.002041608,0.003008771,-9.788635e-05,0.002203381,0.003722621,0.003180355,0.002097286,0.002925765,0.002360553,0.001610304,0.000423851,0.000384167,0.006030666,0.002736873,0.002125969,0.03659316
Weight,16,1,phi.wait,NA,0,-0.001991494,-0.003341495,-0.01257185,-0.002305424,-0.003786747,-0.0008156335,0.001255107,0.0006119573,0.003022436,0.00171818,0.001523804,0.002585867,0.002877755,0.003167731,0.003579344,0.001677561,0.003728443,0.002473114,0.003178034,0.003460854,0.003695044,0.003082785,0.004711383,0.004380613,0.005622595,0.01749124,0.09306362,0.09040343
Weight,16,1,phi.mac,NA,0,0.6720295,1.510766,0.8709643,0.657593,1.029094,0.4828377,0.7598352,0.6320476,0.5725156,0.5836544,0.9726079,0.5662303,0.8091587,0.7333056,0.8208178,0.8363162,0.7883931,0.523785,0.7088552,0.4544983,1.026401,0.3282656,0.7348787,-5.148595e-06,0.1659598,-0.00176107,-0.005033648,0
Weight,16,1,phi.macOps,NA,0,-0.6720295,1.412588,0.666594,0.4231043,1.120188,0.1827538,0.7979306,0.5727514,0.1709477,0.3921105,1.03333,0.4093888,0.8066854,0.6102355,0.2889929,0.9436185,0.6870793,0.3557366,0.1004252,0.002511123,1.541805,-0.118772,0.155756,-0.0002302311,-0.07573567,0.00338713,0.005033648,0
Weight,16,1,phi.macfree,NA,-0.01214034,-0.01085233,-0.01008317,0.05846959,0.01983108,0.005644352,0.00581436,-0.008617408,-0.007895826,-0.001604601,-0.005388187,-0.009604513,-0.007556352,-0.01253536,-0.009350785,-0.00861669,-0.01637339,-0.01333104,-0.008269566,-0.008283381,-0.00738521,-0.01507927,-0.01100247,-0.01343787,-0.02073358,-0.006574346,0.003701939,-0.01300765,-0.0283633
