Type,NrFeat,Model,Feature,mean,Step.1,Step.2,Step.3,Step.4,Step.5,Step.6,Step.7,Step.8,Step.9,Step.10,Step.11,Step.12,Step.13,Step.14,Step.15,Step.16,Step.17,Step.18,Step.19,Step.20,Step.21,Step.22,Step.23,Step.24,Step.25,Step.26,Step.27,Step.28,Step.29
Weight,16,1,phi.proc,NA,-0.01766463,-0.0290156,-0.02263939,-0.03491388,-0.0127144,0.002013672,-0.006740291,-0.02330887,-0.01539401,-0.01779114,-0.04114606,-0.02088147,-0.01837208,-0.03151517,-0.0325367,-0.01980289,-0.007715822,-0.006721646,-0.004793126,-0.007644492,-0.01242715,-0.01641088,-0.004694177,-0.01451455,0.001584427,0.0111289,0.134122,-0.01682758,-0.05175832
Weight,16,1,phi.startTime,NA,0,0.0330214,0.01118562,0.01496072,0.002177564,-0.008628198,0.002618115,-0.005697026,0.001657521,0.003678298,0.00941048,0.002775317,0.004589723,0.006100519,0.004578107,0.004522896,0.001303938,-0.004920801,-0.01058221,-0.001731686,-0.01139645,-0.00430077,-0.0003564186,-0.01040233,-0.001641576,0.002595393,-0.05687088,0.02972601,-0.1149343
Weight,16,1,phi.endTime,NA,-0.01766463,0.004005807,-0.01145377,-0.01995316,-0.01053683,-0.006614526,-0.004122177,-0.02900589,-0.01373649,-0.01411285,-0.03173558,-0.01810615,-0.01378235,-0.02541465,-0.02795859,-0.01528,-0.006411885,-0.01164245,-0.01537533,-0.009376178,-0.0238236,-0.02071165,-0.005050596,-0.02491688,-5.714952e-05,0.0137243,0.07725112,0.01289843,-0.1666926
Weight,16,1,phi.jobOps,NA,0,-0.0006560903,-0.0004643592,-0.0004744941,-0.0009385641,-9.819877e-05,0,0.001636579,0.000760888,-7.433776e-05,0.003703396,0.002163154,0,0.0004875984,0.0007495088,0.0002024706,-1.810828e-05,7.116419e-05,0,0.003165388,4.158885e-05,-0.0001097993,-0.0002944238,-0.000955734,0,0,0,0,0
Weight,16,1,phi.arrivalTime,NA,0,0.006906083,0.006201574,0.00908717,0.002546672,-0.00364451,0.0007332682,-0.004478424,-0.001596488,-2.016564e-05,0.004157661,0.0002548963,-0.0007774683,0.0003666476,-0.001221041,0.002105598,-0.002361736,-0.004653529,-0.007720191,-0.001706274,-0.008034329,-0.004461243,-0.005064717,-0.01128889,-0.1469132,-0.0534237,-0.06389252,-0.08270256,-0.2564844
Weight,16,1,phi.totproc,NA,0.0121119,0.01889519,0.01174667,-0.007010924,-0.006797092,-0.01521968,0.01697018,-0.002136433,-0.003987265,-0.005603473,-0.003553894,0.01066483,-0.01584374,-0.00638549,0.004463296,0.006137974,-0.009465896,-0.002759845,-0.01631954,0.01901551,-0.002146598,0.008766898,0.01614035,-0.003579924,-0.02525519,-0.05217931,-0.008207157,0.005362029,0.211838
Weight,16,1,phi.wait,NA,0,0.02611532,0.004984047,0.005873549,-0.0003691088,-0.004983688,0.001884846,-0.001218602,0.003254009,0.003698463,0.005252818,0.002520421,0.005367191,0.005733872,0.005799148,0.002417298,0.003665674,-0.0002672721,-0.002862018,-2.541137e-05,-0.003362125,0.0001604727,0.004708299,0.0008865601,0.1452716,0.05601909,0.007021633,0.1124286,0.1415501
Weight,16,1,phi.mac,NA,-0.06222059,-0.004102801,-0.001680004,-0.0007918339,-0.0339901,-0.02270498,-0.02731964,-0.07671305,-0.07795125,-0.03507108,-0.03697082,-0.07799611,-0.0004187707,-0.01901953,-0.01806168,-0.007240623,-0.0007065775,0.00694677,-0.009613788,-0.006813823,0.0003804489,-0.00233543,-0.006787452,-0.006723922,-0.008153553,-0.003632584,0.01323886,-0.001311719,0
Weight,16,1,phi.macOps,NA,0,0.0006044735,4.652767e-05,-0.0002111331,0.002358211,0.0007283242,0.0008733289,0.002850271,-0.001457943,0.001276629,0.005184523,0.004300383,-6.7498e-05,-0.0003122351,0.0004947881,0.0005422593,0.0003402932,9.005459e-05,-0.001120505,0.0009933985,0.0009125382,0.00127911,0.001594292,0.0008554058,-0.001770165,0.0002070147,0.001660323,0.002652423,0
Weight,16,1,phi.macfree,NA,-0.01766463,0.004005807,-0.01145377,-0.01995316,-0.01053683,-0.006614526,-0.004122177,0.0349673,-0.0002897642,-0.00267938,0.02144759,-0.001009128,-0.01689656,0.008716572,0.01995125,-0.0102806,-0.007152683,-0.00204914,-0.01761991,-0.02896201,2.193772e-05,-0.007128101,-0.020798,-0.0004322032,0.00448133,-0.03594141,0.1135382,0.02706521,-0.1486366
Weight,16,1,phi.makespan,NA,-0.01766463,-0.07500679,-0.006923159,0.00358607,0.004420655,0.006638328,-0.00296354,-0.004342441,0.01208101,0.008047015,0.005580393,0.01322663,0.02068027,0.00804987,0.001578683,0.001782462,-0.002854794,-0.0008921783,0.00820404,-0.0006419261,0.008843297,0.00269123,-0.01659626,-0.007521095,0.02737546,0.024608,-0.006243265,-0.1138955,-0.1125242
