PID,Step,Rank,ResultingOptMakespan,Followed,phi.MWR,phi.LWR,phi.SPT,phi.LPT,phi.RNDmean,phi.RNDstd,phi.RNDmax,phi.RNDmin,sdr.MWR,sdr.LWR,sdr.SPT,sdr.LPT
0,0,-1,-1,0,48,-2,0,-44,8,-2,-32,-2,1,1,0,1
0,0,1,1,0,-48,2,0,44,-8,2,32,2,1,1,0,1
0,0,-1,-1,1,47,-1,0,3,-5,5,16,0,1,0,1,1
0,0,1,1,1,-47,1,0,-3,5,-5,-16,0,1,0,1,1
0,0,-1,-1,0,-49,14,59,45,1,1,33,-3,0,1,1,1
0,0,1,1,0,49,-14,-59,-45,-1,-1,-33,3,0,1,1,1
0,0,-1,-2,0,44,-19,0,3,-11,-1,-4,0,0,1,1,1
0,0,1,2,0,-44,19,0,-3,11,1,4,0,0,1,1,1
0,0,-1,-7,0,-44,7,-58,-49,-16,0,-39,-47,1,1,1,0
0,0,1,7,0,44,-7,58,49,16,0,39,47,1,1,1,0
0,1,-1,-1,0,1,-13,-59,-49,-36,-15,-119,-11,0,1,0,1
0,1,1,1,0,-1,13,59,49,36,15,119,11,0,1,0,1
0,1,-1,-1,0,51,-13,-59,-51,-9,-6,-77,-1,0,1,1,1
0,1,1,1,0,-51,13,59,51,9,6,77,1,0,1,1,1
0,1,-1,-1,1,1,0,0,0,-30,-1,-73,-7,1,0,0,1
0,1,1,1,1,-1,0,0,0,30,1,73,7,1,0,0,1
0,1,-1,-2,0,43,-5,59,49,30,3,74,6,1,1,0,1
0,1,1,2,0,-43,5,-59,-49,-30,-3,-74,-6,1,1,0,1
0,1,-1,-7,0,-44,7,-58,-49,-16,0,-47,-9,1,1,1,0
0,1,1,7,0,44,-7,58,49,16,0,47,9,1,1,1,0
0,2,-1,-1,0,1,-13,-59,0,-17,-10,-73,-1,0,1,1,1
0,2,1,1,0,-1,13,59,0,17,10,73,1,0,1,1,1
0,2,-1,-1,0,51,-13,-59,-51,-1,-13,-42,-1,0,1,1,1
0,2,1,1,0,-51,13,59,51,1,13,42,1,0,1,1,1
0,2,-1,-1,1,1,0,0,49,-5,-2,-34,0,1,0,0,1
0,2,1,1,1,-1,0,0,-49,5,2,34,0,1,0,0,1
0,2,-1,-2,0,43,-5,59,0,2,-2,20,-4,1,1,1,1
0,2,1,2,0,-43,5,-59,0,-2,2,-20,4,1,1,1,1
0,2,-1,-7,0,-44,7,-58,-49,-13,7,-22,-5,1,1,1,0
0,2,1,7,0,44,-7,58,49,13,-7,22,5,1,1,1,0
0,3,-1,-1,0,1,-13,-59,0,-11,-5,-11,3,0,1,0,1
0,3,1,1,0,-1,13,59,0,11,5,11,-3,0,1,0,1
0,3,-1,-1,0,51,-13,-59,-1,7,-8,-15,3,0,1,1,1
0,3,1,1,0,-51,13,59,1,-7,8,15,-3,0,1,1,1
0,3,-1,-1,1,1,0,0,49,-5,1,40,0,1,0,0,1
0,3,1,1,1,-1,0,0,-49,5,-1,-40,0,1,0,0,1
